superset_audited_ordered_ladder_available,superset_audited_ordered_ladder_valid,level_date,prev_date,range_bucket,close_position_bucket,rows_bucket,live_reference_price,live_reference_source,live_channel_state,live_channel_norm,superset_audited_ordered_ladder_median_abs_error,superset_audited_ordered_ladder_mean_abs_error,superset_audited_ordered_ladder_pct_within_3,superset_audited_ordered_ladder_pct_within_5,L4_audited_candidate_price,L4_actual,L4_abs_error,L4_within_3,L4_within_5,L4_audited_source,L4_audit_status,L5_audited_candidate_price,L5_actual,L5_abs_error,L5_within_3,L5_within_5,L5_audited_source,L5_audit_status,L6_audited_candidate_price,L6_actual,L6_abs_error,L6_within_3,L6_within_5,L6_audited_source,L6_audit_status,L7_audited_candidate_price,L7_actual,L7_abs_error,L7_within_3,L7_within_5,L7_audited_source,L7_audit_status
True,True,2026-03-09,2026-03-06,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,5174.64,PREV_CLOSE_PROXY,,NEUTRAL,15.4425,14.507907,0.0,25.0,5174.78,5198.3,23.52,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,5158.795,5168.78,9.985,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,5137.153371,5140.78,3.626629,False,True,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_LOST_WITHIN_5,5087.8,5108.7,20.9,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR
True,False,2026-03-10,2026-03-09,RANGE_WIDE_120_220,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,5136.66,PREV_CLOSE_PROXY,,NEUTRAL,16.94398,16.071677,25.0,25.0,5152.1675,5174.89,22.7225,False,False,ORIGINAL_ORACLE_PRESERVED,SUPERSET_OK_GT10,5118.04625,5145.87,27.82375,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,5128.01546,5116.85,11.16546,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,5091.425,5088.85,2.575,True,True,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_LOST_WITHIN_5
True,True,2026-03-11,2026-03-10,RANGE_WIDE_120_220,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,5192.64,PREV_CLOSE_PROXY,,NEUTRAL,11.521666,10.557083,25.0,25.0,5268.59,5249.95,18.64,False,False,ORIGINAL_ORACLE_PRESERVED,SUPERSET_OK_GT10,5238.59,5222.07,16.52,False,False,ORIGINAL_ORACLE_PRESERVED,SUPERSET_OK_GT10,5182.916667,5189.44,6.523333,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,5163.055,5163.6,0.545,True,True,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_LOST_WITHIN_5
True,True,2026-03-12,2026-03-11,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,5175.96,PREV_CLOSE_PROXY,,NEUTRAL,6.87,7.374375,50.0,50.0,5227.055,5238.21,11.155,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,5199.0525,5214.48,15.4275,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,5186.05,5185.72,0.33,True,True,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_LOST_WITHIN_5,5160.045,5157.46,2.585,True,True,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_LOST_WITHIN_5
True,True,2026-03-13,2026-03-12,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,5079.04,PREV_CLOSE_PROXY,,NEUTRAL,1.34,3.544062,75.0,75.0,5117.56625,5106.89,10.67625,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,5079.04,5079.86,0.82,True,True,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_LOST_WITHIN_5,5055.08,5053.98,1.1,True,True,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_LOST_WITHIN_5,5025.08,5023.5,1.58,True,True,ORIGINAL_ORACLE_PRESERVED,SUPERSET_OK_WITHIN_3
True,True,2026-03-16,2026-03-13,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,5018.66,PREV_CLOSE_PROXY,,NEUTRAL,7.07,6.1625,25.0,25.0,5071.746667,5080.85,9.103333,False,False,EXPANDED_ORACLE_BETTER,SUPERSET_OK_WITHIN_10,5052.273333,5057.31,5.036667,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,5028.37,5028.51,0.14,True,True,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_LOST_WITHIN_5,5009.8,4999.43,10.37,False,False,ORIGINAL_ORACLE_PRESERVED,SUPERSET_OK_GT10
True,True,2026-03-17,2026-03-16,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,5006.25,PREV_CLOSE_PROXY,,NEUTRAL,3.89625,6.861244,25.0,75.0,5014.480023,5032.61,18.129977,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,5006.25,5002.1,4.15,False,True,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_LOST_WITHIN_5,4976.2925,4972.65,3.6425,False,True,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_LOST_WITHIN_5,4950.0425,4948.52,1.5225,True,True,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_LOST_WITHIN_5
True,True,2026-03-18,2026-03-17,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_EXTENDED_11_PLUS,5005.5,PREV_CLOSE_PROXY,,NEUTRAL,7.05,7.4275,25.0,25.0,5046.84,5033.04,13.8,False,False,ORIGINAL_ORACLE_PRESERVED,SUPERSET_OK_GT10,5009.41,5007.6,1.81,True,True,ORIGINAL_ORACLE_PRESERVED,SUPERSET_OK_WITHIN_3,4983.44,4976.45,6.99,False,False,ORIGINAL_ORACLE_PRESERVED,SUPERSET_OK_WITHIN_10,4955.76,4948.65,7.11,False,False,ORIGINAL_ORACLE_PRESERVED,SUPERSET_OK_WITHIN_10
True,True,2026-03-19,2026-03-18,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_EXTENDED_11_PLUS,4818.64,PREV_CLOSE_PROXY,,NEUTRAL,112.84375,114.96125,0.0,0.0,5016.38,4854.69,161.69,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,4964.0425,4835.57,128.4725,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,4911.705,4814.49,97.215,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,4866.8675,4794.4,72.4675,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR
True,True,2026-03-20,2026-03-19,RANGE_EXTREME_220_PLUS,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4650.38,PREV_CLOSE_PROXY,,NEUTRAL,89.59,88.42,0.0,0.0,4798.64,4687.79,110.85,False,False,ORIGINAL_ORACLE_PRESERVED,SUPERSET_OK_GT10,4768.64,4666.39,102.25,False,False,ORIGINAL_ORACLE_PRESERVED,SUPERSET_OK_GT10,4719.36,4642.43,76.93,False,False,ORIGINAL_ORACLE_PRESERVED,SUPERSET_OK_GT10,4685.08,4621.43,63.65,False,False,ORIGINAL_ORACLE_PRESERVED,SUPERSET_OK_GT10
True,True,2026-03-23,2026-03-20,RANGE_EXTREME_220_PLUS,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4498.06,PREV_CLOSE_PROXY,,NEUTRAL,11.2025,15.18375,25.0,50.0,4519.47,4524.06,4.59,False,True,ORIGINAL_ORACLE_PRESERVED,SUPERSET_OK_WITHIN_5,4498.06,4495.38,2.68,True,True,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_LOST_WITHIN_5,4483.415,4465.6,17.815,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,4477.36,4441.71,35.65,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR
True,True,2026-03-24,2026-03-23,RANGE_EXTREME_220_PLUS,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4406.68,PREV_CLOSE_PROXY,,NEUTRAL,36.82316,34.686267,25.0,25.0,4508.01375,4445.82,62.19375,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,4449.5775,4395.52,54.0575,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,4369.32882,4349.74,19.58882,False,False,ORIGINAL_ORACLE_PRESERVED,SUPERSET_OK_GT10,4302.705,4305.61,2.905,True,True,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_LOST_WITHIN_5
True,False,2026-03-25,2026-03-24,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4474.36,PREV_CLOSE_PROXY,,NEUTRAL,17.194584,23.858229,0.0,0.0,4540.08625,4530.5,9.58625,False,False,ORIGINAL_ORACLE_PRESERVED,SUPERSET_OK_WITHIN_10,4462.0975,4480.55,18.4525,False,False,ORIGINAL_ORACLE_PRESERVED,SUPERSET_OK_GT10,4421.523333,4437.46,15.936667,False,False,ORIGINAL_ORACLE_PRESERVED,SUPERSET_OK_GT10,4439.5975,4388.14,51.4575,False,False,ORIGINAL_ORACLE_PRESERVED,SUPERSET_OK_GT10
True,True,2026-03-26,2026-03-25,RANGE_WIDE_120_220,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4506.28,PREV_CLOSE_PROXY,,NEUTRAL,4.625,6.27,50.0,50.0,4565.9,4563.01,2.89,True,True,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_LOST_WITHIN_5,4536.35,4529.99,6.36,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,4478.15,4492.23,14.08,False,False,ORIGINAL_ORACLE_PRESERVED,SUPERSET_OK_GT10,4456.1,4457.85,1.75,True,True,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_LOST_WITHIN_5
True,True,2026-03-27,2026-03-26,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4378.0,PREV_CLOSE_PROXY,,NEUTRAL,15.44228,20.12614,0.0,0.0,4470.40456,4456.11,14.29456,False,False,ORIGINAL_ORACLE_PRESERVED,SUPERSET_OK_GT10,4432.64,4424.34,8.3,False,False,ORIGINAL_ORACLE_PRESERVED,SUPERSET_OK_WITHIN_10,4376.91,4393.5,16.59,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,4321.18,4362.5,41.32,False,False,ORIGINAL_ORACLE_PRESERVED,SUPERSET_OK_GT10
True,True,2026-03-30,2026-03-27,RANGE_WIDE_120_220,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4495.46,PREV_CLOSE_PROXY,,NEUTRAL,8.369271,6.996511,25.0,25.0,4534.828125,4543.04,8.211875,False,False,EXPANDED_ORACLE_BETTER,SUPERSET_OK_WITHIN_10,4502.9675,4513.02,10.0525,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,4475.503333,4484.03,8.526667,False,False,ORIGINAL_ORACLE_PRESERVED,SUPERSET_OK_WITHIN_10,4450.525,4451.72,1.195,True,True,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_LOST_WITHIN_5
True,True,2026-03-31,2026-03-30,RANGE_WIDE_120_220,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,4511.02,PREV_CLOSE_PROXY,,NEUTRAL,1.569375,2.045865,75.0,100.0,4540.3925,4538.28,2.1125,True,True,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_LOST_WITHIN_5,4509.01375,4510.04,1.02625,True,True,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_LOST_WITHIN_5,4481.13346,4480.75,0.38346,True,True,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_LOST_WITHIN_5,4443.49875,4448.16,4.66125,False,True,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_LOST_WITHIN_5
True,True,2026-04-01,2026-03-31,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4667.12,PREV_CLOSE_PROXY,,NEUTRAL,5.3275,13.956875,0.0,50.0,4746.6725,4705.0,41.6725,False,False,ORIGINAL_ORACLE_PRESERVED,SUPERSET_OK_GT10,4687.32,4683.82,3.5,False,True,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,4667.12,4661.39,5.73,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,4636.115,4641.04,4.925,False,True,ORIGINAL_ORACLE_PRESERVED,SUPERSET_OK_WITHIN_5
True,True,2026-04-02,2026-04-01,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,4758.18,PREV_CLOSE_PROXY,,NEUTRAL,10.155,8.7275,25.0,25.0,4822.78,4810.02,12.76,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,4782.52,4784.05,1.53,True,True,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_LOST_WITHIN_5,4742.26,4749.81,7.55,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,4727.26,4714.19,13.07,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR
True,True,2026-04-03,2026-04-02,RANGE_EXTREME_220_PLUS,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4676.04,PREV_CLOSE_PROXY,,NEUTRAL,19.1025,21.21335,0.0,0.0,4677.3,4712.91,35.61,False,False,ORIGINAL_ORACLE_PRESERVED,SUPERSET_OK_GT10,4662.3,4676.39,14.09,False,False,ORIGINAL_ORACLE_PRESERVED,SUPERSET_OK_GT10,4648.2484,4637.21,11.0384,False,False,ORIGINAL_ORACLE_PRESERVED,SUPERSET_OK_GT10,4627.775,4603.66,24.115,False,False,ORIGINAL_ORACLE_PRESERVED,SUPERSET_OK_GT10
True,True,2026-04-06,2026-04-02,RANGE_EXTREME_220_PLUS,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4676.04,PREV_CLOSE_PROXY,,NEUTRAL,3.183415,4.281708,50.0,50.0,4718.333415,4712.91,5.423415,False,False,ORIGINAL_ORACLE_PRESERVED,SUPERSET_OK_WITHIN_10,4676.04,4676.39,0.35,True,True,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_LOST_WITHIN_5,4636.266585,4637.21,0.943415,True,True,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_LOST_WITHIN_5,4593.25,4603.66,10.41,False,False,ORIGINAL_ORACLE_PRESERVED,SUPERSET_OK_GT10
True,True,2026-04-07,2026-04-06,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4650.5,PREV_CLOSE_PROXY,,NEUTRAL,8.22,9.425,25.0,50.0,4687.69,4686.47,1.22,True,True,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_LOST_WITHIN_5,4651.795,4647.73,4.065,False,True,EXPANDED_ORACLE_BETTER,SUPERSET_OK_WITHIN_5,4627.33,4607.29,20.04,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,4553.935,4566.31,12.375,False,False,ORIGINAL_ORACLE_PRESERVED,SUPERSET_OK_GT10
True,True,2026-04-08,2026-04-07,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4705.73,PREV_CLOSE_PROXY,,NEUTRAL,6.97293,9.541465,50.0,50.0,4713.38,4713.5,0.12,True,True,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_LOST_WITHIN_5,4676.46086,4677.93,1.46914,True,True,EXPANDED_ORACLE_BETTER,SUPERSET_OK_WITHIN_3,4650.04672,4637.57,12.47672,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,4621.53,4597.43,24.1,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR
True,True,2026-04-09,2026-04-08,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4719.26,PREV_CLOSE_PROXY,,NEUTRAL,6.05375,8.355938,0.0,25.0,4770.27625,4767.19,3.08625,False,True,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_LOST_WITHIN_5,4739.3675,4733.49,5.8775,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,4700.05,4693.82,6.23,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,4670.05,4651.82,18.23,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR
True,True,2026-04-10,2026-04-09,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4765.5,PREV_CLOSE_PROXY,,NEUTRAL,10.745,10.6525,25.0,50.0,4782.96,4787.01,4.05,False,True,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_LOST_WITHIN_5,4748.175,4746.82,1.355,True,True,ORIGINAL_ORACLE_PRESERVED,SUPERSET_OK_WITHIN_3,4724.08,4706.64,17.44,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,4651.795,4671.56,19.765,False,False,ORIGINAL_ORACLE_PRESERVED,SUPERSET_OK_GT10
True,True,2026-04-13,2026-04-10,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4749.18,PREV_CLOSE_PROXY,,NEUTRAL,12.756875,12.646563,25.0,25.0,4768.91375,4777.03,8.11625,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,4736.2625,4737.6,1.3375,True,True,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_LOST_WITHIN_5,4712.7275,4695.33,17.3975,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,4677.425,4653.69,23.735,False,False,ORIGINAL_ORACLE_PRESERVED,SUPERSET_OK_GT10
True,True,2026-04-14,2026-04-13,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4740.3,PREV_CLOSE_PROXY,,NEUTRAL,6.66,9.383648,0.0,50.0,4748.13375,4768.21,20.07625,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,4733.13375,4728.16,4.97375,False,True,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_LOST_WITHIN_5,4684.56166,4688.7,4.13834,False,True,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_LOST_WITHIN_5,4657.28625,4648.94,8.34625,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR
True,True,2026-04-15,2026-04-14,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4841.68,PREV_CLOSE_PROXY,,NEUTRAL,3.73125,5.020312,50.0,50.0,4859.8475,4871.18,11.3325,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,4828.375,4833.44,5.065,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,4794.69375,4795.98,1.28625,True,True,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_LOST_WITHIN_5,4757.2625,4759.66,2.3975,True,True,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_LOST_WITHIN_5
True,True,2026-04-16,2026-04-15,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4790.68,PREV_CLOSE_PROXY,,NEUTRAL,11.90318,12.9275,25.0,25.0,4841.20636,4866.37,25.16364,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,4816.54864,4833.82,17.27136,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,4799.62,4796.88,2.74,True,True,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_LOST_WITHIN_5,4770.115,4763.58,6.535,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR
True,True,2026-04-17,2026-04-16,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4790.78,PREV_CLOSE_PROXY,,NEUTRAL,10.990625,16.985,0.0,0.0,4820.245,4859.83,39.585,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,4808.20125,4822.32,14.11875,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,4781.1575,4789.02,7.8625,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,4754.11375,4747.74,6.37375,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR
True,True,2026-04-20,2026-04-17,RANGE_WIDE_120_220,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4832.42,PREV_CLOSE_PROXY,,NEUTRAL,5.5522,5.0236,25.0,50.0,4881.4575,4884.09,2.6325,True,True,EXPANDED_ORACLE_BETTER,SUPERSET_OK_WITHIN_3,4852.8075,4846.45,6.3575,False,False,EXPANDED_ORACLE_BETTER,SUPERSET_OK_WITHIN_10,4814.8644,4808.63,6.2344,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,4767.42,4772.29,4.87,False,True,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_LOST_WITHIN_5
True,True,2026-04-21,2026-04-20,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4820.66,PREV_CLOSE_PROXY,,NEUTRAL,12.24,14.937812,25.0,25.0,4842.5325,4875.42,32.8875,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,4814.34,4831.95,17.61,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,4782.29625,4784.68,2.38375,True,True,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_LOST_WITHIN_5,4750.32,4743.45,6.87,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR
True,True,2026-04-22,2026-04-21,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4720.06,PREV_CLOSE_PROXY,,NEUTRAL,4.771666,5.371143,50.0,50.0,4770.33876,4780.53,10.19124,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,4738.251667,4740.11,1.858333,True,True,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_LOST_WITHIN_5,4687.185,4694.87,7.685,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,4638.48,4636.73,1.75,True,True,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR
True,True,2026-04-23,2026-04-22,RANGE_COMPRESSED_0_60,CLOSE_POS_MIDDLE_THIRD,ROWS_EXTENDED_11_PLUS,4740.18,PREV_CLOSE_PROXY,,NEUTRAL,70.58,74.4625,0.0,0.0,4772.34,4873.73,101.39,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,4758.16,4832.75,74.59,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,4716.88,4783.45,66.57,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,4685.62,4740.92,55.3,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR
True,True,2026-04-24,2026-04-23,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4694.36,PREV_CLOSE_PROXY,,NEUTRAL,37.165,31.4325,0.0,0.0,4754.0,4799.5,45.5,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,4724.1,4769.97,45.87,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,4709.1,4737.93,28.83,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,4694.1,4699.63,5.53,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR
