cluster_rank,level_date,prev_date,level_name,range_bucket,close_position_bucket,rows_bucket,candidate_method,cluster_raw_id,cluster_candidate_count,cluster_min,cluster_max,cluster_mid,cluster_mean,cluster_median,cluster_width,cluster_score,score_mean,score_sum,rank_weight_sum,best_candidate_rank_in_cluster,actual_published_level,cluster_mid_signed_error,cluster_mid_abs_error,cluster_mean_abs_error,cluster_median_abs_error,cluster_contains_actual,cluster_mid_within_3,cluster_mid_within_5,cluster_band_plus_3_contains_actual,cluster_band_plus_5_contains_actual,candidate_anchor_keys,candidate_prices,candidate_ranks
1,2026-04-08,2026-04-07,L6,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,1,1,4650.04672,4650.04672,4650.04672,4650.04672,4650.04672,0.0,85.266889,92.701532,92.701532,1.0,1,4637.57,-12.47672,12.47672,12.47672,12.47672,False,False,False,False,False,prior_range_fraction::prev_range_0.382,4650.046720,1
2,2026-04-08,2026-04-07,L6,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,3,2,4681.63337,4683.38,4682.506685,4682.506685,4682.506685,1.74663,83.595653,92.182794,184.365589,0.833333,2,4637.57,-44.936685,44.936685,44.936685,44.936685,False,False,False,False,False,prior_range_fraction::prev_range_0.666667 | red_box_midline::red_mid_1,4681.633370 | 4683.380000,3 | 2
3,2026-04-08,2026-04-07,L6,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,2,2,4660.52,4663.14,4661.83,4661.83,4661.83,2.62,79.457002,91.659659,183.319318,0.45,4,4637.57,-24.26,24.26,24.26,24.26,False,False,False,False,False,green_box_quarter::green_box_1_75pct | prior_hlc::previous_mid,4660.520000 | 4663.140000,5 | 4
1,2026-04-08,2026-04-07,L7,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,1,1,4621.53,4621.53,4621.53,4621.53,4621.53,0.0,86.053324,94.057455,94.057455,1.0,1,4597.43,-24.1,24.1,24.1,24.1,False,False,False,False,False,prior_range_fraction::prev_range_0.125,4621.530000,1
2,2026-04-08,2026-04-07,L7,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,2,2,4630.52,4635.4,4632.96,4632.96,4632.96,4.88,79.204292,90.514986,181.029973,0.75,2,4597.43,-35.53,35.53,35.53,35.53,False,False,False,False,False,red_box_quarter::red_box_2_25pct | prior_range_fraction::prev_range_0.25,4630.520000 | 4635.400000,2 | 4
3,2026-04-08,2026-04-07,L7,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,4,1,4695.76,4695.76,4695.76,4695.76,4695.76,0.0,78.86462,90.85854,90.85854,0.333333,3,4597.43,-98.33,98.33,98.33,98.33,False,False,False,False,False,green_box_quarter::green_box_2_25pct,4695.760000,3
4,2026-04-08,2026-04-07,L7,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,3,1,4663.14,4663.14,4663.14,4663.14,4663.14,0.0,76.312783,88.297901,88.297901,0.2,5,4597.43,-65.71,65.71,65.71,65.71,False,False,False,False,False,prior_hlc::previous_mid,4663.140000,5
1,2026-04-09,2026-04-08,L4,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,2,1,4770.27625,4770.27625,4770.27625,4770.27625,4770.27625,0.0,85.841898,93.692928,93.692928,1.0,1,4767.19,-3.08625,3.08625,3.08625,3.08625,False,False,True,False,True,green_box_quarter::green_box_1_75pct,4770.276250,1
2,2026-04-09,2026-04-08,L4,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,1,1,4760.12714,4760.12714,4760.12714,4760.12714,4760.12714,0.0,81.284166,92.73132,92.73132,0.5,2,4767.19,7.06286,7.06286,7.06286,7.06286,False,False,False,False,False,prior_range_fraction::prev_range_0.382,4760.127140,2
3,2026-04-09,2026-04-08,L4,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,4,1,4797.24286,4797.24286,4797.24286,4797.24286,4797.24286,0.0,79.43056,91.834298,91.834298,0.333333,3,4767.19,-30.05286,30.05286,30.05286,30.05286,False,False,False,False,False,prior_range_fraction::prev_range_0.618,4797.242860,3
4,2026-04-09,2026-04-08,L4,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,3,1,4787.09375,4787.09375,4787.09375,4787.09375,4787.09375,0.0,48.207927,39.151598,39.151598,0.25,4,4767.19,-19.90375,19.90375,19.90375,19.90375,False,False,False,False,False,red_box_quarter::red_box_1_75pct,4787.093750,4
1,2026-04-09,2026-04-08,L5,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,1,1,4719.26,4719.26,4719.26,4719.26,4719.26,0.0,80.932773,92.12547,92.12547,0.5,2,4733.49,14.23,14.23,14.23,14.23,False,False,False,False,False,prior_hlc::previous_close,4719.260000,2
2,2026-04-09,2026-04-08,L5,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,3,2,4758.876667,4763.685,4761.280834,4761.280834,4761.280834,4.808333,80.375829,85.529589,171.059178,1.25,1,4733.49,-27.790834,27.790834,27.790834,27.790834,False,False,False,False,False,prior_hlc::previous_pivot_hlc3 | red_box_edge::red_edge_1,4758.876667 | 4763.685000,1 | 4
3,2026-04-09,2026-04-08,L5,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,2,1,4739.3675,4739.3675,4739.3675,4739.3675,4739.3675,0.0,77.045041,87.721335,87.721335,0.333333,3,4733.49,-5.8775,5.8775,5.8775,5.8775,False,False,False,False,False,prior_range_fraction::prev_range_0.25,4739.367500,3
1,2026-04-09,2026-04-08,L6,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,2,1,4716.8675,4716.8675,4716.8675,4716.8675,4716.8675,0.0,83.463939,89.592998,89.592998,1.0,1,4693.82,-23.0475,23.0475,23.0475,23.0475,False,False,False,False,False,red_box_midline::red_mid_2,4716.867500,1
2,2026-04-09,2026-04-08,L6,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,1,1,4700.05,4700.05,4700.05,4700.05,4700.05,0.0,69.997356,73.271303,73.271303,0.5,2,4693.82,-6.23,6.23,6.23,6.23,False,False,False,False,False,prior_hlc::previous_low,4700.050000,2
3,2026-04-09,2026-04-08,L6,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,3,1,4739.3675,4739.3675,4739.3675,4739.3675,4739.3675,0.0,36.237844,17.364098,17.364098,0.333333,3,4693.82,-45.5475,45.5475,45.5475,45.5475,False,False,False,False,False,prior_range_fraction::prev_range_0.25,4739.367500,3
1,2026-04-09,2026-04-08,L7,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,1,1,4670.05,4670.05,4670.05,4670.05,4670.05,0.0,64.585704,57.044318,57.044318,1.0,1,4651.82,-18.23,18.23,18.23,18.23,False,False,False,False,False,red_box_edge::red_edge_2,4670.050000,1
2,2026-04-09,2026-04-08,L7,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,2,1,4700.05,4700.05,4700.05,4700.05,4700.05,0.0,31.639091,7.136364,7.136364,0.5,2,4651.82,-48.23,48.23,48.23,48.23,False,False,False,False,False,prior_hlc::previous_low,4700.050000,2
1,2026-04-10,2026-04-09,L4,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,2,2,4781.365,4784.555,4782.96,4782.96,4782.96,3.19,88.521304,93.669835,187.339669,1.5,1,4787.01,4.05,4.05,4.05,4.05,False,False,True,True,True,green_box_quarter::green_box_2_25pct | red_box_quarter::red_box_1_25pct,4781.365000 | 4784.555000,1 | 2
2,2026-04-10,2026-04-09,L4,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,3,1,4797.96,4797.96,4797.96,4797.96,4797.96,0.0,78.090932,89.524596,89.524596,0.333333,3,4787.01,-10.95,10.95,10.95,10.95,False,False,False,False,False,green_box_midline::green_mid_2,4797.960000,3
3,2026-04-10,2026-04-09,L4,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,1,2,4764.77,4765.5,4765.135,4765.135,4765.135,0.73,75.090391,81.263432,162.526865,0.45,4,4787.01,21.875,21.875,21.875,21.875,False,False,False,False,False,green_box_edge::green_edge_1 | prior_hlc::previous_close,4764.770000 | 4765.500000,4 | 5
1,2026-04-10,2026-04-09,L5,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,3,1,4748.175,4748.175,4748.175,4748.175,4748.175,0.0,85.392577,92.918237,92.918237,1.0,1,4746.82,-1.355,1.355,1.355,1.355,False,True,True,True,True,green_box_quarter::green_box_1_75pct,4748.175000,1
2,2026-04-10,2026-04-09,L5,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,5,1,4764.77,4764.77,4764.77,4764.77,4764.77,0.0,81.16569,92.527052,92.527052,0.5,2,4746.82,-17.95,17.95,17.95,17.95,False,False,False,False,False,green_box_edge::green_edge_1,4764.770000,2
3,2026-04-10,2026-04-09,L5,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,2,1,4737.64432,4737.64432,4737.64432,4737.64432,4737.64432,0.0,79.550234,92.040634,92.040634,0.333333,3,4746.82,9.17568,9.17568,9.17568,9.17568,False,False,False,False,False,prior_range_fraction::prev_range_0.382,4737.644320,3
4,2026-04-10,2026-04-09,L5,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,1,1,4731.58,4731.58,4731.58,4731.58,4731.58,0.0,77.534224,89.714179,89.714179,0.25,4,4746.82,15.24,15.24,15.24,15.24,False,False,False,False,False,green_box_midline::green_mid_1,4731.580000,4
5,2026-04-10,2026-04-09,L5,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,4,1,4755.013333,4755.013333,4755.013333,4755.013333,4755.013333,0.0,76.764366,89.076493,89.076493,0.2,5,4746.82,-8.193333,8.193333,8.193333,8.193333,False,False,False,False,False,prior_hlc::previous_pivot_hlc3,4755.013333,5
1,2026-04-10,2026-04-09,L6,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,3,1,4749.77,4749.77,4749.77,4749.77,4749.77,0.0,86.073347,94.091978,94.091978,1.0,1,4706.64,-43.13,43.13,43.13,43.13,False,False,False,False,False,prior_hlc::previous_mid,4749.770000,1
2,2026-04-10,2026-04-09,L6,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,2,2,4734.77,4737.64432,4736.20716,4736.20716,4736.20716,2.87432,79.913994,88.69551,177.39102,0.75,2,4706.64,-29.56716,29.56716,29.56716,29.56716,False,False,False,False,False,red_box_edge::red_edge_1 | prior_range_fraction::prev_range_0.382,4734.770000 | 4737.644320,2 | 4
3,2026-04-10,2026-04-09,L6,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,4,1,4765.5,4765.5,4765.5,4765.5,4765.5,0.0,77.215107,88.014552,88.014552,0.333333,3,4706.64,-58.86,58.86,58.86,58.86,False,False,False,False,False,prior_hlc::previous_close,4765.500000,3
4,2026-04-10,2026-04-09,L6,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,1,1,4724.08,4724.08,4724.08,4724.08,4724.08,0.0,75.408129,86.738153,86.738153,0.2,5,4706.64,-17.44,17.44,17.44,17.44,False,False,False,False,False,prior_range_fraction::prev_range_0.25,4724.080000,5
1,2026-04-10,2026-04-09,L7,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,3,2,4714.985,4718.175,4716.58,4716.58,4716.58,3.19,84.975114,91.693644,183.387288,1.2,1,4671.56,-45.02,45.02,45.02,45.02,False,False,False,False,False,green_box_quarter::green_box_1_25pct | red_box_quarter::red_box_2_25pct,4714.985000 | 4718.175000,5 | 1
2,2026-04-10,2026-04-09,L7,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,1,1,4618.605,4618.605,4618.605,4618.605,4618.605,0.0,80.765968,91.837876,91.837876,0.5,2,4671.56,52.955,52.955,52.955,52.955,False,False,False,False,False,red_box_quarter::red_box_3_75pct,4618.605000,2
3,2026-04-10,2026-04-09,L7,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,4,1,4734.77,4734.77,4734.77,4734.77,4734.77,0.0,79.178503,91.399718,91.399718,0.333333,3,4671.56,-63.21,63.21,63.21,63.21,False,False,False,False,False,red_box_edge::red_edge_1,4734.770000,3
4,2026-04-10,2026-04-09,L7,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,2,1,4651.795,4651.795,4651.795,4651.795,4651.795,0.0,77.937192,90.408952,90.408952,0.25,4,4671.56,19.765,19.765,19.765,19.765,False,False,False,False,False,red_box_quarter::red_box_3_25pct,4651.795000,4
1,2026-04-13,2026-04-10,L4,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,1,1,4758.413333,4758.413333,4758.413333,4758.413333,4758.413333,0.0,83.314945,89.336112,89.336112,1.0,1,4777.03,18.616667,18.616667,18.616667,18.616667,False,False,False,False,False,prior_hlc::previous_pivot_hlc3,4758.413333,1
2,2026-04-13,2026-04-10,L4,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,2,3,4766.2625,4771.565,4768.91375,4769.47534,4770.59852,5.3025,70.006417,68.113707,204.34112,1.083333,2,4777.03,8.11625,8.11625,7.55466,6.43148,False,False,False,False,False,green_box_quarter::green_box_1_75pct | prior_range_fraction::prev_range_0.618 | red_box_midline::red_mid_1,4766.262500 | 4770.598520 | 4771.565000,2 | 3 | 4
1,2026-04-13,2026-04-10,L5,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,1,1,4736.2625,4736.2625,4736.2625,4736.2625,4736.2625,0.0,84.630215,91.603819,91.603819,1.0,1,4737.6,1.3375,1.3375,1.3375,1.3375,False,True,True,True,True,red_box_quarter::red_box_2_25pct,4736.262500,1
2,2026-04-13,2026-04-10,L5,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,2,3,4754.495,4758.413333,4756.454166,4756.123271,4755.46148,3.918333,78.481129,80.625165,241.875495,1.083333,2,4737.6,-18.854166,18.854166,18.523271,17.86148,False,False,False,False,False,green_box_midline::green_mid_1 | prior_range_fraction::prev_range_0.382 | prior_hlc::previous_pivot_hlc3,4754.495000 | 4755.461480 | 4758.413333,2 | 3 | 4
1,2026-04-13,2026-04-10,L6,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,3,1,4742.7275,4742.7275,4742.7275,4742.7275,4742.7275,0.0,86.035003,94.025868,94.025868,1.0,1,4695.33,-47.3975,47.3975,47.3975,47.3975,False,False,False,False,False,green_box_quarter::green_box_1_25pct,4742.727500,1
2,2026-04-13,2026-04-10,L6,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,2,1,4736.2625,4736.2625,4736.2625,4736.2625,4736.2625,0.0,79.935021,90.405208,90.405208,0.5,2,4695.33,-40.9325,40.9325,40.9325,40.9325,False,False,False,False,False,red_box_quarter::red_box_2_25pct,4736.262500,2
3,2026-04-13,2026-04-10,L6,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,1,1,4712.7275,4712.7275,4712.7275,4712.7275,4712.7275,0.0,36.039757,17.022569,17.022569,0.333333,3,4695.33,-17.3975,17.3975,17.3975,17.3975,False,False,False,False,False,red_box_quarter::red_box_2_75pct,4712.727500,3
1,2026-04-13,2026-04-10,L7,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,2,1,4712.7275,4712.7275,4712.7275,4712.7275,4712.7275,0.0,84.279567,90.999254,90.999254,1.0,1,4653.69,-59.0375,59.0375,59.0375,59.0375,False,False,False,False,False,red_box_quarter::red_box_2_75pct,4712.727500,1
2,2026-04-13,2026-04-10,L7,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,3,1,4730.96,4730.96,4730.96,4730.96,4730.96,0.0,57.37606,51.510448,51.510448,0.5,2,4653.69,-77.27,77.27,77.27,77.27,False,False,False,False,False,prior_hlc::previous_low,4730.960000,2
3,2026-04-13,2026-04-10,L7,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,1,1,4677.425,4677.425,4677.425,4677.425,4677.425,0.0,49.268143,39.830131,39.830131,0.333333,3,4653.69,-23.735,23.735,23.735,23.735,False,False,False,False,False,red_box_midline::red_mid_3,4677.425000,3
1,2026-04-14,2026-04-13,L4,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,1,1,4714.773369,4714.773369,4714.773369,4714.773369,4714.773369,0.0,84.055716,90.613303,90.613303,1.0,1,4768.21,53.436631,53.436631,53.436631,53.436631,False,False,False,False,False,prior_range_fraction::prev_range_0.666667,4714.773369,1
2,2026-04-14,2026-04-13,L4,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,3,1,4733.13375,4733.13375,4733.13375,4733.13375,4733.13375,0.0,77.180732,85.656434,85.656434,0.5,2,4768.21,35.07625,35.07625,35.07625,35.07625,False,False,False,False,False,red_box_quarter::red_box_1_25pct,4733.133750,2
3,2026-04-14,2026-04-13,L4,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,2,1,4723.6175,4723.6175,4723.6175,4723.6175,4723.6175,0.0,72.996976,80.741912,80.741912,0.333333,3,4768.21,44.5925,44.5925,44.5925,44.5925,False,False,False,False,False,prior_range_fraction::prev_range_0.75,4723.617500,3
4,2026-04-14,2026-04-13,L4,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,4,2,4746.1175,4750.15,4748.13375,4748.13375,4748.13375,4.0325,59.376702,59.181556,118.363112,0.45,4,4768.21,20.07625,20.07625,20.07625,20.07625,False,False,False,False,False,green_box_midline::green_mid_2 | prior_hlc::previous_high,4746.117500 | 4750.150000,4 | 5
1,2026-04-14,2026-04-13,L5,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,3,2,4712.085,4716.1175,4714.10125,4714.10125,4714.10125,4.0325,83.84622,91.025552,182.051103,1.2,1,4728.16,14.05875,14.05875,14.05875,14.05875,False,False,False,False,False,green_box_edge::green_edge_1 | red_box_midline::red_mid_1,4712.085000 | 4716.117500,1 | 5
2,2026-04-14,2026-04-13,L5,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,4,1,4733.13375,4733.13375,4733.13375,4733.13375,4733.13375,0.0,81.844294,93.697059,93.697059,0.5,2,4728.16,-4.97375,4.97375,4.97375,4.97375,False,False,True,False,True,red_box_quarter::red_box_1_25pct,4733.133750,2
3,2026-04-14,2026-04-13,L5,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,1,1,4684.56166,4684.56166,4684.56166,4684.56166,4684.56166,0.0,79.889835,92.626153,92.626153,0.333333,3,4728.16,43.59834,43.59834,43.59834,43.59834,False,False,False,False,False,prior_range_fraction::prev_range_0.382,4684.561660,3
4,2026-04-14,2026-04-13,L5,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,2,1,4697.085,4697.085,4697.085,4697.085,4697.085,0.0,78.106426,90.700735,90.700735,0.25,4,4728.16,31.075,31.075,31.075,31.075,False,False,False,False,False,prior_hlc::previous_mid,4697.085000,4
1,2026-04-14,2026-04-13,L6,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,1,1,4684.56166,4684.56166,4684.56166,4684.56166,4684.56166,0.0,85.235872,92.648056,92.648056,1.0,1,4688.7,4.13834,4.13834,4.13834,4.13834,False,False,True,False,True,prior_range_fraction::prev_range_0.382,4684.561660,1
2,2026-04-14,2026-04-13,L6,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,3,2,4714.773369,4716.1175,4715.445434,4715.445434,4715.445434,1.344131,83.880454,92.063142,184.126284,0.833333,2,4688.7,-26.745434,26.745434,26.745434,26.745434,False,False,False,False,False,prior_range_fraction::prev_range_0.666667 | red_box_midline::red_mid_1,4714.773369 | 4716.117500,3 | 2
3,2026-04-14,2026-04-13,L6,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,2,2,4695.06875,4697.085,4696.076875,4696.076875,4696.076875,2.01625,79.93131,91.561397,183.122794,0.45,4,4688.7,-7.376875,7.376875,7.376875,7.376875,False,False,False,False,False,green_box_quarter::green_box_1_75pct | prior_hlc::previous_mid,4695.068750 | 4697.085000,5 | 4
1,2026-04-14,2026-04-13,L7,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,1,1,4657.28625,4657.28625,4657.28625,4657.28625,4657.28625,0.0,86.018691,93.997743,93.997743,1.0,1,4648.94,-8.34625,8.34625,8.34625,8.34625,False,False,False,False,False,prior_range_fraction::prev_range_0.125,4657.286250,1
2,2026-04-14,2026-04-13,L7,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,2,1,4665.06875,4665.06875,4665.06875,4665.06875,4665.06875,0.0,80.655691,91.647743,91.647743,0.5,2,4648.94,-16.12875,16.12875,16.12875,16.12875,False,False,False,False,False,red_box_quarter::red_box_2_25pct,4665.068750,2
3,2026-04-14,2026-04-13,L7,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,5,1,4729.10125,4729.10125,4729.10125,4729.10125,4729.10125,0.0,78.81818,90.778472,90.778472,0.333333,3,4648.94,-80.16125,80.16125,80.16125,80.16125,False,False,False,False,False,green_box_quarter::green_box_2_25pct,4729.101250,3
4,2026-04-14,2026-04-13,L7,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,3,1,4670.5525,4670.5525,4670.5525,4670.5525,4670.5525,0.0,77.245667,89.216667,89.216667,0.25,4,4648.94,-21.6125,21.6125,21.6125,21.6125,False,False,False,False,False,prior_range_fraction::prev_range_0.25,4670.552500,4
5,2026-04-14,2026-04-13,L7,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,4,1,4697.085,4697.085,4697.085,4697.085,4697.085,0.0,76.260833,88.208333,88.208333,0.2,5,4648.94,-48.145,48.145,48.145,48.145,False,False,False,False,False,prior_hlc::previous_mid,4697.085000,5
1,2026-04-15,2026-04-14,L4,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,1,1,4812.393367,4812.393367,4812.393367,4812.393367,4812.393367,0.0,84.045816,90.596235,90.596235,1.0,1,4871.18,58.786633,58.786633,58.786633,58.786633,False,False,False,False,False,prior_range_fraction::prev_range_0.666667,4812.393367,1
2,2026-04-15,2026-04-14,L4,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,3,1,4829.8475,4829.8475,4829.8475,4829.8475,4829.8475,0.0,77.179051,85.653536,85.653536,0.5,2,4871.18,41.3325,41.3325,41.3325,41.3325,False,False,False,False,False,red_box_quarter::red_box_1_25pct,4829.847500,2
3,2026-04-15,2026-04-14,L4,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,2,1,4820.875,4820.875,4820.875,4820.875,4820.875,0.0,72.994734,80.738047,80.738047,0.333333,3,4871.18,50.305,50.305,50.305,50.305,False,False,False,False,False,prior_range_fraction::prev_range_0.75,4820.875000,3
