level_date,prev_date,published_level,source_column,best_anchor_price,signed_distance_points,abs_distance_points,within_tolerance,within_1,within_2,within_3,within_5,within_10,best_anchor_family,best_anchor_name,best_anchor_side,best_box_index,best_fraction,prev_high,prev_low,prev_close,prev_range,box_size,box_padding
2026-02-01,2026-01-30,9.0,level_name,3862.58,-3853.58,3853.58,False,False,False,False,False,False,red_box_edge,red_edge_4,red,4.0,,5450.92,4686.75,4885.18,764.1700000000001,397.08500000000004,30.0
2026-02-01,2026-01-30,10.0,level_name,3862.58,-3852.58,3852.58,False,False,False,False,False,False,red_box_edge,red_edge_4,red,4.0,,5450.92,4686.75,4885.18,764.1700000000001,397.08500000000004,30.0
2026-02-02,2026-01-30,1.0,level_name,3862.58,-3861.58,3861.58,False,False,False,False,False,False,red_box_edge,red_edge_4,red,4.0,,5450.92,4686.75,4885.18,764.1700000000001,397.08500000000004,30.0
2026-02-02,2026-01-30,2.0,level_name,3862.58,-3860.58,3860.58,False,False,False,False,False,False,red_box_edge,red_edge_4,red,4.0,,5450.92,4686.75,4885.18,764.1700000000001,397.08500000000004,30.0
2026-02-02,2026-01-30,3.0,level_name,3862.58,-3859.58,3859.58,False,False,False,False,False,False,red_box_edge,red_edge_4,red,4.0,,5450.92,4686.75,4885.18,764.1700000000001,397.08500000000004,30.0
2026-02-02,2026-01-30,4.0,level_name,3862.58,-3858.58,3858.58,False,False,False,False,False,False,red_box_edge,red_edge_4,red,4.0,,5450.92,4686.75,4885.18,764.1700000000001,397.08500000000004,30.0
2026-02-02,2026-01-30,5.0,level_name,3862.58,-3857.58,3857.58,False,False,False,False,False,False,red_box_edge,red_edge_4,red,4.0,,5450.92,4686.75,4885.18,764.1700000000001,397.08500000000004,30.0
2026-02-02,2026-01-30,6.0,level_name,3862.58,-3856.58,3856.58,False,False,False,False,False,False,red_box_edge,red_edge_4,red,4.0,,5450.92,4686.75,4885.18,764.1700000000001,397.08500000000004,30.0
2026-02-02,2026-01-30,7.0,level_name,3862.58,-3855.58,3855.58,False,False,False,False,False,False,red_box_edge,red_edge_4,red,4.0,,5450.92,4686.75,4885.18,764.1700000000001,397.08500000000004,30.0
2026-02-02,2026-01-30,8.0,level_name,3862.58,-3854.58,3854.58,False,False,False,False,False,False,red_box_edge,red_edge_4,red,4.0,,5450.92,4686.75,4885.18,764.1700000000001,397.08500000000004,30.0
2026-02-02,2026-01-30,9.0,level_name,3862.58,-3853.58,3853.58,False,False,False,False,False,False,red_box_edge,red_edge_4,red,4.0,,5450.92,4686.75,4885.18,764.1700000000001,397.08500000000004,30.0
2026-02-02,2026-01-30,10.0,level_name,3862.58,-3852.58,3852.58,False,False,False,False,False,False,red_box_edge,red_edge_4,red,4.0,,5450.92,4686.75,4885.18,764.1700000000001,397.08500000000004,30.0
2026-02-02,2026-01-30,11.0,level_name,3862.58,-3851.58,3851.58,False,False,False,False,False,False,red_box_edge,red_edge_4,red,4.0,,5450.92,4686.75,4885.18,764.1700000000001,397.08500000000004,30.0
