level_date,prev_date,range_bucket,close_position_bucket,rows_bucket,live_reference_price,live_reference_source,live_channel_state,live_channel_norm,oracle_available_levels,oracle_candidate_pct_within_3,oracle_candidate_pct_within_5,router_pct_within_3,router_pct_within_5,oracle_median_abs_error,router_median_abs_error,median_router_minus_oracle_gap,mean_router_minus_oracle_gap,router_missed_available_within_5_pct,mode_selection_failure_pct,candidate_ranking_failure_pct,candidate_generation_failure_pct,dominant_gap_class,oracle_ordered_ladder_valid,oracle_ordered_ladder_median_abs_error,oracle_ordered_ladder_pct_within_3,oracle_ordered_ladder_pct_within_5,oracle_bracketed_by_L5_L6
2026-04-23,2026-04-22,RANGE_COMPRESSED_0_60,CLOSE_POS_MIDDLE_THIRD,ROWS_EXTENDED_11_PLUS,4740.18,PREV_CLOSE_PROXY,,NEUTRAL,4,0.0,0.0,0.0,0.0,70.58,70.58,0.0,0.0,0.0,0.0,0.0,100.0,CANDIDATE_GENERATION_FAILURE_GT10,True,70.58,0.0,0.0,True
2026-04-24,2026-04-23,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4694.36,PREV_CLOSE_PROXY,,NEUTRAL,4,0.0,0.0,0.0,0.0,37.165,54.9525,16.165834,16.976667,0.0,0.0,0.0,75.0,CANDIDATE_GENERATION_FAILURE_GT10,True,37.165,0.0,0.0,False
2026-04-27,2026-04-24,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_EXTENDED_11_PLUS,4707.26,PREV_CLOSE_PROXY,,NEUTRAL,4,0.0,0.0,0.0,0.0,50.0725,54.432917,0.0,3.75,0.0,0.0,0.0,100.0,CANDIDATE_GENERATION_FAILURE_GT10,True,50.0725,0.0,0.0,False
2026-04-28,2026-04-27,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4681.76,PREV_CLOSE_PROXY,,NEUTRAL,4,0.0,50.0,0.0,25.0,5.140417,22.836875,14.566875,15.996562,25.0,0.0,25.0,25.0,CANDIDATE_GENERATION_FAILURE_GT10,True,5.140417,0.0,50.0,True
2026-04-29,2026-04-28,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4597.2,PREV_CLOSE_PROXY,,NEUTRAL,4,50.0,50.0,50.0,50.0,4.86,5.0675,0.0575,1.23125,0.0,0.0,0.0,0.0,ORACLE_ONLY_REDUCES_ERROR_NOT_WITHIN_5,True,4.86,50.0,50.0,True
2026-04-30,2026-04-29,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4543.48,PREV_CLOSE_PROXY,,NEUTRAL,4,0.0,0.0,0.0,0.0,17.165,27.1875,4.6875,5.78125,0.0,0.0,0.0,100.0,CANDIDATE_GENERATION_FAILURE_GT10,True,17.165,0.0,0.0,True
2026-05-01,2026-04-30,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4621.76,PREV_CLOSE_PROXY,,NEUTRAL,4,25.0,25.0,25.0,25.0,22.305,32.9275,0.0,5.31125,0.0,0.0,0.0,50.0,CANDIDATE_GENERATION_FAILURE_GT10,True,22.305,25.0,25.0,False
2026-05-04,2026-05-01,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4615.53,PREV_CLOSE_PROXY,,NEUTRAL,4,0.0,50.0,0.0,25.0,5.945625,25.429115,8.126875,15.940313,25.0,0.0,25.0,25.0,CANDIDATE_GENERATION_FAILURE_GT10,True,5.945625,0.0,50.0,False
2026-05-05,2026-05-04,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_EXTENDED_11_PLUS,4523.73,PREV_CLOSE_PROXY,,NEUTRAL,4,25.0,25.0,0.0,0.0,8.0475,60.5875,52.54,51.776875,25.0,25.0,0.0,50.0,CANDIDATE_GENERATION_FAILURE_GT10,True,8.0475,25.0,25.0,False
2026-05-06,2026-05-05,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4557.19,PREV_CLOSE_PROXY,,NEUTRAL,4,50.0,50.0,0.0,0.0,7.3175,23.87125,19.69375,23.255,50.0,0.0,50.0,50.0,CANDIDATE_GENERATION_FAILURE_GT10,True,7.3175,50.0,50.0,True
2026-05-07,2026-05-06,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4690.84,PREV_CLOSE_PROXY,,NEUTRAL,4,0.0,0.0,0.0,0.0,23.21375,23.21375,0.0,6.459375,0.0,0.0,0.0,100.0,CANDIDATE_GENERATION_FAILURE_GT10,True,23.21375,0.0,0.0,True
2026-05-08,2026-05-07,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4687.08,PREV_CLOSE_PROXY,,NEUTRAL,4,0.0,50.0,0.0,25.0,9.575625,19.874368,2.765625,5.349684,25.0,0.0,25.0,50.0,CANDIDATE_GENERATION_FAILURE_GT10,False,9.575625,0.0,50.0,False
2026-05-11,2026-05-08,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4715.62,PREV_CLOSE_PROXY,,NEUTRAL,4,50.0,50.0,25.0,25.0,4.364375,25.78,8.03875,16.657812,25.0,0.0,25.0,25.0,CANDIDATE_GENERATION_FAILURE_GT10,True,4.364375,50.0,50.0,True
2026-05-12,2026-05-11,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4734.64,PREV_CLOSE_PROXY,,NEUTRAL,4,25.0,25.0,25.0,25.0,8.106875,12.794375,0.0,2.34375,0.0,0.0,0.0,25.0,ORACLE_ONLY_REDUCES_ERROR_NOT_WITHIN_5,True,8.106875,25.0,25.0,False
2026-05-13,2026-05-12,RANGE_WIDE_120_220,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4715.15,PREV_CLOSE_PROXY,,NEUTRAL,4,25.0,50.0,0.0,0.0,6.655,26.815439,21.620439,18.453345,50.0,25.0,25.0,50.0,CANDIDATE_GENERATION_FAILURE_GT10,True,6.655,25.0,50.0,True
2026-05-14,2026-05-13,RANGE_COMPRESSED_0_60,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4688.78,PREV_CLOSE_PROXY,,NEUTRAL,4,0.0,0.0,0.0,0.0,26.331875,30.33,0.0,4.771562,0.0,0.0,0.0,100.0,CANDIDATE_GENERATION_FAILURE_GT10,True,26.331875,0.0,0.0,True
2026-05-15,2026-05-14,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4652.36,PREV_CLOSE_PROXY,,NEUTRAL,4,25.0,50.0,25.0,50.0,7.939154,11.914155,0.0,7.87625,0.0,0.0,0.0,50.0,CANDIDATE_GENERATION_FAILURE_GT10,True,7.939154,25.0,50.0,False
2026-05-18,2026-05-15,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4538.64,PREV_CLOSE_PROXY,,NEUTRAL,4,75.0,75.0,25.0,25.0,0.49,20.548125,20.058125,19.118013,50.0,0.0,50.0,0.0,CANDIDATE_RANKING_FAILURE_LOWER_RANK_CANDIDATE,True,0.49,75.0,75.0,True
2026-05-19,2026-05-18,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4566.12,PREV_CLOSE_PROXY,,NEUTRAL,4,0.0,0.0,0.0,0.0,18.7275,18.7275,0.0,0.47,0.0,0.0,0.0,75.0,CANDIDATE_GENERATION_FAILURE_GT10,True,18.7275,0.0,0.0,True
2026-05-20,2026-05-19,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4481.92,PREV_CLOSE_PROXY,,NEUTRAL,4,50.0,75.0,0.0,25.0,3.122521,20.22524,15.72274,16.231359,50.0,0.0,50.0,0.0,CANDIDATE_RANKING_FAILURE_LOWER_RANK_CANDIDATE,True,3.122521,50.0,75.0,False
2026-05-21,2026-05-20,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4543.62,PREV_CLOSE_PROXY,,NEUTRAL,4,0.0,0.0,0.0,0.0,18.3125,36.075,3.75,8.88125,0.0,0.0,0.0,75.0,CANDIDATE_GENERATION_FAILURE_GT10,False,18.3125,0.0,0.0,False
2026-05-22,2026-05-21,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4543.05,PREV_CLOSE_PROXY,,NEUTRAL,4,50.0,75.0,0.0,0.0,2.903015,37.755,25.96636,27.020367,75.0,0.0,75.0,25.0,CANDIDATE_RANKING_FAILURE_LOWER_RANK_CANDIDATE,False,2.903015,50.0,75.0,False
2026-05-25,2026-05-22,RANGE_COMPRESSED_0_60,CLOSE_POS_LOWER_THIRD,ROWS_EXTENDED_11_PLUS,4507.9,PREV_CLOSE_PROXY,,NEUTRAL,4,0.0,0.0,0.0,0.0,28.485,28.485,0.0,0.0,0.0,0.0,0.0,100.0,CANDIDATE_GENERATION_FAILURE_GT10,True,28.485,0.0,0.0,False
2026-05-26,2026-05-25,RANGE_COMPRESSED_0_60,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4570.94,PREV_CLOSE_PROXY,,NEUTRAL,4,0.0,0.0,0.0,0.0,15.964592,15.964592,0.0,0.0,0.0,0.0,0.0,100.0,CANDIDATE_GENERATION_FAILURE_GT10,True,15.964592,0.0,0.0,False
2026-05-27,2026-05-26,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_SPARSE_1_8,4507.47,PREV_CLOSE_PROXY,,NEUTRAL,4,50.0,50.0,0.0,0.0,4.79,18.9078,14.3428,17.3339,50.0,0.0,50.0,25.0,CANDIDATE_RANKING_FAILURE_LOWER_RANK_CANDIDATE,True,4.79,50.0,50.0,False
2026-05-28,2026-05-27,RANGE_WIDE_120_220,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4456.18,PREV_CLOSE_PROXY,,NEUTRAL,4,25.0,25.0,0.0,25.0,9.0625,17.585,0.6225,4.5725,0.0,0.0,0.0,25.0,ORACLE_ONLY_REDUCES_ERROR_NOT_WITHIN_5,True,9.0625,25.0,25.0,True
2026-05-29,2026-05-28,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,4495.64,PREV_CLOSE_PROXY,,NEUTRAL,4,0.0,0.0,0.0,0.0,21.8,51.249975,21.249975,23.749987,0.0,0.0,0.0,100.0,CANDIDATE_GENERATION_FAILURE_GT10,True,21.8,0.0,0.0,False
2026-06-01,2026-05-29,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_EXTENDED_11_PLUS,4541.13,PREV_CLOSE_PROXY,,NEUTRAL,4,0.0,0.0,0.0,0.0,17.78625,34.328125,12.898125,11.124063,0.0,0.0,0.0,75.0,CANDIDATE_GENERATION_FAILURE_GT10,False,17.78625,0.0,0.0,False
2026-06-02,2026-06-01,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,4484.66,PREV_CLOSE_PROXY,,NEUTRAL,4,25.0,25.0,0.0,0.0,7.046666,37.91,28.973334,26.330417,25.0,0.0,25.0,25.0,ORACLE_ONLY_REDUCES_ERROR_NOT_WITHIN_5,True,7.046666,25.0,25.0,False
2026-06-03,2026-06-02,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4487.83,PREV_CLOSE_PROXY,,NEUTRAL,4,0.0,25.0,0.0,0.0,7.723125,9.829375,3.971875,4.440625,25.0,0.0,25.0,0.0,ORACLE_ONLY_REDUCES_ERROR_NOT_WITHIN_5,True,7.723125,0.0,25.0,True
2026-06-04,2026-06-03,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_SPARSE_1_8,4434.35,PREV_CLOSE_PROXY,,NEUTRAL,4,50.0,75.0,0.0,0.0,3.792187,20.60375,16.811563,20.136719,75.0,25.0,50.0,0.0,CANDIDATE_RANKING_FAILURE_LOWER_RANK_CANDIDATE,True,3.792187,50.0,75.0,False
2026-06-05,2026-06-04,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4475.16,PREV_CLOSE_PROXY,,NEUTRAL,4,25.0,50.0,0.0,25.0,5.525,6.5575,0.0,3.255,25.0,0.0,25.0,0.0,ORACLE_ONLY_REDUCES_ERROR_NOT_WITHIN_5,True,5.525,25.0,50.0,True
2026-06-08,2026-06-05,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4328.02,PREV_CLOSE_PROXY,,NEUTRAL,4,50.0,75.0,50.0,50.0,2.40728,11.184971,7.169971,13.737706,25.0,0.0,25.0,0.0,ROUTER_ACCEPTABLE_WITHIN_5,True,2.40728,50.0,75.0,True
2026-06-09,2026-06-08,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,4329.71,PREV_CLOSE_PROXY,,NEUTRAL,4,25.0,25.0,25.0,25.0,7.94875,7.94875,0.0,0.0,0.0,0.0,0.0,25.0,ORACLE_ONLY_REDUCES_ERROR_NOT_WITHIN_5,True,7.94875,25.0,25.0,True
2026-06-10,2026-06-09,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4259.46,PREV_CLOSE_PROXY,,NEUTRAL,4,0.0,0.0,0.0,0.0,38.33375,62.28946,23.067083,25.471824,0.0,0.0,0.0,100.0,CANDIDATE_GENERATION_FAILURE_GT10,True,38.33375,0.0,0.0,True
2026-06-11,2026-06-10,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_EXTENDED_11_PLUS,4071.32,PREV_CLOSE_PROXY,,NEUTRAL,4,0.0,0.0,0.0,0.0,28.345,61.37,30.745,25.465,0.0,0.0,0.0,75.0,CANDIDATE_GENERATION_FAILURE_GT10,True,28.345,0.0,0.0,False
2026-06-12,2026-06-11,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,4210.77,PREV_CLOSE_PROXY,,NEUTRAL,4,0.0,50.0,0.0,0.0,6.515625,29.971562,23.455937,27.315781,50.0,0.0,50.0,25.0,CANDIDATE_RANKING_FAILURE_LOWER_RANK_CANDIDATE,True,6.515625,0.0,50.0,False
2026-06-15,2026-06-12,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_EXTENDED_11_PLUS,4218.5,PREV_CLOSE_PROXY,,NEUTRAL,4,0.0,0.0,0.0,0.0,52.143125,77.5375,23.683125,19.341563,0.0,0.0,0.0,100.0,CANDIDATE_GENERATION_FAILURE_GT10,True,52.143125,0.0,0.0,False
2026-06-16,2026-06-15,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4309.03,PREV_CLOSE_PROXY,,NEUTRAL,4,50.0,50.0,50.0,50.0,3.646295,3.646295,0.0,0.905312,0.0,0.0,0.0,0.0,ORACLE_ONLY_REDUCES_ERROR_NOT_WITHIN_5,True,3.646295,50.0,50.0,True
2026-06-17,2026-06-16,RANGE_COMPRESSED_0_60,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4331.14,PREV_CLOSE_PROXY,,NEUTRAL,4,0.0,0.0,0.0,0.0,8.85125,11.8275,0.33,5.455625,0.0,0.0,0.0,25.0,ORACLE_ONLY_REDUCES_ERROR_NOT_WITHIN_5,True,8.85125,0.0,0.0,True
2026-06-18,2026-06-17,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_SPARSE_1_8,4257.74,PREV_CLOSE_PROXY,,NEUTRAL,4,0.0,0.0,0.0,0.0,21.0225,21.0225,0.0,0.0,0.0,0.0,0.0,100.0,CANDIDATE_GENERATION_FAILURE_GT10,True,21.0225,0.0,0.0,False
2026-06-19,2026-06-18,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4209.04,PREV_CLOSE_PROXY,,NEUTRAL,4,0.0,0.0,0.0,0.0,50.440685,61.987927,15.0,15.0,0.0,0.0,0.0,100.0,CANDIDATE_GENERATION_FAILURE_GT10,True,50.440685,0.0,0.0,False
2026-06-22,2026-06-19,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4155.81,PREV_CLOSE_PROXY,,NEUTRAL,4,0.0,50.0,0.0,25.0,9.135145,16.123895,7.5,7.552812,25.0,0.0,25.0,50.0,CANDIDATE_GENERATION_FAILURE_GT10,True,9.135145,0.0,50.0,True
2026-06-23,2026-06-22,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4191.26,PREV_CLOSE_PROXY,,NEUTRAL,4,0.0,0.0,0.0,0.0,17.244845,22.895,5.650155,6.416015,0.0,0.0,0.0,50.0,CANDIDATE_GENERATION_FAILURE_GT10,True,17.244845,0.0,0.0,False
2026-06-25,2026-06-24,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,3999.01,PREV_CLOSE_PROXY,,NEUTRAL,4,0.0,0.0,0.0,0.0,17.12375,46.35546,27.94375,27.0975,0.0,0.0,0.0,100.0,CANDIDATE_GENERATION_FAILURE_GT10,False,17.12375,0.0,0.0,False
2026-06-26,2026-06-25,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4026.59,PREV_CLOSE_PROXY,,NEUTRAL,4,25.0,50.0,0.0,0.0,7.79125,35.874063,28.082812,27.444219,50.0,0.0,50.0,50.0,CANDIDATE_GENERATION_FAILURE_GT10,True,7.79125,25.0,50.0,True
2026-06-29,2026-06-26,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4088.41,PREV_CLOSE_PROXY,,NEUTRAL,4,50.0,50.0,0.0,0.0,4.315,17.805,15.716563,23.975156,50.0,25.0,25.0,0.0,ORACLE_ONLY_REDUCES_ERROR_NOT_WITHIN_5,True,4.315,50.0,50.0,False
2026-06-30,2026-06-29,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4178.97,AUTO_JSON,ema_proxy_up,UP,4,25.0,25.0,0.0,0.0,9.183125,29.499375,19.905625,20.9225,25.0,0.0,25.0,50.0,CANDIDATE_GENERATION_FAILURE_GT10,True,9.183125,25.0,25.0,False
