level_date,prev_date,published_level,source_column,level_name,published_rank_low_to_high,published_rank_high_to_low,best_anchor_price,signed_distance_points,abs_distance_points,within_tolerance,within_1,within_2,within_3,within_5,within_10,best_anchor_family,best_anchor_name,best_anchor_side,best_box_index,best_fraction,prev_high,prev_low,prev_close,prev_range,box_size,box_padding
2025-11-21,2025-11-20,4008.63,level_price,L7,3,7,4008.97,-0.34,0.34,True,True,True,True,True,True,red_box_edge,red_edge_2,red,2.0,,4110.27,4038.97,4077.2,71.30000000000064,50.65000000000032,30.0
2025-11-21,2025-11-20,4043.38,level_price,L6,4,6,4046.9575,-3.5775,3.5775,False,False,False,False,True,True,red_box_quarter,red_box_2_25pct,red,2.0,0.25,4110.27,4038.97,4077.2,71.30000000000064,50.65000000000032,30.0
2025-11-21,2025-11-20,4075.93,level_price,L5,5,5,4075.48,0.45,0.45,True,True,True,True,True,True,prior_hlc,previous_pivot_hlc3,neutral,,,4110.27,4038.97,4077.2,71.30000000000064,50.65000000000032,30.0
2025-11-21,2025-11-20,4109.29,level_price,L4,6,4,4110.27,-0.98,0.98,True,True,True,True,True,True,prior_hlc,previous_high,neutral,,,4110.27,4038.97,4077.2,71.30000000000064,50.65000000000032,30.0
2025-11-21,2025-11-20,4145.46,level_price,L3,7,3,4140.27,5.19,5.19,False,False,False,False,False,True,green_box_edge,green_edge_2,green,2.0,,4110.27,4038.97,4077.2,71.30000000000064,50.65000000000032,30.0
2025-11-21,2025-11-20,4179.01,level_price,L2,8,2,4178.2575,0.7525,0.7525,True,True,True,True,True,True,green_box_quarter,green_box_3_75pct,green,3.0,0.75,4110.27,4038.97,4077.2,71.30000000000064,50.65000000000032,30.0
2025-11-21,2025-11-20,4211.14,level_price,L1,9,1,4216.245,-5.105,5.105,False,False,False,False,False,True,green_box_midline,green_mid_4,green,4.0,0.5,4110.27,4038.97,4077.2,71.30000000000064,50.65000000000032,30.0
2025-11-24,2025-11-21,3935.76,level_price,L9,1,9,3937.595,-1.835,1.835,True,False,True,True,True,True,red_box_edge,red_edge_3,red,3.0,,4101.05,4022.08,4065.26,78.97000000000025,54.48500000000013,30.0
2025-11-24,2025-11-21,3972.83,level_price,L8,2,8,3978.45875,-5.62875,5.62875,False,False,False,False,False,True,red_box_quarter,red_box_3_25pct,red,3.0,0.25,4101.05,4022.08,4065.26,78.97000000000025,54.48500000000013,30.0
2025-11-24,2025-11-21,4010.46,level_price,L7,3,7,4005.70125,4.75875,4.75875,False,False,False,False,True,True,red_box_quarter,red_box_2_75pct,red,2.0,0.75,4101.05,4022.08,4065.26,78.97000000000025,54.48500000000013,30.0
2025-11-24,2025-11-21,4047.0,level_price,L6,4,6,4046.565,0.435,0.435,True,True,True,True,True,True,red_box_edge,red_edge_1,red,1.0,,4101.05,4022.08,4065.26,78.97000000000025,54.48500000000013,30.0
2025-11-24,2025-11-21,4079.5,level_price,L5,5,5,4081.3075,-1.8075,1.8075,True,False,True,True,True,True,prior_range_fraction,prev_range_0.75,neutral,,0.75,4101.05,4022.08,4065.26,78.97000000000025,54.48500000000013,30.0
2025-11-24,2025-11-21,4112.0,level_price,L4,6,4,4117.42875,-5.42875,5.42875,False,False,False,False,False,True,green_box_quarter,green_box_2_75pct,green,2.0,0.75,4101.05,4022.08,4065.26,78.97000000000025,54.48500000000013,30.0
2025-11-24,2025-11-21,4147.81,level_price,L3,7,3,4144.67125,3.13875,3.13875,False,False,False,False,True,True,green_box_quarter,green_box_3_25pct,green,3.0,0.25,4101.05,4022.08,4065.26,78.97000000000025,54.48500000000013,30.0
2025-11-24,2025-11-21,4179.01,level_price,L2,8,2,4185.535,-6.525,6.525,False,False,False,False,False,True,green_box_edge,green_edge_3,green,3.0,,4101.05,4022.08,4065.26,78.97000000000025,54.48500000000013,30.0
2025-11-24,2025-11-21,4211.14,level_price,L1,9,1,4212.7775,-1.6375,1.6375,True,False,True,True,True,True,green_box_midline,green_mid_4,green,4.0,0.5,4101.05,4022.08,4065.26,78.97000000000025,54.48500000000013,30.0
2025-11-25,2025-11-24,3931.79,level_price,L10,1,10,3929.17875,2.61125,2.61125,True,False,False,True,True,True,red_box_quarter,red_box_4_25pct,red,4.0,0.25,4139.86,4040.21,4134.62,99.64999999999964,64.82499999999982,30.0
2025-11-25,2025-11-24,3971.7,level_price,L9,2,9,3977.7975,-6.0975,6.0975,False,False,False,False,False,True,red_box_midline,red_mid_3,red,3.0,0.5,4139.86,4040.21,4134.62,99.64999999999964,64.82499999999982,30.0
2025-11-25,2025-11-24,4010.55,level_price,L8,3,8,4010.21,0.34,0.34,True,True,True,True,True,True,red_box_edge,red_edge_2,red,2.0,,4139.86,4040.21,4134.62,99.64999999999964,64.82499999999982,30.0
2025-11-25,2025-11-24,4045.41,level_price,L7,4,7,4042.6225,2.7875,2.7875,True,False,False,True,True,True,red_box_midline,red_mid_2,red,2.0,0.5,4139.86,4040.21,4134.62,99.64999999999964,64.82499999999982,30.0
2025-11-25,2025-11-24,4078.21,level_price,L6,5,6,4078.2763,-0.0663,0.0663,True,True,True,True,True,True,prior_range_fraction,prev_range_0.382,neutral,,0.382,4139.86,4040.21,4134.62,99.64999999999964,64.82499999999982,30.0
2025-11-25,2025-11-24,4108.27,level_price,L5,6,5,4107.4475,0.8225,0.8225,True,True,True,True,True,True,red_box_midline,red_mid_1,red,1.0,0.5,4139.86,4040.21,4134.62,99.64999999999964,64.82499999999982,30.0
2025-11-25,2025-11-24,4143.47,level_price,L4,7,4,4139.86,3.61,3.61,False,False,False,False,True,True,prior_hlc,previous_high,neutral,,,4139.86,4040.21,4134.62,99.64999999999964,64.82499999999982,30.0
2025-11-25,2025-11-24,4174.22,level_price,L3,8,3,4169.86,4.36,4.36,False,False,False,False,True,True,green_box_edge,green_edge_2,green,2.0,,4139.86,4040.21,4134.62,99.64999999999964,64.82499999999982,30.0
2025-11-25,2025-11-24,4207.19,level_price,L2,9,2,4202.2725,4.9175,4.9175,False,False,False,False,True,True,green_box_midline,green_mid_3,green,3.0,0.5,4139.86,4040.21,4134.62,99.64999999999964,64.82499999999982,30.0
2025-11-25,2025-11-24,4238.11,level_price,L1,10,1,4234.685,3.425,3.425,False,False,False,False,True,True,green_box_edge,green_edge_3,green,3.0,,4139.86,4040.21,4134.62,99.64999999999964,64.82499999999982,30.0
2025-11-26,2025-11-25,3979.03,level_price,L10,1,10,4000.04,-21.01,21.01,False,False,False,False,False,False,red_box_edge,red_edge_4,red,4.0,,4159.32,4109.68,4130.64,49.63999999999942,39.81999999999971,30.0
2025-11-26,2025-11-25,4012.76,level_price,L9,2,9,4009.995,2.765,2.765,True,False,False,True,True,True,red_box_quarter,red_box_4_75pct,red,4.0,0.75,4159.32,4109.68,4130.64,49.63999999999942,39.81999999999971,30.0
2025-11-26,2025-11-25,4044.63,level_price,L8,3,8,4039.86,4.77,4.77,False,False,False,False,True,True,red_box_edge,red_edge_3,red,3.0,,4159.32,4109.68,4130.64,49.63999999999942,39.81999999999971,30.0
2025-11-26,2025-11-25,4082.04,level_price,L7,4,7,4079.68,2.36,2.36,True,False,False,True,True,True,red_box_edge,red_edge_2,red,2.0,,4159.32,4109.68,4130.64,49.63999999999942,39.81999999999971,30.0
2025-11-26,2025-11-25,4111.42,level_price,L6,5,6,4109.68,1.74,1.74,True,False,True,True,True,True,prior_hlc,previous_low,neutral,,,4159.32,4109.68,4130.64,49.63999999999942,39.81999999999971,30.0
2025-11-26,2025-11-25,4146.58,level_price,L5,6,5,4146.91,-0.33,0.33,True,True,True,True,True,True,prior_range_fraction,prev_range_0.75,neutral,,0.75,4159.32,4109.68,4130.64,49.63999999999942,39.81999999999971,30.0
2025-11-26,2025-11-25,4181.28,level_price,L4,7,4,4179.365,1.915,1.915,True,False,True,True,True,True,green_box_quarter,green_box_2_75pct,green,2.0,0.75,4159.32,4109.68,4130.64,49.63999999999942,39.81999999999971,30.0
2025-11-26,2025-11-25,4212.35,level_price,L3,8,3,4209.23,3.12,3.12,False,False,False,False,True,True,green_box_midline,green_mid_3,green,3.0,0.5,4159.32,4109.68,4130.64,49.63999999999942,39.81999999999971,30.0
2025-11-26,2025-11-25,4242.4,level_price,L2,9,2,4239.095,3.305,3.305,False,False,False,False,True,True,green_box_quarter,green_box_4_25pct,green,4.0,0.25,4159.32,4109.68,4130.64,49.63999999999942,39.81999999999971,30.0
2025-11-26,2025-11-25,4273.69,level_price,L1,10,1,4268.96,4.73,4.73,False,False,False,False,True,True,green_box_edge,green_edge_4,green,4.0,,4159.32,4109.68,4130.64,49.63999999999942,39.81999999999971,30.0
2025-11-27,2025-11-26,4008.04,level_price,L9,1,9,4026.2,-18.16,18.16,False,False,False,False,False,False,red_box_edge,red_edge_4,red,4.0,,4173.46,4129.83,4163.7,43.63000000000011,36.815000000000055,30.0
2025-11-27,2025-11-26,4041.66,level_price,L8,2,8,4044.6075,-2.9475,2.9475,True,False,False,True,True,True,red_box_midline,red_mid_4,red,4.0,0.5,4173.46,4129.83,4163.7,43.63000000000011,36.815000000000055,30.0
2025-11-27,2025-11-26,4073.19,level_price,L7,3,7,4072.21875,0.97125,0.97125,True,True,True,True,True,True,red_box_quarter,red_box_3_75pct,red,3.0,0.75,4173.46,4129.83,4163.7,43.63000000000011,36.815000000000055,30.0
2025-11-27,2025-11-26,4108.29,level_price,L6,4,6,4109.03375,-0.74375,0.74375,True,True,True,True,True,True,red_box_quarter,red_box_2_75pct,red,2.0,0.75,4173.46,4129.83,4163.7,43.63000000000011,36.815000000000055,30.0
2025-11-27,2025-11-26,4143.1,level_price,L5,5,5,4144.373319,-1.273319,1.273319,True,False,True,True,True,True,prior_range_fraction,prev_range_0.333333,neutral,,0.333333,4173.46,4129.83,4163.7,43.63000000000011,36.815000000000055,30.0
2025-11-27,2025-11-26,4172.25,level_price,L4,6,4,4173.46,-1.21,1.21,True,False,True,True,True,True,prior_hlc,previous_high,neutral,,,4173.46,4129.83,4163.7,43.63000000000011,36.815000000000055,30.0
2025-11-27,2025-11-26,4207.35,level_price,L3,7,3,4203.46,3.89,3.89,False,False,False,False,True,True,green_box_edge,green_edge_2,green,2.0,,4173.46,4129.83,4163.7,43.63000000000011,36.815000000000055,30.0
2025-11-27,2025-11-26,4240.08,level_price,L2,8,2,4240.275,-0.195,0.195,True,True,True,True,True,True,green_box_edge,green_edge_3,green,3.0,,4173.46,4129.83,4163.7,43.63000000000011,36.815000000000055,30.0
2025-11-27,2025-11-26,4273.69,level_price,L1,9,1,4277.09,-3.4,3.4,False,False,False,False,True,True,green_box_edge,green_edge_4,green,4.0,,4173.46,4129.83,4163.7,43.63000000000011,36.815000000000055,30.0
2025-11-28,2025-11-27,4010.83,level_price,L9,1,9,4056.64,-45.81,45.81,False,False,False,False,False,False,red_box_edge,red_edge_4,red,4.0,,4168.76,4142.7,4157.37,26.0600000000004,28.0300000000002,30.0
2025-11-28,2025-11-27,4043.2,level_price,L8,2,8,4056.64,-13.44,13.44,False,False,False,False,False,False,red_box_edge,red_edge_4,red,4.0,,4168.76,4142.7,4157.37,26.0600000000004,28.0300000000002,30.0
2025-11-28,2025-11-27,4078.58,level_price,L7,3,7,4077.6625,0.9175,0.9175,True,True,True,True,True,True,red_box_quarter,red_box_4_25pct,red,4.0,0.25,4168.76,4142.7,4157.37,26.0600000000004,28.0300000000002,30.0
2025-11-28,2025-11-27,4110.09,level_price,L6,4,6,4112.7,-2.61,2.61,True,False,False,True,True,True,red_box_edge,red_edge_2,red,2.0,,4168.76,4142.7,4157.37,26.0600000000004,28.0300000000002,30.0
2025-11-28,2025-11-27,4139.9,level_price,L5,5,5,4140.73,-0.83,0.83,True,True,True,True,True,True,red_box_edge,red_edge_1,red,1.0,,4168.76,4142.7,4157.37,26.0600000000004,28.0300000000002,30.0
2025-11-28,2025-11-27,4169.5,level_price,L4,6,4,4168.76,0.74,0.74,True,True,True,True,True,True,prior_hlc,previous_high,neutral,,,4168.76,4142.7,4157.37,26.0600000000004,28.0300000000002,30.0
2025-11-28,2025-11-27,4193.67,level_price,L3,7,3,4191.7525,1.9175,1.9175,True,False,True,True,True,True,green_box_quarter,green_box_2_75pct,green,2.0,0.75,4168.76,4142.7,4157.37,26.0600000000004,28.0300000000002,30.0
2025-11-28,2025-11-27,4216.68,level_price,L2,8,2,4219.7825,-3.1025,3.1025,False,False,False,False,True,True,green_box_quarter,green_box_3_75pct,green,3.0,0.75,4168.76,4142.7,4157.37,26.0600000000004,28.0300000000002,30.0
2025-11-28,2025-11-27,4241.28,level_price,L1,9,1,4240.805,0.475,0.475,True,True,True,True,True,True,green_box_midline,green_mid_4,green,4.0,0.5,4168.76,4142.7,4157.37,26.0600000000004,28.0300000000002,30.0
2025-12-01,2025-11-28,4111.5,level_price,L9,1,9,4111.5675,-0.0675,0.0675,True,True,True,True,True,True,red_box_quarter,red_box_3_25pct,red,3.0,0.25,4226.88,4154.38,4219.51,72.5,51.25,30.0
2025-12-01,2025-11-28,4140.77,level_price,L8,2,8,4137.1925,3.5775,3.5775,False,False,False,False,True,True,red_box_quarter,red_box_2_75pct,red,2.0,0.75,4226.88,4154.38,4219.51,72.5,51.25,30.0
2025-12-01,2025-11-28,4164.44,level_price,L7,3,7,4163.4425,0.9975,0.9975,True,True,True,True,True,True,prior_range_fraction,prev_range_0.125,neutral,,0.125,4226.88,4154.38,4219.51,72.5,51.25,30.0
2025-12-01,2025-11-28,4188.77,level_price,L6,4,6,4188.4425,0.3275,0.3275,True,True,True,True,True,True,red_box_quarter,red_box_1_75pct,red,1.0,0.75,4226.88,4154.38,4219.51,72.5,51.25,30.0
2025-12-01,2025-11-28,4209.18,level_price,L5,5,5,4208.755,0.425,0.425,True,True,True,True,True,True,prior_range_fraction,prev_range_0.75,neutral,,0.75,4226.88,4154.38,4219.51,72.5,51.25,30.0
2025-12-01,2025-11-28,4237.83,level_price,L4,6,4,4244.0675,-6.2375,6.2375,False,False,False,False,False,True,green_box_quarter,green_box_2_75pct,green,2.0,0.75,4226.88,4154.38,4219.51,72.5,51.25,30.0
2025-12-01,2025-11-28,4267.61,level_price,L3,7,3,4269.6925,-2.0825,2.0825,True,False,False,True,True,True,green_box_quarter,green_box_3_25pct,green,3.0,0.25,4226.88,4154.38,4219.51,72.5,51.25,30.0
2025-12-01,2025-11-28,4296.17,level_price,L2,8,2,4295.3175,0.8525,0.8525,True,True,True,True,True,True,green_box_quarter,green_box_3_75pct,green,3.0,0.75,4226.88,4154.38,4219.51,72.5,51.25,30.0
2025-12-01,2025-11-28,4324.57,level_price,L1,9,1,4320.9425,3.6275,3.6275,False,False,False,False,True,True,green_box_quarter,green_box_4_25pct,green,4.0,0.25,4226.88,4154.38,4219.51,72.5,51.25,30.0
2025-12-02,2025-12-01,4167.18,level_price,L7,1,7,4164.3,2.88,2.88,True,False,False,True,True,True,red_box_quarter,red_box_3_25pct,red,3.0,0.25,4264.56,4205.44,4232.12,59.1200000000008,44.5600000000004,30.0
2025-12-02,2025-12-01,4187.32,level_price,L6,2,6,4186.58,0.74,0.74,True,True,True,True,True,True,red_box_quarter,red_box_2_75pct,red,2.0,0.75,4264.56,4205.44,4232.12,59.1200000000008,44.5600000000004,30.0
2025-12-02,2025-12-01,4209.81,level_price,L5,3,5,4208.86,0.95,0.95,True,True,True,True,True,True,red_box_quarter,red_box_2_25pct,red,2.0,0.25,4264.56,4205.44,4232.12,59.1200000000008,44.5600000000004,30.0
2025-12-02,2025-12-01,4229.6,level_price,L4,4,4,4231.14,-1.54,1.54,True,False,True,True,True,True,red_box_quarter,red_box_1_75pct,red,1.0,0.75,4264.56,4205.44,4232.12,59.1200000000008,44.5600000000004,30.0
2025-12-02,2025-12-01,4255.96,level_price,L3,5,3,4257.17,-1.21,1.21,True,False,True,True,True,True,prior_range_fraction,prev_range_0.875,neutral,,0.875,4264.56,4205.44,4232.12,59.1200000000008,44.5600000000004,30.0
2025-12-02,2025-12-01,4278.24,level_price,L2,6,2,4283.42,-5.18,5.18,False,False,False,False,False,True,green_box_quarter,green_box_2_75pct,green,2.0,0.75,4264.56,4205.44,4232.12,59.1200000000008,44.5600000000004,30.0
2025-12-02,2025-12-01,4299.17,level_price,L1,7,1,4294.56,4.61,4.61,False,False,False,False,True,True,green_box_edge,green_edge_2,green,2.0,,4264.56,4205.44,4232.12,59.1200000000008,44.5600000000004,30.0
2025-12-03,2025-12-02,4121.11,level_price,L9,1,9,4120.825,0.285,0.285,True,True,True,True,True,True,red_box_quarter,red_box_3_25pct,red,3.0,0.25,4235.98,4163.62,4205.64,72.35999999999967,51.179999999999836,30.0
2025-12-03,2025-12-02,4144.88,level_price,L8,2,8,4146.415,-1.535,1.535,True,False,True,True,True,True,red_box_quarter,red_box_2_75pct,red,2.0,0.75,4235.98,4163.62,4205.64,72.35999999999967,51.179999999999836,30.0
2025-12-03,2025-12-02,4170.01,level_price,L7,3,7,4172.005,-1.995,1.995,True,False,True,True,True,True,red_box_quarter,red_box_2_25pct,red,2.0,0.25,4235.98,4163.62,4205.64,72.35999999999967,51.179999999999836,30.0
2025-12-03,2025-12-02,4192.7,level_price,L6,4,6,4191.26152,1.43848,1.43848,True,False,True,True,True,True,prior_range_fraction,prev_range_0.382,neutral,,0.382,4235.98,4163.62,4205.64,72.35999999999967,51.179999999999836,30.0
2025-12-03,2025-12-02,4213.24,level_price,L5,5,5,4211.860024,1.379976,1.379976,True,False,True,True,True,True,prior_range_fraction,prev_range_0.666667,neutral,,0.666667,4235.98,4163.62,4205.64,72.35999999999967,51.179999999999836,30.0
2025-12-03,2025-12-02,4233.23,level_price,L4,6,4,4235.98,-2.75,2.75,True,False,False,True,True,True,prior_hlc,previous_high,neutral,,,4235.98,4163.62,4205.64,72.35999999999967,51.179999999999836,30.0
2025-12-03,2025-12-02,4254.85,level_price,L3,7,3,4253.185,1.665,1.665,True,False,True,True,True,True,green_box_quarter,green_box_2_75pct,green,2.0,0.75,4235.98,4163.62,4205.64,72.35999999999967,51.179999999999836,30.0
2025-12-03,2025-12-02,4275.65,level_price,L2,8,2,4278.775,-3.125,3.125,False,False,False,False,True,True,green_box_quarter,green_box_3_25pct,green,3.0,0.25,4235.98,4163.62,4205.64,72.35999999999967,51.179999999999836,30.0
2025-12-03,2025-12-02,4299.17,level_price,L1,9,1,4304.365,-5.195,5.195,False,False,False,False,False,True,green_box_quarter,green_box_3_75pct,green,3.0,0.75,4235.98,4163.62,4205.64,72.35999999999967,51.179999999999836,30.0
2025-12-04,2025-12-03,4119.88,level_price,L8,1,8,4116.385,3.495,3.495,False,False,False,False,True,True,red_box_quarter,red_box_4_25pct,red,4.0,0.25,4241.64,4194.56,4202.98,47.07999999999993,38.539999999999964,30.0
2025-12-04,2025-12-03,4144.41,level_price,L7,2,7,4145.29,-0.88,0.88,True,True,True,True,True,True,red_box_midline,red_mid_3,red,3.0,0.5,4241.64,4194.56,4202.98,47.07999999999993,38.539999999999964,30.0
2025-12-04,2025-12-03,4167.92,level_price,L6,3,6,4164.56,3.36,3.36,False,False,False,False,True,True,red_box_edge,red_edge_2,red,2.0,,4241.64,4194.56,4202.98,47.07999999999993,38.539999999999964,30.0
2025-12-04,2025-12-03,4188.05,level_price,L5,4,5,4183.83,4.22,4.22,False,False,False,False,True,True,red_box_midline,red_mid_2,red,2.0,0.5,4241.64,4194.56,4202.98,47.07999999999993,38.539999999999964,30.0
2025-12-04,2025-12-03,4205.73,level_price,L4,5,4,4206.33,-0.6,0.6,True,True,True,True,True,True,prior_range_fraction,prev_range_0.25,neutral,,0.25,4241.64,4194.56,4202.98,47.07999999999993,38.539999999999964,30.0
2025-12-04,2025-12-03,4227.56,level_price,L3,6,3,4225.946682,1.613318,1.613318,True,False,True,True,True,True,prior_range_fraction,prev_range_0.666667,neutral,,0.666667,4241.64,4194.56,4202.98,47.07999999999993,38.539999999999964,30.0
2025-12-04,2025-12-03,4251.23,level_price,L2,7,2,4252.37,-1.14,1.14,True,False,True,True,True,True,green_box_midline,green_mid_2,green,2.0,0.5,4241.64,4194.56,4202.98,47.07999999999993,38.539999999999964,30.0
2025-12-04,2025-12-03,4275.79,level_price,L1,8,1,4271.64,4.15,4.15,False,False,False,False,True,True,green_box_edge,green_edge_2,green,2.0,,4241.64,4194.56,4202.98,47.07999999999993,38.539999999999964,30.0
2025-12-05,2025-12-04,4120.52,level_price,L8,1,8,4117.17375,3.34625,3.34625,False,False,False,False,True,True,red_box_quarter,red_box_3_75pct,red,3.0,0.75,4219.46,4175.07,4208.64,44.39000000000033,37.195000000000164,30.0
2025-12-05,2025-12-04,4143.27,level_price,L7,2,7,4145.07,-1.8,1.8,True,False,True,True,True,True,red_box_edge,red_edge_2,red,2.0,,4219.46,4175.07,4208.64,44.39000000000033,37.195000000000164,30.0
2025-12-05,2025-12-04,4164.02,level_price,L6,3,6,4163.6675,0.3525,0.3525,True,True,True,True,True,True,red_box_midline,red_mid_2,red,2.0,0.5,4219.46,4175.07,4208.64,44.39000000000033,37.195000000000164,30.0
2025-12-05,2025-12-04,4183.25,level_price,L5,4,5,4182.265,0.985,0.985,True,True,True,True,True,True,red_box_edge,red_edge_1,red,1.0,,4219.46,4175.07,4208.64,44.39000000000033,37.195000000000164,30.0
2025-12-05,2025-12-04,4205.56,level_price,L4,5,4,4204.663348,0.896652,0.896652,True,True,True,True,True,True,prior_range_fraction,prev_range_0.666667,neutral,,0.666667,4219.46,4175.07,4208.64,44.39000000000033,37.195000000000164,30.0
2025-12-05,2025-12-04,4230.06,level_price,L3,6,3,4230.8625,-0.8025,0.8025,True,True,True,True,True,True,green_box_midline,green_mid_2,green,2.0,0.5,4219.46,4175.07,4208.64,44.39000000000033,37.195000000000164,30.0
2025-12-05,2025-12-04,4254.72,level_price,L2,7,2,4258.75875,-4.03875,4.03875,False,False,False,False,True,True,green_box_quarter,green_box_3_25pct,green,3.0,0.25,4219.46,4175.07,4208.64,44.39000000000033,37.195000000000164,30.0
2025-12-05,2025-12-04,4275.15,level_price,L1,8,1,4277.35625,-2.20625,2.20625,True,False,False,True,True,True,green_box_quarter,green_box_3_75pct,green,3.0,0.75,4219.46,4175.07,4208.64,44.39000000000033,37.195000000000164,30.0
2025-12-08,2025-12-05,4122.65,level_price,L8,1,8,4125.59125,-2.94125,2.94125,True,False,False,True,True,True,red_box_quarter,red_box_3_75pct,red,3.0,0.75,4259.31,4192.06,4199.09,67.25,48.625,30.0
2025-12-08,2025-12-05,4144.37,level_price,L7,2,7,4149.90375,-5.53375,5.53375,False,False,False,False,False,True,red_box_quarter,red_box_3_25pct,red,3.0,0.25,4259.31,4192.06,4199.09,67.25,48.625,30.0
2025-12-08,2025-12-05,4168.88,level_price,L6,3,6,4174.21625,-5.33625,5.33625,False,False,False,False,False,True,red_box_quarter,red_box_2_75pct,red,2.0,0.75,4259.31,4192.06,4199.09,67.25,48.625,30.0
2025-12-08,2025-12-05,4188.47,level_price,L5,4,5,4186.3725,2.0975,2.0975,True,False,False,True,True,True,red_box_midline,red_mid_2,red,2.0,0.5,4259.31,4192.06,4199.09,67.25,48.625,30.0
2025-12-08,2025-12-05,4209.43,level_price,L4,5,4,4208.8725,0.5575,0.5575,True,True,True,True,True,True,prior_range_fraction,prev_range_0.25,neutral,,0.25,4259.31,4192.06,4199.09,67.25,48.625,30.0
2025-12-08,2025-12-05,4228.41,level_price,L3,6,3,4228.52875,-0.11875,0.11875,True,True,True,True,True,True,green_box_quarter,green_box_1_75pct,green,1.0,0.75,4259.31,4192.06,4199.09,67.25,48.625,30.0
2025-12-08,2025-12-05,4250.6,level_price,L2,7,2,4250.90375,-0.30375,0.30375,True,True,True,True,True,True,prior_range_fraction,prev_range_0.875,neutral,,0.875,4259.31,4192.06,4199.09,67.25,48.625,30.0
2025-12-08,2025-12-05,4271.06,level_price,L1,8,1,4264.9975,6.0625,6.0625,False,False,False,False,False,True,green_box_midline,green_mid_2,green,2.0,0.5,4259.31,4192.06,4199.09,67.25,48.625,30.0
2025-12-09,2025-12-08,4128.71,level_price,L8,1,8,4127.965,0.745,0.745,True,True,True,True,True,True,red_box_midline,red_mid_3,red,3.0,0.5,4218.94,4176.16,4190.56,42.779999999999745,36.38999999999987,30.0
2025-12-09,2025-12-08,4149.41,level_price,L7,2,7,4146.16,3.25,3.25,False,False,False,False,True,True,red_box_edge,red_edge_2,red,2.0,,4218.94,4176.16,4190.56,42.779999999999745,36.38999999999987,30.0
2025-12-09,2025-12-08,4169.53,level_price,L6,3,6,4173.4525,-3.9225,3.9225,False,False,False,False,True,True,red_box_quarter,red_box_2_25pct,red,2.0,0.25,4218.94,4176.16,4190.56,42.779999999999745,36.38999999999987,30.0
2025-12-09,2025-12-08,4191.11,level_price,L5,4,5,4191.6475,-0.5375,0.5375,True,True,True,True,True,True,red_box_quarter,red_box_1_75pct,red,1.0,0.75,4218.94,4176.16,4190.56,42.779999999999745,36.38999999999987,30.0
2025-12-09,2025-12-08,4214.14,level_price,L4,5,4,4213.5925,0.5475,0.5475,True,True,True,True,True,True,prior_range_fraction,prev_range_0.875,neutral,,0.875,4218.94,4176.16,4190.56,42.779999999999745,36.38999999999987,30.0
2025-12-09,2025-12-08,4234.84,level_price,L3,6,3,4230.745,4.095,4.095,False,False,False,False,True,True,green_box_midline,green_mid_2,green,2.0,0.5,4218.94,4176.16,4190.56,42.779999999999745,36.38999999999987,30.0
2025-12-09,2025-12-08,4254.67,level_price,L2,7,2,4258.0375,-3.3675,3.3675,False,False,False,False,True,True,green_box_quarter,green_box_3_25pct,green,3.0,0.25,4218.94,4176.16,4190.56,42.779999999999745,36.38999999999987,30.0
2025-12-09,2025-12-08,4271.87,level_price,L1,8,1,4276.2325,-4.3625,4.3625,False,False,False,False,True,True,green_box_quarter,green_box_3_75pct,green,3.0,0.75,4218.94,4176.16,4190.56,42.779999999999745,36.38999999999987,30.0
2025-12-10,2025-12-09,4133.08,level_price,L8,1,8,4129.8925,3.1875,3.1875,False,False,False,False,True,True,red_box_quarter,red_box_3_25pct,red,3.0,0.25,4221.31,4170.05,4208.1,51.26000000000022,40.63000000000011,30.0
2025-12-10,2025-12-09,4152.33,level_price,L7,2,7,4150.2075,2.1225,2.1225,True,False,False,True,True,True,red_box_quarter,red_box_2_75pct,red,2.0,0.75,4221.31,4170.05,4208.1,51.26000000000022,40.63000000000011,30.0
2025-12-10,2025-12-09,4173.28,level_price,L6,3,6,4170.5225,2.7575,2.7575,True,False,False,True,True,True,red_box_quarter,red_box_2_25pct,red,2.0,0.25,4221.31,4170.05,4208.1,51.26000000000022,40.63000000000011,30.0
2025-12-10,2025-12-09,4194.44,level_price,L5,4,5,4195.68,-1.24,1.24,True,False,True,True,True,True,prior_hlc,previous_mid,neutral,,,4221.31,4170.05,4208.1,51.26000000000022,40.63000000000011,30.0
2025-12-10,2025-12-09,4215.84,level_price,L4,5,4,4214.9025,0.9375,0.9375,True,True,True,True,True,True,prior_range_fraction,prev_range_0.875,neutral,,0.875,4221.31,4170.05,4208.1,51.26000000000022,40.63000000000011,30.0
2025-12-10,2025-12-09,4236.26,level_price,L3,6,3,4241.1525,-4.8925,4.8925,False,False,False,False,True,True,green_box_quarter,green_box_2_75pct,green,2.0,0.75,4221.31,4170.05,4208.1,51.26000000000022,40.63000000000011,30.0
2025-12-10,2025-12-09,4256.93,level_price,L2,7,2,4261.4675,-4.5375,4.5375,False,False,False,False,True,True,green_box_quarter,green_box_3_25pct,green,3.0,0.25,4221.31,4170.05,4208.1,51.26000000000022,40.63000000000011,30.0
2025-12-10,2025-12-09,4277.55,level_price,L1,8,1,4281.7825,-4.2325,4.2325,False,False,False,False,True,True,green_box_quarter,green_box_3_75pct,green,3.0,0.75,4221.31,4170.05,4208.1,51.26000000000022,40.63000000000011,30.0
