level_date,prev_date,level_name,range_bucket,close_position_bucket,rows_bucket,live_reference_price,live_reference_source,live_channel_state,live_channel_norm,actual_published_level,superset_audited_candidate_price,superset_audited_abs_error,superset_audited_within_5,original_oracle_candidate_price,original_oracle_abs_error,original_oracle_mode,original_oracle_keys,superset_audited_source,selector_candidate_pool_count,rolling_oracle_candidate_price,rolling_oracle_abs_error,rolling_oracle_within_3,rolling_oracle_within_5,rolling_oracle_source_family,rolling_oracle_source_type,selector_candidate_price,selector_abs_error,selector_within_3,selector_within_5,selector_source_family,selector_source_type,selector_residual_col,selector_adjustment,selector_prior_sample_count,selector_candidate_generation_lookback_days,selector_calibrated_score,selector_learned_score,selector_static_score,selector_primary_feature,selector_primary_prior_sample_count,selector_primary_prior_within_5_pct,selector_primary_prior_mean_error,selector_max_performance_date,selector_performance_lookback_days,selector_date_safe,selector_recovered_within_5,selector_recovered_within_3,selector_better_than_superset,selector_status
2025-10-02,2025-10-01,L4,RANGE_COMPRESSED_0_60,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,3865.54,PREV_CLOSE_PROXY,,NEUTRAL,3867.44,3884.8525,17.4125,False,3884.8525,17.4125,MODE_C_BALANCED,prior_range_fraction::prev_range_0.75,ORIGINAL_ORACLE_PRESERVED,1,3884.8525,17.4125,False,False,ROLLING_BASE_SUPERSET,ORIGINAL_ORACLE_PRESERVED,3884.8525,17.4125,False,False,ROLLING_BASE_SUPERSET,ORIGINAL_ORACLE_PRESERVED,,0.0,,,23.531719,24.731719,1.8,NO_PRIOR_FEATURE,0,22.646307,,,,True,False,False,False,SELECTOR_GT10
2025-10-02,2025-10-01,L5,RANGE_COMPRESSED_0_60,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,3865.54,PREV_CLOSE_PROXY,,NEUTRAL,3849.38,3871.403333,22.023333,False,3871.403333,22.023333,MODE_C_BALANCED,prior_hlc::previous_pivot_hlc3,ORIGINAL_ORACLE_PRESERVED,1,3871.403333,22.023333,False,False,ROLLING_BASE_SUPERSET,ORIGINAL_ORACLE_PRESERVED,3871.403333,22.023333,False,False,ROLLING_BASE_SUPERSET,ORIGINAL_ORACLE_PRESERVED,,0.0,,,23.531719,24.731719,1.8,NO_PRIOR_FEATURE,0,22.646307,,,,True,False,False,False,SELECTOR_GT10
2025-10-02,2025-10-01,L6,RANGE_COMPRESSED_0_60,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,3865.54,PREV_CLOSE_PROXY,,NEUTRAL,3832.79,3871.3175,38.5275,False,3871.3175,38.5275,MODE_C_BALANCED,green_box_midline::green_mid_1,ORIGINAL_ORACLE_PRESERVED,1,3871.3175,38.5275,False,False,ROLLING_BASE_SUPERSET,ORIGINAL_ORACLE_PRESERVED,3871.3175,38.5275,False,False,ROLLING_BASE_SUPERSET,ORIGINAL_ORACLE_PRESERVED,,0.0,,,23.531719,24.731719,1.8,NO_PRIOR_FEATURE,0,22.646307,,,,True,False,False,False,SELECTOR_GT10
2025-10-02,2025-10-01,L7,RANGE_COMPRESSED_0_60,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,3865.54,PREV_CLOSE_PROXY,,NEUTRAL,3817.0,3850.32625,33.32625,False,3850.32625,33.32625,MODE_C_BALANCED,red_box_quarter::red_box_2_25pct,ORIGINAL_ORACLE_PRESERVED,1,3850.32625,33.32625,False,False,ROLLING_BASE_SUPERSET,ORIGINAL_ORACLE_PRESERVED,3850.32625,33.32625,False,False,ROLLING_BASE_SUPERSET,ORIGINAL_ORACLE_PRESERVED,,0.0,,,23.531719,24.731719,1.8,NO_PRIOR_FEATURE,0,22.646307,,,,True,False,False,False,SELECTOR_GT10
2025-10-03,2025-10-02,L4,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,3856.24,PREV_CLOSE_PROXY,,NEUTRAL,3854.23,3859.91,5.68,False,3877.3225,23.0925,MODE_C_BALANCED,prior_range_fraction::prev_range_0.75,EXPANDED_ORACLE_BETTER,2,3859.91,5.68,False,False,ROLLING_BASE_SUPERSET,EXPANDED_ORACLE_BETTER,3859.91,5.68,False,False,ROLLING_BASE_SUPERSET,EXPANDED_ORACLE_BETTER,,0.0,,,-13.397298,-12.127648,1.73035,global,4,15.097538,27.822396,2025-10-02,1.0,True,False,False,False,SELECTOR_WITHIN_10
2025-10-03,2025-10-02,L5,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,3856.24,PREV_CLOSE_PROXY,,NEUTRAL,3833.88,3857.423333,23.543333,False,3857.423333,23.543333,MODE_C_BALANCED,prior_hlc::previous_pivot_hlc3,ORIGINAL_ORACLE_PRESERVED,1,3857.423333,23.543333,False,False,ROLLING_BASE_SUPERSET,ORIGINAL_ORACLE_PRESERVED,3857.423333,23.543333,False,False,ROLLING_BASE_SUPERSET,ORIGINAL_ORACLE_PRESERVED,,0.0,,,-13.327648,-12.127648,1.8,global,4,15.097538,27.822396,2025-10-02,1.0,True,False,False,False,SELECTOR_GT10
2025-10-03,2025-10-02,L6,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,3856.24,PREV_CLOSE_PROXY,,NEUTRAL,3813.75,3846.2075,32.4575,False,3846.2075,32.4575,MODE_C_BALANCED,green_box_midline::green_mid_1,ORIGINAL_ORACLE_PRESERVED,1,3846.2075,32.4575,False,False,ROLLING_BASE_SUPERSET,ORIGINAL_ORACLE_PRESERVED,3846.2075,32.4575,False,False,ROLLING_BASE_SUPERSET,ORIGINAL_ORACLE_PRESERVED,,0.0,,,-13.327648,-12.127648,1.8,global,4,15.097538,27.822396,2025-10-02,1.0,True,False,False,False,SELECTOR_GT10
2025-10-03,2025-10-02,L7,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,3856.24,PREV_CLOSE_PROXY,,NEUTRAL,3794.9,3829.61125,34.71125,False,3829.61125,34.71125,MODE_C_BALANCED,red_box_quarter::red_box_2_25pct,ORIGINAL_ORACLE_PRESERVED,1,3829.61125,34.71125,False,False,ROLLING_BASE_SUPERSET,ORIGINAL_ORACLE_PRESERVED,3829.61125,34.71125,False,False,ROLLING_BASE_SUPERSET,ORIGINAL_ORACLE_PRESERVED,,0.0,,,-13.327648,-12.127648,1.8,global,4,15.097538,27.822396,2025-10-02,1.0,True,False,False,False,SELECTOR_GT10
2025-10-06,2025-10-03,L4,RANGE_COMPRESSED_0_60,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,3886.43,PREV_CLOSE_PROXY,,NEUTRAL,3872.61,3855.929982,16.680018,False,3855.929982,16.680018,MODE_E_SPACING_PRESERVATION,prior_range_fraction::prev_range_0.333333,ORIGINAL_ORACLE_PRESERVED,1,3855.929982,16.680018,False,False,ROLLING_BASE_SUPERSET,ORIGINAL_ORACLE_PRESERVED,3855.929982,16.680018,False,False,ROLLING_BASE_SUPERSET,ORIGINAL_ORACLE_PRESERVED,,0.0,,,-16.510715,-15.310715,1.8,global,9,10.657086,25.641574,2025-10-03,3.0,True,False,False,False,SELECTOR_GT10
2025-10-06,2025-10-03,L5,RANGE_COMPRESSED_0_60,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,3886.43,PREV_CLOSE_PROXY,,NEUTRAL,3851.28,3839.41375,11.86625,False,3839.41375,11.86625,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,red_box_quarter::red_box_2_25pct,ORIGINAL_ORACLE_PRESERVED,1,3839.41375,11.86625,False,False,ROLLING_BASE_SUPERSET,ORIGINAL_ORACLE_PRESERVED,3839.41375,11.86625,False,False,ROLLING_BASE_SUPERSET,ORIGINAL_ORACLE_PRESERVED,,0.0,,,-16.510715,-15.310715,1.8,global,9,10.657086,25.641574,2025-10-03,3.0,True,False,False,False,SELECTOR_GT10
2025-10-06,2025-10-03,L6,RANGE_COMPRESSED_0_60,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,3886.43,PREV_CLOSE_PROXY,,NEUTRAL,3830.61,3818.51125,12.09875,False,3818.51125,12.09875,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,red_box_quarter::red_box_2_75pct,ORIGINAL_ORACLE_PRESERVED,1,3818.51125,12.09875,False,False,ROLLING_BASE_SUPERSET,ORIGINAL_ORACLE_PRESERVED,3818.51125,12.09875,False,False,ROLLING_BASE_SUPERSET,ORIGINAL_ORACLE_PRESERVED,,0.0,,,-16.510715,-15.310715,1.8,global,9,10.657086,25.641574,2025-10-03,3.0,True,False,False,False,SELECTOR_GT10
2025-10-06,2025-10-03,L7,RANGE_COMPRESSED_0_60,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,3886.43,PREV_CLOSE_PROXY,,NEUTRAL,3810.83,3797.60875,13.22125,False,3797.60875,13.22125,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,red_box_quarter::red_box_3_25pct,ORIGINAL_ORACLE_PRESERVED,1,3797.60875,13.22125,False,False,ROLLING_BASE_SUPERSET,ORIGINAL_ORACLE_PRESERVED,3797.60875,13.22125,False,False,ROLLING_BASE_SUPERSET,ORIGINAL_ORACLE_PRESERVED,,0.0,,,-16.510715,-15.310715,1.8,global,9,10.657086,25.641574,2025-10-03,3.0,True,False,False,False,SELECTOR_GT10
2025-10-07,2025-10-06,L4,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,3961.0,PREV_CLOSE_PROXY,,NEUTRAL,3964.13,3948.6225,15.5075,False,3948.6225,15.5075,MODE_C_BALANCED,prior_range_fraction::prev_range_0.75,ORIGINAL_ORACLE_PRESERVED,1,3948.6225,15.5075,False,False,ROLLING_BASE_SUPERSET,ORIGINAL_ORACLE_PRESERVED,3948.6225,15.5075,False,False,ROLLING_BASE_SUPERSET,ORIGINAL_ORACLE_PRESERVED,,0.0,,,-13.718633,-12.518633,1.8,global,13,8.627165,21.895418,2025-10-06,1.0,True,False,False,False,SELECTOR_GT10
2025-10-07,2025-10-06,L5,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,3961.0,PREV_CLOSE_PROXY,,NEUTRAL,3946.24,3938.47,7.77,False,3938.47,7.77,MODE_C_BALANCED,prior_hlc::previous_pivot_hlc3,ORIGINAL_ORACLE_PRESERVED,1,3938.47,7.77,False,False,ROLLING_BASE_SUPERSET,ORIGINAL_ORACLE_PRESERVED,3938.47,7.77,False,False,ROLLING_BASE_SUPERSET,ORIGINAL_ORACLE_PRESERVED,,0.0,,,-13.718633,-12.518633,1.8,global,13,8.627165,21.895418,2025-10-06,1.0,True,False,False,False,SELECTOR_WITHIN_10
2025-10-07,2025-10-06,L6,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,3961.0,PREV_CLOSE_PROXY,,NEUTRAL,3927.93,3913.2875,14.6425,False,3913.2875,14.6425,MODE_C_BALANCED,green_box_midline::green_mid_1,ORIGINAL_ORACLE_PRESERVED,1,3913.2875,14.6425,False,False,ROLLING_BASE_SUPERSET,ORIGINAL_ORACLE_PRESERVED,3913.2875,14.6425,False,False,ROLLING_BASE_SUPERSET,ORIGINAL_ORACLE_PRESERVED,,0.0,,,-13.718633,-12.518633,1.8,global,13,8.627165,21.895418,2025-10-06,1.0,True,False,False,False,SELECTOR_GT10
2025-10-07,2025-10-06,L7,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,3961.0,PREV_CLOSE_PROXY,,NEUTRAL,3710.52,3897.74625,187.22625,False,3897.74625,187.22625,MODE_C_BALANCED,red_box_quarter::red_box_2_25pct,ORIGINAL_ORACLE_PRESERVED,1,3897.74625,187.22625,False,False,ROLLING_BASE_SUPERSET,ORIGINAL_ORACLE_PRESERVED,3897.74625,187.22625,False,False,ROLLING_BASE_SUPERSET,ORIGINAL_ORACLE_PRESERVED,,0.0,,,-13.718633,-12.518633,1.8,global,13,8.627165,21.895418,2025-10-06,1.0,True,False,False,False,SELECTOR_GT10
2025-10-08,2025-10-07,L4,RANGE_COMPRESSED_0_60,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,3984.32,PREV_CLOSE_PROXY,,NEUTRAL,3970.41,3972.06,1.65,True,3972.06,1.65,MODE_C_BALANCED,prior_hlc::previous_pivot_hlc3,ORIGINAL_ORACLE_PRESERVED,49,3969.980629,0.429371,True,True,ROLLING_CHANNEL_LEVEL_RESIDUAL,superset_base_channel_original_mean,3971.1075,0.6975,True,True,ROLLING_CHANNEL_LEVEL_RESIDUAL,superset_base_channel_original_recent8_median,original_residual,-0.9525,4.0,1.0,-13.94659,-22.079208,7.132618,global,17,7.246818,29.987452,2025-10-07,1.0,True,False,False,True,SELECTOR_WITHIN_3
2025-10-08,2025-10-07,L5,RANGE_COMPRESSED_0_60,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,3984.32,PREV_CLOSE_PROXY,,NEUTRAL,3949.74,3953.365,3.625,True,3953.365,3.625,MODE_C_BALANCED,prior_range_fraction::prev_range_0.25,ORIGINAL_ORACLE_PRESERVED,97,3946.882396,2.857604,True,True,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_mean,3953.365,3.625,False,True,ROLLING_BASE_SUPERSET,ORIGINAL_ORACLE_PRESERVED,,0.0,,,-11.057942,-9.857942,1.8,level_source_family,4,15.097538,16.300729,2025-10-07,1.0,True,False,False,False,SELECTOR_WITHIN_5
2025-10-08,2025-10-07,L6,RANGE_COMPRESSED_0_60,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,3984.32,PREV_CLOSE_PROXY,,NEUTRAL,3929.69,3930.865,1.175,True,3930.865,1.175,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,red_box_midline::red_mid_2,ORIGINAL_ORACLE_PRESERVED,97,3930.865,1.175,True,True,ROLLING_BASE_SUPERSET,ORIGINAL_ORACLE_PRESERVED,3920.685625,9.004375,False,False,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_recent8_median,superset_residual,-10.179375,4.0,1.0,-13.556862,-22.079208,7.522347,global,17,7.246818,29.987452,2025-10-07,1.0,True,False,False,False,SELECTOR_WITHIN_10
2025-10-08,2025-10-07,L7,RANGE_COMPRESSED_0_60,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,3984.32,PREV_CLOSE_PROXY,,NEUTRAL,3910.27,3910.8,0.53,True,3910.8,0.53,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,red_box_edge::red_edge_2,ORIGINAL_ORACLE_PRESERVED,1,3910.8,0.53,True,True,ROLLING_BASE_SUPERSET,ORIGINAL_ORACLE_PRESERVED,3910.8,0.53,True,True,ROLLING_BASE_SUPERSET,ORIGINAL_ORACLE_PRESERVED,,0.0,,,-41.610876,-40.410876,1.8,global,17,7.246818,29.987452,2025-10-07,1.0,True,False,False,False,SELECTOR_WITHIN_3
2025-10-09,2025-10-08,L4,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,4041.38,PREV_CLOSE_PROXY,,NEUTRAL,4038.76,4041.38,2.62,True,4041.38,2.62,MODE_C_BALANCED,prior_hlc::previous_close,ORIGINAL_ORACLE_PRESERVED,145,4039.386504,0.626504,True,True,ROLLING_CHANNEL_LEVEL_RESIDUAL,superset_base_channel_original_mean,4039.73,0.97,True,True,ROLLING_CHANNEL_LEVEL_RESIDUAL,superset_base_channel_original_recent8_median,original_residual,-1.65,5.0,1.0,49.75816,41.38458,7.37358,level_family_residual,16,57.548769,4.81875,2025-10-08,1.0,True,False,False,True,SELECTOR_WITHIN_3
2025-10-09,2025-10-08,L5,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,4041.38,PREV_CLOSE_PROXY,,NEUTRAL,4019.13,4040.21,21.08,False,4040.21,21.08,MODE_C_BALANCED,prior_range_fraction::prev_range_0.75,ORIGINAL_ORACLE_PRESERVED,145,4018.186667,0.943333,True,True,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_q25,4036.585,17.455,False,False,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_recent8_median,superset_residual,-3.625,5.0,1.0,73.196208,64.079008,8.1172,level_rows_family,48,67.520901,6.445417,2025-10-08,1.0,True,False,False,True,SELECTOR_GT10
2025-10-09,2025-10-08,L6,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,4041.38,PREV_CLOSE_PROXY,,NEUTRAL,4001.52,4023.035,21.515,False,4023.035,21.515,MODE_C_BALANCED,green_box_quarter::green_box_1_75pct,ORIGINAL_ORACLE_PRESERVED,145,3990.5775,10.9425,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_q25,4021.86,20.34,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_recent8_median,superset_residual,-1.175,5.0,1.0,15.900953,7.024193,7.87676,global,261,34.87424,10.255409,2025-10-08,1.0,True,False,False,True,SELECTOR_GT10
2025-10-09,2025-10-08,L7,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,4041.38,PREV_CLOSE_PROXY,,NEUTRAL,3985.35,3847.56,137.79,False,3847.56,137.79,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,red_box_edge::red_edge_4,ORIGINAL_ORACLE_PRESERVED,97,3850.467813,134.882187,False,False,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_q75,3850.384844,134.965156,False,False,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_expanded_q75,expanded_residual,2.824844,4.0,1.0,37.292814,28.741567,7.551248,family,96,36.357408,9.573802,2025-10-08,1.0,True,False,False,True,SELECTOR_GT10
2025-10-10,2025-10-09,L4,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,3975.96,PREV_CLOSE_PROXY,,NEUTRAL,3999.31,3975.96,23.35,False,3975.96,23.35,MODE_A_LIVE_PROXIMITY_HEAVY,prior_hlc::previous_close,ORIGINAL_ORACLE_PRESERVED,145,3991.4675,7.8425,False,False,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_q75,3973.825,25.485,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_recent8_median,superset_residual,-2.135,6.0,1.0,81.796259,72.691347,8.104912,level_source_family,48,74.663758,4.075898,2025-10-09,1.0,True,False,False,False,SELECTOR_GT10
2025-10-10,2025-10-09,L5,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,3975.96,PREV_CLOSE_PROXY,,NEUTRAL,3980.31,3992.93,12.62,False,3992.93,12.62,MODE_C_BALANCED,prior_hlc::previous_pivot_hlc3,ORIGINAL_ORACLE_PRESERVED,145,3980.5775,0.2675,True,True,ROLLING_CHANNEL_LEVEL_RESIDUAL,superset_base_channel_original_recent8_median,3984.490764,4.180764,False,True,ROLLING_CHANNEL_LEVEL_RESIDUAL,superset_base_channel_original_mean,original_residual,-8.439236,6.0,1.0,30.13979,22.122524,7.017265,level_source_family,96,42.126639,11.487537,2025-10-09,1.0,True,True,False,True,SELECTOR_WITHIN_5
2025-10-10,2025-10-09,L6,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,3975.96,PREV_CLOSE_PROXY,,NEUTRAL,3961.97,3973.1275,11.1575,False,3973.1275,11.1575,MODE_C_BALANCED,prior_range_fraction::prev_range_0.25,ORIGINAL_ORACLE_PRESERVED,145,3961.971875,0.001875,True,True,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_mean,3973.1275,11.1575,False,False,ROLLING_BASE_SUPERSET,ORIGINAL_ORACLE_PRESERVED,,0.0,,,-0.326373,0.873627,1.8,level_family_type,6,20.083604,20.069375,2025-10-09,1.0,True,False,False,False,SELECTOR_GT10
2025-10-10,2025-10-09,L7,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,3975.96,PREV_CLOSE_PROXY,,NEUTRAL,3943.24,3941.680625,1.559375,True,3944.84,1.6,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,prior_hlc::previous_low,EXPANDED_ORACLE_BETTER,50,3944.505469,1.265469,True,True,ROLLING_CHANNEL_LEVEL_RESIDUAL,superset_base_channel_expanded_q75,3941.680625,1.559375,True,True,ROLLING_BASE_SUPERSET,EXPANDED_ORACLE_BETTER,,0.0,,,-50.014082,-48.801445,1.787362,family,24,21.286577,28.194966,2025-10-09,1.0,True,False,False,False,SELECTOR_WITHIN_3
2025-10-13,2025-10-10,L4,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4012.42,PREV_CLOSE_PROXY,,NEUTRAL,4010.88,4003.8475,7.0325,False,4003.8475,7.0325,MODE_C_BALANCED,prior_range_fraction::prev_range_0.75,ORIGINAL_ORACLE_PRESERVED,145,4010.77625,0.10375,True,True,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_recent8_median,4002.1975,8.6825,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_recent8_median,superset_residual,-1.65,7.0,3.0,42.596667,33.244887,8.35178,level_range_close_family,48,74.663758,4.075898,2025-10-10,3.0,True,False,False,False,SELECTOR_WITHIN_10
2025-10-13,2025-10-10,L5,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4012.42,PREV_CLOSE_PROXY,,NEUTRAL,3994.06,3994.056667,0.003333,True,3994.056667,0.003333,MODE_C_BALANCED,prior_hlc::previous_pivot_hlc3,ORIGINAL_ORACLE_PRESERVED,145,3994.056667,0.003333,True,True,ROLLING_BASE_SUPERSET,ORIGINAL_ORACLE_PRESERVED,3990.431667,3.628333,False,True,ROLLING_LEVEL_RESIDUAL,superset_base_level_expanded_recent8_median,expanded_residual,-3.625,7.0,3.0,45.403151,36.147751,8.2554,level_rows_family,48,56.806615,5.119314,2025-10-10,3.0,True,False,False,False,SELECTOR_WITHIN_5
2025-10-13,2025-10-10,L6,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4012.42,PREV_CLOSE_PROXY,,NEUTRAL,3974.97,3973.4025,1.5675,True,3973.4025,1.5675,MODE_C_BALANCED,green_box_midline::green_mid_1,ORIGINAL_ORACLE_PRESERVED,145,3973.4025,1.5675,True,True,ROLLING_BASE_SUPERSET,ORIGINAL_ORACLE_PRESERVED,3962.245,12.725,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_original_recent8_median,original_residual,-11.1575,7.0,3.0,37.836394,28.94858,7.887814,level_rows_family,48,56.806615,6.244187,2025-10-10,3.0,True,False,False,False,SELECTOR_GT10
2025-10-13,2025-10-10,L7,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4012.42,PREV_CLOSE_PROXY,,NEUTRAL,3956.47,3956.63875,0.16875,True,3956.63875,0.16875,MODE_C_BALANCED,red_box_quarter::red_box_2_25pct,ORIGINAL_ORACLE_PRESERVED,145,3956.63875,0.16875,True,True,ROLLING_BASE_SUPERSET,ORIGINAL_ORACLE_PRESERVED,3956.10875,0.36125,True,True,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_recent8_median,superset_residual,-0.53,5.0,3.0,28.182442,19.326006,7.856436,family_type,6,34.369318,10.784167,2025-10-10,3.0,True,False,False,False,SELECTOR_WITHIN_3
2025-10-14,2025-10-13,L4,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,4110.41,PREV_CLOSE_PROXY,,NEUTRAL,4108.96,4110.41,1.45,True,4110.41,1.45,MODE_C_BALANCED,prior_hlc::previous_close,ORIGINAL_ORACLE_PRESERVED,145,4108.275,0.685,True,True,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_original_q25,4112.181245,3.221245,False,True,ROLLING_LEVEL_RESIDUAL,superset_base_level_expanded_recent8_median,expanded_residual,1.771246,8.0,1.0,49.694543,40.021879,8.672663,level_rows_family,48,74.663758,4.075898,2025-10-13,1.0,True,False,False,False,SELECTOR_WITHIN_5
2025-10-14,2025-10-13,L5,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,4110.41,PREV_CLOSE_PROXY,,NEUTRAL,4093.64,4086.7525,6.8875,False,4086.7525,6.8875,MODE_D_NEAREST_VALID_LADDER,prior_range_fraction::prev_range_0.75,ORIGINAL_ORACLE_PRESERVED,145,4095.546563,1.906563,True,True,ROLLING_CHANNEL_LEVEL_RESIDUAL,superset_base_channel_expanded_q75,4082.620521,11.019479,False,False,ROLLING_CHANNEL_LEVEL_RESIDUAL,superset_base_channel_expanded_mean,expanded_residual,-4.131979,8.0,1.0,52.024286,43.246826,7.777459,level_family_type,4,40.097538,6.733339,2025-10-13,1.0,True,False,False,False,SELECTOR_GT10
2025-10-14,2025-10-13,L6,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,4110.41,PREV_CLOSE_PROXY,,NEUTRAL,4078.18,4052.60125,25.57875,False,4052.60125,25.57875,MODE_C_BALANCED,green_box_quarter::green_box_1_75pct,ORIGINAL_ORACLE_PRESERVED,145,4056.801562,21.378438,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_original_q75,4045.618906,32.561093,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_expanded_recent8_median,expanded_residual,-6.982344,8.0,1.0,33.362659,23.944298,8.418362,family_type,10,37.842803,9.526445,2025-10-13,1.0,True,False,False,False,SELECTOR_GT10
2025-10-14,2025-10-13,L7,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,4110.41,PREV_CLOSE_PROXY,,NEUTRAL,4061.81,4022.60125,39.20875,False,4022.60125,39.20875,MODE_C_BALANCED,red_box_quarter::red_box_2_25pct,ORIGINAL_ORACLE_PRESERVED,145,4023.728594,38.081406,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_q75,4022.196563,39.613437,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_expanded_recent8_median,expanded_residual,-0.404688,6.0,1.0,69.562058,60.372706,8.189351,level_source_family,48,67.520901,6.126323,2025-10-13,1.0,True,False,False,False,SELECTOR_GT10
2025-10-15,2025-10-14,L4,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4142.14,PREV_CLOSE_PROXY,,NEUTRAL,4150.06,4142.14,7.92,False,4142.14,7.92,MODE_C_BALANCED,prior_hlc::previous_close,ORIGINAL_ORACLE_PRESERVED,193,4150.296017,0.236017,True,True,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_expanded_mean,4140.69,9.37,False,False,ROLLING_CHANNEL_LEVEL_RESIDUAL,superset_base_channel_original_recent12_median,original_residual,-1.45,9.0,1.0,39.311069,29.827729,8.48334,level_family_type,5,37.013112,7.99525,2025-10-14,1.0,True,False,False,False,SELECTOR_WITHIN_10
