level_date,prev_date,level_name,range_bucket,close_position_bucket,rows_bucket,live_reference_price,live_reference_source,live_channel_state,live_channel_norm,selected_mode,route_source,fallback_mode_used,router_prior_count,router_top1_within_3,router_top1_within_5,router_median_abs_error,router_rule_score,router_confidence_score,selected_mode_reason
2025-12-01,2025-11-28,L7,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4219.51,PREV_CLOSE_PROXY,,NEUTRAL,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,REGIME_LEVEL_EXACT,0.0,10.0,30.0,40.0,8.01878,22.685915,50.855399,REGIME_LEVEL_EXACT: best prior mode for L7; prior_count=10
2025-12-02,2025-12-01,L4,RANGE_COMPRESSED_0_60,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,4232.12,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,LEVEL_ONLY,0.0,43.0,9.302326,16.27907,14.491459,7.323266,62.002799,LEVEL_ONLY: best prior mode for L4; prior_count=43
2025-12-02,2025-12-01,L5,RANGE_COMPRESSED_0_60,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,4232.12,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,LEVEL_ONLY,0.0,43.0,16.27907,20.930233,13.69,11.831337,64.111581,LEVEL_ONLY: best prior mode for L5; prior_count=43
2025-12-02,2025-12-01,L6,RANGE_COMPRESSED_0_60,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,4232.12,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,LEVEL_ONLY,0.0,43.0,11.627907,18.604651,14.6425,8.837892,62.726128,LEVEL_ONLY: best prior mode for L6; prior_count=43
2025-12-02,2025-12-01,L7,RANGE_COMPRESSED_0_60,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,4232.12,PREV_CLOSE_PROXY,,NEUTRAL,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,LEVEL_ONLY,0.0,43.0,20.930233,23.255814,26.64,4.397907,57.155535,LEVEL_ONLY: best prior mode for L7; prior_count=43
2025-12-03,2025-12-02,L4,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4205.64,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,REGIME_LEVEL_EXACT,0.0,6.0,16.666667,16.666667,8.745625,7.207448,37.585958,REGIME_LEVEL_EXACT: best prior mode for L4; prior_count=6
2025-12-03,2025-12-02,L5,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4205.64,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,REGIME_LEVEL_EXACT,0.0,6.0,33.333333,33.333333,15.639375,13.703802,39.283042,REGIME_LEVEL_EXACT: best prior mode for L5; prior_count=6
2025-12-03,2025-12-02,L6,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4205.64,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,REGIME_LEVEL_EXACT,0.0,6.0,16.666667,50.0,10.72375,19.723854,48.06575,REGIME_LEVEL_EXACT: best prior mode for L6; prior_count=6
2025-12-03,2025-12-02,L7,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4205.64,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,REGIME_LEVEL_EXACT,0.0,6.0,0.0,0.0,25.929375,-17.347031,21.442375,REGIME_LEVEL_EXACT: best prior mode for L7; prior_count=6
2025-12-04,2025-12-03,L4,RANGE_COMPRESSED_0_60,CLOSE_POS_LOWER_THIRD,ROWS_SPARSE_1_8,4202.98,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,LEVEL_ONLY,0.0,45.0,8.888889,17.777778,14.45125,7.867118,62.551472,LEVEL_ONLY: best prior mode for L4; prior_count=45
2025-12-04,2025-12-03,L5,RANGE_COMPRESSED_0_60,CLOSE_POS_LOWER_THIRD,ROWS_SPARSE_1_8,4202.98,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,LEVEL_ONLY,0.0,45.0,17.777778,24.444444,13.12,14.154444,65.683556,LEVEL_ONLY: best prior mode for L5; prior_count=45
2025-12-04,2025-12-03,L6,RANGE_COMPRESSED_0_60,CLOSE_POS_LOWER_THIRD,ROWS_SPARSE_1_8,4202.98,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,LEVEL_ONLY,0.0,45.0,11.111111,17.777778,14.09375,8.757465,62.765972,LEVEL_ONLY: best prior mode for L6; prior_count=45
2025-12-04,2025-12-03,L7,RANGE_COMPRESSED_0_60,CLOSE_POS_LOWER_THIRD,ROWS_SPARSE_1_8,4202.98,PREV_CLOSE_PROXY,,NEUTRAL,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,LEVEL_ONLY,0.0,45.0,22.222222,24.444444,25.16,6.368889,58.459556,LEVEL_ONLY: best prior mode for L7; prior_count=45
2025-12-05,2025-12-04,L4,RANGE_COMPRESSED_0_60,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,4208.64,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,LEVEL_ONLY,0.0,46.0,8.695652,17.391304,14.471354,7.635615,62.404144,LEVEL_ONLY: best prior mode for L4; prior_count=46
2025-12-05,2025-12-04,L5,RANGE_COMPRESSED_0_60,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,4208.64,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,LEVEL_ONLY,0.0,46.0,17.391304,23.913043,12.493125,14.2932,65.87369,LEVEL_ONLY: best prior mode for L5; prior_count=46
2025-12-05,2025-12-04,L6,RANGE_COMPRESSED_0_60,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,4208.64,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,LEVEL_ONLY,0.0,46.0,10.869565,17.391304,13.09625,9.275639,63.229207,LEVEL_ONLY: best prior mode for L6; prior_count=46
2025-12-05,2025-12-04,L7,RANGE_COMPRESSED_0_60,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,4208.64,PREV_CLOSE_PROXY,,NEUTRAL,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,LEVEL_ONLY,0.0,46.0,23.913043,26.086957,24.75429,7.836456,59.277861,LEVEL_ONLY: best prior mode for L7; prior_count=46
2025-12-08,2025-12-05,L4,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_SPARSE_1_8,4199.09,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,LEVEL_ONLY,0.0,47.0,8.510638,19.148936,14.45125,8.337094,63.031378,LEVEL_ONLY: best prior mode for L4; prior_count=47
2025-12-08,2025-12-05,L5,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_SPARSE_1_8,4199.09,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,LEVEL_ONLY,0.0,47.0,19.148936,25.531915,11.86625,15.935419,66.81642,LEVEL_ONLY: best prior mode for L5; prior_count=47
2025-12-08,2025-12-05,L6,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_SPARSE_1_8,4199.09,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,LEVEL_ONLY,0.0,47.0,12.765957,19.148936,12.09875,11.292959,64.442878,LEVEL_ONLY: best prior mode for L6; prior_count=47
2025-12-08,2025-12-05,L7,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_SPARSE_1_8,4199.09,PREV_CLOSE_PROXY,,NEUTRAL,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,LEVEL_ONLY,0.0,47.0,25.531915,27.659574,24.34858,9.254522,60.071703,LEVEL_ONLY: best prior mode for L7; prior_count=47
2025-12-09,2025-12-08,L4,RANGE_COMPRESSED_0_60,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,4190.56,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,LEVEL_ONLY,0.0,48.0,8.333333,18.75,14.471354,8.104817,62.879687,LEVEL_ONLY: best prior mode for L4; prior_count=48
2025-12-09,2025-12-08,L5,RANGE_COMPRESSED_0_60,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,4190.56,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,LEVEL_ONLY,0.0,48.0,18.75,25.0,12.493125,15.130156,66.254125,LEVEL_ONLY: best prior mode for L5; prior_count=48
2025-12-09,2025-12-08,L6,RANGE_COMPRESSED_0_60,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,4190.56,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,LEVEL_ONLY,0.0,48.0,12.5,18.75,12.042292,11.093281,64.337125,LEVEL_ONLY: best prior mode for L6; prior_count=48
2025-12-09,2025-12-08,L7,RANGE_COMPRESSED_0_60,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,4190.56,PREV_CLOSE_PROXY,,NEUTRAL,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,LEVEL_ONLY,0.0,48.0,25.0,27.083333,22.933665,9.924751,60.718968,LEVEL_ONLY: best prior mode for L7; prior_count=48
2025-12-10,2025-12-09,L4,RANGE_COMPRESSED_0_60,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,4208.1,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,LEVEL_ONLY,0.0,49.0,8.163265,18.367347,14.45125,7.911563,62.757821,LEVEL_ONLY: best prior mode for L4; prior_count=49
2025-12-10,2025-12-09,L5,RANGE_COMPRESSED_0_60,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,4208.1,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,LEVEL_ONLY,0.0,49.0,18.367347,24.489796,13.12,14.338571,65.699429,LEVEL_ONLY: best prior mode for L5; prior_count=49
2025-12-10,2025-12-09,L6,RANGE_COMPRESSED_0_60,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,4208.1,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,LEVEL_ONLY,0.0,49.0,12.244898,18.367347,12.09875,10.818795,64.169321,LEVEL_ONLY: best prior mode for L6; prior_count=49
2025-12-10,2025-12-09,L7,RANGE_COMPRESSED_0_60,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,4208.1,PREV_CLOSE_PROXY,,NEUTRAL,MODE_C_BALANCED,LEVEL_ONLY,0.0,49.0,22.44898,24.489796,21.51875,9.182366,60.660179,LEVEL_ONLY: best prior mode for L7; prior_count=49
2025-12-11,2025-12-10,L4,RANGE_COMPRESSED_0_60,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,4228.54,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,LEVEL_ONLY,0.0,50.0,8.0,18.0,14.134788,7.948909,62.819127,LEVEL_ONLY: best prior mode for L4; prior_count=50
2025-12-11,2025-12-10,L5,RANGE_COMPRESSED_0_60,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,4228.54,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,LEVEL_ONLY,0.0,50.0,18.0,24.0,13.011875,14.111094,65.592875,LEVEL_ONLY: best prior mode for L5; prior_count=50
2025-12-11,2025-12-10,L6,RANGE_COMPRESSED_0_60,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,4228.54,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,LEVEL_ONLY,0.0,50.0,12.0,18.0,12.506875,10.289844,63.795875,LEVEL_ONLY: best prior mode for L6; prior_count=50
2025-12-11,2025-12-10,L7,RANGE_COMPRESSED_0_60,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,4228.54,PREV_CLOSE_PROXY,,NEUTRAL,MODE_C_BALANCED,LEVEL_ONLY,0.0,50.0,22.0,24.0,20.8225,9.373125,60.9065,LEVEL_ONLY: best prior mode for L7; prior_count=50
2025-12-12,2025-12-11,L4,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4279.59,PREV_CLOSE_PROXY,,NEUTRAL,MODE_D_NEAREST_VALID_LADDER,REGIME_LEVEL_EXACT,0.0,11.0,0.0,9.090909,7.99625,1.670994,41.217402,REGIME_LEVEL_EXACT: best prior mode for L4; prior_count=11
2025-12-12,2025-12-11,L5,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4279.59,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,REGIME_LEVEL_EXACT,0.0,11.0,36.363636,36.363636,10.93125,21.106108,49.001856,REGIME_LEVEL_EXACT: best prior mode for L5; prior_count=11
2025-12-12,2025-12-11,L6,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4279.59,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,REGIME_LEVEL_EXACT,0.0,11.0,9.090909,18.181818,10.53375,6.131506,42.87672,REGIME_LEVEL_EXACT: best prior mode for L6; prior_count=11
2025-12-12,2025-12-11,L7,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4279.59,PREV_CLOSE_PROXY,,NEUTRAL,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,REGIME_LEVEL_EXACT,0.0,11.0,36.363636,45.454545,5.10756,29.292057,55.677888,REGIME_LEVEL_EXACT: best prior mode for L7; prior_count=11
2025-12-15,2025-12-12,L4,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,4299.72,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,REGIME_LEVEL_BROAD,0.0,8.0,12.5,25.0,8.745625,10.240781,42.835958,REGIME_LEVEL_BROAD: best prior mode for L4; prior_count=8
2025-12-15,2025-12-12,L5,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,4299.72,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,REGIME_LEVEL_BROAD,0.0,8.0,25.0,37.5,10.233125,17.875156,46.318458,REGIME_LEVEL_BROAD: best prior mode for L5; prior_count=8
2025-12-15,2025-12-12,L6,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,4299.72,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,REGIME_LEVEL_BROAD,0.0,8.0,12.5,37.5,8.0275,16.029375,47.641833,REGIME_LEVEL_BROAD: best prior mode for L6; prior_count=8
2025-12-15,2025-12-12,L7,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,4299.72,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,REGIME_LEVEL_BROAD,0.0,8.0,12.5,12.5,24.7475,-7.010625,28.859833,REGIME_LEVEL_BROAD: best prior mode for L7; prior_count=8
2025-12-16,2025-12-15,L4,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_SPARSE_1_8,4304.91,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,LEVEL_ONLY,0.0,53.0,7.54717,16.981132,14.491459,7.126689,62.248521,LEVEL_ONLY: best prior mode for L4; prior_count=53
2025-12-16,2025-12-15,L5,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_SPARSE_1_8,4304.91,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,LEVEL_ONLY,0.0,53.0,16.981132,22.641509,13.69,12.746651,64.710528,LEVEL_ONLY: best prior mode for L5; prior_count=53
2025-12-16,2025-12-15,L6,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_SPARSE_1_8,4304.91,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,LEVEL_ONLY,0.0,53.0,11.320755,16.981132,12.915,9.365637,63.194396,LEVEL_ONLY: best prior mode for L6; prior_count=53
2025-12-16,2025-12-15,L7,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_SPARSE_1_8,4304.91,PREV_CLOSE_PROXY,,NEUTRAL,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,LEVEL_ONLY,0.0,53.0,24.528302,26.415094,21.51875,10.573202,61.334033,LEVEL_ONLY: best prior mode for L7; prior_count=53
2025-12-17,2025-12-16,L4,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,4302.04,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,REGIME_LEVEL_BROAD,0.0,9.0,11.111111,22.222222,9.57125,8.416007,42.535028,REGIME_LEVEL_BROAD: best prior mode for L4; prior_count=9
2025-12-17,2025-12-16,L5,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,4302.04,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,REGIME_LEVEL_BROAD,0.0,9.0,22.222222,33.333333,13.69,13.104722,43.952667,REGIME_LEVEL_BROAD: best prior mode for L5; prior_count=9
2025-12-17,2025-12-16,L6,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,4302.04,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,REGIME_LEVEL_BROAD,0.0,9.0,11.111111,33.333333,8.815,13.649861,46.877667,REGIME_LEVEL_BROAD: best prior mode for L6; prior_count=9
2025-12-17,2025-12-16,L7,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,4302.04,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,REGIME_LEVEL_BROAD,0.0,9.0,11.111111,11.111111,21.51875,-5.211285,31.477639,REGIME_LEVEL_BROAD: best prior mode for L7; prior_count=9
2025-12-19,2025-12-18,L4,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,4332.34,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,REGIME_LEVEL_BROAD,0.0,10.0,10.0,20.0,8.97375,7.969688,43.282417,REGIME_LEVEL_BROAD: best prior mode for L4; prior_count=10
2025-12-19,2025-12-18,L5,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,4332.34,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,REGIME_LEVEL_BROAD,0.0,10.0,20.0,30.0,11.74375,12.892188,45.120417,REGIME_LEVEL_BROAD: best prior mode for L5; prior_count=10
2025-12-19,2025-12-18,L6,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,4332.34,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,REGIME_LEVEL_BROAD,0.0,10.0,10.0,30.0,11.35625,10.382813,45.352917,REGIME_LEVEL_BROAD: best prior mode for L6; prior_count=10
2025-12-19,2025-12-18,L7,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,4332.34,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,REGIME_LEVEL_BROAD,0.0,10.0,10.0,10.0,20.8225,-5.116875,32.673167,REGIME_LEVEL_BROAD: best prior mode for L7; prior_count=10
2025-12-22,2025-12-19,L4,RANGE_COMPRESSED_0_60,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,4338.16,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,LEVEL_ONLY,0.0,56.0,7.142857,16.071429,14.134788,6.898909,62.144127,LEVEL_ONLY: best prior mode for L4; prior_count=56
2025-12-22,2025-12-19,L5,RANGE_COMPRESSED_0_60,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,4338.16,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,LEVEL_ONLY,0.0,56.0,17.857143,23.214286,13.011875,13.741094,65.317875,LEVEL_ONLY: best prior mode for L5; prior_count=56
2025-12-22,2025-12-19,L6,RANGE_COMPRESSED_0_60,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,4338.16,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,LEVEL_ONLY,0.0,56.0,10.714286,16.071429,13.40625,8.445312,62.58125,LEVEL_ONLY: best prior mode for L6; prior_count=56
2025-12-22,2025-12-19,L7,RANGE_COMPRESSED_0_60,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,4338.16,PREV_CLOSE_PROXY,,NEUTRAL,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,LEVEL_ONLY,0.0,56.0,25.0,26.785714,20.45,11.6625,62.105,LEVEL_ONLY: best prior mode for L7; prior_count=56
2025-12-23,2025-12-22,L4,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4443.59,PREV_CLOSE_PROXY,,NEUTRAL,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,REGIME_LEVEL_EXACT,0.0,12.0,0.0,8.333333,9.739375,0.395469,41.073042,REGIME_LEVEL_EXACT: best prior mode for L4; prior_count=12
2025-12-23,2025-12-22,L5,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4443.59,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,REGIME_LEVEL_EXACT,0.0,12.0,33.333333,33.333333,12.025625,18.514115,48.451292,REGIME_LEVEL_EXACT: best prior mode for L5; prior_count=12
2025-12-23,2025-12-22,L6,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4443.59,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,REGIME_LEVEL_EXACT,0.0,12.0,8.333333,16.666667,10.840216,5.403172,43.329204,REGIME_LEVEL_EXACT: best prior mode for L6; prior_count=12
2025-12-23,2025-12-22,L7,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4443.59,PREV_CLOSE_PROXY,,NEUTRAL,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,REGIME_LEVEL_EXACT,0.0,12.0,33.333333,41.666667,8.01878,25.019248,53.772065,REGIME_LEVEL_EXACT: best prior mode for L7; prior_count=12
2025-12-24,2025-12-23,L4,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,4484.54,PREV_CLOSE_PROXY,,NEUTRAL,MODE_D_NEAREST_VALID_LADDER,REGIME_LEVEL_BROAD,0.0,15.0,6.666667,13.333333,7.99625,6.719479,47.368917,REGIME_LEVEL_BROAD: best prior mode for L4; prior_count=15
2025-12-24,2025-12-23,L5,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,4484.54,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,REGIME_LEVEL_BROAD,0.0,15.0,26.666667,26.666667,10.93125,15.718229,50.274583,REGIME_LEVEL_BROAD: best prior mode for L5; prior_count=15
2025-12-24,2025-12-23,L6,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,4484.54,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,REGIME_LEVEL_BROAD,0.0,15.0,6.666667,13.333333,11.985833,3.727292,44.975167,REGIME_LEVEL_BROAD: best prior mode for L6; prior_count=15
2025-12-26,2025-12-24,L4,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,4479.58,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,REGIME_LEVEL_BROAD,0.0,11.0,9.090909,18.181818,9.57125,6.853381,43.45422,REGIME_LEVEL_BROAD: best prior mode for L4; prior_count=11
2025-12-26,2025-12-24,L5,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,4479.58,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,REGIME_LEVEL_BROAD,0.0,11.0,18.181818,27.272727,9.7975,13.04733,46.500288,REGIME_LEVEL_BROAD: best prior mode for L5; prior_count=11
2025-12-26,2025-12-24,L6,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,4479.58,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,REGIME_LEVEL_BROAD,0.0,11.0,9.090909,27.272727,9.63875,10.620938,46.595538,REGIME_LEVEL_BROAD: best prior mode for L6; prior_count=11
2025-12-26,2025-12-24,L7,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,4479.58,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,REGIME_LEVEL_BROAD,0.0,11.0,18.181818,18.181818,20.12625,1.482585,37.12122,REGIME_LEVEL_BROAD: best prior mode for L7; prior_count=11
2025-12-29,2025-12-26,L4,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,4531.0,PREV_CLOSE_PROXY,,NEUTRAL,MODE_D_NEAREST_VALID_LADDER,REGIME_LEVEL_BROAD,0.0,16.0,6.25,18.75,7.514375,9.589219,50.720542,REGIME_LEVEL_BROAD: best prior mode for L4; prior_count=16
2025-12-29,2025-12-26,L5,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,4531.0,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,REGIME_LEVEL_BROAD,0.0,16.0,25.0,25.0,12.025625,14.080781,50.201292,REGIME_LEVEL_BROAD: best prior mode for L5; prior_count=16
