level_date,prev_date,level_name,range_bucket,close_position_bucket,rows_bucket,live_reference_price,live_reference_source,live_channel_state,live_channel_norm,actual_published_level,candidate_pool_count,candidate_mode_count,oracle_candidate_mode,oracle_candidate_rank,oracle_candidate_cluster_mid,oracle_candidate_cluster_min,oracle_candidate_cluster_max,oracle_candidate_cluster_width,oracle_candidate_abs_error,oracle_candidate_within_3,oracle_candidate_within_5,oracle_candidate_keys,oracle_top1_mode,oracle_top1_cluster_mid,oracle_top1_abs_error,oracle_top1_within_3,oracle_top1_within_5,oracle_top1_keys,router_selected_mode,router_route_source,router_confidence_score,router_cluster_rank,router_cluster_mid,router_cluster_min,router_cluster_max,router_cluster_width,router_abs_error,router_within_3,router_within_5,router_candidate_keys,router_minus_oracle_abs_error,router_minus_oracle_top1_abs_error,oracle_top1_minus_oracle_abs_error,candidate_generation_status,oracle_gap_class,correct_candidate_existed_within_3,correct_candidate_existed_within_5,router_missed_available_within_5,mode_selection_failure,candidate_ranking_failure,candidate_generation_failure
2025-11-06,2025-11-05,L6,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,3979.04,PREV_CLOSE_PROXY,,NEUTRAL,3971.33,10.0,5.0,MODE_D_NEAREST_VALID_LADDER,1.0,3964.850417,3963.4475,3966.253333,2.805833,6.479583,0.0,0.0,green_box_quarter::green_box_1_75pct | prior_hlc::previous_pivot_hlc3,MODE_D_NEAREST_VALID_LADDER,3964.850417,6.479583,0.0,0.0,green_box_quarter::green_box_1_75pct | prior_hlc::previous_pivot_hlc3,MODE_A_LIVE_PROXIMITY_HEAVY,REGIME_LEVEL_EXACT,44.890917,1.0,3964.850417,3963.4475,3966.253333,2.805833,6.479583,0.0,0.0,green_box_quarter::green_box_1_75pct | prior_hlc::previous_pivot_hlc3,0.0,0.0,0.0,ORACLE_WITHIN_10,ORACLE_ONLY_REDUCES_ERROR_NOT_WITHIN_5,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-06,2025-11-05,L7,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,3979.04,PREV_CLOSE_PROXY,,NEUTRAL,3946.09,20.0,5.0,MODE_C_BALANCED,1.0,3944.86,3944.86,3944.86,0.0,1.23,1.0,1.0,red_box_edge::red_edge_1,MODE_C_BALANCED,3944.86,1.23,1.0,1.0,red_box_edge::red_edge_1,MODE_A_LIVE_PROXIMITY_HEAVY,REGIME_LEVEL_EXACT,54.700333,1.0,3935.16,3933.4475,3936.8725,3.425,10.93,0.0,0.0,red_box_quarter::red_box_2_25pct | prior_range_fraction::prev_range_0.125,9.7,9.7,0.0,ORACLE_WITHIN_3,MODE_SELECTION_FAILURE,1.0,1.0,1.0,1.0,0.0,0.0
2025-11-07,2025-11-06,L4,RANGE_COMPRESSED_0_60,CLOSE_POS_LOWER_THIRD,ROWS_SPARSE_1_8,3976.93,PREV_CLOSE_PROXY,,NEUTRAL,3994.41,5.0,5.0,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,1.0,3982.909982,3982.909982,3982.909982,0.0,11.500018,0.0,0.0,prior_range_fraction::prev_range_0.333333,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,3982.909982,11.500018,0.0,0.0,prior_range_fraction::prev_range_0.333333,MODE_D_NEAREST_VALID_LADDER,LEVEL_ONLY,58.754001,1.0,3982.909982,3982.909982,3982.909982,0.0,11.500018,0.0,0.0,prior_range_fraction::prev_range_0.333333,0.0,0.0,0.0,ORACLE_GT10_CANDIDATE_GENERATION_FAIL,CANDIDATE_GENERATION_FAILURE_GT10,0.0,0.0,0.0,0.0,0.0,1.0
2025-11-07,2025-11-06,L5,RANGE_COMPRESSED_0_60,CLOSE_POS_LOWER_THIRD,ROWS_SPARSE_1_8,3976.93,PREV_CLOSE_PROXY,,NEUTRAL,3965.9,5.0,5.0,MODE_A_LIVE_PROXIMITY_HEAVY,1.0,3966.45375,3966.45375,3966.45375,0.0,0.55375,1.0,1.0,red_box_quarter::red_box_2_25pct,MODE_A_LIVE_PROXIMITY_HEAVY,3966.45375,0.55375,1.0,1.0,red_box_quarter::red_box_2_25pct,MODE_A_LIVE_PROXIMITY_HEAVY,LEVEL_ONLY,56.881449,1.0,3966.45375,3966.45375,3966.45375,0.0,0.55375,1.0,1.0,red_box_quarter::red_box_2_25pct,0.0,0.0,0.0,ORACLE_WITHIN_3,ROUTER_ACCEPTABLE_WITHIN_5,1.0,1.0,0.0,0.0,0.0,0.0
2025-11-07,2025-11-06,L6,RANGE_COMPRESSED_0_60,CLOSE_POS_LOWER_THIRD,ROWS_SPARSE_1_8,3976.93,PREV_CLOSE_PROXY,,NEUTRAL,3939.99,5.0,5.0,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,1.0,3945.19125,3945.19125,3945.19125,0.0,5.20125,0.0,0.0,red_box_quarter::red_box_2_75pct,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,3945.19125,5.20125,0.0,0.0,red_box_quarter::red_box_2_75pct,MODE_A_LIVE_PROXIMITY_HEAVY,LEVEL_ONLY,54.852699,1.0,3945.19125,3945.19125,3945.19125,0.0,5.20125,0.0,0.0,red_box_quarter::red_box_2_75pct,0.0,0.0,0.0,ORACLE_WITHIN_10,ORACLE_ONLY_REDUCES_ERROR_NOT_WITHIN_5,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-07,2025-11-06,L7,RANGE_COMPRESSED_0_60,CLOSE_POS_LOWER_THIRD,ROWS_SPARSE_1_8,3976.93,PREV_CLOSE_PROXY,,NEUTRAL,3916.67,5.0,5.0,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,1.0,3923.92875,3923.92875,3923.92875,0.0,7.25875,0.0,0.0,red_box_quarter::red_box_3_25pct,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,3923.92875,7.25875,0.0,0.0,red_box_quarter::red_box_3_25pct,MODE_C_BALANCED,LEVEL_ONLY,47.999006,1.0,3923.92875,3923.92875,3923.92875,0.0,7.25875,0.0,0.0,red_box_quarter::red_box_3_25pct,0.0,0.0,0.0,ORACLE_WITHIN_10,ORACLE_ONLY_REDUCES_ERROR_NOT_WITHIN_5,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-10,2025-11-07,L4,RANGE_COMPRESSED_0_60,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4000.84,PREV_CLOSE_PROXY,,NEUTRAL,4017.8,10.0,5.0,MODE_C_BALANCED,1.0,4003.308542,4000.963333,4005.65375,4.690417,14.491459,0.0,0.0,prior_hlc::previous_pivot_hlc3 | green_box_quarter::green_box_1_75pct,MODE_C_BALANCED,4003.308542,14.491459,0.0,0.0,prior_hlc::previous_pivot_hlc3 | green_box_quarter::green_box_1_75pct,MODE_D_NEAREST_VALID_LADDER,LEVEL_ONLY,59.973278,1.0,4003.308542,4000.963333,4005.65375,4.690417,14.491459,0.0,0.0,prior_hlc::previous_pivot_hlc3 | green_box_quarter::green_box_1_75pct,0.0,0.0,0.0,ORACLE_GT10_CANDIDATE_GENERATION_FAIL,CANDIDATE_GENERATION_FAILURE_GT10,0.0,0.0,0.0,0.0,0.0,1.0
2025-11-10,2025-11-07,L5,RANGE_COMPRESSED_0_60,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4000.84,PREV_CLOSE_PROXY,,NEUTRAL,3992.42,10.0,5.0,MODE_D_NEAREST_VALID_LADDER,1.0,3986.346875,3984.91125,3987.7825,2.87125,6.073125,0.0,0.0,green_box_quarter::green_box_1_25pct | prior_range_fraction::prev_range_0.25,MODE_D_NEAREST_VALID_LADDER,3986.346875,6.073125,0.0,0.0,green_box_quarter::green_box_1_25pct | prior_range_fraction::prev_range_0.25,MODE_A_LIVE_PROXIMITY_HEAVY,LEVEL_ONLY,60.861731,1.0,3986.346875,3984.91125,3987.7825,2.87125,6.073125,0.0,0.0,green_box_quarter::green_box_1_25pct | prior_range_fraction::prev_range_0.25,0.0,0.0,0.0,ORACLE_WITHIN_10,ORACLE_ONLY_REDUCES_ERROR_NOT_WITHIN_5,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-10,2025-11-07,L6,RANGE_COMPRESSED_0_60,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4000.84,PREV_CLOSE_PROXY,,NEUTRAL,3968.14,10.0,5.0,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,1.0,3965.2825,3965.2825,3965.2825,0.0,2.8575,1.0,1.0,red_box_midline::red_mid_2,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,3965.2825,2.8575,1.0,1.0,red_box_midline::red_mid_2,MODE_A_LIVE_PROXIMITY_HEAVY,LEVEL_ONLY,57.863685,1.0,3965.2825,3965.2825,3965.2825,0.0,2.8575,1.0,1.0,red_box_midline::red_mid_2,0.0,0.0,0.0,ORACLE_WITHIN_3,ROUTER_ACCEPTABLE_WITHIN_5,1.0,1.0,0.0,0.0,0.0,0.0
2025-11-10,2025-11-07,L7,RANGE_COMPRESSED_0_60,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4000.84,PREV_CLOSE_PROXY,,NEUTRAL,3943.22,15.0,5.0,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,1.0,3944.54,3944.54,3944.54,0.0,1.32,1.0,1.0,red_box_edge::red_edge_2,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,3944.54,1.32,1.0,1.0,red_box_edge::red_edge_2,MODE_C_BALANCED,LEVEL_ONLY,49.282028,1.0,3944.54,3944.54,3944.54,0.0,1.32,1.0,1.0,red_box_edge::red_edge_2,0.0,0.0,0.0,ORACLE_WITHIN_3,ROUTER_ACCEPTABLE_WITHIN_5,1.0,1.0,0.0,0.0,0.0,0.0
2025-11-11,2025-11-10,L4,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4115.78,PREV_CLOSE_PROXY,,NEUTRAL,4158.14,20.0,5.0,MODE_D_NEAREST_VALID_LADDER,1.0,4146.47,4146.47,4146.47,0.0,11.67,0.0,0.0,green_box_edge::green_edge_2,MODE_D_NEAREST_VALID_LADDER,4146.47,11.67,0.0,0.0,green_box_edge::green_edge_2,MODE_D_NEAREST_VALID_LADDER,REGIME_LEVEL_EXACT,38.324708,1.0,4146.47,4146.47,4146.47,0.0,11.67,0.0,0.0,green_box_edge::green_edge_2,0.0,0.0,0.0,ORACLE_GT10_CANDIDATE_GENERATION_FAIL,CANDIDATE_GENERATION_FAILURE_GT10,0.0,0.0,0.0,0.0,0.0,1.0
2025-11-11,2025-11-10,L5,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4115.78,PREV_CLOSE_PROXY,,NEUTRAL,4131.74,20.0,5.0,MODE_D_NEAREST_VALID_LADDER,1.0,4109.315,4109.315,4109.315,0.0,22.425,0.0,0.0,green_box_midline::green_mid_2,MODE_D_NEAREST_VALID_LADDER,4109.315,22.425,0.0,0.0,green_box_midline::green_mid_2,MODE_A_LIVE_PROXIMITY_HEAVY,REGIME_LEVEL_EXACT,51.02975,1.0,4109.315,4109.315,4109.315,0.0,22.425,0.0,0.0,green_box_midline::green_mid_2,0.0,0.0,0.0,ORACLE_GT10_CANDIDATE_GENERATION_FAIL,CANDIDATE_GENERATION_FAILURE_GT10,0.0,0.0,0.0,0.0,0.0,1.0
2025-11-11,2025-11-10,L6,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4115.78,PREV_CLOSE_PROXY,,NEUTRAL,4099.17,20.0,5.0,MODE_C_BALANCED,1.0,4076.81502,4076.7,4076.93004,0.23004,22.35498,0.0,0.0,prior_hlc::previous_pivot_hlc3 | prior_range_fraction::prev_range_0.666667,MODE_C_BALANCED,4076.81502,22.35498,0.0,0.0,prior_hlc::previous_pivot_hlc3 | prior_range_fraction::prev_range_0.666667,MODE_A_LIVE_PROXIMITY_HEAVY,REGIME_LEVEL_EXACT,44.251584,1.0,4076.81502,4076.7,4076.93004,0.23004,22.35498,0.0,0.0,prior_hlc::previous_pivot_hlc3 | prior_range_fraction::prev_range_0.666667,0.0,0.0,0.0,ORACLE_GT10_CANDIDATE_GENERATION_FAIL,CANDIDATE_GENERATION_FAILURE_GT10,0.0,0.0,0.0,0.0,0.0,1.0
2025-11-11,2025-11-10,L7,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4115.78,PREV_CLOSE_PROXY,,NEUTRAL,4067.01,20.0,5.0,MODE_C_BALANCED,1.0,4042.66142,4042.16,4043.16284,1.00284,24.34858,0.0,0.0,red_box_edge::red_edge_1 | prior_range_fraction::prev_range_0.382,MODE_C_BALANCED,4042.66142,24.34858,0.0,0.0,red_box_edge::red_edge_1 | prior_range_fraction::prev_range_0.382,MODE_C_BALANCED,REGIME_LEVEL_EXACT,58.897833,1.0,4042.66142,4042.16,4043.16284,1.00284,24.34858,0.0,0.0,red_box_edge::red_edge_1 | prior_range_fraction::prev_range_0.382,0.0,0.0,0.0,ORACLE_GT10_CANDIDATE_GENERATION_FAIL,CANDIDATE_GENERATION_FAILURE_GT10,0.0,0.0,0.0,0.0,0.0,1.0
2025-11-12,2025-11-11,L4,RANGE_COMPRESSED_0_60,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,4126.6,PREV_CLOSE_PROXY,,NEUTRAL,4129.0,5.0,5.0,MODE_C_BALANCED,1.0,4138.78375,4138.78375,4138.78375,0.0,9.78375,0.0,0.0,red_box_quarter::red_box_1_25pct,MODE_C_BALANCED,4138.78375,9.78375,0.0,0.0,red_box_quarter::red_box_1_25pct,MODE_D_NEAREST_VALID_LADDER,LEVEL_ONLY,61.953213,1.0,4138.78375,4138.78375,4138.78375,0.0,9.78375,0.0,0.0,red_box_quarter::red_box_1_25pct,0.0,0.0,0.0,ORACLE_WITHIN_10,ORACLE_ONLY_REDUCES_ERROR_NOT_WITHIN_5,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-12,2025-11-11,L5,RANGE_COMPRESSED_0_60,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,4126.6,PREV_CLOSE_PROXY,,NEUTRAL,4097.81,5.0,5.0,MODE_C_BALANCED,1.0,4114.426649,4114.426649,4114.426649,0.0,16.616649,0.0,0.0,prior_range_fraction::prev_range_0.333333,MODE_C_BALANCED,4114.426649,16.616649,0.0,0.0,prior_range_fraction::prev_range_0.333333,MODE_A_LIVE_PROXIMITY_HEAVY,LEVEL_ONLY,62.748066,1.0,4114.426649,4114.426649,4114.426649,0.0,16.616649,0.0,0.0,prior_range_fraction::prev_range_0.333333,0.0,0.0,0.0,ORACLE_GT10_CANDIDATE_GENERATION_FAIL,CANDIDATE_GENERATION_FAILURE_GT10,0.0,0.0,0.0,0.0,0.0,1.0
2025-11-12,2025-11-11,L6,RANGE_COMPRESSED_0_60,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,4126.6,PREV_CLOSE_PROXY,,NEUTRAL,4064.25,5.0,5.0,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,1.0,4087.6025,4087.6025,4087.6025,0.0,23.3525,0.0,0.0,red_box_midline::red_mid_2,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4087.6025,23.3525,0.0,0.0,red_box_midline::red_mid_2,MODE_A_LIVE_PROXIMITY_HEAVY,LEVEL_ONLY,61.046316,1.0,4087.6025,4087.6025,4087.6025,0.0,23.3525,0.0,0.0,red_box_midline::red_mid_2,0.0,0.0,0.0,ORACLE_GT10_CANDIDATE_GENERATION_FAIL,CANDIDATE_GENERATION_FAILURE_GT10,0.0,0.0,0.0,0.0,0.0,1.0
2025-11-12,2025-11-11,L7,RANGE_COMPRESSED_0_60,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,4126.6,PREV_CLOSE_PROXY,,NEUTRAL,4034.75,5.0,5.0,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,1.0,4067.13,4067.13,4067.13,0.0,32.38,0.0,0.0,red_box_edge::red_edge_2,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4067.13,32.38,0.0,0.0,red_box_edge::red_edge_2,MODE_C_BALANCED,LEVEL_ONLY,55.495859,1.0,4067.13,4067.13,4067.13,0.0,32.38,0.0,0.0,red_box_edge::red_edge_2,0.0,0.0,0.0,ORACLE_GT10_CANDIDATE_GENERATION_FAIL,CANDIDATE_GENERATION_FAILURE_GT10,0.0,0.0,0.0,0.0,0.0,1.0
2025-11-13,2025-11-12,L4,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4195.32,PREV_CLOSE_PROXY,,NEUTRAL,4233.19,25.0,5.0,MODE_A_LIVE_PROXIMITY_HEAVY,1.0,4241.75,4241.75,4241.75,0.0,8.56,0.0,0.0,green_box_edge::green_edge_2,MODE_A_LIVE_PROXIMITY_HEAVY,4241.75,8.56,0.0,0.0,green_box_edge::green_edge_2,MODE_D_NEAREST_VALID_LADDER,REGIME_LEVEL_EXACT,38.368917,1.0,4259.605,4259.605,4259.605,0.0,26.415,0.0,0.0,green_box_quarter::green_box_3_25pct,17.855,17.855,0.0,ORACLE_WITHIN_10,ORACLE_ONLY_REDUCES_ERROR_NOT_WITHIN_5,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-13,2025-11-12,L5,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4195.32,PREV_CLOSE_PROXY,,NEUTRAL,4204.6,25.0,5.0,MODE_C_BALANCED,1.0,4206.04,4206.04,4206.04,0.0,1.44,1.0,1.0,green_box_midline::green_mid_2,MODE_C_BALANCED,4206.04,1.44,1.0,1.0,green_box_midline::green_mid_2,MODE_A_LIVE_PROXIMITY_HEAVY,REGIME_LEVEL_EXACT,47.243167,1.0,4206.04,4206.04,4206.04,0.0,1.44,1.0,1.0,green_box_midline::green_mid_2,0.0,0.0,0.0,ORACLE_WITHIN_3,ROUTER_ACCEPTABLE_WITHIN_5,1.0,1.0,0.0,0.0,0.0,0.0
2025-11-13,2025-11-12,L6,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4195.32,PREV_CLOSE_PROXY,,NEUTRAL,4175.81,25.0,5.0,MODE_D_NEAREST_VALID_LADDER,2.0,4174.136704,4174.136704,4174.136704,0.0,1.673296,1.0,1.0,prior_range_fraction::prev_range_0.666667,MODE_C_BALANCED,4168.66,7.15,0.0,0.0,prior_hlc::previous_pivot_hlc3,MODE_A_LIVE_PROXIMITY_HEAVY,REGIME_LEVEL_EXACT,43.224251,1.0,4168.66,4168.66,4168.66,0.0,7.15,0.0,0.0,prior_hlc::previous_pivot_hlc3,5.476704,0.0,5.476704,ORACLE_WITHIN_3,CANDIDATE_RANKING_FAILURE_LOWER_RANK_CANDIDATE,1.0,1.0,1.0,0.0,1.0,0.0
2025-11-13,2025-11-12,L7,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4195.32,PREV_CLOSE_PROXY,,NEUTRAL,4146.28,20.0,5.0,MODE_C_BALANCED,1.0,4141.17244,4140.33,4142.01488,1.68488,5.10756,0.0,0.0,red_box_edge::red_edge_1 | prior_range_fraction::prev_range_0.382,MODE_C_BALANCED,4141.17244,5.10756,0.0,0.0,red_box_edge::red_edge_1 | prior_range_fraction::prev_range_0.382,MODE_C_BALANCED,REGIME_LEVEL_EXACT,56.033667,1.0,4141.17244,4140.33,4142.01488,1.68488,5.10756,0.0,0.0,red_box_edge::red_edge_1 | prior_range_fraction::prev_range_0.382,0.0,0.0,0.0,ORACLE_WITHIN_10,ORACLE_ONLY_REDUCES_ERROR_NOT_WITHIN_5,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-14,2025-11-13,L4,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_EXTENDED_11_PLUS,4171.26,PREV_CLOSE_PROXY,,NEUTRAL,4270.12,5.0,5.0,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,1.0,4307.45,4307.45,4307.45,0.0,37.33,0.0,0.0,green_box_midline::green_mid_3,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4307.45,37.33,0.0,0.0,green_box_midline::green_mid_3,MODE_A_LIVE_PROXIMITY_HEAVY,LEVEL_ONLY,62.652694,1.0,4307.45,4307.45,4307.45,0.0,37.33,0.0,0.0,green_box_midline::green_mid_3,0.0,0.0,0.0,ORACLE_GT10_CANDIDATE_GENERATION_FAIL,CANDIDATE_GENERATION_FAILURE_GT10,0.0,0.0,0.0,0.0,0.0,1.0
2025-11-14,2025-11-13,L5,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_EXTENDED_11_PLUS,4171.26,PREV_CLOSE_PROXY,,NEUTRAL,4239.31,5.0,5.0,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,1.0,4275.05,4275.05,4275.05,0.0,35.74,0.0,0.0,green_box_edge::green_edge_2,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4275.05,35.74,0.0,0.0,green_box_edge::green_edge_2,MODE_A_LIVE_PROXIMITY_HEAVY,LEVEL_ONLY,64.654444,1.0,4275.05,4275.05,4275.05,0.0,35.74,0.0,0.0,green_box_edge::green_edge_2,0.0,0.0,0.0,ORACLE_GT10_CANDIDATE_GENERATION_FAIL,CANDIDATE_GENERATION_FAILURE_GT10,0.0,0.0,0.0,0.0,0.0,1.0
2025-11-14,2025-11-13,L6,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_EXTENDED_11_PLUS,4171.26,PREV_CLOSE_PROXY,,NEUTRAL,4205.65,5.0,5.0,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,1.0,4242.65,4242.65,4242.65,0.0,37.0,0.0,0.0,green_box_midline::green_mid_2,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4242.65,37.0,0.0,0.0,green_box_midline::green_mid_2,MODE_A_LIVE_PROXIMITY_HEAVY,LEVEL_ONLY,61.823661,1.0,4242.65,4242.65,4242.65,0.0,37.0,0.0,0.0,green_box_midline::green_mid_2,0.0,0.0,0.0,ORACLE_GT10_CANDIDATE_GENERATION_FAIL,CANDIDATE_GENERATION_FAILURE_GT10,0.0,0.0,0.0,0.0,0.0,1.0
2025-11-14,2025-11-13,L7,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_EXTENDED_11_PLUS,4171.26,PREV_CLOSE_PROXY,,NEUTRAL,4177.38,5.0,5.0,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,1.0,4211.850033,4211.850033,4211.850033,0.0,34.470033,0.0,0.0,prior_range_fraction::prev_range_0.666667,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4211.850033,34.470033,0.0,0.0,prior_range_fraction::prev_range_0.666667,MODE_C_BALANCED,LEVEL_ONLY,56.117476,1.0,4211.850033,4211.850033,4211.850033,0.0,34.470033,0.0,0.0,prior_range_fraction::prev_range_0.666667,0.0,0.0,0.0,ORACLE_GT10_CANDIDATE_GENERATION_FAIL,CANDIDATE_GENERATION_FAILURE_GT10,0.0,0.0,0.0,0.0,0.0,1.0
2025-11-17,2025-11-14,L4,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4085.1,PREV_CLOSE_PROXY,,NEUTRAL,4111.02,5.0,5.0,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,1.0,4241.27,4241.27,4241.27,0.0,130.25,0.0,0.0,green_box_edge::green_edge_2,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4241.27,130.25,0.0,0.0,green_box_edge::green_edge_2,MODE_A_LIVE_PROXIMITY_HEAVY,LEVEL_ONLY,62.3495,1.0,4241.27,4241.27,4241.27,0.0,130.25,0.0,0.0,green_box_edge::green_edge_2,0.0,0.0,0.0,ORACLE_GT10_CANDIDATE_GENERATION_FAIL,CANDIDATE_GENERATION_FAILURE_GT10,0.0,0.0,0.0,0.0,0.0,1.0
2025-11-17,2025-11-14,L5,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4085.1,PREV_CLOSE_PROXY,,NEUTRAL,4076.11,5.0,5.0,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,1.0,4188.8975,4188.8975,4188.8975,0.0,112.7875,0.0,0.0,prior_range_fraction::prev_range_0.875,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4188.8975,112.7875,0.0,0.0,prior_range_fraction::prev_range_0.875,MODE_A_LIVE_PROXIMITY_HEAVY,LEVEL_ONLY,63.01763,1.0,4188.8975,4188.8975,4188.8975,0.0,112.7875,0.0,0.0,prior_range_fraction::prev_range_0.875,0.0,0.0,0.0,ORACLE_GT10_CANDIDATE_GENERATION_FAIL,CANDIDATE_GENERATION_FAILURE_GT10,0.0,0.0,0.0,0.0,0.0,1.0
2025-11-17,2025-11-14,L6,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4085.1,PREV_CLOSE_PROXY,,NEUTRAL,4041.59,5.0,5.0,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,1.0,4142.89964,4142.89964,4142.89964,0.0,101.30964,0.0,0.0,prior_range_fraction::prev_range_0.618,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4142.89964,101.30964,0.0,0.0,prior_range_fraction::prev_range_0.618,MODE_A_LIVE_PROXIMITY_HEAVY,LEVEL_ONLY,59.6035,1.0,4142.89964,4142.89964,4142.89964,0.0,101.30964,0.0,0.0,prior_range_fraction::prev_range_0.618,0.0,0.0,0.0,ORACLE_GT10_CANDIDATE_GENERATION_FAIL,CANDIDATE_GENERATION_FAILURE_GT10,0.0,0.0,0.0,0.0,0.0,1.0
2025-11-17,2025-11-14,L7,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4085.1,PREV_CLOSE_PROXY,,NEUTRAL,4009.23,5.0,5.0,MODE_C_BALANCED,1.0,4106.78,4106.78,4106.78,0.0,97.55,0.0,0.0,red_box_edge::red_edge_1,MODE_C_BALANCED,4106.78,97.55,0.0,0.0,red_box_edge::red_edge_1,MODE_C_BALANCED,LEVEL_ONLY,54.549375,1.0,4106.78,4106.78,4106.78,0.0,97.55,0.0,0.0,red_box_edge::red_edge_1,0.0,0.0,0.0,ORACLE_GT10_CANDIDATE_GENERATION_FAIL,CANDIDATE_GENERATION_FAILURE_GT10,0.0,0.0,0.0,0.0,0.0,1.0
2025-11-18,2025-11-17,L4,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4045.52,PREV_CLOSE_PROXY,,NEUTRAL,4104.67,15.0,5.0,MODE_C_BALANCED,1.0,4104.2725,4104.2725,4104.2725,0.0,0.3975,1.0,1.0,green_box_midline::green_mid_2,MODE_C_BALANCED,4104.2725,0.3975,1.0,1.0,green_box_midline::green_mid_2,MODE_A_LIVE_PROXIMITY_HEAVY,LEVEL_ONLY,62.059136,1.0,4104.2725,4104.2725,4104.2725,0.0,0.3975,1.0,1.0,green_box_midline::green_mid_2,0.0,0.0,0.0,ORACLE_WITHIN_3,ROUTER_ACCEPTABLE_WITHIN_5,1.0,1.0,0.0,0.0,0.0,0.0
