cluster_rank,level_date,prev_date,level_name,range_bucket,close_position_bucket,rows_bucket,candidate_method,cluster_raw_id,cluster_candidate_count,cluster_min,cluster_max,cluster_mid,cluster_mean,cluster_median,cluster_width,cluster_score,score_mean,score_sum,rank_weight_sum,best_candidate_rank_in_cluster,actual_published_level,cluster_mid_signed_error,cluster_mid_abs_error,cluster_mean_abs_error,cluster_median_abs_error,cluster_contains_actual,cluster_mid_within_3,cluster_mid_within_5,cluster_band_plus_3_contains_actual,cluster_band_plus_5_contains_actual,candidate_anchor_keys,candidate_prices,candidate_ranks,prev_high,prev_low,prev_close,prev_open,prev_mid,prev_range,box_size,prev_close_position_pct,prev_candle_body_pct,prev_candle_direction,range_bucket_state,close_position_bucket_state,cluster_prev_range_position_pct,cluster_offset_from_prev_close,cluster_abs_offset_from_prev_close,expected_position_pct,state_position_delta,state_position_score,state_side_score,state_anchor_family_score,state_width_penalty,state_cluster_count_bonus,state_gate_score,state_cluster_rank,live_reference_price,live_reference_source,live_ema5,live_channel_state,live_channel_norm,cluster_offset_from_live_price,cluster_abs_offset_from_live_price,expected_live_offset,live_offset_delta,live_offset_score,live_side_score,live_width_penalty,live_selector_score,live_cluster_rank,calibration_mode,calibrated_selector_score,calibrated_cluster_rank,selected_mode,route_source,fallback_mode_used,router_prior_count,router_top1_within_3,router_top1_within_5,router_median_abs_error,router_rule_score,router_confidence_score,selected_mode_reason,routed_cluster_rank,routed_selector_score
4,2026-01-08,2026-01-07,L6,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,1,1,4420.2725,4420.2725,4420.2725,4420.2725,4420.2725,0.0,67.220154,72.620956,72.620956,0.2,5,4457.79,37.5175,37.5175,37.5175,37.5175,False,False,False,False,False,red_box_midline::red_mid_2,4420.272500,5,4500.59,4423.5,4456.36,4495.61,4462.045,77.09000000000015,53.54500000000007,0.42625502659228964,-0.5091451550136195,DOWN,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,-0.04186664937086467,-36.087499999999636,36.087499999999636,0.38,0.42186664937086465,-4.530665455960527,10.0,4.0,0.0,1.2,52.34583002403947,4,4456.36,PREV_CLOSE_PROXY,,,NEUTRAL,-36.087499999999636,36.087499999999636,-18.740750000000023,17.346749999999613,18.98993750000029,15.0,0.0,64.35051891394318,3,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,78.0674571896256,3,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,REGIME_LEVEL_EXACT,False,9,11.111111,33.333333,14.86136,9.115091,43.249851,REGIME_LEVEL_EXACT: best prior mode for L6; prior_count=9,3,78.0674571896256
1,2026-01-08,2026-01-07,L6,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,4,1,4462.045,4462.045,4462.045,4462.045,4462.045,0.0,85.409294,92.947059,92.947059,1.0,1,4457.79,-4.255,4.255,4.255,4.255,False,False,True,False,True,prior_hlc::previous_mid,4462.045000,1,4500.59,4423.5,4456.36,4495.61,4462.045,77.09000000000015,53.54500000000007,0.42625502659228964,-0.5091451550136195,DOWN,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,0.5,5.6850000000004,5.6850000000004,0.38,0.12,16.6,10.0,0.0,0.0,1.2,80.75376228,3,4456.36,PREV_CLOSE_PROXY,,,NEUTRAL,5.6850000000004,5.6850000000004,-18.740750000000023,24.425750000000424,13.680687499999681,-7.0,0.0,53.51786962239969,4,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,54.26482462860787,4,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,REGIME_LEVEL_EXACT,False,9,11.111111,33.333333,14.86136,9.115091,43.249851,REGIME_LEVEL_EXACT: best prior mode for L6; prior_count=9,4,54.26482462860787
2,2026-01-08,2026-01-07,L7,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,4,1,4433.65875,4433.65875,4433.65875,4433.65875,4433.65875,0.0,80.550441,91.466278,91.466278,0.5,2,4438.21,4.55125,4.55125,4.55125,4.55125,False,False,True,False,True,red_box_quarter::red_box_2_25pct,4433.658750,2,4500.59,4423.5,4456.36,4495.61,4462.045,77.09000000000015,53.54500000000007,0.42625502659228964,-0.5091451550136195,DOWN,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,0.1317777921909402,-22.701250000000073,22.701250000000073,0.22,0.08822220780905979,18.824445453365815,14.0,4.0,0.0,1.2,87.96571887336582,2,4456.36,PREV_CLOSE_PROXY,,,NEUTRAL,-22.701250000000073,22.701250000000073,-47.11960000000006,24.41834999999999,13.686237500000008,18.0,0.0,82.70635444655218,2,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,103.79155605715972,1,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,REGIME_LEVEL_EXACT,False,9,11.111111,11.111111,20.12625,-4.16691,32.313139,REGIME_LEVEL_EXACT: best prior mode for L7; prior_count=9,1,103.79155605715972
1,2026-01-08,2026-01-07,L7,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,5,1,4447.045,4447.045,4447.045,4447.045,4447.045,0.0,86.161429,94.243843,94.243843,1.0,1,4438.21,-8.835,8.835,8.835,8.835,False,False,False,False,False,red_box_edge::red_edge_1,4447.045000,1,4500.59,4423.5,4456.36,4495.61,4462.045,77.09000000000015,53.54500000000007,0.42625502659228964,-0.5091451550136195,DOWN,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,0.3054222337527569,-9.3149999999996,9.3149999999996,0.22,0.0854222337527569,19.020443637307018,14.0,4.0,0.0,1.2,91.64052961730702,1,4456.36,PREV_CLOSE_PROXY,,,NEUTRAL,-9.3149999999996,9.3149999999996,-47.11960000000006,37.80460000000046,3.646549999999653,18.0,0.0,74.79805717803772,3,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,103.41088266292954,2,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,REGIME_LEVEL_EXACT,False,9,11.111111,11.111111,20.12625,-4.16691,32.313139,REGIME_LEVEL_EXACT: best prior mode for L7; prior_count=9,2,103.41088266292954
3,2026-01-08,2026-01-07,L7,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,3,1,4423.5,4423.5,4423.5,4423.5,4423.5,0.0,77.183077,87.959328,87.959328,0.333333,3,4438.21,14.71,14.71,14.71,14.71,False,False,False,False,False,prior_hlc::previous_low,4423.500000,3,4500.59,4423.5,4456.36,4495.61,4462.045,77.09000000000015,53.54500000000007,0.42625502659228964,-0.5091451550136195,DOWN,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,0.0,-32.85999999999967,32.85999999999967,0.22,0.22,9.6,14.0,4.0,0.0,1.2,76.65350774,3,4456.36,PREV_CLOSE_PROXY,,,NEUTRAL,-32.85999999999967,32.85999999999967,-47.11960000000006,14.25960000000039,21.305299999999708,18.0,0.0,83.7643344891997,1,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,100.04546236306388,3,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,REGIME_LEVEL_EXACT,False,9,11.111111,11.111111,20.12625,-4.16691,32.313139,REGIME_LEVEL_EXACT: best prior mode for L7; prior_count=9,3,100.04546236306388
5,2026-01-08,2026-01-07,L7,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,2,1,4406.88625,4406.88625,4406.88625,4406.88625,4406.88625,0.0,48.127109,39.701912,39.701912,0.2,5,4438.21,31.32375,31.32375,31.32375,31.32375,False,False,False,False,False,red_box_quarter::red_box_2_75pct,4406.886250,5,4500.59,4423.5,4456.36,4495.61,4462.045,77.09000000000015,53.54500000000007,0.42625502659228964,-0.5091451550136195,DOWN,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,-0.21551109093268134,-49.47375000000011,49.47375000000011,0.22,0.43551109093268137,-5.485776365287695,14.0,4.0,0.0,1.2,43.553031214712306,4,4456.36,PREV_CLOSE_PROXY,,,NEUTRAL,-49.47375000000011,49.47375000000011,-47.11960000000006,2.354150000000047,30.234387499999965,18.0,0.0,73.49514560453309,4,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,79.03373698543486,4,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,REGIME_LEVEL_EXACT,False,9,11.111111,11.111111,20.12625,-4.16691,32.313139,REGIME_LEVEL_EXACT: best prior mode for L7; prior_count=9,4,79.03373698543486
4,2026-01-08,2026-01-07,L7,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,1,1,4393.5,4393.5,4393.5,4393.5,4393.5,0.0,57.459731,55.102985,55.102985,0.25,4,4438.21,44.71,44.71,44.71,44.71,False,False,False,False,False,red_box_edge::red_edge_2,4393.500000,4,4500.59,4423.5,4456.36,4495.61,4462.045,77.09000000000015,53.54500000000007,0.42625502659228964,-0.5091451550136195,DOWN,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,-0.38915553249448626,-62.85999999999967,62.85999999999967,0.22,0.6091555324944863,-17.640887274614037,14.0,4.0,0.0,1.2,37.184145945385964,5,4456.36,PREV_CLOSE_PROXY,,,NEUTRAL,-62.85999999999967,62.85999999999967,-47.11960000000006,15.74039999999961,20.194700000000292,18.0,0.0,59.76150464832415,5,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,74.76355703918878,5,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,REGIME_LEVEL_EXACT,False,9,11.111111,11.111111,20.12625,-4.16691,32.313139,REGIME_LEVEL_EXACT: best prior mode for L7; prior_count=9,5,74.76355703918878
5,2026-01-09,2026-01-08,L4,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,5,1,4496.73,4496.73,4496.73,4496.73,4496.73,0.0,48.70269,40.694293,40.694293,0.2,5,4487.52,-9.21,9.21,9.21,9.21,False,False,False,False,False,green_box_quarter::green_box_2_75pct,4496.730000,5,4479.44,4407.76,4477.28,4459.41,4443.6,71.67999999999938,50.83999999999969,0.9698660714285732,0.2493024553571435,UP,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,1.2412109375000016,19.449999999999818,19.449999999999818,0.79,0.4512109375000015,-6.584765625000106,14.0,6.0,0.0,1.2,44.810902174999896,5,4477.28,PREV_CLOSE_PROXY,,,NEUTRAL,19.449999999999818,19.449999999999818,44.73919999999973,25.28919999999991,13.033100000000069,18.0,0.0,57.02342326150001,1,MODE_D_NEAREST_VALID_LADDER,65.8818532438001,1,MODE_D_NEAREST_VALID_LADDER,REGIME_LEVEL_EXACT,False,15,0.0,13.333333,7.99625,4.852812,47.368917,REGIME_LEVEL_EXACT: best prior mode for L4; prior_count=15,1,65.8818532438001
4,2026-01-09,2026-01-08,L4,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,4,1,4479.44,4479.44,4479.44,4479.44,4479.44,0.0,50.01288,42.263587,42.263587,0.25,4,4487.52,8.08,8.08,8.08,8.08,False,False,False,False,False,prior_hlc::previous_high,4479.440000,4,4479.44,4407.76,4477.28,4459.41,4443.6,71.67999999999938,50.83999999999969,0.9698660714285732,0.2493024553571435,UP,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,1.0,2.1599999999998545,2.1599999999998545,0.79,0.20999999999999996,10.300000000000002,7.0,6.0,0.0,1.2,55.507985600000005,4,4477.28,PREV_CLOSE_PROXY,,,NEUTRAL,2.1599999999998545,2.1599999999998545,44.73919999999973,42.57919999999987,0.0656000000000958,2.0,0.0,34.260231648000094,2,MODE_D_NEAREST_VALID_LADDER,49.104874137600135,2,MODE_D_NEAREST_VALID_LADDER,REGIME_LEVEL_EXACT,False,15,0.0,13.333333,7.99625,4.852812,47.368917,REGIME_LEVEL_EXACT: best prior mode for L4; prior_count=15,2,49.104874137600135
2,2026-01-09,2026-01-08,L4,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,3,1,4466.73,4466.73,4466.73,4466.73,4466.73,0.0,77.404351,86.041984,86.041984,0.5,2,4487.52,20.79,20.79,20.79,20.79,False,False,False,False,False,red_box_quarter::red_box_1_25pct,4466.730000,2,4479.44,4407.76,4477.28,4459.41,4443.6,71.67999999999938,50.83999999999969,0.9698660714285732,0.2493024553571435,UP,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,0.8226841517857123,-10.550000000000182,10.550000000000182,0.79,0.03268415178571227,22.71210937500014,-8.0,4.0,0.0,1.2,67.90280699500015,1,4477.28,PREV_CLOSE_PROXY,,,NEUTRAL,-10.550000000000182,10.550000000000182,44.73919999999973,55.28919999999991,-9.466899999999931,-15.0,0.0,14.916728057100151,3,MODE_D_NEAREST_VALID_LADDER,35.380356050520085,3,MODE_D_NEAREST_VALID_LADDER,REGIME_LEVEL_EXACT,False,15,0.0,13.333333,7.99625,4.852812,47.368917,REGIME_LEVEL_EXACT: best prior mode for L4; prior_count=15,3,35.380356050520085
3,2026-01-09,2026-01-08,L4,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,2,1,4461.52,4461.52,4461.52,4461.52,4461.52,0.0,73.295134,81.255978,81.255978,0.333333,3,4487.52,26.0,26.0,26.0,26.0,False,False,False,False,False,prior_range_fraction::prev_range_0.75,4461.520000,3,4479.44,4407.76,4477.28,4459.41,4443.6,71.67999999999938,50.83999999999969,0.9698660714285732,0.2493024553571435,UP,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,0.7500000000000095,-15.759999999999309,15.759999999999309,0.79,0.03999999999999049,22.200000000000667,-8.0,2.0,0.0,1.2,62.84298308000068,3,4477.28,PREV_CLOSE_PROXY,,,NEUTRAL,-15.759999999999309,15.759999999999309,44.73919999999973,60.499199999999036,-13.374399999999277,-15.0,0.0,8.074530186401113,4,MODE_D_NEAREST_VALID_LADDER,27.038039111681183,4,MODE_D_NEAREST_VALID_LADDER,REGIME_LEVEL_EXACT,False,15,0.0,13.333333,7.99625,4.852812,47.368917,REGIME_LEVEL_EXACT: best prior mode for L4; prior_count=15,4,27.038039111681183
1,2026-01-09,2026-01-08,L4,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,1,1,4455.546691,4455.546691,4455.546691,4455.546691,4455.546691,0.0,85.372583,92.883763,92.883763,1.0,1,4487.52,31.973309,31.973309,31.973309,31.973309,False,False,False,False,False,prior_range_fraction::prev_range_0.666667,4455.546691,1,4479.44,4407.76,4477.28,4459.41,4443.6,71.67999999999938,50.83999999999969,0.9698660714285732,0.2493024553571435,UP,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,0.6666670061383894,-21.73330900000019,21.73330900000019,0.79,0.12333299386161067,16.366690429687253,-8.0,2.0,0.0,1.2,64.49769188968726,2,4477.28,PREV_CLOSE_PROXY,,,NEUTRAL,-21.73330900000019,21.73330900000019,44.73919999999973,66.47250899999992,-17.854381749999938,-15.0,0.0,4.55427954601867,5,MODE_D_NEAREST_VALID_LADDER,23.96100038434745,5,MODE_D_NEAREST_VALID_LADDER,REGIME_LEVEL_EXACT,False,15,0.0,13.333333,7.99625,4.852812,47.368917,REGIME_LEVEL_EXACT: best prior mode for L4; prior_count=15,5,23.96100038434745
3,2026-01-09,2026-01-08,L5,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,4,1,4484.02,4484.02,4484.02,4484.02,4484.02,0.0,78.76258,90.682609,90.682609,0.333333,3,4468.29,-15.73,15.73,15.73,15.73,False,False,False,False,False,green_box_midline::green_mid_2,4484.020000,3,4479.44,4407.76,4477.28,4459.41,4443.6,71.67999999999938,50.83999999999969,0.9698660714285732,0.2493024553571435,UP,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,1.0638950892857264,6.740000000000691,6.740000000000691,0.6300000000000001,0.4338950892857263,-5.372656250000841,10.0,6.0,0.0,1.2,60.66014334999916,4,4477.28,PREV_CLOSE_PROXY,,,NEUTRAL,6.740000000000691,6.740000000000691,17.79399999999989,11.0539999999992,23.709500000000602,15.0,0.0,73.8923831430001,1,MODE_A_LIVE_PROXIMITY_HEAVY,87.88496840300022,1,MODE_A_LIVE_PROXIMITY_HEAVY,REGIME_LEVEL_EXACT,False,15,26.666667,26.666667,10.93125,15.718229,50.274583,REGIME_LEVEL_EXACT: best prior mode for L5; prior_count=15,1,87.88496840300022
1,2026-01-09,2026-01-08,L5,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,3,2,4466.73,4471.31,4469.02,4469.02,4469.02,4.58,83.745651,91.682846,183.365692,1.2,1,4468.29,-0.73,0.73,0.73,0.73,True,True,True,True,True,red_box_quarter::red_box_1_25pct | green_box_quarter::green_box_2_25pct,4466.730000 | 4471.310000,1 | 5,4479.44,4407.76,4477.28,4459.41,4443.6,71.67999999999938,50.83999999999969,0.9698660714285732,0.2493024553571435,UP,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,0.8546316964285818,-8.259999999999309,8.259999999999309,0.6300000000000001,0.22463169642858172,9.27578124999928,-3.0,8.0,2.9770000000000003,2.4,65.62108486999928,3,4477.28,PREV_CLOSE_PROXY,,,NEUTRAL,-8.259999999999309,8.259999999999309,17.79399999999989,26.0539999999992,12.459500000000602,-7.0,2.29,41.229729224600185,2,MODE_A_LIVE_PROXIMITY_HEAVY,67.0957134966008,2,MODE_A_LIVE_PROXIMITY_HEAVY,REGIME_LEVEL_EXACT,False,15,26.666667,26.666667,10.93125,15.718229,50.274583,REGIME_LEVEL_EXACT: best prior mode for L5; prior_count=15,2,67.0957134966008
4,2026-01-09,2026-01-08,L5,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,2,1,4454.02,4454.02,4454.02,4454.02,4454.02,0.0,77.654766,89.922011,89.922011,0.25,4,4468.29,14.27,14.27,14.27,14.27,False,False,False,False,False,red_box_midline::red_mid_1,4454.020000,4,4479.44,4407.76,4477.28,4459.41,4443.6,71.67999999999938,50.83999999999969,0.9698660714285732,0.2493024553571435,UP,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,0.6453683035714372,-23.25999999999931,23.25999999999931,0.6300000000000001,0.015368303571437036,23.924218749999408,-3.0,2.0,0.0,1.2,72.27017366999941,1,4477.28,PREV_CLOSE_PROXY,,,NEUTRAL,-23.25999999999931,23.25999999999931,17.79399999999989,41.0539999999992,1.2095000000006024,-7.0,0.0,36.12620072860026,3,MODE_A_LIVE_PROXIMITY_HEAVY,47.84155478060083,3,MODE_A_LIVE_PROXIMITY_HEAVY,REGIME_LEVEL_EXACT,False,15,26.666667,26.666667,10.93125,15.718229,50.274583,REGIME_LEVEL_EXACT: best prior mode for L5; prior_count=15,3,47.84155478060083
2,2026-01-09,2026-01-08,L5,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,1,1,4443.6,4443.6,4443.6,4443.6,4443.6,0.0,81.423294,92.971196,92.971196,0.5,2,4468.29,24.69,24.69,24.69,24.69,False,False,False,False,False,prior_hlc::previous_mid,4443.600000,2,4479.44,4407.76,4477.28,4459.41,4443.6,71.67999999999938,50.83999999999969,0.9698660714285732,0.2493024553571435,UP,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,0.5000000000000063,-33.67999999999938,33.67999999999938,0.6300000000000001,0.1299999999999938,15.900000000000436,-3.0,2.0,0.0,1.2,66.58244228000044,2,4477.28,PREV_CLOSE_PROXY,,,NEUTRAL,-33.67999999999938,33.67999999999938,17.79399999999989,51.47399999999927,-6.605499999999452,-7.0,0.0,25.012316522400795,4,MODE_A_LIVE_PROXIMITY_HEAVY,36.48233929040093,4,MODE_A_LIVE_PROXIMITY_HEAVY,REGIME_LEVEL_EXACT,False,15,26.666667,26.666667,10.93125,15.718229,50.274583,REGIME_LEVEL_EXACT: best prior mode for L5; prior_count=15,4,36.48233929040093
1,2026-01-09,2026-01-08,L6,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,3,1,4455.546691,4455.546691,4455.546691,4455.546691,4455.546691,0.0,86.356265,94.579768,94.579768,1.0,1,4447.13,-8.416691,8.416691,8.416691,8.416691,False,False,False,False,False,prior_range_fraction::prev_range_0.666667,4455.546691,1,4479.44,4407.76,4477.28,4459.41,4443.6,71.67999999999938,50.83999999999969,0.9698660714285732,0.2493024553571435,UP,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,0.6666670061383894,-21.73330900000019,21.73330900000019,0.47000000000000003,0.19666700613838933,11.233309570312747,10.0,0.0,0.0,1.2,75.97419387031275,3,4477.28,PREV_CLOSE_PROXY,,,NEUTRAL,-21.73330900000019,21.73330900000019,-17.79399999999989,3.9393090000003,29.045518249999773,15.0,0.0,88.11055069478115,1,MODE_A_LIVE_PROXIMITY_HEAVY,93.50805467165597,1,MODE_A_LIVE_PROXIMITY_HEAVY,REGIME_LEVEL_EXACT,False,15,20.0,26.666667,10.53375,14.149688,50.513083,REGIME_LEVEL_EXACT: best prior mode for L6; prior_count=15,1,93.50805467165597
3,2026-01-09,2026-01-08,L6,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,2,2,4441.31,4445.89,4443.6,4443.6,4443.6,4.58,77.815944,91.804042,183.608084,0.45,4,4447.13,3.53,3.53,3.53,3.53,False,False,True,True,True,red_box_quarter::red_box_1_75pct | green_box_quarter::green_box_1_75pct,4441.310000 | 4445.890000,4 | 5,4479.44,4407.76,4477.28,4459.41,4443.6,71.67999999999938,50.83999999999969,0.9698660714285732,0.2493024553571435,UP,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,0.5000000000000063,-33.67999999999938,33.67999999999938,0.47000000000000003,0.0300000000000063,22.899999999999558,10.0,4.0,2.9770000000000003,2.4,84.56888527999956,1,4477.28,PREV_CLOSE_PROXY,,,NEUTRAL,-33.67999999999938,33.67999999999938,-17.79399999999989,15.885999999999491,20.08550000000038,15.0,2.29,81.84545346240012,2,MODE_A_LIVE_PROXIMITY_HEAVY,74.47753203040058,2,MODE_A_LIVE_PROXIMITY_HEAVY,REGIME_LEVEL_EXACT,False,15,20.0,26.666667,10.53375,14.149688,50.513083,REGIME_LEVEL_EXACT: best prior mode for L6; prior_count=15,2,74.47753203040058
2,2026-01-09,2026-01-08,L6,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,1,2,4431.653309,4435.14176,4433.397534,4433.397534,4433.397534,3.488451,82.905199,93.63512,187.270239,0.833333,2,4447.13,13.732466,13.732466,13.732466,13.732466,False,False,False,False,False,prior_range_fraction::prev_range_0.333333 | prior_range_fraction::prev_range_0.382,4431.653309 | 4435.141760,3 | 2,4479.44,4407.76,4477.28,4459.41,4443.6,71.67999999999938,50.83999999999969,0.9698660714285732,0.2493024553571435,UP,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,0.35766648995535333,-43.88246600000002,43.88246600000002,0.47000000000000003,0.1123335100446467,17.13665429687473,10.0,3.0,2.26749315,2.4,81.67038452687473,2,4477.28,PREV_CLOSE_PROXY,,,NEUTRAL,-43.88246600000002,43.88246600000002,-17.79399999999989,26.088466000000132,12.4336504999999,15.0,1.7442255,73.05824802558723,3,MODE_A_LIVE_PROXIMITY_HEAVY,65.05065634483734,3,MODE_A_LIVE_PROXIMITY_HEAVY,REGIME_LEVEL_EXACT,False,15,20.0,26.666667,10.53375,14.149688,50.513083,REGIME_LEVEL_EXACT: best prior mode for L6; prior_count=15,3,65.05065634483734
1,2026-01-09,2026-01-08,L7,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,1,2,4415.89,4416.72,4416.305,4416.305,4416.305,0.83,91.338627,94.946599,189.893198,1.5,1,4426.62,10.315,10.315,10.315,10.315,False,False,False,False,False,red_box_quarter::red_box_2_25pct | prior_range_fraction::prev_range_0.125,4415.890000 | 4416.720000,2 | 1,4479.44,4407.76,4477.28,4459.41,4443.6,71.67999999999938,50.83999999999969,0.9698660714285732,0.2493024553571435,UP,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,0.11921037946428775,-60.974999999999454,60.974999999999454,0.31,0.19078962053571225,11.644726562500143,14.0,7.0,0.5395,2.4,91.13517530250014,1,4477.28,PREV_CLOSE_PROXY,,,NEUTRAL,-60.974999999999454,60.974999999999454,-44.73919999999973,16.235799999999728,19.823150000000204,18.0,0.415,90.26655167545029,2,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,113.60123679628916,1,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,REGIME_LEVEL_EXACT,False,15,26.666667,33.333333,12.2,17.566667,51.846667,REGIME_LEVEL_EXACT: best prior mode for L7; prior_count=15,1,113.60123679628916
4,2026-01-09,2026-01-08,L7,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,2,1,4428.6,4428.6,4428.6,4428.6,4428.6,0.0,76.659015,88.894853,88.894853,0.2,5,4426.62,-1.98,1.98,1.98,1.98,False,True,True,True,True,red_box_edge::red_edge_1,4428.600000,5,4479.44,4407.76,4477.28,4459.41,4443.6,71.67999999999938,50.83999999999969,0.9698660714285732,0.2493024553571435,UP,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,0.2907366071428617,-48.67999999999938,48.67999999999938,0.31,0.019263392857138295,23.65156250000032,14.0,4.0,0.0,1.2,90.38015180000032,2,4477.28,PREV_CLOSE_PROXY,,,NEUTRAL,-48.67999999999938,48.67999999999938,-44.73919999999973,3.940799999999655,29.04440000000026,18.0,0.0,99.46488804400045,1,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,108.59783331048025,2,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,REGIME_LEVEL_EXACT,False,15,26.666667,33.333333,12.2,17.566667,51.846667,REGIME_LEVEL_EXACT: best prior mode for L7; prior_count=15,2,108.59783331048025
