level_date,ladder_selector_available,ladder_selector_valid,ladder_selector_score,L4_ladder_price,L4_actual,L4_abs_error,L4_within_3,L4_within_5,L4_source_family,L4_source_type,L4_selector_score,L5_ladder_price,L5_actual,L5_abs_error,L5_within_3,L5_within_5,L5_source_family,L5_source_type,L5_selector_score,L6_ladder_price,L6_actual,L6_abs_error,L6_within_3,L6_within_5,L6_source_family,L6_source_type,L6_selector_score,L7_ladder_price,L7_actual,L7_abs_error,L7_within_3,L7_within_5,L7_source_family,L7_source_type,L7_selector_score,ladder_selector_median_abs_error,ladder_selector_mean_abs_error,ladder_selector_pct_within_3,ladder_selector_pct_within_5,prev_date,range_bucket,close_position_bucket,rows_bucket,live_reference_price,live_reference_source,live_channel_state,live_channel_norm
2026-05-26,True,True,238.45403,4584.760729,4593.58,8.819271,False,False,ROLLING_CHANNEL_LEVEL_RESIDUAL,superset_base_channel_original_median,40.389821,4549.128317,4562.44,13.311683,False,False,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_median,44.028979,4509.919135,4529.9,19.980865,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_original_mean,38.055215,4472.2425,4499.76,27.5175,False,False,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_median,35.980015,16.646274,17.40733,0.0,0.0,2026-05-25,RANGE_COMPRESSED_0_60,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4570.94,PREV_CLOSE_PROXY,,NEUTRAL
2026-05-27,True,True,226.078872,4533.41,4530.95,2.46,True,True,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_median,36.098496,4498.815,4496.68,2.135,True,True,ROLLING_LEVEL_RESIDUAL,superset_base_level_original_median,39.714962,4465.924974,4459.72,6.204974,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_original_mean,36.364491,4431.011203,4421.27,9.741203,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_mean,33.900923,4.332487,5.135294,50.0,50.0,2026-05-26,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_SPARSE_1_8,4507.47,PREV_CLOSE_PROXY,,NEUTRAL
2026-05-28,True,True,225.996517,4506.4025,4495.53,10.8725,False,False,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_superset_recent5_median,35.769737,4457.8875,4466.16,8.2725,False,False,ROLLING_ROW_LEVEL_RESIDUAL,superset_base_rows_superset_q25,32.181779,4435.835625,4424.0,11.835625,False,False,ROLLING_ROW_LEVEL_RESIDUAL,superset_base_rows_expanded_median,35.875504,4423.7675,4379.41,44.3575,False,False,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_original_recent12_median,42.169497,11.354063,18.834531,0.0,0.0,2026-05-27,RANGE_WIDE_120_220,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4456.18,PREV_CLOSE_PROXY,,NEUTRAL
2026-05-29,True,True,176.824055,4558.685,4586.39,27.705,False,False,ROLLING_RANGE_LEVEL_RESIDUAL,original_base_range_superset_q25,25.34153,4522.2325,4557.79,35.5575,False,False,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_superset_median,28.041057,4501.16654,4527.81,26.64346,False,False,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_superset_median,25.527441,4479.448125,4495.62,16.171875,False,False,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_original_recent12_median,17.914027,27.17423,26.519459,0.0,0.0,2026-05-28,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,4495.64,PREV_CLOSE_PROXY,,NEUTRAL
2026-06-01,True,False,-250.906433,4598.063998,4607.94,9.876002,False,False,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_original_mean,34.033884,4608.795,4580.08,28.715,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_median,37.210147,4566.642762,4547.84,18.802762,False,False,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_mean,36.286631,4524.600004,4521.97,2.630004,True,True,ROLLING_LEVEL_RESIDUAL,superset_base_level_original_mean,34.837955,14.339382,15.005942,25.0,25.0,2026-05-29,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_EXTENDED_11_PLUS,4541.13,PREV_CLOSE_PROXY,,NEUTRAL
2026-06-02,True,True,234.232381,4498.619583,4489.47,9.149583,False,False,ROLLING_RANGE_LEVEL_RESIDUAL,original_base_range_original_median,42.370154,4460.20125,4457.53,2.67125,True,True,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_median,36.937659,4416.493548,4426.17,9.676452,False,False,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,original_base_range_close_expanded_mean,37.714114,4368.745,4396.14,27.395,False,False,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_original_median,37.210454,9.413017,12.223071,25.0,25.0,2026-06-01,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,4484.66,PREV_CLOSE_PROXY,,NEUTRAL
2026-06-03,True,True,229.377073,4535.78463,4539.09,3.30537,False,True,ROLLING_ROW_LEVEL_RESIDUAL,superset_base_rows_superset_mean,36.308584,4523.202542,4513.17,10.032542,False,False,ROLLING_ROW_LEVEL_RESIDUAL,superset_base_rows_superset_median,41.198313,4486.692708,4485.61,1.082708,True,True,ROLLING_ROW_LEVEL_RESIDUAL,superset_base_rows_original_median,36.488154,4456.57625,4455.8,0.77625,True,True,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_original_recent20_median,35.382022,2.194039,3.799217,50.0,75.0,2026-06-02,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4487.83,PREV_CLOSE_PROXY,,NEUTRAL
2026-06-04,True,True,244.146861,4463.63375,4457.9,5.73375,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_median,43.047843,4433.3725,4427.93,5.4425,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_original_median,40.951558,4393.975177,4399.02,5.044823,False,False,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_original_mean,39.854544,4365.72375,4371.46,5.73625,False,False,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_original_recent20_median,40.292916,5.588125,5.489331,0.0,0.0,2026-06-03,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_SPARSE_1_8,4434.35,PREV_CLOSE_PROXY,,NEUTRAL
2026-06-05,True,True,252.438357,4518.376607,4514.07,4.306607,False,True,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_original_mean,46.083772,4485.02,4489.65,4.63,False,True,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_median,44.756715,4454.70685,4460.74,6.03315,False,False,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_median,41.309937,4439.220625,4432.43,6.790625,False,False,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_original_median,40.287933,5.331575,5.440095,0.0,50.0,2026-06-04,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4475.16,PREV_CLOSE_PROXY,,NEUTRAL
2026-06-08,True,True,253.845272,4377.911746,4373.8,4.111746,False,True,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_original_mean,42.437435,4355.3025,4347.87,7.4325,False,False,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_superset_recent5_median,46.105359,4309.89625,4310.51,0.61375,True,True,ROLLING_LEVEL_RESIDUAL,superset_base_level_original_median,41.262292,4280.45,4281.09,0.64,True,True,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_original_median,44.040186,2.375873,3.199499,50.0,75.0,2026-06-05,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4328.02,PREV_CLOSE_PROXY,,NEUTRAL
2026-06-09,True,True,258.789119,4346.06875,4370.04,23.97125,False,False,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_original_median,42.213245,4328.368438,4342.11,13.741562,False,False,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_original_q25,46.557375,4312.84,4313.53,0.69,True,True,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_median,49.147706,4279.36,4284.94,5.58,False,False,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_median,40.870793,9.660781,10.995703,25.0,25.0,2026-06-08,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,4329.71,PREV_CLOSE_PROXY,,NEUTRAL
2026-06-10,True,True,263.61363,4279.079302,4253.47,25.609302,False,False,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_original_mean,41.485988,4259.88,4222.84,37.04,False,False,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_original_recent20_median,45.183913,4227.4975,4186.38,41.1175,False,False,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_original_median,44.921432,4186.0525,4144.02,42.0325,False,False,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_original_median,52.022297,39.07875,36.449826,0.0,0.0,2026-06-09,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4259.46,PREV_CLOSE_PROXY,,NEUTRAL
2026-06-11,True,True,187.979726,4255.74,4194.64,61.1,False,False,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_original_recent8_median,28.575412,4197.105,4165.1,32.005,False,False,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_superset_recent8_median,26.791563,4137.12183,4130.78,6.34183,False,False,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_superset_recent8_median,24.776044,4071.43,4097.25,25.82,False,False,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_original_median,27.836707,28.9125,31.316707,0.0,0.0,2026-06-10,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_EXTENDED_11_PLUS,4071.32,PREV_CLOSE_PROXY,,NEUTRAL
2026-06-12,True,True,182.365505,4244.816667,4220.33,24.486667,False,False,ROLLING_LEVEL_RESIDUAL,original_base_level_superset_q25,20.23609,4192.285313,4184.94,7.345313,False,False,ROLLING_BASE_SUPERSET,EXPANDED_ORACLE_BETTER,29.771078,4165.28875,4161.3,3.98875,False,True,ROLLING_BASE_ORIGINAL,MODE_C_BALANCED,30.540334,4146.026875,4130.89,15.136875,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_q75,21.818003,11.241094,12.739401,0.0,25.0,2026-06-11,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,4210.77,PREV_CLOSE_PROXY,,NEUTRAL
2026-06-15,True,True,236.105176,4288.600938,4345.41,56.809062,False,False,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_expanded_q25,34.445897,4263.344583,4313.94,50.595417,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_median,41.853075,4225.341525,4281.24,55.898475,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_original_mean,38.973696,4193.197094,4248.13,54.932906,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_original_mean,40.832508,55.41569,54.558965,0.0,0.0,2026-06-12,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_EXTENDED_11_PLUS,4218.5,PREV_CLOSE_PROXY,,NEUTRAL
2026-06-16,True,True,208.041432,4367.868352,4358.15,9.718352,False,False,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_original_mean,35.949799,4330.051667,4329.57,0.481667,True,True,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_median,34.523559,4302.41259,4300.22,2.19259,True,True,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_original_median,28.299555,4263.8925,4271.91,8.0175,False,False,ROLLING_ROW_LEVEL_RESIDUAL,superset_base_rows_original_median,29.268519,5.105045,5.102527,50.0,50.0,2026-06-15,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4309.03,PREV_CLOSE_PROXY,,NEUTRAL
2026-06-17,True,True,217.170902,4398.977998,4385.49,13.487998,False,False,ROLLING_ROW_LEVEL_RESIDUAL,superset_base_rows_original_mean,32.577705,4343.69875,4350.94,7.24125,False,False,ROLLING_ROW_LEVEL_RESIDUAL,superset_base_rows_superset_median,35.380303,4330.6325,4322.25,8.3825,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_original_median,34.659472,4275.61,4290.28,14.67,False,False,ROLLING_BASE_ORIGINAL,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,34.553422,10.935249,10.945437,0.0,0.0,2026-06-16,RANGE_COMPRESSED_0_60,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4331.14,PREV_CLOSE_PROXY,,NEUTRAL
2026-06-18,True,True,216.853198,4284.60172,4293.9,9.29828,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_original_median,26.128113,4240.714995,4262.79,22.075005,False,False,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_original_mean,36.285689,4213.55,4235.68,22.13,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_original_median,38.303181,4164.0475,4203.55,39.5025,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_median,36.136215,22.102502,23.251446,0.0,0.0,2026-06-17,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_SPARSE_1_8,4257.74,PREV_CLOSE_PROXY,,NEUTRAL
2026-06-19,True,True,224.790456,4278.545273,4332.32,53.774727,False,False,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_original_mean,29.976549,4246.219146,4301.82,55.600854,False,False,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_superset_recent12_median,39.140619,4222.17625,4270.84,48.66375,False,False,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_original_recent20_median,34.232251,4200.2,4241.28,41.08,False,False,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_original_recent20_median,41.441037,51.219239,49.779833,0.0,0.0,2026-06-18,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4209.04,PREV_CLOSE_PROXY,,NEUTRAL
2026-06-22,True,True,219.060437,4215.825815,4216.38,0.554185,True,True,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_original_mean,35.712668,4183.09,4178.43,4.66,False,True,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_median,38.889517,4154.99529,4140.8,14.19529,False,False,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_median,32.772815,4118.289272,4106.42,11.869272,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_original_mean,31.685437,8.264636,7.819687,25.0,50.0,2026-06-19,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4155.81,PREV_CLOSE_PROXY,,NEUTRAL
2026-06-23,True,True,242.143841,4210.700156,4212.81,2.109844,True,True,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_original_mean,48.056059,4168.94562,4174.21,5.26438,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_median,43.019211,4165.73531,4137.23,28.50531,False,False,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_median,36.654325,4134.1675,4101.88,32.2875,False,False,ROLLING_ROW_LEVEL_RESIDUAL,superset_base_rows_original_median,34.414246,16.884845,17.041759,25.0,25.0,2026-06-22,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4191.26,PREV_CLOSE_PROXY,,NEUTRAL
2026-06-25,True,False,-447.813688,4060.4007,4098.68,38.2793,False,False,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_original_mean,33.223679,4078.54875,4062.96,15.58875,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_median,36.615831,4049.23375,4029.12,20.11375,False,False,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_original_median,28.262411,4005.6575,3994.26,11.3975,False,False,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_original_median,32.785641,17.85125,21.344825,0.0,0.0,2026-06-24,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,3999.01,PREV_CLOSE_PROXY,,NEUTRAL
2026-06-26,True,True,237.728072,4093.029777,4103.3,10.270223,False,False,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_original_mean,33.933048,4070.8825,4070.91,0.0275,True,True,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_original_q25,39.859002,4025.33625,4036.2,10.86375,False,False,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_median,42.856986,4003.766875,4003.24,0.526875,True,True,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_original_median,41.079036,5.398549,5.422087,50.0,50.0,2026-06-25,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4026.59,PREV_CLOSE_PROXY,,NEUTRAL
2026-06-29,True,True,251.01038,4095.525172,4097.6,2.074828,True,True,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_original_mean,40.988414,4073.25125,4066.54,6.71125,False,False,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_median,42.293536,4042.46625,4039.56,2.90625,True,True,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_median,42.761763,4006.53,4003.96,2.57,True,True,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_original_median,44.966667,2.738125,3.565582,75.0,75.0,2026-06-26,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4088.41,PREV_CLOSE_PROXY,,NEUTRAL
2026-06-30,True,True,252.360531,4077.862164,4071.63,6.232164,False,False,ROLLING_ROW_LEVEL_RESIDUAL,superset_base_rows_superset_mean,39.568313,4032.205,4039.56,7.355,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_original_median,44.21926,4010.545402,4005.44,5.105402,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_original_mean,41.848439,3949.769486,3967.25,17.480514,False,False,ROLLING_ROW_LEVEL_RESIDUAL,superset_base_rows_superset_mean,46.724519,6.793582,9.04327,0.0,0.0,2026-06-29,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4178.97,AUTO_JSON,ema_proxy_up,UP
