level_date,prev_date,level_name,range_bucket,close_position_bucket,rows_bucket,live_reference_price,live_reference_source,live_channel_state,live_channel_norm,actual_published_level,superset_audited_candidate_price,superset_audited_abs_error,superset_audited_within_5,ladder_selector_candidate_price,ladder_selector_abs_error,ladder_selector_within_3,ladder_selector_within_5,ladder_selector_source_family,ladder_selector_source_type,ladder_selector_score,ladder_selector_valid_day
2026-02-19,2026-02-18,L6,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,4977.24,PREV_CLOSE_PROXY,,NEUTRAL,4972.89,4947.585,25.305,False,4927.935,44.955,False,False,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_recent12_median,24.928545,True
2026-02-19,2026-02-18,L7,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,4977.24,PREV_CLOSE_PROXY,,NEUTRAL,4944.55,4932.585,11.965,False,4927.321585,17.228415,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_mean,13.250028,True
2026-02-20,2026-02-19,L4,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4995.96,PREV_CLOSE_PROXY,,NEUTRAL,5017.88,5022.25,4.37,True,5022.090521,4.210521,False,True,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_original_mean,50.371775,True
2026-02-20,2026-02-19,L5,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4995.96,PREV_CLOSE_PROXY,,NEUTRAL,4995.03,4995.16372,0.13372,True,4998.106654,3.076654,False,True,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_original_mean,52.706792,True
2026-02-20,2026-02-19,L6,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4995.96,PREV_CLOSE_PROXY,,NEUTRAL,4965.99,4976.25625,10.26625,False,4979.570625,13.580625,False,False,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,original_base_range_close_superset_recent20_median,38.13837,True
2026-02-20,2026-02-19,L7,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4995.96,PREV_CLOSE_PROXY,,NEUTRAL,4935.99,4919.21125,16.77875,False,4919.8725,16.1175,False,False,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_original_median,36.808261,True
2026-02-23,2026-02-20,L4,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,5107.8,PREV_CLOSE_PROXY,,NEUTRAL,5150.72,5137.96,12.76,False,5151.807917,1.087917,True,True,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_original_mean,46.464877,True
2026-02-23,2026-02-20,L5,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,5107.8,PREV_CLOSE_PROXY,,NEUTRAL,5126.12,5098.92,27.2,False,5088.11125,38.00875,False,False,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_superset_recent8_median,50.338834,True
2026-02-23,2026-02-20,L6,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,5107.8,PREV_CLOSE_PROXY,,NEUTRAL,5102.34,5076.42,25.92,False,5061.7175,40.6225,False,False,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_superset_recent8_median,37.890425,True
2026-02-23,2026-02-20,L7,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,5107.8,PREV_CLOSE_PROXY,,NEUTRAL,5079.49,5065.853333,13.636667,False,5058.574583,20.915417,False,False,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_original_recent20_median,39.694644,True
2026-02-24,2026-02-23,L4,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,5227.5,PREV_CLOSE_PROXY,,NEUTRAL,5263.54,5267.82,4.28,True,5281.395937,17.855937,False,False,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_original_mean,33.44225,True
2026-02-24,2026-02-23,L5,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,5227.5,PREV_CLOSE_PROXY,,NEUTRAL,5234.73,5225.6825,9.0475,False,5233.878125,0.851875,True,True,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_superset_recent8_median,21.717592,True
2026-02-24,2026-02-23,L6,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,5227.5,PREV_CLOSE_PROXY,,NEUTRAL,5205.3,5203.7625,1.5375,True,5189.06,16.24,False,False,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_recent12_median,19.914708,True
2026-02-24,2026-02-23,L7,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,5227.5,PREV_CLOSE_PROXY,,NEUTRAL,5176.62,5168.545,8.075,False,5170.888125,5.731875,False,False,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_original_recent20_median,20.050429,True
2026-02-25,2026-02-24,L4,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_EXTENDED_11_PLUS,5143.76,PREV_CLOSE_PROXY,,NEUTRAL,5252.87,5279.68,26.81,False,5283.6425,30.7725,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_original_median,24.66193,True
2026-02-25,2026-02-24,L5,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_EXTENDED_11_PLUS,5143.76,PREV_CLOSE_PROXY,,NEUTRAL,5210.99,5230.03875,19.04875,False,5203.075,7.915,False,False,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_mean,31.345016,True
2026-02-25,2026-02-24,L6,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_EXTENDED_11_PLUS,5143.76,PREV_CLOSE_PROXY,,NEUTRAL,5174.66,5189.65634,14.99634,False,5188.70865,14.04865,False,False,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_recent8_median,26.857435,True
2026-02-25,2026-02-24,L7,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_EXTENDED_11_PLUS,5143.76,PREV_CLOSE_PROXY,,NEUTRAL,5141.24,5156.115,14.875,False,5152.295,11.055,False,False,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_recent8_median,26.478669,True
2026-02-26,2026-02-25,L4,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,5164.84,PREV_CLOSE_PROXY,,NEUTRAL,5167.75,5169.393125,1.643125,True,5171.713239,3.963239,False,True,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,original_base_range_close_superset_mean,45.315142,True
2026-02-26,2026-02-25,L5,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,5164.84,PREV_CLOSE_PROXY,,NEUTRAL,5128.94,5145.8075,16.8675,False,5145.87254,16.93254,False,False,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_superset_recent8_median,49.00881,True
2026-02-26,2026-02-25,L6,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,5164.84,PREV_CLOSE_PROXY,,NEUTRAL,5092.49,5122.58375,30.09375,False,5125.02875,32.53875,False,False,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,original_base_range_close_superset_recent20_median,43.391125,True
2026-02-26,2026-02-25,L7,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,5164.84,PREV_CLOSE_PROXY,,NEUTRAL,5042.41,5107.58375,65.17375,False,5108.529375,66.119375,False,False,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_superset_median,37.417159,True
2026-02-27,2026-02-26,L4,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,5185.0,PREV_CLOSE_PROXY,,NEUTRAL,5200.74,5207.35,6.61,False,5212.47441,11.73441,False,False,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_superset_mean,51.534883,True
2026-02-27,2026-02-26,L5,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,5185.0,PREV_CLOSE_PROXY,,NEUTRAL,5159.15,5167.84,8.69,False,5171.409768,12.259768,False,False,ROLLING_REGIME_LEVEL_RESIDUAL,original_base_regime_original_mean,46.502023,True
2026-02-27,2026-02-26,L6,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,5185.0,PREV_CLOSE_PROXY,,NEUTRAL,5120.49,5158.94752,38.45752,False,5160.567918,40.077918,False,False,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_superset_median,40.652173,True
2026-02-27,2026-02-26,L7,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,5185.0,PREV_CLOSE_PROXY,,NEUTRAL,5082.63,5141.455,58.825,False,5142.24625,59.61625,False,False,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_original_median,42.41392,True
2026-03-02,2026-02-27,L4,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,5280.0,PREV_CLOSE_PROXY,,NEUTRAL,5367.98,5364.85,3.13,True,5366.350829,1.629171,True,True,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_original_mean,29.496146,True
2026-03-02,2026-02-27,L5,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,5280.0,PREV_CLOSE_PROXY,,NEUTRAL,5326.06,5328.87,2.81,True,5329.625417,3.565417,False,True,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_mean,32.772035,True
2026-03-02,2026-02-27,L6,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,5280.0,PREV_CLOSE_PROXY,,NEUTRAL,5290.73,5292.643125,1.913125,True,5292.643125,1.913125,True,True,ROLLING_BASE_SUPERSET,EXPANDED_ORACLE_BETTER,28.903823,True
2026-03-02,2026-02-27,L7,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,5280.0,PREV_CLOSE_PROXY,,NEUTRAL,5256.98,5280.0,23.02,False,5280.506875,23.526875,False,False,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_superset_median,20.417232,True
2026-03-03,2026-03-02,L4,RANGE_WIDE_120_220,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,5321.84,PREV_CLOSE_PROXY,,NEUTRAL,5324.04,5340.1,16.06,False,5367.99625,43.95625,False,False,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,original_base_range_close_superset_recent5_median,38.296302,True
2026-03-03,2026-03-02,L5,RANGE_WIDE_120_220,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,5321.84,PREV_CLOSE_PROXY,,NEUTRAL,5286.64,5313.753281,27.113281,False,5327.543982,40.903982,False,False,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_mean,39.761138,True
2026-03-03,2026-03-02,L6,RANGE_WIDE_120_220,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,5321.84,PREV_CLOSE_PROXY,,NEUTRAL,5249.62,5284.57,34.95,False,5290.964375,41.344375,False,False,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_mean,32.052215,True
2026-03-03,2026-03-02,L7,RANGE_WIDE_120_220,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,5321.84,PREV_CLOSE_PROXY,,NEUTRAL,5213.93,5261.06,47.13,False,5282.365,68.435,False,False,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_original_recent12_median,24.729615,True
2026-03-04,2026-03-03,L4,RANGE_EXTREME_220_PLUS,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,5088.24,PREV_CLOSE_PROXY,,NEUTRAL,5112.47,5069.6675,42.8025,False,5069.299203,43.170797,False,False,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,original_base_range_close_superset_recent5_median,25.91487,False
2026-03-04,2026-03-03,L5,RANGE_EXTREME_220_PLUS,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,5088.24,PREV_CLOSE_PROXY,,NEUTRAL,5078.76,5088.24,9.48,False,5070.952812,7.807188,False,False,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_mean,25.487929,False
2026-03-04,2026-03-03,L6,RANGE_EXTREME_220_PLUS,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,5088.24,PREV_CLOSE_PROXY,,NEUTRAL,5043.41,5017.96875,25.44125,False,5015.091599,28.318401,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_mean,17.362489,False
2026-03-04,2026-03-03,L7,RANGE_EXTREME_220_PLUS,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,5088.24,PREV_CLOSE_PROXY,,NEUTRAL,5012.24,4996.27,15.97,False,4943.39,68.85,False,False,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_recent8_median,18.127482,False
2026-03-05,2026-03-04,L4,RANGE_WIDE_120_220,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,5141.1,PREV_CLOSE_PROXY,,NEUTRAL,5173.51,5175.565,2.055,True,5194.60075,21.09075,False,False,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_original_mean,20.391011,True
2026-03-05,2026-03-04,L5,RANGE_WIDE_120_220,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,5141.1,PREV_CLOSE_PROXY,,NEUTRAL,5139.59,5149.0525,9.4625,False,5160.8275,21.2375,False,False,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_superset_recent8_median,20.650047,True
2026-03-05,2026-03-04,L6,RANGE_WIDE_120_220,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,5141.1,PREV_CLOSE_PROXY,,NEUTRAL,5103.66,5103.0025,0.6575,True,5110.79955,7.13955,False,False,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_superset_recent8_median,13.522319,True
2026-03-05,2026-03-04,L7,RANGE_WIDE_120_220,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,5141.1,PREV_CLOSE_PROXY,,NEUTRAL,5066.73,5083.99,17.26,False,5104.39,37.66,False,False,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_superset_recent12_median,13.621979,True
2026-03-06,2026-03-05,L4,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_SPARSE_1_8,5081.02,PREV_CLOSE_PROXY,,NEUTRAL,5105.9,5116.265,10.365,False,5119.687396,13.787396,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_original_median,30.627512,True
2026-03-06,2026-03-05,L5,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_SPARSE_1_8,5081.02,PREV_CLOSE_PROXY,,NEUTRAL,5070.97,5081.02,10.05,False,5080.64,9.67,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_median,30.788456,True
2026-03-06,2026-03-05,L6,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_SPARSE_1_8,5081.02,PREV_CLOSE_PROXY,,NEUTRAL,5039.06,5051.06,12.0,False,5048.489128,9.429128,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_mean,29.34783,True
2026-03-06,2026-03-05,L7,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_SPARSE_1_8,5081.02,PREV_CLOSE_PROXY,,NEUTRAL,5004.85,5021.06,16.21,False,5014.634496,9.784496,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_original_mean,28.328887,True
2026-03-09,2026-03-06,L4,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,5174.64,PREV_CLOSE_PROXY,,NEUTRAL,5198.3,5174.78,23.52,False,5179.827136,18.472864,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_mean,43.33694,True
2026-03-09,2026-03-06,L5,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,5174.64,PREV_CLOSE_PROXY,,NEUTRAL,5168.78,5158.795,9.985,False,5158.3425,10.4375,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_median,48.047017,True
2026-03-09,2026-03-06,L6,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,5174.64,PREV_CLOSE_PROXY,,NEUTRAL,5140.78,5137.153371,3.626629,True,5134.546391,6.233609,False,False,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_original_mean,45.469361,True
2026-03-09,2026-03-06,L7,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,5174.64,PREV_CLOSE_PROXY,,NEUTRAL,5108.7,5087.8,20.9,False,5081.84015,26.85985,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_expanded_mean,38.976312,True
2026-03-10,2026-03-09,L4,RANGE_WIDE_120_220,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,5136.66,PREV_CLOSE_PROXY,,NEUTRAL,5174.89,5152.1675,22.7225,False,5167.688125,7.201875,False,False,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_original_mean,23.476509,False
2026-03-10,2026-03-09,L5,RANGE_WIDE_120_220,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,5136.66,PREV_CLOSE_PROXY,,NEUTRAL,5145.87,5118.04625,27.82375,False,5121.144087,24.725913,False,False,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_original_mean,23.032347,False
2026-03-10,2026-03-09,L6,RANGE_WIDE_120_220,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,5136.66,PREV_CLOSE_PROXY,,NEUTRAL,5116.85,5128.01546,11.16546,False,5126.56296,9.71296,False,False,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_superset_mean,32.76621,False
2026-03-10,2026-03-09,L7,RANGE_WIDE_120_220,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,5136.66,PREV_CLOSE_PROXY,,NEUTRAL,5088.85,5091.425,2.575,True,5092.995,4.145,False,True,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_superset_recent12_median,17.151299,False
2026-03-11,2026-03-10,L4,RANGE_WIDE_120_220,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,5192.64,PREV_CLOSE_PROXY,,NEUTRAL,5249.95,5268.59,18.64,False,5285.139464,35.189464,False,False,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_original_mean,26.179033,True
2026-03-11,2026-03-10,L5,RANGE_WIDE_120_220,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,5192.64,PREV_CLOSE_PROXY,,NEUTRAL,5222.07,5238.59,16.52,False,5245.22011,23.15011,False,False,ROLLING_REGIME_LEVEL_RESIDUAL,original_base_regime_superset_mean,21.887131,True
2026-03-11,2026-03-10,L6,RANGE_WIDE_120_220,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,5192.64,PREV_CLOSE_PROXY,,NEUTRAL,5189.44,5182.916667,6.523333,False,5180.076601,9.363399,False,False,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_superset_mean,28.277083,True
2026-03-11,2026-03-10,L7,RANGE_WIDE_120_220,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,5192.64,PREV_CLOSE_PROXY,,NEUTRAL,5163.6,5163.055,0.545,True,5160.48,3.12,False,True,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_superset_recent12_median,24.86026,True
2026-03-12,2026-03-11,L4,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,5175.96,PREV_CLOSE_PROXY,,NEUTRAL,5238.21,5227.055,11.155,False,5228.978121,9.231879,False,False,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_original_mean,42.321812,True
2026-03-12,2026-03-11,L5,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,5175.96,PREV_CLOSE_PROXY,,NEUTRAL,5214.48,5199.0525,15.4275,False,5200.76755,13.71245,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_mean,42.639045,True
2026-03-12,2026-03-11,L6,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,5175.96,PREV_CLOSE_PROXY,,NEUTRAL,5185.72,5186.05,0.33,True,5187.6175,1.8975,True,True,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_original_median,35.278465,True
2026-03-12,2026-03-11,L7,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,5175.96,PREV_CLOSE_PROXY,,NEUTRAL,5157.46,5160.045,2.585,True,5159.58875,2.12875,True,True,ROLLING_ROW_LEVEL_RESIDUAL,superset_base_rows_original_median,35.97672,True
2026-03-13,2026-03-12,L4,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,5079.04,PREV_CLOSE_PROXY,,NEUTRAL,5106.89,5117.56625,10.67625,False,5117.34625,10.45625,False,False,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,original_base_range_close_superset_recent5_median,28.499257,True
2026-03-13,2026-03-12,L5,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,5079.04,PREV_CLOSE_PROXY,,NEUTRAL,5079.86,5079.04,0.82,True,5075.93,3.93,False,True,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_superset_recent8_median,35.229626,True
2026-03-13,2026-03-12,L6,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,5079.04,PREV_CLOSE_PROXY,,NEUTRAL,5053.98,5055.08,1.1,True,5055.34,1.36,True,True,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_superset_recent8_median,33.713463,True
2026-03-13,2026-03-12,L7,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,5079.04,PREV_CLOSE_PROXY,,NEUTRAL,5023.5,5025.08,1.58,True,5018.961187,4.538813,False,True,ROLLING_LEVEL_RESIDUAL,superset_base_level_original_mean,33.84176,True
2026-03-16,2026-03-13,L4,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,5018.66,PREV_CLOSE_PROXY,,NEUTRAL,5080.85,5071.746667,9.103334,False,5083.415,2.565,True,True,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_original_mean,36.164915,True
2026-03-16,2026-03-13,L5,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,5018.66,PREV_CLOSE_PROXY,,NEUTRAL,5057.31,5052.273333,5.036667,False,5052.139613,5.170387,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_median,32.990323,True
2026-03-16,2026-03-13,L6,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,5018.66,PREV_CLOSE_PROXY,,NEUTRAL,5028.51,5028.37,0.14,True,5025.874487,2.635513,True,True,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_original_mean,36.837835,True
2026-03-16,2026-03-13,L7,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,5018.66,PREV_CLOSE_PROXY,,NEUTRAL,4999.43,5009.8,10.37,False,5004.325157,4.895157,False,True,ROLLING_ROW_LEVEL_RESIDUAL,superset_base_rows_original_mean,33.173152,True
2026-03-17,2026-03-16,L4,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,5006.25,PREV_CLOSE_PROXY,,NEUTRAL,5032.61,5014.480023,18.129977,False,5011.269317,21.340683,False,False,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_expanded_q25,46.244555,True
2026-03-17,2026-03-16,L5,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,5006.25,PREV_CLOSE_PROXY,,NEUTRAL,5002.1,5006.25,4.15,True,5007.075,4.975,False,True,ROLLING_LEVEL_RESIDUAL,superset_base_level_original_median,45.489476,True
2026-03-17,2026-03-16,L6,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,5006.25,PREV_CLOSE_PROXY,,NEUTRAL,4972.65,4976.2925,3.6425,True,4975.915394,3.265394,False,True,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,original_base_range_close_expanded_mean,45.966289,True
2026-03-17,2026-03-16,L7,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,5006.25,PREV_CLOSE_PROXY,,NEUTRAL,4948.52,4950.0425,1.5225,True,4950.179375,1.659375,True,True,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_original_median,38.5564,True
2026-03-18,2026-03-17,L4,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_EXTENDED_11_PLUS,5005.5,PREV_CLOSE_PROXY,,NEUTRAL,5033.04,5046.84,13.8,False,5050.100183,17.060183,False,False,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,original_base_range_close_superset_mean,40.713935,True
2026-03-18,2026-03-17,L5,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_EXTENDED_11_PLUS,5005.5,PREV_CLOSE_PROXY,,NEUTRAL,5007.6,5009.41,1.81,True,5010.98099,3.38099,False,True,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_mean,43.915474,True
2026-03-18,2026-03-17,L6,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_EXTENDED_11_PLUS,5005.5,PREV_CLOSE_PROXY,,NEUTRAL,4976.45,4983.44,6.99,False,4983.596285,7.146285,False,False,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,original_base_range_close_expanded_mean,44.855815,True
2026-03-18,2026-03-17,L7,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_EXTENDED_11_PLUS,5005.5,PREV_CLOSE_PROXY,,NEUTRAL,4948.65,4955.76,7.11,False,4949.686409,1.036409,True,True,ROLLING_LEVEL_RESIDUAL,superset_base_level_original_mean,40.843085,True
