level_date,prev_date,level_name,range_bucket,close_position_bucket,rows_bucket,live_reference_price,live_reference_source,live_channel_state,live_channel_norm,actual_published_level,superset_audited_candidate_price,superset_audited_abs_error,superset_audited_within_5,original_oracle_candidate_price,original_oracle_abs_error,original_oracle_mode,original_oracle_keys,superset_audited_source,rolling_candidate_price,rolling_source_family,rolling_source_type,rolling_adjustment,rolling_residual_col,rolling_prior_sample_count,rolling_min_source_date,rolling_max_source_date,rolling_lookback_days,rolling_same_day_leakage,rolling_future_leakage,rolling_date_safe,rolling_candidate_abs_error,rolling_candidate_within_3,rolling_candidate_within_5,rolling_candidate_status,rolling_candidate_score,level_date_dt,prev_date_dt,rolling_max_source_date_dt,rolling_min_source_date_dt,selector_calibrated_score,selector_learned_score,selector_static_score,selector_total_feature_weight,selector_primary_feature,selector_primary_key,selector_primary_prior_sample_count,selector_primary_prior_within_5_pct,selector_primary_prior_mean_error,selector_max_performance_date,selector_primary_max_performance_date,selector_performance_lookback_days,selector_date_safe,selector_feature_count_used
2026-06-30,2026-06-29,L5,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4178.97,AUTO_JSON,ema_proxy_up,UP,4039.56,4031.785,7.775,False,4028.035,11.525,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,red_box_edge::red_edge_1,EXPANDED_ORACLE_BETTER,4028.04875,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,original_base_range_close_original_recent12_median,0.01375,original_residual,12.0,2026-01-14,2026-06-04,26.0,False,False,True,11.51125,False,False,ROLLING_GT10,139.6089,2026-06-30,2026-06-29,2026-06-04,2026-01-14,26.05898,14.970276,10.088704,14.98,level_source_family,lvl=L5|supsrc=EXPANDED_ORACLE_BETTER|fam=ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,528,36.1589,8.534205,2026-06-29,2026-06-12,1,True,13
2026-06-30,2026-06-29,L5,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4178.97,AUTO_JSON,ema_proxy_up,UP,4039.56,4031.785,7.775,False,4028.035,11.525,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,red_box_edge::red_edge_1,EXPANDED_ORACLE_BETTER,4026.31875,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,original_base_range_close_expanded_recent12_median,-1.71625,expanded_residual,12.0,2026-01-14,2026-06-04,26.0,False,False,True,13.24125,False,False,ROLLING_GT10,139.4727,2026-06-30,2026-06-29,2026-06-04,2026-01-14,26.491491,15.486144,10.005347,14.98,level_source_family,lvl=L5|supsrc=EXPANDED_ORACLE_BETTER|fam=ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,528,36.1589,8.534205,2026-06-29,2026-06-12,1,True,13
2026-06-30,2026-06-29,L5,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4178.97,AUTO_JSON,ema_proxy_up,UP,4039.56,4031.785,7.775,False,4028.035,11.525,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,red_box_edge::red_edge_1,EXPANDED_ORACLE_BETTER,4031.788333,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_median,0.003333,superset_residual,185.0,2025-10-02,2026-06-29,1.0,False,False,True,7.771667,False,False,ROLLING_WITHIN_10,138.984733,2026-06-30,2026-06-29,2026-06-29,2025-10-02,43.025685,23.726748,18.298937,14.98,level_source_family,lvl=L5|supsrc=EXPANDED_ORACLE_BETTER|fam=ROLLING_LEVEL_RESIDUAL,528,34.479796,8.707302,2026-06-29,2026-06-12,1,True,13
2026-06-30,2026-06-29,L5,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4178.97,AUTO_JSON,ema_proxy_up,UP,4039.56,4031.785,7.775,False,4028.035,11.525,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,red_box_edge::red_edge_1,EXPANDED_ORACLE_BETTER,4028.038333,ROLLING_LEVEL_RESIDUAL,original_base_level_superset_median,0.003333,superset_residual,185.0,2025-10-02,2026-06-29,1.0,False,False,True,11.521667,False,False,ROLLING_GT10,138.984733,2026-06-30,2026-06-29,2026-06-29,2025-10-02,42.631342,23.354838,18.276504,14.98,level_source_family,lvl=L5|supsrc=EXPANDED_ORACLE_BETTER|fam=ROLLING_LEVEL_RESIDUAL,528,34.479796,8.707302,2026-06-29,2026-06-12,1,True,13
2026-06-30,2026-06-29,L5,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4178.97,AUTO_JSON,ema_proxy_up,UP,4039.56,4031.785,7.775,False,4028.035,11.525,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,red_box_edge::red_edge_1,EXPANDED_ORACLE_BETTER,4032.205,ROLLING_LEVEL_RESIDUAL,superset_base_level_original_median,0.42,original_residual,185.0,2025-10-02,2026-06-29,1.0,False,False,True,7.355,False,False,ROLLING_WITHIN_10,138.9514,2026-06-30,2026-06-29,2026-06-29,2025-10-02,44.21926,24.940656,18.278604,14.98,level_source_family,lvl=L5|supsrc=EXPANDED_ORACLE_BETTER|fam=ROLLING_LEVEL_RESIDUAL,528,34.479796,8.707302,2026-06-29,2026-06-12,1,True,13
2026-06-30,2026-06-29,L5,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4178.97,AUTO_JSON,ema_proxy_up,UP,4039.56,4031.785,7.775,False,4028.035,11.525,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,red_box_edge::red_edge_1,EXPANDED_ORACLE_BETTER,4036.265,ROLLING_LEVEL_RESIDUAL,superset_base_level_expanded_median,4.48,expanded_residual,185.0,2025-10-02,2026-06-29,1.0,False,False,True,3.295,False,True,ROLLING_WITHIN_5,138.6266,2026-06-30,2026-06-29,2026-06-29,2025-10-02,38.997495,19.917019,18.080476,14.98,level_source_family,lvl=L5|supsrc=EXPANDED_ORACLE_BETTER|fam=ROLLING_LEVEL_RESIDUAL,528,34.479796,8.707302,2026-06-29,2026-06-12,1,True,13
2026-06-30,2026-06-29,L5,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4178.97,AUTO_JSON,ema_proxy_up,UP,4039.56,4031.785,7.775,False,4028.035,11.525,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,red_box_edge::red_edge_1,EXPANDED_ORACLE_BETTER,4028.455,ROLLING_LEVEL_RESIDUAL,original_base_level_original_median,0.42,original_residual,185.0,2025-10-02,2026-06-29,1.0,False,False,True,11.105,False,False,ROLLING_GT10,138.2014,2026-06-30,2026-06-29,2026-06-29,2025-10-02,43.774576,24.555072,18.219504,14.98,level_source_family,lvl=L5|supsrc=EXPANDED_ORACLE_BETTER|fam=ROLLING_LEVEL_RESIDUAL,528,34.479796,8.707302,2026-06-29,2026-06-12,1,True,13
2026-06-30,2026-06-29,L5,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4178.97,AUTO_JSON,ema_proxy_up,UP,4039.56,4031.785,7.775,False,4028.035,11.525,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,red_box_edge::red_edge_1,EXPANDED_ORACLE_BETTER,4032.515,ROLLING_LEVEL_RESIDUAL,original_base_level_expanded_median,4.48,expanded_residual,185.0,2025-10-02,2026-06-29,1.0,False,False,True,7.045,False,False,ROLLING_WITHIN_10,137.8766,2026-06-30,2026-06-29,2026-06-29,2025-10-02,39.72352,20.635544,18.087976,14.98,level_source_family,lvl=L5|supsrc=EXPANDED_ORACLE_BETTER|fam=ROLLING_LEVEL_RESIDUAL,528,34.479796,8.707302,2026-06-29,2026-06-12,1,True,13
2026-06-30,2026-06-29,L5,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4178.97,AUTO_JSON,ema_proxy_up,UP,4039.56,4031.785,7.775,False,4028.035,11.525,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,red_box_edge::red_edge_1,EXPANDED_ORACLE_BETTER,4034.34645,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_mean,2.56145,superset_residual,185.0,2025-10-02,2026-06-29,1.0,False,False,True,5.21355,False,False,ROLLING_WITHIN_10,135.780084,2026-06-30,2026-06-29,2026-06-29,2025-10-02,41.752211,22.758109,17.994101,14.98,level_source_family,lvl=L5|supsrc=EXPANDED_ORACLE_BETTER|fam=ROLLING_LEVEL_RESIDUAL,528,34.479796,8.707302,2026-06-29,2026-06-12,1,True,13
2026-06-30,2026-06-29,L5,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4178.97,AUTO_JSON,ema_proxy_up,UP,4039.56,4031.785,7.775,False,4028.035,11.525,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,red_box_edge::red_edge_1,EXPANDED_ORACLE_BETTER,4030.59645,ROLLING_LEVEL_RESIDUAL,original_base_level_superset_mean,2.56145,superset_residual,185.0,2025-10-02,2026-06-29,1.0,False,False,True,8.96355,False,False,ROLLING_WITHIN_10,135.780084,2026-06-30,2026-06-29,2026-06-29,2025-10-02,42.044633,23.021802,18.02283,14.98,level_source_family,lvl=L5|supsrc=EXPANDED_ORACLE_BETTER|fam=ROLLING_LEVEL_RESIDUAL,528,34.479796,8.707302,2026-06-29,2026-06-12,1,True,13
2026-06-30,2026-06-29,L5,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4178.97,AUTO_JSON,ema_proxy_up,UP,4039.56,4031.785,7.775,False,4028.035,11.525,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,red_box_edge::red_edge_1,EXPANDED_ORACLE_BETTER,4034.436799,ROLLING_LEVEL_RESIDUAL,superset_base_level_original_mean,2.651799,original_residual,185.0,2025-10-02,2026-06-29,1.0,False,False,True,5.123201,False,False,ROLLING_WITHIN_10,135.772856,2026-06-30,2026-06-29,2026-06-29,2025-10-02,41.710457,22.720765,17.989692,14.98,level_source_family,lvl=L5|supsrc=EXPANDED_ORACLE_BETTER|fam=ROLLING_LEVEL_RESIDUAL,528,34.479796,8.707302,2026-06-29,2026-06-12,1,True,13
2026-06-30,2026-06-29,L5,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4178.97,AUTO_JSON,ema_proxy_up,UP,4039.56,4031.785,7.775,False,4028.035,11.525,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,red_box_edge::red_edge_1,EXPANDED_ORACLE_BETTER,4037.245379,ROLLING_LEVEL_RESIDUAL,superset_base_level_expanded_mean,5.460379,expanded_residual,185.0,2025-10-02,2026-06-29,1.0,False,False,True,2.314621,True,True,ROLLING_WITHIN_3,135.54817,2026-06-30,2026-06-29,2026-06-29,2025-10-02,39.068377,20.215744,17.852634,14.98,level_source_family,lvl=L5|supsrc=EXPANDED_ORACLE_BETTER|fam=ROLLING_LEVEL_RESIDUAL,528,34.479796,8.707302,2026-06-29,2026-06-12,1,True,13
2026-06-30,2026-06-29,L5,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4178.97,AUTO_JSON,ema_proxy_up,UP,4039.56,4031.785,7.775,False,4028.035,11.525,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,red_box_edge::red_edge_1,EXPANDED_ORACLE_BETTER,4030.662096,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_superset_recent12_median,-1.122904,superset_residual,12.0,2025-10-10,2026-06-03,27.0,False,False,True,8.897904,False,False,ROLLING_WITHIN_10,135.255168,2026-06-30,2026-06-29,2026-06-03,2025-10-10,28.590859,17.805973,9.784886,14.98,level_family_type,lvl=L5|fam=ROLLING_REGIME_LEVEL_RESIDUAL|type=superset_base_regime_superset_recent12_median,108,29.148021,12.659693,2026-06-29,2026-06-29,1,True,13
2026-06-30,2026-06-29,L5,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4178.97,AUTO_JSON,ema_proxy_up,UP,4039.56,4031.785,7.775,False,4028.035,11.525,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,red_box_edge::red_edge_1,EXPANDED_ORACLE_BETTER,4026.912096,ROLLING_REGIME_LEVEL_RESIDUAL,original_base_regime_superset_recent12_median,-1.122904,superset_residual,12.0,2025-10-10,2026-06-03,27.0,False,False,True,12.647904,False,False,ROLLING_GT10,135.255168,2026-06-30,2026-06-29,2026-06-03,2025-10-10,27.192328,16.438925,9.753402,14.98,level_family_type,lvl=L5|fam=ROLLING_REGIME_LEVEL_RESIDUAL|type=original_base_regime_superset_recent12_median,108,26.561814,12.879829,2026-06-29,2026-06-29,1,True,13
2026-06-30,2026-06-29,L5,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4178.97,AUTO_JSON,ema_proxy_up,UP,4039.56,4031.785,7.775,False,4028.035,11.525,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,red_box_edge::red_edge_1,EXPANDED_ORACLE_BETTER,4030.662096,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_original_recent12_median,-1.122904,original_residual,12.0,2025-10-10,2026-06-03,27.0,False,False,True,8.897904,False,False,ROLLING_WITHIN_10,135.255168,2026-06-30,2026-06-29,2026-06-03,2025-10-10,28.801403,18.016517,9.784886,14.98,level_family_type,lvl=L5|fam=ROLLING_REGIME_LEVEL_RESIDUAL|type=superset_base_regime_original_recent12_median,108,30.01009,12.665719,2026-06-29,2026-06-29,1,True,13
2026-06-30,2026-06-29,L5,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4178.97,AUTO_JSON,ema_proxy_up,UP,4039.56,4031.785,7.775,False,4028.035,11.525,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,red_box_edge::red_edge_1,EXPANDED_ORACLE_BETTER,4030.06875,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_expanded_recent8_median,-1.71625,expanded_residual,8.0,2026-04-17,2026-06-04,26.0,False,False,True,9.49125,False,False,ROLLING_WITHIN_10,135.2227,2026-06-30,2026-06-29,2026-06-04,2026-04-17,25.853295,15.866718,8.986577,14.98,level_source_family,lvl=L5|supsrc=EXPANDED_ORACLE_BETTER|fam=ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,528,36.1589,8.534205,2026-06-29,2026-06-12,1,True,13
2026-06-30,2026-06-29,L5,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4178.97,AUTO_JSON,ema_proxy_up,UP,4039.56,4031.785,7.775,False,4028.035,11.525,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,red_box_edge::red_edge_1,EXPANDED_ORACLE_BETTER,4029.338346,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_original_recent8_median,-2.446654,original_residual,8.0,2026-04-17,2026-06-04,26.0,False,False,True,10.221654,False,False,ROLLING_GT10,135.164268,2026-06-30,2026-06-29,2026-06-04,2026-04-17,26.376525,16.419748,8.956777,14.98,level_source_family,lvl=L5|supsrc=EXPANDED_ORACLE_BETTER|fam=ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,528,36.1589,8.534205,2026-06-29,2026-06-12,1,True,13
2026-06-30,2026-06-29,L5,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4178.97,AUTO_JSON,ema_proxy_up,UP,4039.56,4031.785,7.775,False,4028.035,11.525,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,red_box_edge::red_edge_1,EXPANDED_ORACLE_BETTER,4027.642928,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_recent8_median,-4.142071,superset_residual,8.0,2026-04-17,2026-06-04,26.0,False,False,True,11.917072,False,False,ROLLING_GT10,135.028634,2026-06-30,2026-06-29,2026-06-04,2026-04-17,26.42922,16.544753,8.884467,14.98,level_source_family,lvl=L5|supsrc=EXPANDED_ORACLE_BETTER|fam=ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,528,36.1589,8.534205,2026-06-29,2026-06-12,1,True,13
2026-06-30,2026-06-29,L5,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4178.97,AUTO_JSON,ema_proxy_up,UP,4039.56,4031.785,7.775,False,4028.035,11.525,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,red_box_edge::red_edge_1,EXPANDED_ORACLE_BETTER,4023.892928,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,original_base_range_close_superset_recent8_median,-4.142071,superset_residual,8.0,2026-04-17,2026-06-04,26.0,False,False,True,15.667072,False,False,ROLLING_GT10,135.028634,2026-06-30,2026-06-29,2026-06-04,2026-04-17,25.131042,15.299075,8.831967,14.98,level_source_family,lvl=L5|supsrc=EXPANDED_ORACLE_BETTER|fam=ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,528,36.1589,8.534205,2026-06-29,2026-06-12,1,True,13
2026-06-30,2026-06-29,L5,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4178.97,AUTO_JSON,ema_proxy_up,UP,4039.56,4031.785,7.775,False,4028.035,11.525,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,red_box_edge::red_edge_1,EXPANDED_ORACLE_BETTER,4030.686799,ROLLING_LEVEL_RESIDUAL,original_base_level_original_mean,2.651799,original_residual,185.0,2025-10-02,2026-06-29,1.0,False,False,True,8.873201,False,False,ROLLING_WITHIN_10,135.022856,2026-06-30,2026-06-29,2026-06-29,2025-10-02,41.954646,22.979417,17.975228,14.98,level_source_family,lvl=L5|supsrc=EXPANDED_ORACLE_BETTER|fam=ROLLING_LEVEL_RESIDUAL,528,34.479796,8.707302,2026-06-29,2026-06-12,1,True,13
2026-06-30,2026-06-29,L5,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4178.97,AUTO_JSON,ema_proxy_up,UP,4039.56,4031.785,7.775,False,4028.035,11.525,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,red_box_edge::red_edge_1,EXPANDED_ORACLE_BETTER,4025.425,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_q25,-6.36,superset_residual,185.0,2025-10-02,2026-06-29,1.0,False,False,True,14.135,False,False,ROLLING_GT10,134.9762,2026-06-30,2026-06-29,2026-06-29,2025-10-02,38.863253,20.054521,17.808732,14.98,level_source_family,lvl=L5|supsrc=EXPANDED_ORACLE_BETTER|fam=ROLLING_LEVEL_RESIDUAL,528,34.479796,8.707302,2026-06-29,2026-06-12,1,True,13
2026-06-30,2026-06-29,L5,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4178.97,AUTO_JSON,ema_proxy_up,UP,4039.56,4031.785,7.775,False,4028.035,11.525,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,red_box_edge::red_edge_1,EXPANDED_ORACLE_BETTER,4021.675,ROLLING_LEVEL_RESIDUAL,original_base_level_superset_q25,-6.36,superset_residual,185.0,2025-10-02,2026-06-29,1.0,False,False,True,17.885,False,False,ROLLING_GT10,134.9762,2026-06-30,2026-06-29,2026-06-29,2025-10-02,38.204806,19.448574,17.756232,14.98,level_source_family,lvl=L5|supsrc=EXPANDED_ORACLE_BETTER|fam=ROLLING_LEVEL_RESIDUAL,528,34.479796,8.707302,2026-06-29,2026-06-12,1,True,13
2026-06-30,2026-06-29,L5,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4178.97,AUTO_JSON,ema_proxy_up,UP,4039.56,4031.785,7.775,False,4028.035,11.525,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,red_box_edge::red_edge_1,EXPANDED_ORACLE_BETTER,4024.825,ROLLING_LEVEL_RESIDUAL,superset_base_level_original_q25,-6.96,original_residual,185.0,2025-10-02,2026-06-29,1.0,False,False,True,14.735,False,False,ROLLING_GT10,134.9282,2026-06-30,2026-06-29,2026-06-29,2025-10-02,38.062581,19.283129,17.779452,14.98,level_source_family,lvl=L5|supsrc=EXPANDED_ORACLE_BETTER|fam=ROLLING_LEVEL_RESIDUAL,528,34.479796,8.707302,2026-06-29,2026-06-12,1,True,13
2026-06-30,2026-06-29,L5,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4178.97,AUTO_JSON,ema_proxy_up,UP,4039.56,4031.785,7.775,False,4028.035,11.525,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,red_box_edge::red_edge_1,EXPANDED_ORACLE_BETTER,4033.495379,ROLLING_LEVEL_RESIDUAL,original_base_level_expanded_mean,5.460379,expanded_residual,185.0,2025-10-02,2026-06-29,1.0,False,False,True,6.064621,False,False,ROLLING_WITHIN_10,134.79817,2026-06-30,2026-06-29,2026-06-29,2025-10-02,39.654055,20.793921,17.860134,14.98,level_source_family,lvl=L5|supsrc=EXPANDED_ORACLE_BETTER|fam=ROLLING_LEVEL_RESIDUAL,528,34.479796,8.707302,2026-06-29,2026-06-12,1,True,13
2026-06-30,2026-06-29,L5,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4178.97,AUTO_JSON,ema_proxy_up,UP,4039.56,4031.785,7.775,False,4028.035,11.525,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,red_box_edge::red_edge_1,EXPANDED_ORACLE_BETTER,4041.8425,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_q75,10.0575,superset_residual,185.0,2025-10-02,2026-06-29,1.0,False,False,True,2.2825,True,True,ROLLING_WITHIN_3,134.6804,2026-06-30,2026-06-29,2026-06-29,2025-10-02,35.964737,17.366443,17.598294,14.98,level_source_family,lvl=L5|supsrc=EXPANDED_ORACLE_BETTER|fam=ROLLING_LEVEL_RESIDUAL,528,34.479796,8.707302,2026-06-29,2026-06-12,1,True,13
2026-06-30,2026-06-29,L5,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4178.97,AUTO_JSON,ema_proxy_up,UP,4039.56,4031.785,7.775,False,4028.035,11.525,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,red_box_edge::red_edge_1,EXPANDED_ORACLE_BETTER,4038.0925,ROLLING_LEVEL_RESIDUAL,original_base_level_superset_q75,10.0575,superset_residual,185.0,2025-10-02,2026-06-29,1.0,False,False,True,1.4675,True,True,ROLLING_WITHIN_3,134.6804,2026-06-30,2026-06-29,2026-06-29,2025-10-02,36.931202,18.280408,17.650794,14.98,level_source_family,lvl=L5|supsrc=EXPANDED_ORACLE_BETTER|fam=ROLLING_LEVEL_RESIDUAL,528,34.479796,8.707302,2026-06-29,2026-06-12,1,True,13
2026-06-30,2026-06-29,L5,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4178.97,AUTO_JSON,ema_proxy_up,UP,4039.56,4031.785,7.775,False,4028.035,11.525,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,red_box_edge::red_edge_1,EXPANDED_ORACLE_BETTER,4041.8425,ROLLING_LEVEL_RESIDUAL,superset_base_level_original_q75,10.0575,original_residual,185.0,2025-10-02,2026-06-29,1.0,False,False,True,2.2825,True,True,ROLLING_WITHIN_3,134.6804,2026-06-30,2026-06-29,2026-06-29,2025-10-02,35.797896,17.199602,17.598294,14.98,level_source_family,lvl=L5|supsrc=EXPANDED_ORACLE_BETTER|fam=ROLLING_LEVEL_RESIDUAL,528,34.479796,8.707302,2026-06-29,2026-06-12,1,True,13
2026-06-30,2026-06-29,L5,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4178.97,AUTO_JSON,ema_proxy_up,UP,4039.56,4031.785,7.775,False,4028.035,11.525,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,red_box_edge::red_edge_1,EXPANDED_ORACLE_BETTER,4019.98,ROLLING_LEVEL_RESIDUAL,superset_base_level_expanded_q25,-11.805,expanded_residual,185.0,2025-10-02,2026-06-29,1.0,False,False,True,19.58,False,False,ROLLING_GT10,134.5406,2026-06-30,2026-06-29,2026-06-29,2025-10-02,30.83922,12.296204,17.543016,14.98,level_source_family,lvl=L5|supsrc=EXPANDED_ORACLE_BETTER|fam=ROLLING_LEVEL_RESIDUAL,528,34.479796,8.707302,2026-06-29,2026-06-12,1,True,13
2026-06-30,2026-06-29,L5,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4178.97,AUTO_JSON,ema_proxy_up,UP,4039.56,4031.785,7.775,False,4028.035,11.525,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,red_box_edge::red_edge_1,EXPANDED_ORACLE_BETTER,4042.196672,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_expanded_recent12_median,10.411672,expanded_residual,12.0,2025-10-10,2026-06-03,27.0,False,False,True,2.636672,True,True,ROLLING_WITHIN_3,134.512066,2026-06-30,2026-06-29,2026-06-03,2025-10-10,26.964647,16.642036,9.32261,14.98,level_range_close_family_type,lvl=L5|rb=RANGE_NORMAL_60_120|cp=CLOSE_POS_LOWER_THIRD|fam=ROLLING_REGIME_LEVEL_RESIDUAL|type=superset_base_regime_expanded_recent12_median,12,24.058523,10.740894,2026-06-29,2026-06-04,1,True,13
2026-06-30,2026-06-29,L5,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4178.97,AUTO_JSON,ema_proxy_up,UP,4039.56,4031.785,7.775,False,4028.035,11.525,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,red_box_edge::red_edge_1,EXPANDED_ORACLE_BETTER,4026.912096,ROLLING_REGIME_LEVEL_RESIDUAL,original_base_regime_original_recent12_median,-1.122904,original_residual,12.0,2025-10-10,2026-06-03,27.0,False,False,True,12.647904,False,False,ROLLING_GT10,134.505168,2026-06-30,2026-06-29,2026-06-03,2025-10-10,27.111127,16.402725,9.708402,14.98,level_family_type,lvl=L5|fam=ROLLING_REGIME_LEVEL_RESIDUAL|type=original_base_regime_original_recent12_median,108,25.699745,12.978279,2026-06-29,2026-06-29,1,True,13
2026-06-30,2026-06-29,L5,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4178.97,AUTO_JSON,ema_proxy_up,UP,4039.56,4031.785,7.775,False,4028.035,11.525,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,red_box_edge::red_edge_1,EXPANDED_ORACLE_BETTER,4026.31875,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,original_base_range_close_expanded_recent8_median,-1.71625,expanded_residual,8.0,2026-04-17,2026-06-04,26.0,False,False,True,13.24125,False,False,ROLLING_GT10,134.4727,2026-06-30,2026-06-29,2026-06-04,2026-04-17,26.979899,17.074552,8.905347,14.98,level_range_close_family_type,lvl=L5|rb=RANGE_NORMAL_60_120|cp=CLOSE_POS_LOWER_THIRD|fam=ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL|type=original_base_range_close_expanded_recent8_median,16,28.382102,11.297584,2026-06-29,2026-06-04,1,True,13
