level_date,prev_date,level_name,range_bucket,close_position_bucket,rows_bucket,live_reference_price,live_reference_source,live_channel_state,live_channel_norm,actual_published_level,superset_audited_candidate_price,superset_audited_abs_error,superset_audited_within_5,original_oracle_candidate_price,original_oracle_abs_error,original_oracle_mode,original_oracle_keys,superset_audited_source,rolling_candidate_pool_count,rolling_oracle_candidate_price,rolling_oracle_abs_error,rolling_oracle_within_3,rolling_oracle_within_5,rolling_oracle_source_family,rolling_oracle_source_type,rolling_oracle_residual_col,rolling_oracle_adjustment,rolling_oracle_prior_sample_count,rolling_oracle_max_source_date,rolling_oracle_lookback_days,rolling_selected_candidate_price,rolling_selected_abs_error,rolling_selected_within_3,rolling_selected_within_5,rolling_selected_source_family,rolling_selected_source_type,rolling_selected_score,rolling_selected_prior_sample_count,rolling_audited_candidate_price,rolling_audited_abs_error,rolling_audited_within_3,rolling_audited_within_5,rolling_audited_source,rolling_recovered_within_5,rolling_recovered_within_3,rolling_better_than_superset,rolling_oracle_date_safe,rolling_selected_date_safe,rolling_status
2025-11-26,2025-11-25,L7,RANGE_COMPRESSED_0_60,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4130.64,PREV_CLOSE_PROXY,,NEUTRAL,4082.04,4079.68,2.36,True,4079.68,2.36,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,red_box_edge::red_edge_2,ORIGINAL_ORACLE_PRESERVED,241,4082.0725,0.0325,True,True,ROLLING_ROW_LEVEL_RESIDUAL,superset_base_rows_original_recent20_median,original_residual,2.3925,20.0,2025-11-25,1.0,4079.34,2.7,True,True,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_median,144.9578,35.0,4082.0725,0.0325,True,True,ROLLING_RESIDUAL_ORACLE_BETTER,False,False,True,True,True,ROLLING_WITHIN_3
2025-11-27,2025-11-26,L4,RANGE_COMPRESSED_0_60,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4163.7,PREV_CLOSE_PROXY,,NEUTRAL,4172.25,4156.552292,15.697708,False,4156.552292,15.697708,MODE_C_BALANCED,prior_hlc::previous_pivot_hlc3 | green_box_quarter::green_box_1_75pct,ORIGINAL_ORACLE_PRESERVED,241,4172.13803,0.11197,True,True,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_superset_q75,superset_residual,15.585738,7.0,2025-11-26,1.0,4164.472292,7.777708,False,False,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_median,144.3214,33.0,4172.13803,0.11197,True,True,ROLLING_RESIDUAL_ORACLE_BETTER,True,True,True,True,True,ROLLING_WITHIN_3
2025-11-27,2025-11-26,L5,RANGE_COMPRESSED_0_60,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4163.7,PREV_CLOSE_PROXY,,NEUTRAL,4143.1,4139.885625,3.214375,True,4139.885625,3.214375,MODE_C_BALANCED,green_box_quarter::green_box_1_25pct | prior_range_fraction::prev_range_0.25,ORIGINAL_ORACLE_PRESERVED,241,4143.039792,0.060209,True,True,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_recent20_median,superset_residual,3.154167,20.0,2025-11-26,1.0,4142.648125,0.451875,True,True,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_median,144.764,40.0,4143.039792,0.060209,True,True,ROLLING_RESIDUAL_ORACLE_BETTER,False,True,True,True,True,ROLLING_WITHIN_3
2025-11-27,2025-11-26,L6,RANGE_COMPRESSED_0_60,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4163.7,PREV_CLOSE_PROXY,,NEUTRAL,4108.29,4118.2375,9.9475,False,4118.2375,9.9475,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,red_box_midline::red_mid_2,ORIGINAL_ORACLE_PRESERVED,241,4108.658816,0.368816,True,True,ROLLING_ROW_LEVEL_RESIDUAL,superset_base_rows_expanded_q25,expanded_residual,-9.578684,24.0,2025-11-26,1.0,4119.81,11.52,False,False,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_median,144.8592,34.0,4108.658816,0.368816,True,True,ROLLING_RESIDUAL_ORACLE_BETTER,True,True,True,True,True,ROLLING_WITHIN_3
2025-11-27,2025-11-26,L7,RANGE_COMPRESSED_0_60,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4163.7,PREV_CLOSE_PROXY,,NEUTRAL,4073.19,4099.83,26.64,False,4099.83,26.64,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,red_box_edge::red_edge_2,ORIGINAL_ORACLE_PRESERVED,241,4072.585944,0.604056,True,True,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_expanded_q25,expanded_residual,-27.244056,36.0,2025-11-26,1.0,4099.575625,26.385625,False,False,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_median,144.96465,36.0,4072.585944,0.604056,True,True,ROLLING_RESIDUAL_ORACLE_BETTER,True,True,True,True,True,ROLLING_WITHIN_3
2025-11-28,2025-11-27,L4,RANGE_COMPRESSED_0_60,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4157.37,PREV_CLOSE_PROXY,,NEUTRAL,4169.5,4161.7525,7.7475,False,4161.7525,7.7475,MODE_C_BALANCED,red_box_quarter::red_box_1_25pct,ORIGINAL_ORACLE_PRESERVED,241,4169.516865,0.016865,True,True,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_recent20_median,superset_residual,7.764365,20.0,2025-11-27,1.0,4169.710625,0.210625,True,True,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_median,144.34835,34.0,4169.516865,0.016865,True,True,ROLLING_RESIDUAL_ORACLE_BETTER,True,True,True,True,True,ROLLING_WITHIN_3
2025-11-28,2025-11-27,L5,RANGE_COMPRESSED_0_60,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4157.37,PREV_CLOSE_PROXY,,NEUTRAL,4139.9,4151.386658,11.486658,False,4151.386658,11.486658,MODE_D_NEAREST_VALID_LADDER,prior_range_fraction::prev_range_0.333333,ORIGINAL_ORACLE_PRESERVED,241,4140.659158,0.759158,True,True,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_q25,superset_residual,-10.7275,41.0,2025-11-27,1.0,4154.321658,14.421658,False,False,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_median,144.7502,41.0,4140.659158,0.759158,True,True,ROLLING_RESIDUAL_ORACLE_BETTER,True,True,True,True,True,ROLLING_WITHIN_3
2025-11-28,2025-11-27,L6,RANGE_COMPRESSED_0_60,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4157.37,PREV_CLOSE_PROXY,,NEUTRAL,4110.09,4126.715,16.625,False,4126.715,16.625,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,red_box_midline::red_mid_2,ORIGINAL_ORACLE_PRESERVED,241,4108.195625,1.894375,True,True,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_expanded_q25,expanded_residual,-18.519375,35.0,2025-11-27,1.0,4128.2825,18.1925,False,False,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_median,144.8596,35.0,4108.195625,1.894375,True,True,ROLLING_RESIDUAL_ORACLE_BETTER,True,True,True,True,True,ROLLING_WITHIN_3
2025-11-28,2025-11-27,L7,RANGE_COMPRESSED_0_60,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4157.37,PREV_CLOSE_PROXY,,NEUTRAL,4078.58,4112.7,34.12,False,4112.7,34.12,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,red_box_edge::red_edge_2,ORIGINAL_ORACLE_PRESERVED,241,4084.625,6.045,False,False,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_superset_q25,superset_residual,-28.075,8.0,2025-11-27,1.0,4112.36,33.78,False,False,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_median,144.9578,37.0,4084.625,6.045,False,False,ROLLING_RESIDUAL_ORACLE_BETTER,False,False,True,True,True,ROLLING_WITHIN_10
2025-12-01,2025-11-28,L4,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4219.51,PREV_CLOSE_PROXY,,NEUTRAL,4237.83,4232.8175,5.0125,False,4244.0675,6.2375,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,green_box_quarter::green_box_2_75pct,EXPANDED_ORACLE_BETTER,338,4237.859374,0.029374,True,True,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_superset_mean,superset_residual,5.041874,23.0,2025-11-25,6.0,4239.16375,1.33375,True,True,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_recent12_median,140.1523,12.0,4237.859374,0.029374,True,True,ROLLING_RESIDUAL_ORACLE_BETTER,True,True,True,True,True,ROLLING_WITHIN_3
2025-12-01,2025-11-28,L5,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4219.51,PREV_CLOSE_PROXY,,NEUTRAL,4209.18,4215.9425,6.7625,False,4215.9425,6.7625,MODE_C_BALANCED,red_box_quarter::red_box_1_25pct | prior_range_fraction::prev_range_0.875,ORIGINAL_ORACLE_PRESERVED,337,4205.154063,4.025937,False,True,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_q25,superset_residual,-10.788437,42.0,2025-11-28,3.0,4218.705,9.525,False,False,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_median,144.734,42.0,4205.154063,4.025937,False,True,ROLLING_RESIDUAL_ORACLE_BETTER,True,False,True,True,True,ROLLING_WITHIN_5
2025-12-01,2025-11-28,L6,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4219.51,PREV_CLOSE_PROXY,,NEUTRAL,4188.77,4192.8175,4.0475,True,4192.8175,4.0475,MODE_C_BALANCED,green_box_quarter::green_box_1_75pct,ORIGINAL_ORACLE_PRESERVED,337,4188.7775,0.0075,True,True,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_expanded_recent5_median,expanded_residual,-4.04,5.0,2025-11-25,6.0,4194.315,5.545,False,False,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_median,144.8352,36.0,4188.7775,0.0075,True,True,ROLLING_RESIDUAL_ORACLE_BETTER,False,True,True,True,True,ROLLING_WITHIN_3
2025-12-01,2025-11-28,L7,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4219.51,PREV_CLOSE_PROXY,,NEUTRAL,4164.44,4163.13,1.31,True,4163.13,1.31,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,red_box_quarter::red_box_2_25pct | prior_range_fraction::prev_range_0.125,ORIGINAL_ORACLE_PRESERVED,337,4164.36,0.08,True,True,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_recent5_median,superset_residual,1.23,5.0,2025-11-25,6.0,4162.731875,1.708125,True,True,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_median,144.92315,38.0,4164.36,0.08,True,True,ROLLING_RESIDUAL_ORACLE_BETTER,False,False,True,True,True,ROLLING_WITHIN_3
2025-12-02,2025-12-01,L4,RANGE_COMPRESSED_0_60,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,4232.12,PREV_CLOSE_PROXY,,NEUTRAL,4229.6,4241.97616,12.37616,False,4241.97616,12.37616,MODE_C_BALANCED,prior_range_fraction::prev_range_0.618,ORIGINAL_ORACLE_PRESERVED,289,4233.531551,3.931551,False,True,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_expanded_q25,expanded_residual,-8.444609,4.0,2025-11-28,4.0,4249.89616,20.29616,False,False,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_median,144.3064,35.0,4233.531551,3.931551,False,True,ROLLING_RESIDUAL_ORACLE_BETTER,True,False,True,True,True,ROLLING_WITHIN_5
2025-12-02,2025-12-01,L5,RANGE_COMPRESSED_0_60,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,4232.12,PREV_CLOSE_PROXY,,NEUTRAL,4209.81,4208.86,0.95,True,4208.86,0.95,MODE_A_LIVE_PROXIMITY_HEAVY,red_box_quarter::red_box_2_25pct,ORIGINAL_ORACLE_PRESERVED,289,4209.815947,0.005947,True,True,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_mean,superset_residual,0.955947,43.0,2025-12-01,1.0,4211.45,1.64,True,True,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_median,144.7778,43.0,4209.815947,0.005947,True,True,ROLLING_RESIDUAL_ORACLE_BETTER,False,False,True,True,True,ROLLING_WITHIN_3
2025-12-02,2025-12-01,L6,RANGE_COMPRESSED_0_60,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,4232.12,PREV_CLOSE_PROXY,,NEUTRAL,4187.32,4175.44,11.88,False,4175.44,11.88,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,red_box_edge::red_edge_2,ORIGINAL_ORACLE_PRESERVED,289,4187.27,0.05,True,True,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_q75,superset_residual,11.83,37.0,2025-12-01,1.0,4176.8675,10.4525,False,False,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_median,144.8708,37.0,4187.27,0.05,True,True,ROLLING_RESIDUAL_ORACLE_BETTER,True,True,True,True,True,ROLLING_WITHIN_3
2025-12-02,2025-12-01,L7,RANGE_COMPRESSED_0_60,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,4232.12,PREV_CLOSE_PROXY,,NEUTRAL,4167.18,4142.02,25.16,False,4142.02,25.16,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,red_box_quarter::red_box_3_75pct,ORIGINAL_ORACLE_PRESERVED,289,4156.315625,10.864375,False,False,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_expanded_q75,expanded_residual,14.295625,39.0,2025-12-01,1.0,4141.68,25.5,False,False,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_median,144.9578,39.0,4156.315625,10.864375,False,False,ROLLING_RESIDUAL_ORACLE_BETTER,False,False,True,True,True,ROLLING_GT10
2025-12-03,2025-12-02,L4,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4205.64,PREV_CLOSE_PROXY,,NEUTRAL,4233.23,4229.4125,3.8175,True,4238.185,4.955,MODE_E_SPACING_PRESERVATION,prior_hlc::previous_high | green_box_midline::green_mid_2,EXPANDED_ORACLE_BETTER,338,4233.251562,0.021562,True,True,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_original_mean,original_residual,3.839062,24.0,2025-12-01,2.0,4235.90749,2.67749,True,True,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_median,138.465401,42.0,4233.251562,0.021562,True,True,ROLLING_RESIDUAL_ORACLE_BETTER,False,True,True,True,True,ROLLING_WITHIN_3
2025-12-03,2025-12-02,L5,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4205.64,PREV_CLOSE_PROXY,,NEUTRAL,4213.24,4216.345,3.105,True,4216.345,3.105,MODE_C_BALANCED,green_box_edge::green_edge_1 | prior_range_fraction::prev_range_0.75,ORIGINAL_ORACLE_PRESERVED,337,4213.36,0.12,True,True,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_expanded_q25,expanded_residual,-2.985,25.0,2025-12-01,2.0,4218.4875,5.2475,False,False,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_median,144.8136,44.0,4213.36,0.12,True,True,ROLLING_RESIDUAL_ORACLE_BETTER,False,True,True,True,True,ROLLING_WITHIN_3
2025-12-03,2025-12-02,L6,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4205.64,PREV_CLOSE_PROXY,,NEUTRAL,4192.7,4185.46,7.24,False,4185.46,7.24,MODE_C_BALANCED,prior_range_fraction::prev_range_0.25 | red_box_edge::red_edge_1 | green_box_midline::green_mid_1,ORIGINAL_ORACLE_PRESERVED,337,4192.818471,0.118471,True,True,ROLLING_ROW_LEVEL_RESIDUAL,superset_base_rows_superset_q75,superset_residual,7.358471,27.0,2025-12-01,2.0,4186.9575,5.7425,False,False,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_median,144.8652,38.0,4192.818471,0.118471,True,True,ROLLING_RESIDUAL_ORACLE_BETTER,True,True,True,True,True,ROLLING_WITHIN_3
2025-12-03,2025-12-02,L7,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4205.64,PREV_CLOSE_PROXY,,NEUTRAL,4170.01,4172.005,1.995,True,4172.005,1.995,MODE_C_BALANCED,red_box_quarter::red_box_2_25pct,ORIGINAL_ORACLE_PRESERVED,337,4169.953125,0.056875,True,True,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_expanded_recent5_median,expanded_residual,-2.051875,5.0,2025-12-01,2.0,4171.750625,1.740625,True,True,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_median,144.96465,40.0,4169.953125,0.056875,True,True,ROLLING_RESIDUAL_ORACLE_BETTER,False,False,True,True,True,ROLLING_WITHIN_3
2025-12-04,2025-12-03,L4,RANGE_COMPRESSED_0_60,CLOSE_POS_LOWER_THIRD,ROWS_SPARSE_1_8,4202.98,PREV_CLOSE_PROXY,,NEUTRAL,4205.73,4223.465,17.735,False,4223.465,17.735,MODE_C_BALANCED,green_box_quarter::green_box_1_75pct,ORIGINAL_ORACLE_PRESERVED,241,4214.12763,8.39763,False,False,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_expanded_q25,expanded_residual,-9.33737,10.0,2025-12-02,2.0,4231.29875,25.56875,False,False,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_median,144.3433,36.0,4214.12763,8.39763,False,False,ROLLING_RESIDUAL_ORACLE_BETTER,False,False,True,True,True,ROLLING_WITHIN_10
2025-12-04,2025-12-03,L5,RANGE_COMPRESSED_0_60,CLOSE_POS_LOWER_THIRD,ROWS_SPARSE_1_8,4202.98,PREV_CLOSE_PROXY,,NEUTRAL,4188.05,4193.465,5.415,False,4193.465,5.415,MODE_A_LIVE_PROXIMITY_HEAVY,red_box_quarter::red_box_2_25pct,ORIGINAL_ORACLE_PRESERVED,241,4190.36,2.31,True,True,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_recent5_median,superset_residual,-3.105,5.0,2025-12-03,1.0,4195.16,7.11,False,False,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_median,144.8494,45.0,4190.36,2.31,True,True,ROLLING_RESIDUAL_ORACLE_BETTER,True,True,True,True,True,ROLLING_WITHIN_3
2025-12-04,2025-12-03,L6,RANGE_COMPRESSED_0_60,CLOSE_POS_LOWER_THIRD,ROWS_SPARSE_1_8,4202.98,PREV_CLOSE_PROXY,,NEUTRAL,4167.92,4174.195,6.275,False,4174.195,6.275,MODE_D_NEAREST_VALID_LADDER,red_box_quarter::red_box_2_75pct,ORIGINAL_ORACLE_PRESERVED,241,4168.279531,0.359531,True,True,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_expanded_mean,expanded_residual,-5.915469,10.0,2025-12-02,2.0,4175.7625,7.8425,False,False,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_median,144.8596,39.0,4168.279531,0.359531,True,True,ROLLING_RESIDUAL_ORACLE_BETTER,True,True,True,True,True,ROLLING_WITHIN_3
2025-12-04,2025-12-03,L7,RANGE_COMPRESSED_0_60,CLOSE_POS_LOWER_THIRD,ROWS_SPARSE_1_8,4202.98,PREV_CLOSE_PROXY,,NEUTRAL,4144.41,4145.29,0.88,True,4145.29,0.88,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,red_box_midline::red_mid_3,ORIGINAL_ORACLE_PRESERVED,241,4144.43625,0.02625,True,True,ROLLING_ROW_LEVEL_RESIDUAL,superset_base_rows_superset_recent8_median,superset_residual,-0.85375,8.0,2025-12-02,2.0,4144.95,0.54,True,True,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_median,144.9578,41.0,4144.43625,0.02625,True,True,ROLLING_RESIDUAL_ORACLE_BETTER,False,False,True,True,True,ROLLING_WITHIN_3
2025-12-05,2025-12-04,L4,RANGE_COMPRESSED_0_60,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,4208.64,PREV_CLOSE_PROXY,,NEUTRAL,4205.56,4202.011459,3.548541,True,4202.011459,3.548542,MODE_C_BALANCED,prior_hlc::previous_pivot_hlc3 | green_box_quarter::green_box_1_75pct,EXPANDED_ORACLE_BETTER,241,4205.563667,0.003667,True,True,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_original_mean,original_residual,3.552208,11.0,2025-12-04,1.0,4207.820199,2.260199,True,True,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_median,138.520301,44.0,4205.563667,0.003667,True,True,ROLLING_RESIDUAL_ORACLE_BETTER,False,True,True,True,True,ROLLING_WITHIN_3
2025-12-05,2025-12-04,L5,RANGE_COMPRESSED_0_60,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,4208.64,PREV_CLOSE_PROXY,,NEUTRAL,4183.25,4185.268125,2.018125,True,4185.268125,2.018125,MODE_C_BALANCED,green_box_quarter::green_box_1_25pct | prior_range_fraction::prev_range_0.25,ORIGINAL_ORACLE_PRESERVED,241,4183.035625,0.214375,True,True,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_expanded_recent8_median,expanded_residual,-2.2325,8.0,2025-12-04,1.0,4186.590625,3.340625,False,True,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_median,144.8792,46.0,4183.035625,0.214375,True,True,ROLLING_RESIDUAL_ORACLE_BETTER,False,False,True,True,True,ROLLING_WITHIN_3
2025-12-05,2025-12-04,L6,RANGE_COMPRESSED_0_60,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,4208.64,PREV_CLOSE_PROXY,,NEUTRAL,4164.02,4163.6675,0.3525,True,4163.6675,0.3525,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,red_box_midline::red_mid_2,ORIGINAL_ORACLE_PRESERVED,241,4163.96748,0.05252,True,True,ROLLING_LEVEL_RESIDUAL,superset_base_level_expanded_mean,expanded_residual,0.29998,46.0,2025-12-04,1.0,4165.165,1.145,True,True,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_median,144.8652,40.0,4163.96748,0.05252,True,True,ROLLING_RESIDUAL_ORACLE_BETTER,False,False,True,True,True,ROLLING_WITHIN_3
2025-12-05,2025-12-04,L7,RANGE_COMPRESSED_0_60,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,4208.64,PREV_CLOSE_PROXY,,NEUTRAL,4143.27,4145.07,1.8,True,4145.07,1.8,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,red_box_edge::red_edge_2,ORIGINAL_ORACLE_PRESERVED,241,4143.244062,0.025938,True,True,ROLLING_LEVEL_RESIDUAL,superset_base_level_expanded_recent20_median,expanded_residual,-1.825938,20.0,2025-12-04,1.0,4144.671875,1.401875,True,True,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_median,144.95315,42.0,4143.244062,0.025938,True,True,ROLLING_RESIDUAL_ORACLE_BETTER,False,False,True,True,True,ROLLING_WITHIN_3
2025-12-08,2025-12-05,L4,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_SPARSE_1_8,4199.09,PREV_CLOSE_PROXY,,NEUTRAL,4209.43,4233.6205,24.1905,False,4233.6205,24.1905,MODE_C_BALANCED,prior_range_fraction::prev_range_0.618,ORIGINAL_ORACLE_PRESERVED,289,4223.83675,14.40675,False,False,ROLLING_ROW_LEVEL_RESIDUAL,superset_base_rows_superset_recent5_median,superset_residual,-9.78375,5.0,2025-12-05,3.0,4241.368,31.938,False,False,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_median,144.3202,37.0,4223.83675,14.40675,False,False,ROLLING_RESIDUAL_ORACLE_BETTER,False,False,True,True,True,ROLLING_GT10
2025-12-08,2025-12-05,L5,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_SPARSE_1_8,4199.09,PREV_CLOSE_PROXY,,NEUTRAL,4188.47,4206.544375,18.074375,False,4206.544375,18.074375,MODE_C_BALANCED,green_box_quarter::green_box_1_25pct | prior_range_fraction::prev_range_0.25,ORIGINAL_ORACLE_PRESERVED,289,4193.924375,5.454375,False,False,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_q25,superset_residual,-12.62,5.0,2025-11-20,18.0,4207.494375,19.024375,False,False,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_median,144.879,47.0,4193.924375,5.454375,False,False,ROLLING_RESIDUAL_ORACLE_BETTER,False,False,True,True,True,ROLLING_WITHIN_10
2025-12-08,2025-12-05,L6,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_SPARSE_1_8,4199.09,PREV_CLOSE_PROXY,,NEUTRAL,4168.88,4174.21625,5.33625,False,4174.21625,5.33625,MODE_D_NEAREST_VALID_LADDER,red_box_quarter::red_box_2_75pct,ORIGINAL_ORACLE_PRESERVED,289,4170.170625,1.290625,True,True,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_superset_q25,superset_residual,-4.045625,26.0,2025-12-03,5.0,4175.64375,6.76375,False,False,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_median,144.8408,41.0,4170.170625,1.290625,True,True,ROLLING_RESIDUAL_ORACLE_BETTER,True,True,True,True,True,ROLLING_WITHIN_3
2025-12-08,2025-12-05,L7,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_SPARSE_1_8,4199.09,PREV_CLOSE_PROXY,,NEUTRAL,4144.37,4149.90375,5.53375,False,4149.90375,5.53375,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,red_box_quarter::red_box_3_25pct,ORIGINAL_ORACLE_PRESERVED,289,4144.009688,0.360312,True,True,ROLLING_ROW_LEVEL_RESIDUAL,superset_base_rows_superset_q25,superset_residual,-5.894062,10.0,2025-12-05,3.0,4149.4475,5.0775,False,False,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_median,144.9185,43.0,4144.009688,0.360312,True,True,ROLLING_RESIDUAL_ORACLE_BETTER,True,True,True,True,True,ROLLING_WITHIN_3
2025-12-09,2025-12-08,L4,RANGE_COMPRESSED_0_60,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,4190.56,PREV_CLOSE_PROXY,,NEUTRAL,4214.14,4202.59804,11.54196,False,4202.59804,11.54196,MODE_C_BALANCED,prior_range_fraction::prev_range_0.618,ORIGINAL_ORACLE_PRESERVED,289,4214.156799,0.016799,True,True,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_expanded_median,expanded_residual,11.558759,38.0,2025-12-08,1.0,4209.98804,4.15196,False,True,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_median,144.3938,38.0,4214.156799,0.016799,True,True,ROLLING_RESIDUAL_ORACLE_BETTER,True,True,True,True,True,ROLLING_WITHIN_3
