level_date,prev_date,level_name,candidate_rank,candidate_method,prior_pool_count,prediction_available,actual_published_level,actual_anchor_key,range_bucket,close_position_bucket,rows_bucket,prev_range,box_size,candidate_anchor_family,candidate_anchor_name,candidate_anchor_key,candidate_score,candidate_prior_rows,candidate_prior_date_count,candidate_median_abs_distance,candidate_pct_within_3,candidate_pct_within_5,candidate_first_seen_date,candidate_last_seen_date,candidate_reconstructed_level,actual_anchor_family,actual_anchor_name,actual_anchor_abs_distance,candidate_anchor_hit,candidate_signed_error,candidate_abs_error,candidate_within_3,candidate_within_5,top1_anchor_hit_for_level,top3_anchor_hit_for_level,top5_anchor_hit_for_level
2026-01-12,2026-01-09,L5,2.0,REGIME_RANGE_CLOSE_ROWS,17,True,4528.66,green_box_midline::green_mid_2,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,64.1899999999996,47.0949999999998,prior_hlc,previous_mid,prior_hlc::previous_mid,92.905357,1.0,1.0,0.055,100.0,100.0,2025-12-12,2025-12-12,4485.055,green_box_midline,green_mid_2,5.0575,False,43.605,43.605,False,False,,,
2026-01-12,2026-01-09,L5,3.0,REGIME_RANGE_CLOSE_ROWS,17,True,4528.66,green_box_midline::green_mid_2,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,64.1899999999996,47.0949999999998,green_box_midline,green_mid_2,green_box_midline::green_mid_2,90.642857,3.0,3.0,1.44,100.0,100.0,2025-10-31,2025-11-13,4523.6025,green_box_midline,green_mid_2,5.0575,True,5.0575,5.0575,False,False,,,
2026-01-12,2026-01-09,L5,4.0,REGIME_RANGE_CLOSE_ROWS,17,True,4528.66,green_box_midline::green_mid_2,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,64.1899999999996,47.0949999999998,red_box_midline,red_mid_1,red_box_midline::red_mid_1,89.872321,1.0,1.0,0.8225,100.0,100.0,2025-11-25,2025-11-25,4493.6025,green_box_midline,green_mid_2,5.0575,False,35.0575,35.0575,False,False,,,
2026-01-12,2026-01-09,L5,5.0,REGIME_RANGE_CLOSE_ROWS,17,True,4528.66,green_box_midline::green_mid_2,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,64.1899999999996,47.0949999999998,green_box_quarter,green_box_2_25pct,green_box_quarter::green_box_2_25pct,89.672321,1.0,1.0,1.8625,100.0,100.0,2026-01-07,2026-01-07,4511.82875,green_box_midline,green_mid_2,5.0575,False,16.83125,16.83125,False,False,,,
2026-01-12,2026-01-09,L6,1.0,REGIME_RANGE_CLOSE_ROWS,17,True,4511.6,green_box_quarter::green_box_2_25pct,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,64.1899999999996,47.0949999999998,prior_range_fraction,prev_range_0.666667,prior_range_fraction::prev_range_0.666667,94.495296,3.0,3.0,1.13331,100.0,100.0,2025-11-06,2026-01-07,4495.753355,green_box_quarter,green_box_2_25pct,0.22875,False,15.846645,15.846645,False,False,False,False,False
2026-01-12,2026-01-09,L6,2.0,REGIME_RANGE_CLOSE_ROWS,17,True,4511.6,green_box_quarter::green_box_2_25pct,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,64.1899999999996,47.0949999999998,green_box_quarter,green_box_1_75pct,green_box_quarter::green_box_1_75pct,94.4,3.0,3.0,1.24,100.0,100.0,2025-10-27,2026-01-09,4488.28125,green_box_quarter,green_box_2_25pct,0.22875,False,23.31875,23.31875,False,False,,,
2026-01-12,2026-01-09,L6,3.0,REGIME_RANGE_CLOSE_ROWS,17,True,4511.6,green_box_quarter::green_box_2_25pct,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,64.1899999999996,47.0949999999998,prior_range_fraction,prev_range_0.382,prior_range_fraction::prev_range_0.382,94.311921,3.0,3.0,0.24666,100.0,100.0,2025-10-13,2025-11-25,4477.48058,green_box_quarter,green_box_2_25pct,0.22875,False,34.11942,34.11942,False,False,,,
2026-01-12,2026-01-09,L6,4.0,REGIME_RANGE_CLOSE_ROWS,17,True,4511.6,green_box_quarter::green_box_2_25pct,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,64.1899999999996,47.0949999999998,prior_range_fraction,prev_range_0.333333,prior_range_fraction::prev_range_0.333333,92.84279,1.0,1.0,0.080027,100.0,100.0,2025-12-12,2025-12-12,4474.356645,green_box_quarter,green_box_2_25pct,0.22875,False,37.243355,37.243355,False,False,,,
2026-01-12,2026-01-09,L6,5.0,REGIME_RANGE_CLOSE_ROWS,17,True,4511.6,green_box_quarter::green_box_2_25pct,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,64.1899999999996,47.0949999999998,red_box_quarter,red_box_1_75pct,red_box_quarter::red_box_1_75pct,92.458929,2.0,2.0,0.525,100.0,100.0,2025-10-16,2025-12-01,4481.82875,green_box_quarter,green_box_2_25pct,0.22875,False,29.77125,29.77125,False,False,,,
2026-01-12,2026-01-09,L7,1.0,REGIME_RANGE_CLOSE_ROWS,17,True,4491.48,prior_range_fraction::prev_range_0.618,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,64.1899999999996,47.0949999999998,prior_range_fraction,prev_range_0.125,prior_range_fraction::prev_range_0.125,95.868274,4.0,4.0,0.383125,100.0,100.0,2025-10-13,2025-12-01,4460.98375,prior_range_fraction,prev_range_0.618,1.14942,False,30.49625,30.49625,False,False,False,False,False
2026-01-12,2026-01-09,L7,2.0,REGIME_RANGE_CLOSE_ROWS,17,True,4491.48,prior_range_fraction::prev_range_0.618,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,64.1899999999996,47.0949999999998,red_box_quarter,red_box_2_25pct,red_box_quarter::red_box_2_25pct,93.900883,2.0,2.0,0.283125,100.0,100.0,2025-10-01,2025-12-12,4458.28125,prior_range_fraction,prev_range_0.618,1.14942,False,33.19875,33.19875,False,False,,,
2026-01-12,2026-01-09,L7,3.0,REGIME_RANGE_CLOSE_ROWS,17,True,4491.48,prior_range_fraction::prev_range_0.618,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,64.1899999999996,47.0949999999998,green_box_quarter,green_box_2_25pct,green_box_quarter::green_box_2_25pct,93.286685,1.0,1.0,0.1375,100.0,100.0,2025-12-23,2025-12-23,4511.82875,prior_range_fraction,prev_range_0.618,1.14942,False,-20.34875,20.34875,False,False,,,
2026-01-12,2026-01-09,L7,4.0,REGIME_RANGE_CLOSE_ROWS,17,True,4491.48,prior_range_fraction::prev_range_0.618,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,64.1899999999996,47.0949999999998,prior_range_fraction,prev_range_0.25,prior_range_fraction::prev_range_0.25,92.15,1.0,1.0,0.94,100.0,100.0,2026-01-09,2026-01-09,4469.0075,prior_range_fraction,prev_range_0.618,1.14942,False,22.4725,22.4725,False,False,,,
2026-01-12,2026-01-09,L7,5.0,REGIME_RANGE_CLOSE_ROWS,17,True,4491.48,prior_range_fraction::prev_range_0.618,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,64.1899999999996,47.0949999999998,prior_hlc,previous_mid,prior_hlc::previous_mid,91.01413,1.0,1.0,1.29,100.0,100.0,2026-01-06,2026-01-06,4485.055,prior_range_fraction,prev_range_0.618,1.14942,False,6.425,6.425,False,False,,,
2026-01-13,2026-01-12,L4,1.0,REGIME_RANGE_CLOSE_ROWS,3,True,4600.74,prior_range_fraction::prev_range_0.75,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,117.82999999999993,73.91499999999996,green_box_edge,green_edge_1,green_box_edge::green_edge_1,93.132923,1.0,1.0,0.175,100.0,100.0,2025-12-24,2025-12-24,4586.315,prior_range_fraction,prev_range_0.75,0.0325,False,14.425,14.425,False,False,False,True,True
2026-01-13,2026-01-12,L4,2.0,REGIME_RANGE_CLOSE_ROWS,3,True,4600.74,prior_range_fraction::prev_range_0.75,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,117.82999999999993,73.91499999999996,prior_range_fraction,prev_range_0.75,prior_range_fraction::prev_range_0.75,85.466549,1.0,1.0,1.45,100.0,100.0,2025-10-09,2025-10-09,4600.7725,prior_range_fraction,prev_range_0.75,0.0325,True,-0.0325,0.0325,True,True,,,
2026-01-13,2026-01-12,L4,3.0,REGIME_RANGE_CLOSE_ROWS,3,True,4600.74,prior_range_fraction::prev_range_0.75,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,117.82999999999993,73.91499999999996,prior_hlc,previous_close,prior_hlc::previous_close,37.097535,1.0,1.0,3.13,0.0,100.0,2025-10-07,2025-10-07,4597.38,prior_range_fraction,prev_range_0.75,0.0325,False,3.36,3.36,False,True,,,
2026-01-13,2026-01-12,L5,1.0,REGIME_RANGE_CLOSE_ROWS,3,True,4572.9,prior_hlc::previous_mid,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,117.82999999999993,73.91499999999996,green_box_quarter,green_box_1_75pct,green_box_quarter::green_box_1_75pct,92.973548,1.0,1.0,0.23875,100.0,100.0,2025-12-24,2025-12-24,4567.83625,prior_hlc,previous_mid,1.585,False,5.06375,5.06375,False,False,False,False,False
2026-01-13,2026-01-12,L5,2.0,REGIME_RANGE_CLOSE_ROWS,3,True,4572.9,prior_hlc::previous_mid,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,117.82999999999993,73.91499999999996,red_box_quarter,red_box_1_75pct,red_box_quarter::red_box_1_75pct,88.204049,1.0,1.0,0.355,100.0,100.0,2025-10-09,2025-10-09,4574.79375,prior_hlc,previous_mid,1.585,False,-1.89375,1.89375,True,True,,,
2026-01-13,2026-01-12,L5,3.0,REGIME_RANGE_CLOSE_ROWS,3,True,4572.9,prior_hlc::previous_mid,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,117.82999999999993,73.91499999999996,prior_range_fraction,prev_range_0.75,prior_range_fraction::prev_range_0.75,72.966285,1.0,1.0,2.3825,100.0,100.0,2025-10-07,2025-10-07,4600.7725,prior_hlc,previous_mid,1.585,False,-27.8725,27.8725,False,False,,,
2026-01-13,2026-01-12,L6,1.0,REGIME_RANGE_CLOSE_ROWS,3,True,4546.29,green_box_midline::green_mid_1,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,117.82999999999993,73.91499999999996,green_box_midline,green_mid_1,green_box_midline::green_mid_1,91.964173,1.0,1.0,0.6425,100.0,100.0,2025-12-24,2025-12-24,4549.3575,green_box_midline,green_mid_1,3.0675,True,-3.0675,3.0675,False,True,True,True,True
2026-01-13,2026-01-12,L6,2.0,REGIME_RANGE_CLOSE_ROWS,3,True,4546.29,green_box_midline::green_mid_1,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,117.82999999999993,73.91499999999996,green_box_quarter,green_box_1_75pct,green_box_quarter::green_box_1_75pct,88.46316,1.0,1.0,0.18375,100.0,100.0,2025-10-07,2025-10-07,4567.83625,green_box_midline,green_mid_1,3.0675,False,-21.54625,21.54625,False,False,,,
2026-01-13,2026-01-12,L6,3.0,REGIME_RANGE_CLOSE_ROWS,3,True,4546.29,green_box_midline::green_mid_1,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,117.82999999999993,73.91499999999996,prior_range_fraction,prev_range_0.25,prior_range_fraction::prev_range_0.25,87.116549,1.0,1.0,0.79,100.0,100.0,2025-10-09,2025-10-09,4541.8575,green_box_midline,green_mid_1,3.0675,False,4.4325,4.4325,False,True,,,
2026-01-13,2026-01-12,L7,1.0,REGIME_RANGE_CLOSE_ROWS,2,True,4518.09,red_box_midline::red_mid_2,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,117.82999999999993,73.91499999999996,prior_hlc,previous_low,prior_hlc::previous_low,84.125,1.0,1.0,1.99,100.0,100.0,2025-10-09,2025-10-09,4512.4,red_box_midline,red_mid_2,1.2675,False,5.69,5.69,False,False,False,False,False
2026-01-13,2026-01-12,L7,2.0,REGIME_RANGE_CLOSE_ROWS,2,True,4518.09,red_box_midline::red_mid_2,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,117.82999999999993,73.91499999999996,red_box_edge,red_edge_4,red_box_edge::red_edge_4,1.928571,1.0,1.0,28.18,0.0,0.0,2025-10-07,2025-10-07,4334.57,red_box_midline,red_mid_2,1.2675,False,183.52,183.52,False,False,,,
2026-01-14,2026-01-13,L4,1.0,REGIME_RANGE_CLOSE_ROWS,2,True,4597.86,prior_hlc::previous_pivot_hlc3,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,64.94999999999982,47.47499999999991,green_box_quarter,green_box_1_75pct,green_box_quarter::green_box_1_75pct,87.194792,1.0,1.0,0.78875,100.0,100.0,2025-10-10,2025-10-10,4605.32625,prior_hlc,previous_pivot_hlc3,0.963333,False,-7.46625,7.46625,False,False,False,False,False
2026-01-14,2026-01-13,L4,2.0,REGIME_RANGE_CLOSE_ROWS,2,True,4597.86,prior_hlc::previous_pivot_hlc3,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,64.94999999999982,47.47499999999991,red_box_midline,red_mid_1,red_box_midline::red_mid_1,41.91875,1.0,1.0,3.2325,0.0,100.0,2026-01-05,2026-01-05,4610.9325,prior_hlc,previous_pivot_hlc3,0.963333,False,-13.0725,13.0725,False,False,,,
2026-01-14,2026-01-13,L5,1.0,REGIME_RANGE_CLOSE_ROWS,2,True,4575.27,red_box_quarter::red_box_2_25pct,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,64.94999999999982,47.47499999999991,green_box_midline,green_mid_1,green_box_midline::green_mid_1,88.372917,1.0,1.0,0.3175,100.0,100.0,2025-10-10,2025-10-10,4593.4575,red_box_quarter,red_box_2_25pct,0.05625,False,-18.1875,18.1875,False,False,False,False,False
2026-01-14,2026-01-13,L5,2.0,REGIME_RANGE_CLOSE_ROWS,2,True,4575.27,red_box_quarter::red_box_2_25pct,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,64.94999999999982,47.47499999999991,prior_hlc,previous_pivot_hlc3,prior_hlc::previous_pivot_hlc3,78.275,1.0,1.0,2.29,100.0,100.0,2026-01-05,2026-01-05,4596.896667,red_box_quarter,red_box_2_25pct,0.05625,False,-21.626667,21.626667,False,False,,,
2026-01-14,2026-01-13,L6,1.0,REGIME_RANGE_CLOSE_ROWS,2,True,4546.5,red_box_quarter::red_box_2_75pct,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,64.94999999999982,47.47499999999991,red_box_quarter,red_box_2_25pct,red_box_quarter::red_box_2_25pct,92.971875,1.0,1.0,0.41125,100.0,100.0,2026-01-05,2026-01-05,4575.32625,red_box_quarter,red_box_2_75pct,5.08875,False,-28.82625,28.82625,False,False,False,False,False
2026-01-14,2026-01-13,L6,2.0,REGIME_RANGE_CLOSE_ROWS,2,True,4546.5,red_box_quarter::red_box_2_75pct,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,64.94999999999982,47.47499999999991,green_box_quarter,green_box_1_25pct,green_box_quarter::green_box_1_25pct,87.257292,1.0,1.0,0.76375,100.0,100.0,2025-10-10,2025-10-10,4581.58875,red_box_quarter,red_box_2_75pct,5.08875,False,-35.08875,35.08875,False,False,,,
2026-01-14,2026-01-13,L7,1.0,REGIME_RANGE_CLOSE_ROWS,2,True,4519.14,red_box_midline::red_mid_3,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,64.94999999999982,47.47499999999991,prior_hlc,previous_low,prior_hlc::previous_low,54.092958,2.0,2.0,4.16,50.0,50.0,2025-10-10,2026-01-05,4569.72,red_box_midline,red_mid_3,3.1575,False,-50.58,50.58,False,False,False,False,False
2026-01-15,2026-01-14,L4,1.0,REGIME_RANGE_CLOSE_ROWS,5,True,4597.72,green_box_quarter::green_box_1_25pct,RANGE_COMPRESSED_0_60,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,54.30000000000018,42.15000000000009,green_box_quarter,green_box_1_75pct,green_box_quarter::green_box_1_75pct,91.256785,2.0,2.0,1.206875,100.0,100.0,2025-10-08,2025-12-11,4620.2025,green_box_quarter,green_box_1_25pct,1.4075,False,-22.4825,22.4825,False,False,False,False,False
2026-01-15,2026-01-14,L4,2.0,REGIME_RANGE_CLOSE_ROWS,5,True,4597.72,green_box_quarter::green_box_1_25pct,RANGE_COMPRESSED_0_60,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,54.30000000000018,42.15000000000009,prior_range_fraction,prev_range_0.875,prior_range_fraction::prev_range_0.875,90.348031,1.0,1.0,0.9375,100.0,100.0,2025-12-10,2025-12-10,4636.1025,green_box_quarter,green_box_1_25pct,1.4075,False,-38.3825,38.3825,False,False,,,
2026-01-15,2026-01-14,L4,3.0,REGIME_RANGE_CLOSE_ROWS,5,True,4597.72,green_box_quarter::green_box_1_25pct,RANGE_COMPRESSED_0_60,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,54.30000000000018,42.15000000000009,prior_range_fraction,prev_range_0.666667,prior_range_fraction::prev_range_0.666667,90.203575,1.0,1.0,0.896652,100.0,100.0,2025-12-05,2025-12-05,4624.790018,green_box_quarter,green_box_1_25pct,1.4075,False,-27.070018,27.070018,False,False,,,
2026-01-15,2026-01-14,L4,4.0,REGIME_RANGE_CLOSE_ROWS,5,True,4597.72,green_box_quarter::green_box_1_25pct,RANGE_COMPRESSED_0_60,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,54.30000000000018,42.15000000000009,prior_hlc,previous_pivot_hlc3,prior_hlc::previous_pivot_hlc3,87.4371,1.0,1.0,0.556667,100.0,100.0,2025-10-06,2025-10-06,4619.29,green_box_quarter,green_box_1_25pct,1.4075,False,-21.57,21.57,False,False,,,
2026-01-15,2026-01-14,L5,1.0,REGIME_RANGE_CLOSE_ROWS,5,True,4574.22,red_box_quarter::red_box_2_75pct,RANGE_COMPRESSED_0_60,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,54.30000000000018,42.15000000000009,green_box_quarter,green_box_1_25pct,green_box_quarter::green_box_1_25pct,92.18491,2.0,2.0,0.835625,100.0,100.0,2025-10-08,2025-12-11,4599.1275,red_box_quarter,red_box_2_75pct,5.0925,False,-24.9075,24.9075,False,False,False,False,False
2026-01-15,2026-01-14,L5,2.0,REGIME_RANGE_CLOSE_ROWS,5,True,4574.22,red_box_quarter::red_box_2_75pct,RANGE_COMPRESSED_0_60,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,54.30000000000018,42.15000000000009,red_box_edge,red_edge_1,red_box_edge::red_edge_1,89.982705,1.0,1.0,0.985,100.0,100.0,2025-12-05,2025-12-05,4600.74,red_box_quarter,red_box_2_75pct,5.0925,False,-26.52,26.52,False,False,,,
2026-01-15,2026-01-14,L5,3.0,REGIME_RANGE_CLOSE_ROWS,5,True,4574.22,red_box_quarter::red_box_2_75pct,RANGE_COMPRESSED_0_60,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,54.30000000000018,42.15000000000009,prior_hlc,previous_mid,prior_hlc::previous_mid,89.591781,1.0,1.0,1.24,100.0,100.0,2025-12-10,2025-12-10,4615.74,red_box_quarter,red_box_2_75pct,5.0925,False,-41.52,41.52,False,False,,,
2026-01-15,2026-01-14,L5,4.0,REGIME_RANGE_CLOSE_ROWS,5,True,4574.22,red_box_quarter::red_box_2_75pct,RANGE_COMPRESSED_0_60,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,54.30000000000018,42.15000000000009,prior_range_fraction,prev_range_0.25,prior_range_fraction::prev_range_0.25,88.372517,1.0,1.0,0.1825,100.0,100.0,2025-10-06,2025-10-06,4602.165,red_box_quarter,red_box_2_75pct,5.0925,False,-27.945,27.945,False,False,,,
2026-01-15,2026-01-14,L6,1.0,REGIME_RANGE_CLOSE_ROWS,5,True,4549.19,red_box_quarter::red_box_3_25pct,RANGE_COMPRESSED_0_60,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,54.30000000000018,42.15000000000009,red_box_midline,red_mid_2,red_box_midline::red_mid_2,95.364598,4.0,4.0,0.76375,100.0,100.0,2025-10-06,2025-12-11,4579.665,red_box_quarter,red_box_3_25pct,1.1375,False,-30.475,30.475,False,False,False,False,False
2026-01-15,2026-01-14,L6,2.0,REGIME_RANGE_CLOSE_ROWS,5,True,4549.19,red_box_quarter::red_box_3_25pct,RANGE_COMPRESSED_0_60,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,54.30000000000018,42.15000000000009,red_box_quarter,red_box_2_25pct,red_box_quarter::red_box_2_25pct,75.798031,1.0,1.0,2.7575,100.0,100.0,2025-12-10,2025-12-10,4590.2025,red_box_quarter,red_box_3_25pct,1.1375,False,-41.0125,41.0125,False,False,,,
2026-01-15,2026-01-14,L7,1.0,REGIME_RANGE_CLOSE_ROWS,5,True,4516.94,red_box_edge::red_edge_3,RANGE_COMPRESSED_0_60,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,54.30000000000018,42.15000000000009,red_box_edge,red_edge_2,red_box_edge::red_edge_2,86.920833,4.0,4.0,2.165,100.0,100.0,2025-10-06,2025-12-11,4558.59,red_box_edge,red_edge_3,0.5,False,-41.65,41.65,False,False,False,False,False
2026-01-15,2026-01-14,L7,2.0,REGIME_RANGE_CLOSE_ROWS,5,True,4516.94,red_box_edge::red_edge_3,RANGE_COMPRESSED_0_60,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,54.30000000000018,42.15000000000009,red_box_quarter,red_box_2_75pct,red_box_quarter::red_box_2_75pct,77.44375,1.0,1.0,2.1225,100.0,100.0,2025-12-10,2025-12-10,4569.1275,red_box_edge,red_edge_3,0.5,False,-52.1875,52.1875,False,False,,,
2026-01-16,2026-01-15,L4,1.0,REGIME_RANGE_CLOSE_ROWS,6,True,4618.64,prior_range_fraction::prev_range_0.75,RANGE_COMPRESSED_0_60,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,51.350000000000364,40.67500000000018,green_box_quarter,green_box_1_75pct,green_box_quarter::green_box_1_75pct,91.199029,2.0,2.0,1.206875,100.0,100.0,2025-10-08,2025-12-11,4611.69625,prior_range_fraction,prev_range_0.75,1.0625,False,6.94375,6.94375,False,False,False,False,False
2026-01-16,2026-01-15,L4,2.0,REGIME_RANGE_CLOSE_ROWS,6,True,4618.64,prior_range_fraction::prev_range_0.75,RANGE_COMPRESSED_0_60,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,51.350000000000364,40.67500000000018,green_box_quarter,green_box_1_25pct,green_box_quarter::green_box_1_25pct,90.98125,1.0,1.0,1.4075,100.0,100.0,2026-01-15,2026-01-15,4591.35875,prior_range_fraction,prev_range_0.75,1.0625,False,27.28125,27.28125,False,False,,,
2026-01-16,2026-01-15,L4,3.0,REGIME_RANGE_CLOSE_ROWS,6,True,4618.64,prior_range_fraction::prev_range_0.75,RANGE_COMPRESSED_0_60,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,51.350000000000364,40.67500000000018,prior_range_fraction,prev_range_0.875,prior_range_fraction::prev_range_0.875,90.291385,1.0,1.0,0.9375,100.0,100.0,2025-12-10,2025-12-10,4626.12125,prior_range_fraction,prev_range_0.75,1.0625,False,-7.48125,7.48125,False,False,,,
2026-01-16,2026-01-15,L4,4.0,REGIME_RANGE_CLOSE_ROWS,6,True,4618.64,prior_range_fraction::prev_range_0.75,RANGE_COMPRESSED_0_60,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,51.350000000000364,40.67500000000018,prior_range_fraction,prev_range_0.666667,prior_range_fraction::prev_range_0.666667,90.150262,1.0,1.0,0.896652,100.0,100.0,2025-12-05,2025-12-05,4615.42335,prior_range_fraction,prev_range_0.75,1.0625,False,3.21665,3.21665,False,True,,,
2026-01-16,2026-01-15,L4,5.0,REGIME_RANGE_CLOSE_ROWS,6,True,4618.64,prior_range_fraction::prev_range_0.75,RANGE_COMPRESSED_0_60,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,51.350000000000364,40.67500000000018,prior_hlc,previous_pivot_hlc3,prior_hlc::previous_pivot_hlc3,87.432657,1.0,1.0,0.556667,100.0,100.0,2025-10-06,2025-10-06,4609.83,prior_range_fraction,prev_range_0.75,1.0625,False,8.81,8.81,False,False,,,
2026-01-16,2026-01-15,L5,1.0,REGIME_RANGE_CLOSE_ROWS,6,True,4591.17,green_box_quarter::green_box_1_25pct,RANGE_COMPRESSED_0_60,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,51.350000000000364,40.67500000000018,green_box_quarter,green_box_1_25pct,green_box_quarter::green_box_1_25pct,92.127154,2.0,2.0,0.835625,100.0,100.0,2025-10-08,2025-12-11,4591.35875,green_box_quarter,green_box_1_25pct,0.18875,True,-0.18875,0.18875,True,True,True,True,True
2026-01-16,2026-01-15,L5,2.0,REGIME_RANGE_CLOSE_ROWS,6,True,4591.17,green_box_quarter::green_box_1_25pct,RANGE_COMPRESSED_0_60,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,51.350000000000364,40.67500000000018,red_box_edge,red_edge_1,red_box_edge::red_edge_1,89.929392,1.0,1.0,0.985,100.0,100.0,2025-12-05,2025-12-05,4591.865,green_box_quarter,green_box_1_25pct,0.18875,False,-0.695,0.695,True,True,,,
2026-01-16,2026-01-15,L5,3.0,REGIME_RANGE_CLOSE_ROWS,6,True,4591.17,green_box_quarter::green_box_1_25pct,RANGE_COMPRESSED_0_60,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,51.350000000000364,40.67500000000018,prior_hlc,previous_mid,prior_hlc::previous_mid,89.535135,1.0,1.0,1.24,100.0,100.0,2025-12-10,2025-12-10,4606.865,green_box_quarter,green_box_1_25pct,0.18875,False,-15.695,15.695,False,False,,,
2026-01-16,2026-01-15,L5,4.0,REGIME_RANGE_CLOSE_ROWS,6,True,4591.17,green_box_quarter::green_box_1_25pct,RANGE_COMPRESSED_0_60,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,51.350000000000364,40.67500000000018,prior_range_fraction,prev_range_0.25,prior_range_fraction::prev_range_0.25,88.368074,1.0,1.0,0.1825,100.0,100.0,2025-10-06,2025-10-06,4594.0275,green_box_quarter,green_box_1_25pct,0.18875,False,-2.8575,2.8575,True,True,,,
