level_date,rolling_ordered_ladder_available,rolling_ordered_ladder_valid,rolling_ordered_ladder_median_abs_error,rolling_ordered_ladder_mean_abs_error,rolling_ordered_ladder_pct_within_3,rolling_ordered_ladder_pct_within_5,L4_rolling_price,L4_actual,L4_abs_error,L4_within_3,L4_within_5,L4_source_family,L4_source_type,L5_rolling_price,L5_actual,L5_abs_error,L5_within_3,L5_within_5,L5_source_family,L5_source_type,L6_rolling_price,L6_actual,L6_abs_error,L6_within_3,L6_within_5,L6_source_family,L6_source_type,L7_rolling_price,L7_actual,L7_abs_error,L7_within_3,L7_within_5,L7_source_family,L7_source_type,prev_date,range_bucket,close_position_bucket,rows_bucket,live_reference_price,live_reference_source,live_channel_state,live_channel_norm
2026-03-06,True,True,0.612344,0.647018,100.0,100.0,5107.219633,5105.9,1.319633,True,True,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_expanded_q25,5071.54,5070.97,0.57,True,True,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_q25,5039.01625,5039.06,0.04375,True,True,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_q25,5004.195312,5004.85,0.654688,True,True,ROLLING_ROW_LEVEL_RESIDUAL,superset_base_rows_expanded_recent12_median,2026-03-05,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_SPARSE_1_8,5081.02,PREV_CLOSE_PROXY,,NEUTRAL
2026-03-09,True,True,0.358442,0.387307,100.0,100.0,5198.34125,5198.3,0.04125,True,True,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_expanded_q75,5169.070937,5168.78,0.290937,True,True,ROLLING_ROW_LEVEL_RESIDUAL,superset_base_rows_superset_q75,5141.205948,5140.78,0.425948,True,True,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_expanded_mean,5107.908906,5108.7,0.791094,True,True,ROLLING_ROW_LEVEL_RESIDUAL,superset_base_rows_expanded_q75,2026-03-06,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,5174.64,PREV_CLOSE_PROXY,,NEUTRAL
2026-03-10,True,True,0.141201,0.134387,100.0,100.0,5174.691851,5174.89,0.198149,True,True,ROLLING_LEVEL_RESIDUAL,superset_base_level_expanded_q75,5145.954252,5145.87,0.084252,True,True,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_expanded_q75,5116.882335,5116.85,0.032335,True,True,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_recent20_median,5089.072813,5088.85,0.222813,True,True,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_expanded_median,2026-03-09,RANGE_WIDE_120_220,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,5136.66,PREV_CLOSE_PROXY,,NEUTRAL
2026-03-11,True,True,0.78104,1.073098,100.0,100.0,5252.53,5249.95,2.58,True,True,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_expanded_recent5_median,5222.77615,5222.07,0.70615,True,True,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_expanded_q25,5190.29593,5189.44,0.85593,True,True,ROLLING_ROW_LEVEL_RESIDUAL,superset_base_rows_superset_q75,5163.750313,5163.6,0.150312,True,True,ROLLING_ROW_LEVEL_RESIDUAL,superset_base_rows_expanded_median,2026-03-10,RANGE_WIDE_120_220,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,5192.64,PREV_CLOSE_PROXY,,NEUTRAL
2026-03-12,True,True,0.106912,0.522206,100.0,100.0,5238.403125,5238.21,0.193125,True,True,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_expanded_mean,5212.615,5214.48,1.865,True,True,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_expanded_recent5_median,5185.7407,5185.72,0.0207,True,True,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_original_mean,5157.47,5157.46,0.01,True,True,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_recent5_median,2026-03-11,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,5175.96,PREV_CLOSE_PROXY,,NEUTRAL
2026-03-13,True,True,0.265625,0.271723,100.0,100.0,5107.20125,5106.89,0.31125,True,True,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_q25,5079.456667,5079.86,0.403333,True,True,ROLLING_LEVEL_RESIDUAL,superset_base_level_original_median,5054.13231,5053.98,0.15231,True,True,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_superset_median,5023.28,5023.5,0.22,True,True,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_expanded_median,2026-03-12,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,5079.04,PREV_CLOSE_PROXY,,NEUTRAL
2026-03-16,True,True,0.09173,0.294928,100.0,100.0,5080.99509,5080.85,0.145089,True,True,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_q75,5057.271629,5057.31,0.038371,True,True,ROLLING_ROW_LEVEL_RESIDUAL,superset_base_rows_expanded_mean,5028.53375,5028.51,0.02375,True,True,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_recent8_median,5000.4025,4999.43,0.9725,True,True,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_recent12_median,2026-03-13,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,5018.66,PREV_CLOSE_PROXY,,NEUTRAL
2026-03-17,True,True,0.184843,0.294068,100.0,100.0,5033.382836,5032.61,0.772836,True,True,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_expanded_q75,5002.225937,5002.1,0.125937,True,True,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_superset_q25,4972.40625,4972.65,0.24375,True,True,ROLLING_ROW_LEVEL_RESIDUAL,superset_base_rows_expanded_recent20_median,4948.55375,4948.52,0.03375,True,True,ROLLING_ROW_LEVEL_RESIDUAL,superset_base_rows_expanded_median,2026-03-16,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,5006.25,PREV_CLOSE_PROXY,,NEUTRAL
2026-03-18,True,True,0.090312,0.401719,100.0,100.0,5031.6375,5033.04,1.4025,True,True,ROLLING_ROW_LEVEL_RESIDUAL,superset_base_rows_superset_q25,5007.455,5007.6,0.145,True,True,ROLLING_ROW_LEVEL_RESIDUAL,superset_base_rows_expanded_recent12_median,4976.485625,4976.45,0.035625,True,True,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_superset_recent12_median,4948.67375,4948.65,0.02375,True,True,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_expanded_recent8_median,2026-03-17,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_EXTENDED_11_PLUS,5005.5,PREV_CLOSE_PROXY,,NEUTRAL
2026-03-19,True,True,91.012812,90.624147,0.0,0.0,4994.300986,4854.69,139.610986,False,False,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_expanded_q25,4942.748125,4835.57,107.178125,False,False,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_expanded_q25,4889.3375,4814.49,74.8475,False,False,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_expanded_q25,4835.259975,4794.4,40.859975,False,False,ROLLING_ROW_LEVEL_RESIDUAL,superset_base_rows_superset_q25,2026-03-18,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_EXTENDED_11_PLUS,4818.64,PREV_CLOSE_PROXY,,NEUTRAL
2026-03-20,True,True,63.825156,57.951328,0.0,0.0,4784.84,4687.79,97.05,False,False,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_expanded_recent5_median,4748.252812,4666.39,81.862812,False,False,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_expanded_q25,4688.2175,4642.43,45.7875,False,False,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_superset_q25,4628.535,4621.43,7.105,False,False,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_superset_q25,2026-03-19,RANGE_EXTREME_220_PLUS,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4650.38,PREV_CLOSE_PROXY,,NEUTRAL
2026-03-23,True,True,0.178223,0.196299,100.0,100.0,4523.93125,4524.06,0.12875,True,True,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_expanded_recent8_median,4495.08,4495.38,0.3,True,True,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_recent12_median,4465.812278,4465.6,0.212278,True,True,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_mean,4441.854167,4441.71,0.144167,True,True,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_expanded_mean,2026-03-20,RANGE_EXTREME_220_PLUS,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4498.06,PREV_CLOSE_PROXY,,NEUTRAL
2026-03-24,True,True,17.146407,20.550686,50.0,50.0,4493.25375,4445.82,47.43375,False,False,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_superset_q25,4426.907813,4395.52,31.387813,False,False,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_superset_q25,4349.26382,4349.74,0.47618,True,True,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_expanded_recent8_median,4302.705,4305.61,2.905,True,True,ROLLING_BASE_SUPERSET,ORIGINAL_ORACLE_PRESERVED,2026-03-23,RANGE_EXTREME_220_PLUS,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4406.68,PREV_CLOSE_PROXY,,NEUTRAL
2026-03-25,True,True,0.900116,3.305761,75.0,75.0,4530.627812,4530.5,0.127812,True,True,ROLLING_LEVEL_RESIDUAL,superset_base_level_expanded_q25,4479.87125,4480.55,0.67875,True,True,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_expanded_q75,4438.581483,4437.46,1.121483,True,True,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_original_q75,4399.435,4388.14,11.295,False,False,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_expanded_recent5_median,2026-03-24,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4474.36,PREV_CLOSE_PROXY,,NEUTRAL
2026-03-26,True,True,0.171601,0.198769,100.0,100.0,4563.401875,4563.01,0.391875,True,True,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_recent12_median,4529.93,4529.99,0.06,True,True,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_recent20_median,4491.969375,4492.23,0.260625,True,True,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_expanded_q75,4457.767422,4457.85,0.082578,True,True,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_expanded_mean,2026-03-25,RANGE_WIDE_120_220,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4506.28,PREV_CLOSE_PROXY,,NEUTRAL
2026-03-27,True,True,0.416495,5.698745,75.0,75.0,4456.55424,4456.11,0.44424,True,True,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_expanded_recent8_median,4424.72875,4424.34,0.38875,True,True,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_superset_recent8_median,4393.81355,4393.5,0.31355,True,True,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_original_q75,4340.851562,4362.5,21.648438,False,False,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_expanded_q75,2026-03-26,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4378.0,PREV_CLOSE_PROXY,,NEUTRAL
2026-03-30,True,True,0.227969,0.199193,100.0,100.0,4543.2725,4543.04,0.2325,True,True,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,original_base_range_close_superset_recent8_median,4513.243437,4513.02,0.223437,True,True,ROLLING_ROW_LEVEL_RESIDUAL,superset_base_rows_superset_q75,4484.323333,4484.03,0.293333,True,True,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_q75,4451.6725,4451.72,0.0475,True,True,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_recent8_median,2026-03-27,RANGE_WIDE_120_220,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4495.46,PREV_CLOSE_PROXY,,NEUTRAL
2026-03-31,True,True,0.131875,0.804447,100.0,100.0,4538.3375,4538.28,0.0575,True,True,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_recent5_median,4509.83375,4510.04,0.20625,True,True,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_superset_recent5_median,4480.70721,4480.75,0.04279,True,True,ROLLING_ROW_LEVEL_RESIDUAL,superset_base_rows_original_median,4445.24875,4448.16,2.91125,True,True,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_recent5_median,2026-03-30,RANGE_WIDE_120_220,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,4511.02,PREV_CLOSE_PROXY,,NEUTRAL
2026-04-01,True,True,1.626514,7.452007,50.0,75.0,4731.47,4705.0,26.47,False,False,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_expanded_q25,4683.905,4683.82,0.085,True,True,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_recent20_median,4661.493029,4661.39,0.103029,True,True,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_superset_mean,4644.19,4641.04,3.15,False,True,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_recent5_median,2026-03-31,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4667.12,PREV_CLOSE_PROXY,,NEUTRAL
2026-04-02,True,True,0.488287,0.488406,100.0,100.0,4810.839595,4810.02,0.819595,True,True,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_recent8_median,4783.892547,4784.05,0.157453,True,True,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_expanded_mean,4750.21665,4749.81,0.40665,True,True,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_q75,4713.620075,4714.19,0.569925,True,True,ROLLING_ROW_LEVEL_RESIDUAL,superset_base_rows_expanded_mean,2026-04-01,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,4758.18,PREV_CLOSE_PROXY,,NEUTRAL
2026-04-03,True,True,2.081094,2.684286,50.0,75.0,4719.412188,4712.91,6.502188,False,False,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_superset_q75,4680.243438,4676.39,3.853437,False,True,ROLLING_LEVEL_RESIDUAL,superset_base_level_expanded_q75,4637.28277,4637.21,0.07277,True,True,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_superset_mean,4603.35125,4603.66,0.30875,True,True,ROLLING_LEVEL_RESIDUAL,superset_base_level_expanded_q25,2026-04-02,RANGE_EXTREME_220_PLUS,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4676.04,PREV_CLOSE_PROXY,,NEUTRAL
2026-04-06,True,True,0.245698,0.24887,100.0,100.0,4712.843415,4712.91,0.066585,True,True,ROLLING_ROW_LEVEL_RESIDUAL,superset_base_rows_original_recent20_median,4676.602147,4676.39,0.212147,True,True,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_mean,4636.930752,4637.21,0.279248,True,True,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_expanded_recent8_median,4604.0975,4603.66,0.4375,True,True,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_q75,2026-04-02,RANGE_EXTREME_220_PLUS,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4676.04,PREV_CLOSE_PROXY,,NEUTRAL
2026-04-07,True,True,0.102795,0.407491,100.0,100.0,4686.49625,4686.47,0.02625,True,True,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_original_median,4647.645,4647.73,0.085,True,True,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_superset_q25,4607.41059,4607.29,0.12059,True,True,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_expanded_q25,4564.911875,4566.31,1.398125,True,True,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_superset_q75,2026-04-06,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4650.5,PREV_CLOSE_PROXY,,NEUTRAL
2026-04-08,True,True,0.082187,0.087859,100.0,100.0,4713.601875,4713.5,0.101875,True,True,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_superset_recent20_median,4677.888996,4677.93,0.041004,True,True,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_original_mean,4637.716056,4637.57,0.146056,True,True,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_expanded_q25,4597.3675,4597.43,0.0625,True,True,ROLLING_LEVEL_RESIDUAL,superset_base_level_expanded_q25,2026-04-07,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4705.73,PREV_CLOSE_PROXY,,NEUTRAL
2026-04-09,True,True,0.345625,0.324272,100.0,100.0,4766.69125,4767.19,0.49875,True,True,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_superset_recent20_median,4733.14375,4733.49,0.34625,True,True,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_expanded_recent12_median,4693.927087,4693.82,0.107087,True,True,ROLLING_ROW_LEVEL_RESIDUAL,superset_base_rows_expanded_recent8_median,4651.475,4651.82,0.345,True,True,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_superset_q25,2026-04-08,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4719.26,PREV_CLOSE_PROXY,,NEUTRAL
2026-04-10,True,True,0.196953,0.477119,100.0,100.0,4786.854375,4787.01,0.155625,True,True,ROLLING_ROW_LEVEL_RESIDUAL,superset_base_rows_superset_median,4746.87707,4746.82,0.05707,True,True,ROLLING_LEVEL_RESIDUAL,superset_base_level_expanded_recent12_median,4708.0975,4706.64,1.4575,True,True,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_expanded_recent8_median,4671.798281,4671.56,0.238281,True,True,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_expanded_q75,2026-04-09,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4765.5,PREV_CLOSE_PROXY,,NEUTRAL
2026-04-13,True,True,0.058515,0.315396,100.0,100.0,4776.958125,4777.03,0.071875,True,True,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_expanded_median,4737.628302,4737.6,0.028302,True,True,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_superset_mean,4695.284844,4695.33,0.045156,True,True,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_expanded_q25,4652.57375,4653.69,1.11625,True,True,ROLLING_LEVEL_RESIDUAL,superset_base_level_expanded_q25,2026-04-10,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4749.18,PREV_CLOSE_PROXY,,NEUTRAL
2026-04-14,True,True,0.268955,0.42937,100.0,100.0,4767.036563,4768.21,1.173437,True,True,ROLLING_LEVEL_RESIDUAL,superset_base_level_expanded_q75,4728.166133,4728.16,0.006133,True,True,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_expanded_recent8_median,4688.84416,4688.7,0.14416,True,True,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_superset_q75,4648.54625,4648.94,0.39375,True,True,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_superset_recent12_median,2026-04-13,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4740.3,PREV_CLOSE_PROXY,,NEUTRAL
2026-04-15,True,True,0.072914,0.271145,100.0,100.0,4871.225828,4871.18,0.045828,True,True,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_expanded_recent20_median,4833.42625,4833.44,0.01375,True,True,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_q75,4795.88,4795.98,0.1,True,True,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_expanded_median,4758.735,4759.66,0.925,True,True,ROLLING_ROW_LEVEL_RESIDUAL,superset_base_rows_superset_recent12_median,2026-04-14,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4841.68,PREV_CLOSE_PROXY,,NEUTRAL
2026-04-16,True,True,0.129997,0.516807,100.0,100.0,4864.567764,4866.37,1.802236,True,True,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_expanded_q75,4834.042181,4833.82,0.222182,True,True,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_expanded_q75,4796.842188,4796.88,0.037812,True,True,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_superset_recent12_median,4763.585,4763.58,0.005,True,True,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_expanded_median,2026-04-15,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4790.68,PREV_CLOSE_PROXY,,NEUTRAL
2026-04-17,True,True,0.184219,1.225595,75.0,100.0,4855.304566,4859.83,4.525434,False,True,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_expanded_recent5_median,4822.659063,4822.32,0.339063,True,True,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_expanded_q75,4788.990625,4789.02,0.029375,True,True,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_q75,4747.748508,4747.74,0.008508,True,True,ROLLING_ROW_LEVEL_RESIDUAL,superset_base_rows_superset_mean,2026-04-16,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4790.78,PREV_CLOSE_PROXY,,NEUTRAL
2026-04-20,True,True,0.133607,0.671803,100.0,100.0,4884.077188,4884.09,0.012813,True,True,ROLLING_LEVEL_RESIDUAL,original_base_level_expanded_median,4846.4475,4846.45,0.0025,True,True,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_superset_recent5_median,4808.8844,4808.63,0.2544,True,True,ROLLING_ROW_LEVEL_RESIDUAL,superset_base_rows_superset_recent12_median,4774.7075,4772.29,2.4175,True,True,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_superset_q75,2026-04-17,RANGE_WIDE_120_220,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4832.42,PREV_CLOSE_PROXY,,NEUTRAL
2026-04-21,True,True,0.094063,0.53281,100.0,100.0,4877.34322,4875.42,1.92322,True,True,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_expanded_q75,4832.11375,4831.95,0.16375,True,True,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_expanded_q75,4784.704375,4784.68,0.024375,True,True,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_original_recent8_median,4743.469893,4743.45,0.019893,True,True,ROLLING_LEVEL_RESIDUAL,superset_base_level_original_mean,2026-04-20,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4820.66,PREV_CLOSE_PROXY,,NEUTRAL
2026-04-22,True,True,0.161709,0.211844,100.0,100.0,4780.683417,4780.53,0.153417,True,True,ROLLING_ROW_LEVEL_RESIDUAL,superset_base_rows_expanded_mean,4739.685417,4740.11,0.424583,True,True,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_recent12_median,4694.969375,4694.87,0.099375,True,True,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_q75,4636.9,4636.73,0.17,True,True,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_superset_median,2026-04-21,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4720.06,PREV_CLOSE_PROXY,,NEUTRAL
2026-04-23,True,True,46.302807,47.893292,0.0,0.0,4810.11682,4873.73,63.61318,False,False,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_expanded_recent5_median,4793.386261,4832.75,39.363739,False,False,ROLLING_ROW_LEVEL_RESIDUAL,superset_base_rows_expanded_q75,4730.208125,4783.45,53.241875,False,False,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_expanded_q75,4705.565625,4740.92,35.354375,False,False,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_expanded_q75,2026-04-22,RANGE_COMPRESSED_0_60,CLOSE_POS_MIDDLE_THIRD,ROWS_EXTENDED_11_PLUS,4740.18,PREV_CLOSE_PROXY,,NEUTRAL
2026-04-24,True,True,7.838073,8.121579,25.0,50.0,4803.495834,4799.5,3.995834,False,True,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_expanded_recent5_median,4753.21875,4769.97,16.75125,False,False,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_expanded_recent5_median,4726.249688,4737.93,11.680312,False,False,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_expanded_q75,4699.688921,4699.63,0.058921,True,True,ROLLING_ROW_LEVEL_RESIDUAL,superset_base_rows_superset_q75,2026-04-23,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4694.36,PREV_CLOSE_PROXY,,NEUTRAL
2026-04-27,True,True,22.685659,19.298976,25.0,25.0,4790.810834,4789.79,1.020834,True,True,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_expanded_recent5_median,4739.841026,4758.08,18.238974,False,False,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_expanded_recent5_median,4691.75625,4722.56,30.80375,False,False,ROLLING_ROW_LEVEL_RESIDUAL,superset_base_rows_superset_q75,4661.437656,4688.57,27.132344,False,False,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_expanded_q75,2026-04-24,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_EXTENDED_11_PLUS,4707.26,PREV_CLOSE_PROXY,,NEUTRAL
2026-04-28,True,True,0.250677,0.290444,100.0,100.0,4724.39187,4724.59,0.19813,True,True,ROLLING_ROW_LEVEL_RESIDUAL,superset_base_rows_superset_recent12_median,4687.462292,4687.0,0.462292,True,True,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_original_q25,4642.471771,4642.74,0.268229,True,True,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_superset_q75,4609.863125,4609.63,0.233125,True,True,ROLLING_ROW_LEVEL_RESIDUAL,superset_base_rows_superset_recent8_median,2026-04-27,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4681.76,PREV_CLOSE_PROXY,,NEUTRAL
