calibration_mode,calibrated_ordered_ladder_available,calibrated_ordered_ladder_valid,calibrated_ordered_combo_score,live_reference_price,live_reference_source,live_channel_state,live_channel_norm,calibrated_bracketed_by_L5_L6,calibrated_inside_L4_L7,L4_calibrated_cluster_rank,L4_cluster_mid,L4_cluster_min,L4_cluster_max,L4_cluster_width,L4_actual,L4_abs_error,L4_within_3,L4_within_5,L4_candidate_keys,L5_calibrated_cluster_rank,L5_cluster_mid,L5_cluster_min,L5_cluster_max,L5_cluster_width,L5_actual,L5_abs_error,L5_within_3,L5_within_5,L5_candidate_keys,L6_calibrated_cluster_rank,L6_cluster_mid,L6_cluster_min,L6_cluster_max,L6_cluster_width,L6_actual,L6_abs_error,L6_within_3,L6_within_5,L6_candidate_keys,L7_calibrated_cluster_rank,L7_cluster_mid,L7_cluster_min,L7_cluster_max,L7_cluster_width,L7_actual,L7_abs_error,L7_within_3,L7_within_5,L7_candidate_keys,calibrated_ordered_ladder_median_abs_error,calibrated_ordered_ladder_mean_abs_error,calibrated_ordered_ladder_pct_within_3,calibrated_ordered_ladder_pct_within_5,calibrated_ordered_ladder_total_width,calibrated_ordered_ladder_mean_rank,level_date,prev_date,range_bucket,close_position_bucket,rows_bucket
MODE_C_BALANCED,True,True,256.141359,4965.74,PREV_CLOSE_PROXY,,NEUTRAL,False,True,1.0,4971.43,4971.43,4971.43,0.0,4956.67,14.76,False,False,prior_hlc::previous_high,1.0,4928.17625,4928.17625,4928.17625,0.0,4905.52,22.65625,False,False,red_box_quarter::red_box_1_25pct,1.0,4884.9225,4884.9225,4884.9225,0.0,4853.78,31.1425,False,False,red_box_midline::red_mid_1,1.0,4828.415,4828.415,4828.415,0.0,4803.35,25.065,False,False,green_box_edge::green_edge_1,23.860625,23.405938,0.0,0.0,0.0,1.0,2026-02-09,2026-02-06,RANGE_EXTREME_220_PLUS,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10
MODE_D_NEAREST_VALID_LADDER,True,True,134.57199,4965.74,PREV_CLOSE_PROXY,,NEUTRAL,False,True,1.0,4971.43,4971.43,4971.43,0.0,4956.67,14.76,False,False,prior_hlc::previous_high,1.0,4928.17625,4928.17625,4928.17625,0.0,4905.52,22.65625,False,False,red_box_quarter::red_box_1_25pct,1.0,4884.9225,4884.9225,4884.9225,0.0,4853.78,31.1425,False,False,red_box_midline::red_mid_1,1.0,4828.415,4828.415,4828.415,0.0,4803.35,25.065,False,False,green_box_edge::green_edge_1,23.860625,23.405938,0.0,0.0,0.0,1.0,2026-02-09,2026-02-06,RANGE_EXTREME_220_PLUS,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10
MODE_E_SPACING_PRESERVATION,True,True,207.686267,4965.74,PREV_CLOSE_PROXY,,NEUTRAL,False,True,1.0,4971.43,4971.43,4971.43,0.0,4956.67,14.76,False,False,prior_hlc::previous_high,1.0,4928.17625,4928.17625,4928.17625,0.0,4905.52,22.65625,False,False,red_box_quarter::red_box_1_25pct,1.0,4884.9225,4884.9225,4884.9225,0.0,4853.78,31.1425,False,False,red_box_midline::red_mid_1,1.0,4828.415,4828.415,4828.415,0.0,4803.35,25.065,False,False,green_box_edge::green_edge_1,23.860625,23.405938,0.0,0.0,0.0,1.0,2026-02-09,2026-02-06,RANGE_EXTREME_220_PLUS,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10
MODE_A_LIVE_PROXIMITY_HEAVY,True,True,221.321352,5057.94,PREV_CLOSE_PROXY,,NEUTRAL,True,True,1.0,5135.6975,5135.6975,5135.6975,0.0,5139.66,3.9625,False,True,green_box_quarter::green_box_3_25pct,1.0,5116.72,5116.72,5116.72,0.0,5081.07,35.65,False,False,green_box_edge::green_edge_2,1.0,5057.94,5057.94,5057.94,0.0,5034.62,23.32,False,False,prior_hlc::previous_close,1.0,5056.265,5056.265,5056.265,0.0,4987.02,69.245,False,False,prior_range_fraction::prev_range_0.75,29.485,33.044375,0.0,25.0,0.0,1.0,2026-02-10,2026-02-09,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10
MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,True,True,261.809915,5057.94,PREV_CLOSE_PROXY,,NEUTRAL,True,True,1.0,5135.6975,5135.6975,5135.6975,0.0,5139.66,3.9625,False,True,green_box_quarter::green_box_3_25pct,1.0,5116.72,5116.72,5116.72,0.0,5081.07,35.65,False,False,green_box_edge::green_edge_2,1.0,5057.94,5057.94,5057.94,0.0,5034.62,23.32,False,False,prior_hlc::previous_close,1.0,5056.265,5056.265,5056.265,0.0,4987.02,69.245,False,False,prior_range_fraction::prev_range_0.75,29.485,33.044375,0.0,25.0,0.0,1.0,2026-02-10,2026-02-09,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10
MODE_C_BALANCED,True,True,237.68707,5057.94,PREV_CLOSE_PROXY,,NEUTRAL,True,True,1.0,5135.6975,5135.6975,5135.6975,0.0,5139.66,3.9625,False,True,green_box_quarter::green_box_3_25pct,1.0,5116.72,5116.72,5116.72,0.0,5081.07,35.65,False,False,green_box_edge::green_edge_2,1.0,5057.94,5057.94,5057.94,0.0,5034.62,23.32,False,False,prior_hlc::previous_close,1.0,5056.265,5056.265,5056.265,0.0,4987.02,69.245,False,False,prior_range_fraction::prev_range_0.75,29.485,33.044375,0.0,25.0,0.0,1.0,2026-02-10,2026-02-09,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10
MODE_D_NEAREST_VALID_LADDER,True,True,246.41598,5057.94,PREV_CLOSE_PROXY,,NEUTRAL,True,True,1.0,5135.6975,5135.6975,5135.6975,0.0,5139.66,3.9625,False,True,green_box_quarter::green_box_3_25pct,1.0,5116.72,5116.72,5116.72,0.0,5081.07,35.65,False,False,green_box_edge::green_edge_2,1.0,5057.94,5057.94,5057.94,0.0,5034.62,23.32,False,False,prior_hlc::previous_close,1.0,5056.265,5056.265,5056.265,0.0,4987.02,69.245,False,False,prior_range_fraction::prev_range_0.75,29.485,33.044375,0.0,25.0,0.0,1.0,2026-02-10,2026-02-09,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10
MODE_E_SPACING_PRESERVATION,True,True,210.090451,5057.94,PREV_CLOSE_PROXY,,NEUTRAL,True,True,1.0,5135.6975,5135.6975,5135.6975,0.0,5139.66,3.9625,False,True,green_box_quarter::green_box_3_25pct,1.0,5116.72,5116.72,5116.72,0.0,5081.07,35.65,False,False,green_box_edge::green_edge_2,1.0,5057.94,5057.94,5057.94,0.0,5034.62,23.32,False,False,prior_hlc::previous_close,1.0,5056.265,5056.265,5056.265,0.0,4987.02,69.245,False,False,prior_range_fraction::prev_range_0.75,29.485,33.044375,0.0,25.0,0.0,1.0,2026-02-10,2026-02-09,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10
MODE_A_LIVE_PROXIMITY_HEAVY,True,True,375.255443,5025.3,PREV_CLOSE_PROXY,,NEUTRAL,True,True,1.0,5078.415,5078.27,5078.56,0.29,5075.63,2.785,True,True,green_box_midline::green_mid_2 | prior_hlc::previous_high,1.0,5046.00344,5043.73688,5048.27,4.53312,5016.51,29.49344,False,False,prior_range_fraction::prev_range_0.618 | green_box_edge::green_edge_1 | red_box_midline::red_mid_1,1.0,5010.19,5010.19,5010.19,0.0,4967.33,42.86,False,False,prior_range_fraction::prev_range_0.25,1.0,5002.69,5002.545,5002.835,0.29,4912.29,90.4,False,False,green_box_quarter::green_box_1_25pct | red_box_quarter::red_box_2_25pct,36.17672,41.38461,25.0,25.0,5.11312,1.0,2026-02-11,2026-02-10,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10
MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,True,True,439.880729,5025.3,PREV_CLOSE_PROXY,,NEUTRAL,True,True,1.0,5078.415,5078.27,5078.56,0.29,5075.63,2.785,True,True,green_box_midline::green_mid_2 | prior_hlc::previous_high,1.0,5046.00344,5043.73688,5048.27,4.53312,5016.51,29.49344,False,False,prior_range_fraction::prev_range_0.618 | green_box_edge::green_edge_1 | red_box_midline::red_mid_1,1.0,5010.19,5010.19,5010.19,0.0,4967.33,42.86,False,False,prior_range_fraction::prev_range_0.25,1.0,5002.69,5002.545,5002.835,0.29,4912.29,90.4,False,False,green_box_quarter::green_box_1_25pct | red_box_quarter::red_box_2_25pct,36.17672,41.38461,25.0,25.0,5.11312,1.0,2026-02-11,2026-02-10,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10
MODE_C_BALANCED,True,True,480.603014,5025.3,PREV_CLOSE_PROXY,,NEUTRAL,True,True,1.0,5078.415,5078.27,5078.56,0.29,5075.63,2.785,True,True,green_box_midline::green_mid_2 | prior_hlc::previous_high,1.0,5046.00344,5043.73688,5048.27,4.53312,5016.51,29.49344,False,False,prior_range_fraction::prev_range_0.618 | green_box_edge::green_edge_1 | red_box_midline::red_mid_1,1.0,5010.19,5010.19,5010.19,0.0,4967.33,42.86,False,False,prior_range_fraction::prev_range_0.25,1.0,5002.69,5002.545,5002.835,0.29,4912.29,90.4,False,False,green_box_quarter::green_box_1_25pct | red_box_quarter::red_box_2_25pct,36.17672,41.38461,25.0,25.0,5.11312,1.0,2026-02-11,2026-02-10,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10
MODE_D_NEAREST_VALID_LADDER,True,True,432.39482,5025.3,PREV_CLOSE_PROXY,,NEUTRAL,True,True,1.0,5078.415,5078.27,5078.56,0.29,5075.63,2.785,True,True,green_box_midline::green_mid_2 | prior_hlc::previous_high,1.0,5046.00344,5043.73688,5048.27,4.53312,5016.51,29.49344,False,False,prior_range_fraction::prev_range_0.618 | green_box_edge::green_edge_1 | red_box_midline::red_mid_1,1.0,5010.19,5010.19,5010.19,0.0,4967.33,42.86,False,False,prior_range_fraction::prev_range_0.25,1.0,4987.4,4987.4,4987.4,0.0,4912.29,75.11,False,False,prior_hlc::previous_low,36.17672,37.56211,25.0,25.0,4.82312,1.0,2026-02-11,2026-02-10,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10
MODE_E_SPACING_PRESERVATION,True,True,441.341283,5025.3,PREV_CLOSE_PROXY,,NEUTRAL,True,True,1.0,5078.415,5078.27,5078.56,0.29,5075.63,2.785,True,True,green_box_midline::green_mid_2 | prior_hlc::previous_high,1.0,5046.00344,5043.73688,5048.27,4.53312,5016.51,29.49344,False,False,prior_range_fraction::prev_range_0.618 | green_box_edge::green_edge_1 | red_box_midline::red_mid_1,2.0,5021.64,5017.98,5025.3,7.32,4967.33,54.31,False,False,red_box_edge::red_edge_1 | prior_range_fraction::prev_range_0.382 | prior_hlc::previous_close,1.0,5002.69,5002.545,5002.835,0.29,4912.29,90.4,False,False,green_box_quarter::green_box_1_25pct | red_box_quarter::red_box_2_25pct,41.90172,44.24711,25.0,25.0,12.43312,1.25,2026-02-11,2026-02-10,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10
MODE_A_LIVE_PROXIMITY_HEAVY,True,True,247.252631,5084.24,PREV_CLOSE_PROXY,,NEUTRAL,False,True,1.0,5119.06,5119.06,5119.06,0.0,5117.76,1.3,True,True,prior_hlc::previous_high,1.0,5067.735,5067.735,5067.735,0.0,5075.63,7.895,False,False,green_box_quarter::green_box_1_75pct,1.0,5035.205,5035.205,5035.205,0.0,5037.65,2.445,True,True,green_box_quarter::green_box_1_25pct,1.0,5005.205,5005.205,5005.205,0.0,4999.12,6.085,False,False,red_box_quarter::red_box_2_75pct,4.265,4.43125,50.0,50.0,0.0,1.0,2026-02-12,2026-02-11,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_EXTENDED_11_PLUS
MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,True,True,323.231776,5084.24,PREV_CLOSE_PROXY,,NEUTRAL,False,True,1.0,5119.06,5119.06,5119.06,0.0,5117.76,1.3,True,True,prior_hlc::previous_high,1.0,5067.735,5067.735,5067.735,0.0,5075.63,7.895,False,False,green_box_quarter::green_box_1_75pct,1.0,5035.205,5035.205,5035.205,0.0,5037.65,2.445,True,True,green_box_quarter::green_box_1_25pct,1.0,5005.205,5005.205,5005.205,0.0,4999.12,6.085,False,False,red_box_quarter::red_box_2_75pct,4.265,4.43125,50.0,50.0,0.0,1.0,2026-02-12,2026-02-11,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_EXTENDED_11_PLUS
MODE_C_BALANCED,True,True,343.416412,5084.24,PREV_CLOSE_PROXY,,NEUTRAL,False,True,1.0,5119.06,5119.06,5119.06,0.0,5117.76,1.3,True,True,prior_hlc::previous_high,1.0,5067.735,5067.735,5067.735,0.0,5075.63,7.895,False,False,green_box_quarter::green_box_1_75pct,1.0,5035.205,5035.205,5035.205,0.0,5037.65,2.445,True,True,green_box_quarter::green_box_1_25pct,1.0,5005.205,5005.205,5005.205,0.0,4999.12,6.085,False,False,red_box_quarter::red_box_2_75pct,4.265,4.43125,50.0,50.0,0.0,1.0,2026-02-12,2026-02-11,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_EXTENDED_11_PLUS
MODE_D_NEAREST_VALID_LADDER,True,True,271.931438,5084.24,PREV_CLOSE_PROXY,,NEUTRAL,False,True,1.0,5119.06,5119.06,5119.06,0.0,5117.76,1.3,True,True,prior_hlc::previous_high,1.0,5067.735,5067.735,5067.735,0.0,5075.63,7.895,False,False,green_box_quarter::green_box_1_75pct,1.0,5035.205,5035.205,5035.205,0.0,5037.65,2.445,True,True,green_box_quarter::green_box_1_25pct,1.0,5005.205,5005.205,5005.205,0.0,4999.12,6.085,False,False,red_box_quarter::red_box_2_75pct,4.265,4.43125,50.0,50.0,0.0,1.0,2026-02-12,2026-02-11,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_EXTENDED_11_PLUS
MODE_E_SPACING_PRESERVATION,True,True,316.294884,5084.24,PREV_CLOSE_PROXY,,NEUTRAL,False,True,1.0,5119.06,5119.06,5119.06,0.0,5117.76,1.3,True,True,prior_hlc::previous_high,1.0,5067.735,5067.735,5067.735,0.0,5075.63,7.895,False,False,green_box_quarter::green_box_1_75pct,1.0,5035.205,5035.205,5035.205,0.0,5037.65,2.445,True,True,green_box_quarter::green_box_1_25pct,1.0,5005.205,5005.205,5005.205,0.0,4999.12,6.085,False,False,red_box_quarter::red_box_2_75pct,4.265,4.43125,50.0,50.0,0.0,1.0,2026-02-12,2026-02-11,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_EXTENDED_11_PLUS
MODE_A_LIVE_PROXIMITY_HEAVY,True,True,249.647515,4921.64,PREV_CLOSE_PROXY,,NEUTRAL,True,True,1.0,5004.24,5004.24,5004.24,0.0,4960.96,43.28,False,False,green_box_edge::green_edge_1,1.0,4966.706667,4966.706667,4966.706667,0.0,4914.19,52.516667,False,False,prior_hlc::previous_pivot_hlc3,2.0,4911.4,4911.4,4911.4,0.0,4870.79,40.61,False,False,red_box_midline::red_mid_2,1.0,4906.23,4906.23,4906.23,0.0,4825.68,80.55,False,False,prior_range_fraction::prev_range_0.125,47.898333,54.239167,0.0,0.0,0.0,1.25,2026-02-13,2026-02-12,RANGE_EXTREME_220_PLUS,CLOSE_POS_LOWER_THIRD,ROWS_SPARSE_1_8
MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,True,True,396.198922,4921.64,PREV_CLOSE_PROXY,,NEUTRAL,True,True,1.0,5004.24,5004.24,5004.24,0.0,4960.96,43.28,False,False,green_box_edge::green_edge_1,1.0,4966.706667,4966.706667,4966.706667,0.0,4914.19,52.516667,False,False,prior_hlc::previous_pivot_hlc3,1.0,4911.4,4911.4,4911.4,0.0,4870.79,40.61,False,False,red_box_midline::red_mid_2,1.0,4906.23,4906.23,4906.23,0.0,4825.68,80.55,False,False,prior_range_fraction::prev_range_0.125,47.898333,54.239167,0.0,0.0,0.0,1.0,2026-02-13,2026-02-12,RANGE_EXTREME_220_PLUS,CLOSE_POS_LOWER_THIRD,ROWS_SPARSE_1_8
MODE_C_BALANCED,True,True,396.219107,4921.64,PREV_CLOSE_PROXY,,NEUTRAL,True,True,1.0,5004.24,5004.24,5004.24,0.0,4960.96,43.28,False,False,green_box_edge::green_edge_1,1.0,4966.706667,4966.706667,4966.706667,0.0,4914.19,52.516667,False,False,prior_hlc::previous_pivot_hlc3,2.0,4911.4,4911.4,4911.4,0.0,4870.79,40.61,False,False,red_box_midline::red_mid_2,1.0,4906.23,4906.23,4906.23,0.0,4825.68,80.55,False,False,prior_range_fraction::prev_range_0.125,47.898333,54.239167,0.0,0.0,0.0,1.25,2026-02-13,2026-02-12,RANGE_EXTREME_220_PLUS,CLOSE_POS_LOWER_THIRD,ROWS_SPARSE_1_8
MODE_D_NEAREST_VALID_LADDER,True,True,300.006047,4921.64,PREV_CLOSE_PROXY,,NEUTRAL,True,True,1.0,5004.24,5004.24,5004.24,0.0,4960.96,43.28,False,False,green_box_edge::green_edge_1,1.0,4966.706667,4966.706667,4966.706667,0.0,4914.19,52.516667,False,False,prior_hlc::previous_pivot_hlc3,2.0,4911.4,4911.4,4911.4,0.0,4870.79,40.61,False,False,red_box_midline::red_mid_2,1.0,4906.23,4906.23,4906.23,0.0,4825.68,80.55,False,False,prior_range_fraction::prev_range_0.125,47.898333,54.239167,0.0,0.0,0.0,1.25,2026-02-13,2026-02-12,RANGE_EXTREME_220_PLUS,CLOSE_POS_LOWER_THIRD,ROWS_SPARSE_1_8
MODE_E_SPACING_PRESERVATION,True,True,344.374626,4921.64,PREV_CLOSE_PROXY,,NEUTRAL,True,True,1.0,5004.24,5004.24,5004.24,0.0,4960.96,43.28,False,False,green_box_edge::green_edge_1,1.0,4966.706667,4966.706667,4966.706667,0.0,4914.19,52.516667,False,False,prior_hlc::previous_pivot_hlc3,2.0,4911.4,4911.4,4911.4,0.0,4870.79,40.61,False,False,red_box_midline::red_mid_2,1.0,4906.23,4906.23,4906.23,0.0,4825.68,80.55,False,False,prior_range_fraction::prev_range_0.125,47.898333,54.239167,0.0,0.0,0.0,1.25,2026-02-13,2026-02-12,RANGE_EXTREME_220_PLUS,CLOSE_POS_LOWER_THIRD,ROWS_SPARSE_1_8
MODE_A_LIVE_PROXIMITY_HEAVY,True,True,168.641074,5042.46,PREV_CLOSE_PROXY,,NEUTRAL,False,False,1.0,5027.2375,5026.025,5028.45,2.425,5039.88,12.6425,False,False,prior_range_fraction::prev_range_0.875 | green_box_midline::green_mid_2,1.0,5004.625,5004.625,5004.625,0.0,5001.35,3.275,False,True,green_box_quarter::green_box_2_25pct,1.0,4998.45,4998.45,4998.45,0.0,4961.15,37.3,False,False,red_box_midline::red_mid_1,1.0,4956.975,4956.975,4956.975,0.0,4914.19,42.785,False,False,green_box_quarter::green_box_1_75pct,24.97125,24.000625,0.0,25.0,2.425,1.0,2026-02-16,2026-02-13,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8
MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,True,True,250.530321,5042.46,PREV_CLOSE_PROXY,,NEUTRAL,False,False,1.0,5027.2375,5026.025,5028.45,2.425,5039.88,12.6425,False,False,prior_range_fraction::prev_range_0.875 | green_box_midline::green_mid_2,1.0,5004.625,5004.625,5004.625,0.0,5001.35,3.275,False,True,green_box_quarter::green_box_2_25pct,1.0,4998.45,4998.45,4998.45,0.0,4961.15,37.3,False,False,red_box_midline::red_mid_1,1.0,4956.975,4956.975,4956.975,0.0,4914.19,42.785,False,False,green_box_quarter::green_box_1_75pct,24.97125,24.000625,0.0,25.0,2.425,1.0,2026-02-16,2026-02-13,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8
MODE_C_BALANCED,True,True,292.459614,5042.46,PREV_CLOSE_PROXY,,NEUTRAL,False,False,1.0,5027.2375,5026.025,5028.45,2.425,5039.88,12.6425,False,False,prior_range_fraction::prev_range_0.875 | green_box_midline::green_mid_2,1.0,5004.625,5004.625,5004.625,0.0,5001.35,3.275,False,True,green_box_quarter::green_box_2_25pct,1.0,4998.45,4998.45,4998.45,0.0,4961.15,37.3,False,False,red_box_midline::red_mid_1,1.0,4956.975,4956.975,4956.975,0.0,4914.19,42.785,False,False,green_box_quarter::green_box_1_75pct,24.97125,24.000625,0.0,25.0,2.425,1.0,2026-02-16,2026-02-13,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8
MODE_D_NEAREST_VALID_LADDER,True,True,187.670667,5042.46,PREV_CLOSE_PROXY,,NEUTRAL,False,False,1.0,5027.2375,5026.025,5028.45,2.425,5039.88,12.6425,False,False,prior_range_fraction::prev_range_0.875 | green_box_midline::green_mid_2,1.0,5004.625,5004.625,5004.625,0.0,5001.35,3.275,False,True,green_box_quarter::green_box_2_25pct,1.0,4998.45,4998.45,4998.45,0.0,4961.15,37.3,False,False,red_box_midline::red_mid_1,1.0,4956.975,4956.975,4956.975,0.0,4914.19,42.785,False,False,green_box_quarter::green_box_1_75pct,24.97125,24.000625,0.0,25.0,2.425,1.0,2026-02-16,2026-02-13,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8
MODE_E_SPACING_PRESERVATION,True,True,274.042893,5042.46,PREV_CLOSE_PROXY,,NEUTRAL,False,False,1.0,5027.2375,5026.025,5028.45,2.425,5039.88,12.6425,False,False,prior_range_fraction::prev_range_0.875 | green_box_midline::green_mid_2,1.0,5004.625,5004.625,5004.625,0.0,5001.35,3.275,False,True,green_box_quarter::green_box_2_25pct,2.0,4980.8,4980.8,4980.8,0.0,4961.15,19.65,False,False,green_box_edge::green_edge_1,1.0,4956.975,4956.975,4956.975,0.0,4914.19,42.785,False,False,green_box_quarter::green_box_1_75pct,16.14625,19.588125,0.0,25.0,2.425,1.25,2026-02-16,2026-02-13,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8
MODE_A_LIVE_PROXIMITY_HEAVY,True,True,352.46087,4993.64,PREV_CLOSE_PROXY,,NEUTRAL,True,True,1.0,5052.43125,5052.16,5052.7025,0.5425,5037.25,15.18125,False,False,prior_hlc::previous_high | green_box_midline::green_mid_2,1.0,5022.97375,5022.7025,5023.245,0.5425,4997.56,25.41375,False,False,red_box_midline::red_mid_1 | green_box_edge::green_edge_1,1.0,4986.2875,4986.2875,4986.2875,0.0,4963.07,23.2175,False,False,prior_range_fraction::prev_range_0.25,1.0,4978.7875,4978.51625,4979.05875,0.5425,4920.57,58.2175,False,False,red_box_quarter::red_box_2_25pct | green_box_quarter::green_box_1_25pct,24.315625,30.5075,0.0,0.0,1.6275,1.0,2026-02-17,2026-02-16,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10
MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,True,True,432.523824,4993.64,PREV_CLOSE_PROXY,,NEUTRAL,True,True,1.0,5023.245,5023.245,5023.245,0.0,5037.25,14.005,False,False,green_box_edge::green_edge_1,1.0,5022.97375,5022.7025,5023.245,0.5425,4997.56,25.41375,False,False,red_box_midline::red_mid_1 | green_box_edge::green_edge_1,1.0,4986.2875,4986.2875,4986.2875,0.0,4963.07,23.2175,False,False,prior_range_fraction::prev_range_0.25,1.0,4978.7875,4978.51625,4979.05875,0.5425,4920.57,58.2175,False,False,red_box_quarter::red_box_2_25pct | green_box_quarter::green_box_1_25pct,24.315625,30.213438,0.0,0.0,1.085,1.0,2026-02-17,2026-02-16,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10
MODE_C_BALANCED,True,True,462.857287,4993.64,PREV_CLOSE_PROXY,,NEUTRAL,True,True,1.0,5023.245,5023.245,5023.245,0.0,5037.25,14.005,False,False,green_box_edge::green_edge_1,1.0,5022.97375,5022.7025,5023.245,0.5425,4997.56,25.41375,False,False,red_box_midline::red_mid_1 | green_box_edge::green_edge_1,2.0,4986.2875,4986.2875,4986.2875,0.0,4963.07,23.2175,False,False,prior_range_fraction::prev_range_0.25,1.0,4978.7875,4978.51625,4979.05875,0.5425,4920.57,58.2175,False,False,red_box_quarter::red_box_2_25pct | green_box_quarter::green_box_1_25pct,24.315625,30.213438,0.0,0.0,1.085,1.25,2026-02-17,2026-02-16,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10
MODE_D_NEAREST_VALID_LADDER,True,True,413.505316,4993.64,PREV_CLOSE_PROXY,,NEUTRAL,True,True,1.0,5052.43125,5052.16,5052.7025,0.5425,5037.25,15.18125,False,False,prior_hlc::previous_high | green_box_midline::green_mid_2,1.0,5005.675209,5003.376667,5007.97375,4.597083,4997.56,8.115209,False,False,prior_hlc::previous_pivot_hlc3 | red_box_quarter::red_box_1_75pct,1.0,4986.2875,4986.2875,4986.2875,0.0,4963.07,23.2175,False,False,prior_range_fraction::prev_range_0.25,1.0,4964.33,4964.33,4964.33,0.0,4920.57,43.76,False,False,prior_hlc::previous_low,19.199375,22.56849,0.0,0.0,5.139583,1.0,2026-02-17,2026-02-16,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10
MODE_E_SPACING_PRESERVATION,True,True,416.331718,4993.64,PREV_CLOSE_PROXY,,NEUTRAL,True,True,1.0,5023.245,5023.245,5023.245,0.0,5037.25,14.005,False,False,green_box_edge::green_edge_1,2.0,5005.675209,5003.376667,5007.97375,4.597083,4997.56,8.115209,False,False,prior_hlc::previous_pivot_hlc3 | red_box_quarter::red_box_1_75pct,2.0,4986.2875,4986.2875,4986.2875,0.0,4963.07,23.2175,False,False,prior_range_fraction::prev_range_0.25,1.0,4978.7875,4978.51625,4979.05875,0.5425,4920.57,58.2175,False,False,red_box_quarter::red_box_2_25pct | green_box_quarter::green_box_1_25pct,18.61125,25.888802,0.0,0.0,5.139583,1.5,2026-02-17,2026-02-16,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10
MODE_A_LIVE_PROXIMITY_HEAVY,True,True,321.218417,4877.1,PREV_CLOSE_PROXY,,NEUTRAL,True,True,1.0,4940.16064,4940.16064,4940.16064,0.0,4912.68,27.48064,False,False,prior_range_fraction::prev_range_0.618,1.0,4906.46,4906.46,4906.46,0.0,4878.73,27.73,False,False,red_box_edge::red_edge_1,1.0,4859.34,4859.34,4859.34,0.0,4842.48,16.86,False,False,red_box_midline::red_mid_2,1.0,4812.22,4812.22,4812.22,0.0,4805.69,6.53,False,False,red_box_edge::red_edge_2,22.17032,19.65016,0.0,0.0,0.0,1.0,2026-02-18,2026-02-17,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10
