level_date,prev_date,level_name,range_bucket,close_position_bucket,rows_bucket,live_reference_price,live_reference_source,live_channel_state,live_channel_norm,expanded_cluster_raw_id,expanded_cluster_candidate_count,expanded_cluster_min,expanded_cluster_max,expanded_cluster_mid,expanded_cluster_width,expanded_cluster_score,actual_published_level,expanded_cluster_abs_error,expanded_cluster_within_3,expanded_cluster_within_5,expanded_cluster_within_10,expanded_source_families,expanded_source_types,expanded_candidate_prices,expanded_candidate_count,expanded_cluster_rank
2026-01-08,2026-01-07,L6,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4456.36,PREV_CLOSE_PROXY,,NEUTRAL,1,71,4407.2725,4475.045,4441.15875,67.7725,73.546132,4457.79,16.63125,False,False,False,MICRO_OFFSET | MID_GAP | ORIGINAL_CLUSTER | QUARTER_ROUNDING | RESIDUAL_LEVEL | RESIDUAL_REGIME_LEVEL,adjacent_cluster_midpoint | base_cluster | base_plus_+11 | base_plus_+13 | base_plus_+3 | base_plus_+5 | base_plus_+8 | base_plus_-11 | base_plus_-13 | base_plus_-3 | base_plus_-5 | base_plus_-8 | nearest_quarter_variant | prior_level_median_residual | prior_regime_level_median_residual,4407.272500 | 4409.272500 | 4412.272500 | 4415.272500 | 4417.272500 | 4420.000000 | 4420.250000 | 4420.272500 | 4420.272500 | 4420.500000 | 4422.035608 | 4423.272500 | 4425.272500 | 4426.832500 | 4428.272500 | 4431.272500 | 4431.908750 | 4432.590625 | 4433.272500 | 4433.908750 | 4436.908750 | 4439.908750 | 4439.948380 | 4441.908750 | 4441.948380 | 4444.750000 | 4444.908750 | 4444.908750 | 4444.948380 | 4445.000000 | 4445.250000 | 4446.671858 | 4447.908750 | 4447.948380 | 4448.928565 | 4449.045000 | 4449.908750 | 4449.948380 | 4451.045000 | 4451.468750 | 4452.750000 | 4452.908750 | 4452.948380 | 4452.948380 | 4453.000000 | 4453.250000 | 4454.045000 | 4454.711488 | 4455.908750 | 4455.948380 | 4457.045000 | 4457.496690 | 4457.908750 | 4457.948380 | 4459.045000 | 4459.508380 | 4460.948380 | 4461.750000 | 4462.000000 | 4462.045000 | 4462.045000 | 4462.250000 | 4463.808108 | 4463.948380 | 4465.045000 | 4465.948380 | 4467.045000 | 4468.605000 | 4470.045000 | 4473.045000 | 4475.045000,71,1
2026-01-08,2026-01-07,L7,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4456.36,PREV_CLOSE_PROXY,,NEUTRAL,1,89,4380.5,4460.045,4420.2725,79.545,69.962242,4438.21,17.9375,False,False,False,MICRO_OFFSET | MID_GAP | ORIGINAL_CLUSTER | QUARTER_ROUNDING | RESIDUAL_LEVEL | RESIDUAL_REGIME_LEVEL,adjacent_cluster_midpoint | base_cluster | base_plus_+11 | base_plus_+13 | base_plus_+3 | base_plus_+5 | base_plus_+8 | base_plus_-11 | base_plus_-13 | base_plus_-3 | base_plus_-5 | base_plus_-8 | nearest_quarter_variant | prior_level_median_residual | prior_regime_level_median_residual,4380.500000 | 4382.500000 | 4385.500000 | 4388.500000 | 4390.500000 | 4393.250000 | 4393.360000 | 4393.500000 | 4393.500000 | 4393.500000 | 4393.750000 | 4393.886250 | 4395.886250 | 4396.500000 | 4398.500000 | 4398.886250 | 4399.074375 | 4400.193125 | 4401.500000 | 4401.886250 | 4403.886250 | 4404.500000 | 4406.500000 | 4406.746250 | 4406.750000 | 4406.886250 | 4406.886250 | 4407.000000 | 4407.250000 | 4409.886250 | 4410.500000 | 4411.886250 | 4412.460625 | 4412.500000 | 4414.886250 | 4415.193125 | 4415.500000 | 4417.886250 | 4418.500000 | 4419.886250 | 4420.500000 | 4420.658750 | 4422.658750 | 4423.250000 | 4423.360000 | 4423.500000 | 4423.500000 | 4423.500000 | 4423.750000 | 4425.658750 | 4426.500000 | 4428.500000 | 4428.579375 | 4428.658750 | 4429.074375 | 4430.658750 | 4431.500000 | 4433.500000 | 4433.518750 | 4433.658750 | 4433.658750 | 4433.750000 | 4434.000000 | 4434.045000 | 4434.500000 | 4436.045000 | 4436.500000 | 4436.658750 | 4438.658750 | 4439.045000 | 4439.233125 | 4440.351875 | 4441.658750 | 4442.045000 | 4444.045000 | 4444.658750 | 4446.658750 | 4446.750000 | 4446.905000 | 4447.000000 | 4447.045000 | 4447.045000 | 4447.250000 | 4450.045000 | 4452.045000 | 4452.619375 | 4455.045000 | 4458.045000 | 4460.045000,89,1
2026-01-09,2026-01-08,L4,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4477.28,PREV_CLOSE_PROXY,,NEUTRAL,1,89,4442.546691,4509.73,4476.138345,67.183309,57.371238,4487.52,11.381655,False,False,False,MICRO_OFFSET | MID_GAP | ORIGINAL_CLUSTER | QUARTER_ROUNDING | RESIDUAL_LEVEL | RESIDUAL_REGIME_LEVEL,adjacent_cluster_midpoint | base_cluster | base_plus_+11 | base_plus_+13 | base_plus_+3 | base_plus_+5 | base_plus_+8 | base_plus_-11 | base_plus_-13 | base_plus_-3 | base_plus_-5 | base_plus_-8 | nearest_quarter_variant | prior_level_median_residual | prior_regime_level_median_residual,4442.546691 | 4444.546691 | 4447.546691 | 4448.520000 | 4450.520000 | 4450.546691 | 4452.546691 | 4453.520000 | 4453.730000 | 4455.250000 | 4455.500000 | 4455.546691 | 4455.546691 | 4455.730000 | 4455.750000 | 4456.520000 | 4458.520000 | 4458.533345 | 4458.546691 | 4458.730000 | 4459.095232 | 4460.546691 | 4461.034191 | 4461.250000 | 4461.500000 | 4461.520000 | 4461.520000 | 4461.730000 | 4461.750000 | 4463.546691 | 4463.730000 | 4464.125000 | 4464.520000 | 4465.068541 | 4466.440000 | 4466.500000 | 4466.520000 | 4466.546691 | 4466.730000 | 4466.730000 | 4466.750000 | 4467.000000 | 4467.007500 | 4468.440000 | 4468.546691 | 4469.520000 | 4469.730000 | 4470.278541 | 4471.440000 | 4471.730000 | 4472.217500 | 4472.520000 | 4473.085000 | 4474.440000 | 4474.520000 | 4474.730000 | 4476.440000 | 4477.730000 | 4479.250000 | 4479.440000 | 4479.440000 | 4479.500000 | 4479.730000 | 4479.750000 | 4482.440000 | 4482.988541 | 4483.730000 | 4484.440000 | 4484.927500 | 4485.730000 | 4487.440000 | 4488.085000 | 4488.730000 | 4490.440000 | 4491.730000 | 4492.440000 | 4493.730000 | 4496.500000 | 4496.730000 | 4496.730000 | 4496.750000 | 4497.000000 | 4499.730000 | 4500.278541 | 4501.730000 | 4502.217500 | 4504.730000 | 4507.730000 | 4509.730000,89,1
2026-01-09,2026-01-08,L5,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4477.28,PREV_CLOSE_PROXY,,NEUTRAL,1,71,4430.6,4497.02,4463.81,66.42,65.081484,4468.29,4.48,False,True,True,MICRO_OFFSET | MID_GAP | ORIGINAL_CLUSTER | QUARTER_ROUNDING | RESIDUAL_LEVEL | RESIDUAL_REGIME_LEVEL,adjacent_cluster_midpoint | base_cluster | base_plus_+11 | base_plus_+13 | base_plus_+3 | base_plus_+5 | base_plus_+8 | base_plus_-11 | base_plus_-13 | base_plus_-3 | base_plus_-5 | base_plus_-8 | nearest_quarter_variant | prior_level_median_residual | prior_regime_level_median_residual,4430.600000 | 4432.600000 | 4435.600000 | 4438.600000 | 4440.600000 | 4441.020000 | 4443.020000 | 4443.250000 | 4443.500000 | 4443.600000 | 4443.600000 | 4443.750000 | 4445.295000 | 4446.020000 | 4446.600000 | 4446.674688 | 4448.600000 | 4448.810000 | 4449.020000 | 4451.020000 | 4451.600000 | 4453.750000 | 4454.000000 | 4454.020000 | 4454.020000 | 4454.250000 | 4454.600000 | 4455.715000 | 4456.020000 | 4456.600000 | 4457.020000 | 4457.094688 | 4458.020000 | 4459.020000 | 4461.020000 | 4461.520000 | 4462.020000 | 4464.020000 | 4465.020000 | 4466.020000 | 4467.020000 | 4468.750000 | 4469.000000 | 4469.020000 | 4469.020000 | 4469.250000 | 4470.715000 | 4471.020000 | 4472.020000 | 4472.094688 | 4473.020000 | 4474.020000 | 4476.020000 | 4476.520000 | 4477.020000 | 4479.020000 | 4480.020000 | 4481.020000 | 4482.020000 | 4483.750000 | 4484.000000 | 4484.020000 | 4484.020000 | 4484.250000 | 4485.715000 | 4487.020000 | 4487.094688 | 4489.020000 | 4492.020000 | 4495.020000 | 4497.020000,71,1
2026-01-09,2026-01-08,L6,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4477.28,PREV_CLOSE_PROXY,,NEUTRAL,1,53,4420.397534,4468.546691,4444.472112,48.149157,73.014024,4447.13,2.657888,True,True,True,MICRO_OFFSET | MID_GAP | ORIGINAL_CLUSTER | QUARTER_ROUNDING | RESIDUAL_LEVEL | RESIDUAL_REGIME_LEVEL,adjacent_cluster_midpoint | base_cluster | base_plus_+11 | base_plus_+13 | base_plus_+3 | base_plus_+5 | base_plus_+8 | base_plus_-11 | base_plus_-13 | base_plus_-3 | base_plus_-5 | base_plus_-8 | nearest_quarter_variant | prior_level_median_residual | prior_regime_level_median_residual,4420.397534 | 4422.397534 | 4425.397534 | 4428.397534 | 4430.397534 | 4430.600000 | 4432.600000 | 4433.250000 | 4433.397534 | 4433.397534 | 4433.500000 | 4433.750000 | 4435.250454 | 4435.250454 | 4435.600000 | 4436.397534 | 4438.397534 | 4438.498767 | 4438.600000 | 4440.600000 | 4441.397534 | 4442.546691 | 4443.250000 | 4443.500000 | 4443.600000 | 4443.600000 | 4443.750000 | 4444.397534 | 4444.546691 | 4445.452920 | 4445.452920 | 4446.397534 | 4446.600000 | 4447.546691 | 4448.600000 | 4449.573345 | 4450.546691 | 4451.600000 | 4452.546691 | 4454.600000 | 4455.250000 | 4455.500000 | 4455.546691 | 4455.546691 | 4455.750000 | 4456.600000 | 4457.399611 | 4457.399611 | 4458.546691 | 4460.546691 | 4463.546691 | 4466.546691 | 4468.546691,53,1
2026-01-09,2026-01-08,L7,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4477.28,PREV_CLOSE_PROXY,,NEUTRAL,1,71,4403.305,4484.31,4443.8075,81.005,72.237974,4426.62,17.1875,False,False,False,MICRO_OFFSET | MID_GAP | ORIGINAL_CLUSTER | QUARTER_ROUNDING | RESIDUAL_LEVEL | RESIDUAL_REGIME_LEVEL,adjacent_cluster_midpoint | base_cluster | base_plus_+11 | base_plus_+13 | base_plus_+3 | base_plus_+5 | base_plus_+8 | base_plus_-11 | base_plus_-13 | base_plus_-3 | base_plus_-5 | base_plus_-8 | nearest_quarter_variant | prior_level_median_residual | prior_regime_level_median_residual,4403.305000 | 4405.305000 | 4408.305000 | 4411.305000 | 4413.305000 | 4415.600000 | 4415.992500 | 4416.000000 | 4416.195625 | 4416.250000 | 4416.305000 | 4416.305000 | 4416.500000 | 4417.600000 | 4419.305000 | 4420.600000 | 4421.305000 | 4422.452500 | 4423.600000 | 4424.305000 | 4425.600000 | 4427.305000 | 4428.250000 | 4428.287500 | 4428.490625 | 4428.500000 | 4428.600000 | 4428.600000 | 4428.750000 | 4429.305000 | 4430.600000 | 4431.600000 | 4432.600000 | 4433.600000 | 4435.600000 | 4436.100000 | 4436.600000 | 4438.600000 | 4439.600000 | 4440.600000 | 4441.600000 | 4443.250000 | 4443.287500 | 4443.490625 | 4443.500000 | 4443.600000 | 4443.600000 | 4443.750000 | 4446.600000 | 4448.600000 | 4451.600000 | 4454.600000 | 4456.600000 | 4457.455000 | 4458.310000 | 4460.310000 | 4463.310000 | 4466.310000 | 4468.310000 | 4470.997500 | 4471.000000 | 4471.200625 | 4471.250000 | 4471.310000 | 4471.310000 | 4471.500000 | 4474.310000 | 4476.310000 | 4479.310000 | 4482.310000 | 4484.310000,71,1
2026-01-12,2026-01-09,L4,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4509.3,PREV_CLOSE_PROXY,,NEUTRAL,1,71,4482.753355,4536.6025,4509.677927,53.849145,62.530491,4544.9,35.222072,False,False,False,MICRO_OFFSET | MID_GAP | ORIGINAL_CLUSTER | QUARTER_ROUNDING | RESIDUAL_LEVEL | RESIDUAL_REGIME_LEVEL,adjacent_cluster_midpoint | base_cluster | base_plus_+11 | base_plus_+13 | base_plus_+3 | base_plus_+5 | base_plus_+8 | base_plus_-11 | base_plus_-13 | base_plus_-3 | base_plus_-5 | base_plus_-8 | nearest_quarter_variant | prior_level_median_residual | prior_regime_level_median_residual,4482.753355 | 4484.753355 | 4487.753355 | 4490.239375 | 4490.753355 | 4492.239375 | 4492.753355 | 4495.239375 | 4495.500000 | 4495.750000 | 4495.753355 | 4495.753355 | 4496.000000 | 4498.239375 | 4498.753355 | 4499.301896 | 4499.496365 | 4500.239375 | 4500.753355 | 4501.240855 | 4503.000000 | 4503.239375 | 4503.239375 | 4503.250000 | 4503.500000 | 4503.753355 | 4504.150000 | 4506.150000 | 4506.239375 | 4506.753355 | 4506.787916 | 4508.239375 | 4508.726875 | 4508.753355 | 4509.150000 | 4510.194687 | 4510.602500 | 4511.239375 | 4512.150000 | 4512.602500 | 4514.150000 | 4514.239375 | 4515.602500 | 4516.239375 | 4517.000000 | 4517.150000 | 4517.150000 | 4517.250000 | 4517.500000 | 4518.602500 | 4520.150000 | 4520.376250 | 4520.602500 | 4520.698541 | 4522.150000 | 4522.637500 | 4523.250000 | 4523.500000 | 4523.602500 | 4523.602500 | 4523.750000 | 4525.150000 | 4526.602500 | 4527.151041 | 4528.150000 | 4528.602500 | 4529.090000 | 4530.150000 | 4531.602500 | 4534.602500 | 4536.602500,71,1
2026-01-12,2026-01-09,L5,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4509.3,PREV_CLOSE_PROXY,,NEUTRAL,1,89,4472.055,4536.6025,4504.32875,64.5475,71.104476,4528.66,24.33125,False,False,False,MICRO_OFFSET | MID_GAP | ORIGINAL_CLUSTER | QUARTER_ROUNDING | RESIDUAL_LEVEL | RESIDUAL_REGIME_LEVEL,adjacent_cluster_midpoint | base_cluster | base_plus_+11 | base_plus_+13 | base_plus_+3 | base_plus_+5 | base_plus_+8 | base_plus_-11 | base_plus_-13 | base_plus_-3 | base_plus_-5 | base_plus_-8 | nearest_quarter_variant | prior_level_median_residual | prior_regime_level_median_residual,4472.055000 | 4474.055000 | 4477.055000 | 4480.055000 | 4480.602500 | 4482.055000 | 4482.602500 | 4484.750000 | 4485.000000 | 4485.055000 | 4485.055000 | 4485.250000 | 4485.602500 | 4486.317500 | 4487.990000 | 4488.055000 | 4488.602500 | 4489.328750 | 4490.055000 | 4490.602500 | 4492.376250 | 4493.055000 | 4493.250000 | 4493.500000 | 4493.602500 | 4493.602500 | 4493.750000 | 4494.376250 | 4494.865000 | 4496.055000 | 4496.537500 | 4496.602500 | 4497.376250 | 4498.055000 | 4498.602500 | 4498.828750 | 4499.489375 | 4500.376250 | 4500.828750 | 4501.602500 | 4502.376250 | 4503.828750 | 4504.602500 | 4505.250000 | 4505.376250 | 4505.376250 | 4505.500000 | 4505.750000 | 4506.602500 | 4506.638750 | 4506.828750 | 4508.311250 | 4508.376250 | 4508.602500 | 4508.828750 | 4510.376250 | 4510.602500 | 4511.500000 | 4511.750000 | 4511.828750 | 4511.828750 | 4512.000000 | 4512.602500 | 4513.091250 | 4513.376250 | 4514.763750 | 4514.828750 | 4515.602500 | 4516.376250 | 4516.828750 | 4517.715625 | 4518.376250 | 4518.602500 | 4519.828750 | 4520.602500 | 4522.828750 | 4523.250000 | 4523.500000 | 4523.602500 | 4523.602500 | 4523.750000 | 4524.828750 | 4524.865000 | 4526.537500 | 4526.602500 | 4528.602500 | 4531.602500 | 4534.602500 | 4536.602500,89,1
2026-01-12,2026-01-09,L6,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4509.3,PREV_CLOSE_PROXY,,NEUTRAL,1,53,4465.092698,4508.753355,4486.923027,43.660657,77.843909,4511.6,24.676973,False,False,False,MICRO_OFFSET | MID_GAP | ORIGINAL_CLUSTER | QUARTER_ROUNDING | RESIDUAL_LEVEL | RESIDUAL_REGIME_LEVEL,adjacent_cluster_midpoint | base_cluster | base_plus_+11 | base_plus_+13 | base_plus_+3 | base_plus_+5 | base_plus_+8 | base_plus_-11 | base_plus_-13 | base_plus_-3 | base_plus_-5 | base_plus_-8 | nearest_quarter_variant | prior_level_median_residual | prior_regime_level_median_residual,4465.092698 | 4467.092698 | 4470.092698 | 4473.092698 | 4475.092698 | 4475.281250 | 4477.281250 | 4477.750000 | 4478.000000 | 4478.092698 | 4478.092698 | 4478.250000 | 4480.281250 | 4480.447908 | 4480.784158 | 4481.092698 | 4482.753355 | 4483.092698 | 4483.186974 | 4483.281250 | 4484.753355 | 4485.281250 | 4486.092698 | 4487.753355 | 4488.000000 | 4488.250000 | 4488.281250 | 4488.281250 | 4488.500000 | 4489.092698 | 4490.636460 | 4490.753355 | 4490.972710 | 4491.092698 | 4491.281250 | 4492.017303 | 4492.753355 | 4493.281250 | 4495.500000 | 4495.750000 | 4495.753355 | 4495.753355 | 4496.000000 | 4496.281250 | 4498.108565 | 4498.444815 | 4498.753355 | 4499.281250 | 4500.753355 | 4501.281250 | 4503.753355 | 4506.753355 | 4508.753355,53,1
2026-01-12,2026-01-09,L7,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4509.3,PREV_CLOSE_PROXY,,NEUTRAL,1,71,4446.6325,4524.82875,4485.730625,78.19625,72.244563,4491.48,5.749375,False,False,True,MICRO_OFFSET | MID_GAP | ORIGINAL_CLUSTER | QUARTER_ROUNDING | RESIDUAL_LEVEL | RESIDUAL_REGIME_LEVEL,adjacent_cluster_midpoint | base_cluster | base_plus_+11 | base_plus_+13 | base_plus_+3 | base_plus_+5 | base_plus_+8 | base_plus_-11 | base_plus_-13 | base_plus_-3 | base_plus_-5 | base_plus_-8 | nearest_quarter_variant | prior_level_median_residual | prior_regime_level_median_residual,4446.632500 | 4448.632500 | 4451.632500 | 4454.632500 | 4456.007500 | 4456.632500 | 4458.007500 | 4459.176250 | 4459.492500 | 4459.500000 | 4459.632500 | 4459.632500 | 4459.750000 | 4460.000000 | 4461.007500 | 4462.632500 | 4464.007500 | 4464.320000 | 4464.632500 | 4466.007500 | 4467.632500 | 4468.551250 | 4468.750000 | 4468.867500 | 4469.000000 | 4469.007500 | 4469.007500 | 4469.250000 | 4470.632500 | 4472.007500 | 4472.055000 | 4472.632500 | 4474.007500 | 4474.055000 | 4477.007500 | 4477.031250 | 4477.055000 | 4480.007500 | 4480.055000 | 4482.007500 | 4482.055000 | 4484.598750 | 4484.750000 | 4484.915000 | 4485.000000 | 4485.055000 | 4485.055000 | 4485.250000 | 4488.055000 | 4490.055000 | 4493.055000 | 4496.055000 | 4498.055000 | 4498.441875 | 4498.828750 | 4500.828750 | 4503.828750 | 4506.828750 | 4508.828750 | 4511.372500 | 4511.500000 | 4511.688750 | 4511.750000 | 4511.828750 | 4511.828750 | 4512.000000 | 4514.828750 | 4516.828750 | 4519.828750 | 4522.828750 | 4524.828750,71,1
2026-01-13,2026-01-12,L4,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,4597.38,PREV_CLOSE_PROXY,,NEUTRAL,1,35,4573.315,4612.07625,4592.695625,38.76125,53.529285,4600.74,8.044375,False,False,True,MICRO_OFFSET | MID_GAP | ORIGINAL_CLUSTER | QUARTER_ROUNDING | RESIDUAL_LEVEL | RESIDUAL_REGIME_LEVEL,adjacent_cluster_midpoint | base_cluster | base_plus_+11 | base_plus_+13 | base_plus_+3 | base_plus_+5 | base_plus_+8 | base_plus_-11 | base_plus_-13 | base_plus_-3 | base_plus_-5 | base_plus_-8 | nearest_quarter_variant | prior_level_median_residual | prior_regime_level_median_residual,4573.315000 | 4575.315000 | 4578.315000 | 4581.315000 | 4583.315000 | 4583.695000 | 4586.000000 | 4586.076250 | 4586.250000 | 4586.315000 | 4586.315000 | 4586.500000 | 4588.076250 | 4589.315000 | 4589.863541 | 4591.076250 | 4591.315000 | 4592.695625 | 4594.076250 | 4594.315000 | 4596.076250 | 4596.456250 | 4597.315000 | 4598.750000 | 4599.000000 | 4599.076250 | 4599.076250 | 4599.250000 | 4599.315000 | 4602.076250 | 4602.624791 | 4604.076250 | 4607.076250 | 4610.076250 | 4612.076250,35,1
2026-01-13,2026-01-12,L5,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,4597.38,PREV_CLOSE_PROXY,,NEUTRAL,1,53,4554.83625,4613.7725,4584.304375,58.93625,62.127303,4572.9,11.404375,False,False,False,MICRO_OFFSET | MID_GAP | ORIGINAL_CLUSTER | QUARTER_ROUNDING | RESIDUAL_LEVEL | RESIDUAL_REGIME_LEVEL,adjacent_cluster_midpoint | base_cluster | base_plus_+11 | base_plus_+13 | base_plus_+3 | base_plus_+5 | base_plus_+8 | base_plus_-11 | base_plus_-13 | base_plus_-3 | base_plus_-5 | base_plus_-8 | nearest_quarter_variant | prior_level_median_residual | prior_regime_level_median_residual,4554.836250 | 4556.836250 | 4559.836250 | 4561.793750 | 4562.836250 | 4563.793750 | 4564.836250 | 4566.793750 | 4567.500000 | 4567.750000 | 4567.836250 | 4567.836250 | 4568.000000 | 4569.793750 | 4570.836250 | 4571.050625 | 4571.315000 | 4571.793750 | 4572.836250 | 4573.147500 | 4574.500000 | 4574.750000 | 4574.793750 | 4574.793750 | 4575.000000 | 4575.836250 | 4577.793750 | 4578.008125 | 4578.836250 | 4579.793750 | 4580.105000 | 4580.836250 | 4582.793750 | 4585.793750 | 4587.772500 | 4587.783125 | 4587.793750 | 4589.772500 | 4592.772500 | 4595.772500 | 4597.772500 | 4600.500000 | 4600.750000 | 4600.772500 | 4600.772500 | 4601.000000 | 4603.772500 | 4603.986875 | 4605.772500 | 4606.083750 | 4608.772500 | 4611.772500 | 4613.772500,53,1
2026-01-13,2026-01-12,L6,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,4597.38,PREV_CLOSE_PROXY,,NEUTRAL,1,53,4528.8575,4580.83625,4554.846875,51.97875,69.963869,4546.29,8.556875,False,False,True,MICRO_OFFSET | MID_GAP | ORIGINAL_CLUSTER | QUARTER_ROUNDING | RESIDUAL_LEVEL | RESIDUAL_REGIME_LEVEL,adjacent_cluster_midpoint | base_cluster | base_plus_+11 | base_plus_+13 | base_plus_+3 | base_plus_+5 | base_plus_+8 | base_plus_-11 | base_plus_-13 | base_plus_-3 | base_plus_-5 | base_plus_-8 | nearest_quarter_variant | prior_level_median_residual | prior_regime_level_median_residual,4528.857500 | 4530.857500 | 4533.857500 | 4536.357500 | 4536.857500 | 4538.357500 | 4538.857500 | 4541.357500 | 4541.500000 | 4541.750000 | 4541.857500 | 4541.857500 | 4542.000000 | 4544.357500 | 4544.715000 | 4544.857500 | 4545.607500 | 4546.357500 | 4546.857500 | 4549.000000 | 4549.250000 | 4549.357500 | 4549.357500 | 4549.500000 | 4549.857500 | 4550.000000 | 4552.215000 | 4552.357500 | 4552.857500 | 4554.357500 | 4554.836250 | 4554.857500 | 4556.836250 | 4557.357500 | 4557.500000 | 4558.596875 | 4559.836250 | 4560.357500 | 4562.357500 | 4562.836250 | 4564.836250 | 4567.500000 | 4567.750000 | 4567.836250 | 4567.836250 | 4568.000000 | 4570.693750 | 4570.836250 | 4572.836250 | 4575.836250 | 4575.978750 | 4578.836250 | 4580.836250,53,1
2026-01-13,2026-01-12,L7,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,4597.38,PREV_CLOSE_PROXY,,NEUTRAL,2,16,4499.4,4525.4,4512.4,26.0,63.749887,4518.09,5.69,False,False,True,MICRO_OFFSET | MID_GAP | ORIGINAL_CLUSTER | QUARTER_ROUNDING | RESIDUAL_LEVEL,adjacent_cluster_midpoint | base_cluster | base_plus_+11 | base_plus_+13 | base_plus_+3 | base_plus_+5 | base_plus_+8 | base_plus_-11 | base_plus_-13 | base_plus_-3 | base_plus_-5 | base_plus_-8 | nearest_quarter_variant | prior_level_median_residual,4499.400000 | 4501.400000 | 4504.400000 | 4507.400000 | 4509.400000 | 4512.250000 | 4512.290625 | 4512.400000 | 4512.400000 | 4512.500000 | 4512.750000 | 4515.400000 | 4517.400000 | 4520.400000 | 4523.400000 | 4525.400000,16,1
2026-01-13,2026-01-12,L7,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,4597.38,PREV_CLOSE_PROXY,,NEUTRAL,1,16,4321.57,4347.57,4334.57,26.0,26.142486,4518.09,183.52,False,False,False,MICRO_OFFSET | MID_GAP | ORIGINAL_CLUSTER | QUARTER_ROUNDING | RESIDUAL_LEVEL,adjacent_cluster_midpoint | base_cluster | base_plus_+11 | base_plus_+13 | base_plus_+3 | base_plus_+5 | base_plus_+8 | base_plus_-11 | base_plus_-13 | base_plus_-3 | base_plus_-5 | base_plus_-8 | nearest_quarter_variant | prior_level_median_residual,4321.570000 | 4323.570000 | 4326.570000 | 4329.570000 | 4331.570000 | 4334.250000 | 4334.460625 | 4334.500000 | 4334.570000 | 4334.570000 | 4334.750000 | 4337.570000 | 4339.570000 | 4342.570000 | 4345.570000 | 4347.570000,16,2
2026-01-14,2026-01-13,L4,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4586.3,PREV_CLOSE_PROXY,,NEUTRAL,1,34,4592.32625,4624.4475,4608.386875,32.12125,73.152371,4597.86,10.526875,False,False,False,MICRO_OFFSET | MID_GAP | ORIGINAL_CLUSTER | QUARTER_ROUNDING | RESIDUAL_LEVEL | RESIDUAL_REGIME_LEVEL,adjacent_cluster_midpoint | base_cluster | base_plus_+11 | base_plus_+13 | base_plus_+3 | base_plus_+5 | base_plus_+8 | base_plus_-11 | base_plus_-13 | base_plus_-3 | base_plus_-5 | base_plus_-8 | nearest_quarter_variant | prior_level_median_residual | prior_regime_level_median_residual,4592.326250 | 4594.326250 | 4597.326250 | 4597.932500 | 4599.932500 | 4600.326250 | 4602.326250 | 4602.932500 | 4605.000000 | 4605.250000 | 4605.326250 | 4605.326250 | 4605.500000 | 4605.932500 | 4607.932500 | 4608.129375 | 4608.326250 | 4608.874791 | 4610.326250 | 4610.750000 | 4610.932500 | 4610.932500 | 4611.000000 | 4611.250000 | 4613.326250 | 4613.932500 | 4614.481041 | 4615.932500 | 4616.326250 | 4618.326250 | 4618.932500 | 4621.932500 | 4623.932500 | 4624.447500,34,1
2026-01-14,2026-01-13,L4,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4586.3,PREV_CLOSE_PROXY,,NEUTRAL,2,1,4630.05375,4630.05375,4630.05375,0.0,61.445835,4597.86,32.19375,False,False,False,RESIDUAL_REGIME_LEVEL,prior_regime_level_median_residual,4630.053750,1,2
