level_date,level_name,published_rank_low_to_high,published_rank_high_to_low,published_level,formula_source,formula_anchor_family,formula_anchor_name,formula_candidate_score,reconstructed_level,signed_reconstruction_error,abs_reconstruction_error,reconstruction_within_3,reconstruction_within_5,nearest_anchor_family,nearest_anchor_name,nearest_anchor_abs_distance
2025-12-15,L4,5,4,4304.36,level_name,green_box_edge,green_edge_1,95.25,4320.695,-16.335,16.335,False,False,green_box_quarter,green_box_1_75pct,0.61625
2025-12-15,L3,6,3,4324.81,level_name,prior_range_fraction,prev_range_0.875,85.240625,4341.60125,-16.79125,16.79125,False,False,red_box_midline,red_mid_1,2.6775
2025-12-15,L2,7,2,4341.09,level_name,prior_range_fraction,prev_range_0.875,91.7625,4341.60125,-0.51125,0.51125,True,True,prior_range_fraction,prev_range_0.875,0.51125
2025-12-15,L1,8,1,4343.16,level_name,green_box_quarter,green_box_2_75pct,74.274816,4367.85125,-24.69125,24.69125,False,False,prior_range_fraction,prev_range_0.875,1.55875
2025-12-16,L8,1,8,4243.18,level_name,prior_range_fraction,prev_range_0.25,80.7125,4301.5575,-58.3775,58.3775,False,False,red_box_quarter,red_box_3_25pct,0.22625
2025-12-16,L7,2,7,4264.18,level_name,red_box_quarter,red_box_2_25pct,94.43125,4290.94125,-26.76125,26.76125,False,False,red_box_quarter,red_box_2_75pct,2.99375
2025-12-16,L6,3,6,4281.92,level_name,prior_hlc,previous_pivot_hlc3,92.570834,4313.52,-31.6,31.6,False,False,red_box_midline,red_mid_2,2.8625
2025-12-16,L5,4,5,4301.91,level_name,green_box_edge,green_edge_1,94.7375,4332.825,-30.915,30.915,False,False,prior_range_fraction,prev_range_0.25,0.3525
2025-12-16,L4,5,4,4320.99,level_name,green_box_edge,green_edge_1,95.25,4332.825,-11.835,11.835,False,False,green_box_quarter,green_box_1_75pct,0.04875
2025-12-16,L3,6,3,4339.52,level_name,prior_range_fraction,prev_range_0.875,85.240625,4342.22625,-2.70625,2.70625,True,True,red_box_quarter,red_box_1_25pct,1.04375
2025-12-16,L2,7,2,4357.6,level_name,prior_range_fraction,prev_range_0.875,91.7625,4342.22625,15.37375,15.37375,False,False,green_box_midline,green_mid_2,1.0075
2025-12-16,L1,8,1,4377.89,level_name,green_box_quarter,green_box_2_75pct,74.274816,4368.47625,9.41375,9.41375,False,False,green_box_edge,green_edge_2,2.47
2025-12-17,L8,1,8,4239.93,level_name,prior_range_fraction,prev_range_0.25,80.7125,4287.4425,-47.5125,47.5125,False,False,red_box_edge,red_edge_2,1.63
2025-12-17,L7,2,7,4258.9,level_name,red_box_quarter,red_box_2_25pct,94.43125,4276.63375,-17.73375,17.73375,False,False,red_box_quarter,red_box_2_75pct,5.64875
2025-12-17,L6,3,6,4278.84,level_name,prior_hlc,previous_pivot_hlc3,92.570834,4302.896667,-24.056667,24.056667,False,False,prior_range_fraction,prev_range_0.125,0.66125
2025-12-17,L5,4,5,4297.24,level_name,green_box_edge,green_edge_1,94.7375,4318.325,-21.085,21.085,False,False,prior_range_fraction,prev_range_0.382,1.41154
2025-12-17,L4,5,4,4315.01,level_name,green_box_edge,green_edge_1,95.25,4318.325,-3.315,3.315,False,True,prior_range_fraction,prev_range_0.666667,1.096645
2025-12-17,L3,6,3,4334.9,level_name,prior_range_fraction,prev_range_0.875,85.240625,4327.14875,7.75125,7.75125,False,False,prior_hlc,previous_high,0.19
2025-12-17,L2,7,2,4351.68,level_name,prior_range_fraction,prev_range_0.875,91.7625,4327.14875,24.53125,24.53125,False,False,green_box_quarter,green_box_2_75pct,1.71875
2025-12-17,L1,8,1,4369.77,level_name,green_box_quarter,green_box_2_75pct,74.274816,4353.39875,16.37125,16.37125,False,False,green_box_edge,green_edge_2,4.68
2025-12-19,L8,1,8,4274.94,level_name,prior_range_fraction,prev_range_0.25,80.7125,4324.8675,-49.9275,49.9275,False,False,red_box_edge,red_edge_2,3.35
2025-12-19,L7,2,7,4290.25,level_name,red_box_quarter,red_box_2_25pct,94.43125,4314.40625,-24.15625,24.15625,False,False,red_box_quarter,red_box_2_75pct,0.07875
2025-12-19,L6,3,6,4306.94,level_name,prior_hlc,previous_pivot_hlc3,92.570834,4338.41,-31.47,31.47,False,False,prior_hlc,previous_low,1.35
2025-12-19,L5,4,5,4323.86,level_name,green_box_edge,green_edge_1,94.7375,4356.445,-32.585,32.585,False,False,prior_range_fraction,prev_range_0.25,1.0075
2025-12-19,L4,5,4,4340.32,level_name,green_box_edge,green_edge_1,95.25,4356.445,-16.125,16.125,False,False,prior_hlc,previous_mid,1.125
2025-12-19,L3,6,3,4357.02,level_name,prior_range_fraction,prev_range_0.875,85.240625,4366.31125,-9.29125,9.29125,False,False,green_box_edge,green_edge_1,0.575
2025-12-19,L2,7,2,4371.86,level_name,prior_range_fraction,prev_range_0.875,91.7625,4366.31125,5.54875,5.54875,False,False,prior_hlc,previous_high,2.74
2025-12-19,L1,8,1,4385.07,level_name,green_box_quarter,green_box_2_75pct,74.274816,4392.56125,-7.49125,7.49125,False,False,green_box_midline,green_mid_2,4.5475
2025-12-22,L8,1,8,4264.39,level_name,prior_range_fraction,prev_range_0.25,80.7125,4321.125,-56.735,56.735,False,False,red_box_midline,red_mid_3,4.395
2025-12-22,L7,2,7,4283.27,level_name,red_box_quarter,red_box_2_25pct,94.43125,4308.2825,-25.0125,25.0125,False,False,red_box_edge,red_edge_2,3.96
2025-12-22,L6,3,6,4300.17,level_name,prior_hlc,previous_pivot_hlc3,92.570834,4334.68,-34.51,34.51,False,False,red_box_midline,red_mid_2,1.545
2025-12-22,L5,4,5,4317.56,level_name,green_box_edge,green_edge_1,94.7375,4347.94,-30.38,30.38,False,False,red_box_edge,red_edge_1,0.38
2025-12-22,L4,5,4,4336.01,level_name,green_box_edge,green_edge_1,95.25,4347.94,-11.93,11.93,False,False,red_box_midline,red_mid_1,1.245
2025-12-22,L3,6,3,4353.98,level_name,prior_range_fraction,prev_range_0.875,85.240625,4350.6625,3.3175,3.3175,False,True,prior_hlc,previous_high,2.59
2025-12-22,L2,7,2,4369.93,level_name,prior_range_fraction,prev_range_0.875,91.7625,4350.6625,19.2675,19.2675,False,False,green_box_midline,green_mid_2,2.675
2025-12-22,L1,8,1,4385.93,level_name,green_box_quarter,green_box_2_75pct,74.274816,4376.9125,9.0175,9.0175,False,False,green_box_edge,green_edge_2,0.64
2025-12-23,L10,1,10,4382.63,level_name,red_box_midline,red_mid_4,81.46875,4202.225,180.405,180.405,False,False,prior_range_fraction,prev_range_0.382,2.04924
2025-12-23,L9,2,9,4397.75,level_name,red_box_quarter,red_box_4_25pct,70.301562,4219.8725,177.8775,177.8775,False,False,red_box_quarter,red_box_1_75pct,1.4025
2025-12-23,L8,3,8,4412.2,level_name,prior_range_fraction,prev_range_0.25,80.7125,4365.905,46.295,46.295,False,False,prior_range_fraction,prev_range_0.666667,0.030037
2025-12-23,L7,4,7,4426.21,level_name,red_box_quarter,red_box_2_25pct,94.43125,4361.0525,65.1575,65.1575,False,False,green_box_quarter,green_box_2_25pct,0.1375
2025-12-23,L6,5,6,4440.6,level_name,prior_hlc,previous_pivot_hlc3,92.570834,4410.33,30.27,30.27,False,False,prior_hlc,previous_close,2.99
2025-12-23,L5,6,5,4453.37,level_name,green_box_edge,green_edge_1,94.7375,4408.7,44.67,44.67,False,False,prior_hlc,previous_high,4.08
2025-12-23,L4,7,4,4467.13,level_name,green_box_edge,green_edge_1,95.25,4408.7,58.43,58.43,False,False,green_box_quarter,green_box_2_75pct,5.4875
2025-12-23,L3,8,3,4483.13,level_name,prior_range_fraction,prev_range_0.875,85.240625,4435.3925,47.7375,47.7375,False,False,green_box_edge,green_edge_2,3.84
2025-12-23,L2,9,2,4498.74,level_name,prior_range_fraction,prev_range_0.875,91.7625,4435.3925,63.3475,63.3475,False,False,green_box_quarter,green_box_3_25pct,1.8025
2025-12-23,L1,10,1,4511.17,level_name,green_box_quarter,green_box_2_75pct,74.274816,4461.6425,49.5275,49.5275,False,False,green_box_midline,green_mid_3,3.415
2025-12-24,L6,1,6,4455.68,level_name,prior_hlc,previous_pivot_hlc3,92.570834,4471.49,-15.81,15.81,False,False,green_box_midline,green_mid_1,0.6425
2025-12-24,L5,2,5,4467.74,level_name,green_box_edge,green_edge_1,94.7375,4479.965,-12.225,12.225,False,False,green_box_quarter,green_box_1_75pct,0.23875
2025-12-24,L4,3,4,4479.79,level_name,green_box_edge,green_edge_1,95.25,4479.965,-0.175,0.175,True,True,green_box_edge,green_edge_1,0.175
2025-12-24,L3,4,3,4492.35,level_name,prior_range_fraction,prev_range_0.875,85.240625,4491.10625,1.24375,1.24375,True,True,green_box_quarter,green_box_2_25pct,0.07875
2025-12-24,L2,5,2,4504.32,level_name,prior_range_fraction,prev_range_0.875,91.7625,4491.10625,13.21375,13.21375,False,False,green_box_midline,green_mid_2,0.5725
2025-12-24,L1,6,1,4516.3,level_name,green_box_quarter,green_box_2_75pct,74.274816,4517.35625,-1.05625,1.05625,True,True,green_box_quarter,green_box_2_75pct,1.05625
2025-12-26,L8,1,8,4442.65,level_name,prior_range_fraction,prev_range_0.25,80.7125,4467.7675,-25.1175,25.1175,False,False,red_box_midline,red_mid_2,2.6175
2025-12-26,L7,2,7,4454.16,level_name,red_box_quarter,red_box_2_25pct,94.43125,4458.68125,-4.52125,4.52125,False,True,prior_range_fraction,prev_range_0.125,3.94375
2025-12-26,L6,3,6,4466.22,level_name,prior_hlc,previous_pivot_hlc3,92.570834,4484.59,-18.37,18.37,False,False,prior_range_fraction,prev_range_0.25,1.5475
2025-12-26,L5,4,5,4479.11,level_name,green_box_edge,green_edge_1,94.7375,4502.095,-22.985,22.985,False,False,prior_hlc,previous_close,0.47
2025-12-26,L4,5,4,4492.12,level_name,green_box_edge,green_edge_1,95.25,4502.095,-9.975,9.975,False,False,green_box_quarter,green_box_1_75pct,3.43875
2025-12-26,L3,6,3,4504.92,level_name,prior_range_fraction,prev_range_0.875,85.240625,4516.08625,-11.16625,11.16625,False,False,prior_range_fraction,prev_range_0.75,1.5025
2025-12-26,L2,7,2,4518.59,level_name,prior_range_fraction,prev_range_0.875,91.7625,4516.08625,2.50375,2.50375,True,True,prior_range_fraction,prev_range_0.875,2.50375
2025-12-26,L1,8,1,4530.77,level_name,green_box_quarter,green_box_2_75pct,74.274816,4542.33625,-11.56625,11.56625,False,False,green_box_midline,green_mid_2,1.8475
2025-12-29,L11,1,11,4432.71,level_name,red_box_quarter,red_box_3_75pct,61.475,4413.80375,18.90625,18.90625,False,False,red_box_quarter,red_box_3_25pct,5.83125
2025-12-29,L10,2,10,4443.73,level_name,red_box_midline,red_mid_4,81.46875,4376.6975,67.0325,67.0325,False,False,red_box_quarter,red_box_3_25pct,5.18875
2025-12-29,L9,3,9,4455.34,level_name,red_box_quarter,red_box_4_25pct,70.301562,4389.06625,66.27375,66.27375,False,False,red_box_edge,red_edge_2,4.43
2025-12-29,L8,4,8,4467.35,level_name,prior_range_fraction,prev_range_0.25,80.7125,4498.1475,-30.7975,30.7975,False,False,red_box_quarter,red_box_2_75pct,4.07125
2025-12-29,L7,5,7,4482.36,level_name,red_box_quarter,red_box_2_25pct,94.43125,4488.01625,-5.65625,5.65625,False,False,prior_hlc,previous_low,1.45
2025-12-29,L6,6,6,4499.26,level_name,prior_hlc,previous_pivot_hlc3,92.570834,4520.59,-21.33,21.33,False,False,prior_range_fraction,prev_range_0.25,1.1125
2025-12-29,L5,7,5,4515.32,level_name,green_box_edge,green_edge_1,94.7375,4530.385,-15.065,15.065,False,False,prior_hlc,previous_mid,0.065
2025-12-29,L4,8,4,4530.28,level_name,green_box_edge,green_edge_1,95.25,4530.385,-0.105,0.105,True,True,green_box_edge,green_edge_1,0.105
2025-12-29,L3,9,3,4543.3,level_name,prior_range_fraction,prev_range_0.875,85.240625,4541.24125,2.05875,2.05875,True,True,green_box_quarter,green_box_2_25pct,0.54625
2025-12-29,L2,10,2,4557.97,level_name,prior_range_fraction,prev_range_0.875,91.7625,4541.24125,16.72875,16.72875,False,False,green_box_midline,green_mid_2,2.8475
2025-12-29,L1,11,1,4571.27,level_name,green_box_quarter,green_box_2_75pct,74.274816,4567.49125,3.77875,3.77875,False,True,green_box_quarter,green_box_2_75pct,3.77875
2025-12-30,L9,1,9,4262.82,level_name,red_box_quarter,red_box_4_25pct,70.301562,4099.195,163.625,163.625,False,False,red_box_edge,red_edge_2,9.65
2025-12-30,L8,2,8,4279.3,level_name,prior_range_fraction,prev_range_0.25,80.7125,4364.28,-84.98,84.98,False,False,red_box_edge,red_edge_2,6.83
2025-12-30,L7,3,7,4296.74,level_name,red_box_quarter,red_box_2_25pct,94.43125,4376.435,-79.695,79.695,False,False,prior_hlc,previous_low,5.73
2025-12-30,L6,4,6,4312.71,level_name,prior_hlc,previous_pivot_hlc3,92.570834,4394.74,-82.03,82.03,False,False,red_box_quarter,red_box_2_75pct,5.585
2025-12-30,L5,5,5,4329.56,level_name,green_box_edge,green_edge_1,94.7375,4441.09,-111.53,111.53,False,False,prior_hlc,previous_close,2.48
2025-12-30,L4,6,4,4350.13,level_name,green_box_edge,green_edge_1,95.25,4441.09,-90.96,90.96,False,False,red_box_midline,red_mid_2,8.35
2025-12-30,L3,7,3,4368.33,level_name,prior_range_fraction,prev_range_0.875,85.240625,4518.805,-150.475,150.475,False,False,green_box_midline,green_mid_1,3.45
2025-12-30,L2,8,2,4385.33,level_name,prior_range_fraction,prev_range_0.875,91.7625,4518.805,-133.475,133.475,False,False,prior_range_fraction,prev_range_0.333333,0.446749
2025-12-30,L1,9,1,4401.73,level_name,green_box_quarter,green_box_2_75pct,74.274816,4545.055,-143.325,143.325,False,False,green_box_quarter,green_box_1_75pct,4.705
2026-01-01,L9,1,9,4276.23,level_name,red_box_quarter,red_box_4_25pct,70.301562,4164.2825,111.9475,111.9475,False,False,red_box_midline,red_mid_2,0.525
2026-01-01,L8,2,8,4292.45,level_name,prior_range_fraction,prev_range_0.25,80.7125,4299.255,-6.805,6.805,False,False,red_box_quarter,red_box_2_25pct,0.3725
2026-01-01,L7,3,7,4308.35,level_name,red_box_quarter,red_box_2_25pct,94.43125,4292.8225,15.5275,15.5275,False,False,red_box_edge,red_edge_1,0.54
2026-01-01,L6,4,6,4324.37,level_name,prior_hlc,previous_pivot_hlc3,92.570834,4322.216667,2.153333,2.153333,True,True,prior_hlc,previous_mid,0.48
2026-01-01,L5,5,5,4342.0,level_name,green_box_edge,green_edge_1,94.7375,4338.89,3.11,3.11,False,True,red_box_midline,red_mid_1,0.975
2026-01-01,L4,6,4,4359.13,level_name,green_box_edge,green_edge_1,95.25,4338.89,20.24,20.24,False,False,prior_range_fraction,prev_range_0.875,1.7125
2026-01-01,L3,7,3,4380.53,level_name,prior_range_fraction,prev_range_0.875,85.240625,4360.8425,19.6875,19.6875,False,False,green_box_quarter,green_box_2_75pct,6.5625
2026-01-01,L2,8,2,4398.05,level_name,prior_range_fraction,prev_range_0.875,91.7625,4360.8425,37.2075,37.2075,False,False,green_box_edge,green_edge_2,5.11
2026-01-01,L1,9,1,4415.29,level_name,green_box_quarter,green_box_2_75pct,74.274816,4387.0925,28.1975,28.1975,False,False,green_box_quarter,green_box_3_25pct,3.9375
2026-01-02,L10,1,10,4243.41,level_name,red_box_midline,red_mid_4,81.46875,4148.215,95.195,95.195,False,False,red_box_edge,red_edge_2,1.21
2026-01-02,L9,2,9,4265.0,level_name,red_box_quarter,red_box_4_25pct,70.301562,4164.2825,100.7175,100.7175,False,False,red_box_quarter,red_box_2_75pct,4.3125
2026-01-02,L8,3,8,4287.02,level_name,prior_range_fraction,prev_range_0.25,80.7125,4299.255,-12.235,12.235,False,False,prior_range_fraction,prev_range_0.125,0.0825
2026-01-02,L7,4,7,4308.24,level_name,red_box_quarter,red_box_2_25pct,94.43125,4292.8225,15.4175,15.4175,False,False,red_box_edge,red_edge_1,0.65
2026-01-02,L6,5,6,4330.45,level_name,prior_hlc,previous_pivot_hlc3,92.570834,4322.216667,8.233333,8.233333,False,False,prior_range_fraction,prev_range_0.618,5.06772
2026-01-02,L5,6,5,4352.91,level_name,green_box_edge,green_edge_1,94.7375,4338.89,14.02,14.02,False,False,green_box_quarter,green_box_2_25pct,2.0475
2026-01-02,L4,7,4,4376.66,level_name,green_box_edge,green_edge_1,95.25,4338.89,37.77,37.77,False,False,prior_hlc,previous_high,3.5
2026-01-02,L3,8,3,4401.03,level_name,prior_range_fraction,prev_range_0.875,85.240625,4360.8425,40.1875,40.1875,False,False,green_box_edge,green_edge_2,2.13
2026-01-02,L2,9,2,4421.64,level_name,prior_range_fraction,prev_range_0.875,91.7625,4360.8425,60.7975,60.7975,False,False,green_box_quarter,green_box_3_25pct,2.4125
2026-01-02,L1,10,1,4442.58,level_name,green_box_quarter,green_box_2_75pct,74.274816,4387.0925,55.4875,55.4875,False,False,green_box_midline,green_mid_3,7.285
2026-01-05,L10,1,10,4237.22,level_name,red_box_midline,red_mid_4,81.46875,4188.2325,48.9875,48.9875,False,False,red_box_quarter,red_box_3_75pct,3.09875
2026-01-05,L9,2,9,4258.32,level_name,red_box_quarter,red_box_4_25pct,70.301562,4203.52875,54.79125,54.79125,False,False,red_box_quarter,red_box_3_25pct,6.39375
2026-01-05,L8,3,8,4282.92,level_name,prior_range_fraction,prev_range_0.25,80.7125,4333.1025,-50.1825,50.1825,False,False,red_box_edge,red_edge_2,2.91
2026-01-05,L7,4,7,4303.29,level_name,red_box_quarter,red_box_2_25pct,94.43125,4325.89875,-22.60875,22.60875,False,False,prior_hlc,previous_low,6.72
2026-01-05,L6,5,6,4326.31,level_name,prior_hlc,previous_pivot_hlc3,92.570834,4348.37,-22.06,22.06,False,False,red_box_quarter,red_box_2_25pct,0.41125
2026-01-05,L5,6,5,4350.66,level_name,green_box_edge,green_edge_1,94.7375,4371.195,-20.535,20.535,False,False,prior_hlc,previous_pivot_hlc3,2.29
2026-01-05,L4,7,4,4375.02,level_name,green_box_edge,green_edge_1,95.25,4371.195,3.825,3.825,False,True,red_box_midline,red_mid_1,3.2325
2026-01-05,L3,8,3,4398.84,level_name,prior_range_fraction,prev_range_0.875,85.240625,4390.83375,8.00625,8.00625,False,False,green_box_midline,green_mid_2,2.9475
2026-01-05,L2,9,2,4421.64,level_name,prior_range_fraction,prev_range_0.875,91.7625,4390.83375,30.80625,30.80625,False,False,green_box_quarter,green_box_2_75pct,4.55625
2026-01-05,L1,10,1,4445.0,level_name,green_box_quarter,green_box_2_75pct,74.274816,4417.08375,27.91625,27.91625,False,False,green_box_quarter,green_box_3_25pct,2.67625
2026-01-06,L9,1,9,4352.32,level_name,red_box_quarter,red_box_4_25pct,70.301562,4225.2575,127.0625,127.0625,False,False,red_box_midline,red_mid_2,2.935
2026-01-06,L8,2,8,4374.2,level_name,prior_range_fraction,prev_range_0.25,80.7125,4371.885,2.315,2.315,True,True,prior_range_fraction,prev_range_0.25,2.315
2026-01-06,L7,3,7,4398.56,level_name,red_box_quarter,red_box_2_25pct,94.43125,4367.1175,31.4425,31.4425,False,False,prior_hlc,previous_mid,1.29
2026-01-06,L6,4,6,4417.98,level_name,prior_hlc,previous_pivot_hlc3,92.570834,4416.196667,1.783333,1.783333,True,True,prior_range_fraction,prev_range_0.666667,0.513371
2026-01-06,L5,5,5,4437.39,level_name,green_box_edge,green_edge_1,94.7375,4414.85,22.54,22.54,False,False,red_box_quarter,red_box_1_25pct,0.6575
2026-01-06,L4,6,4,4459.82,level_name,green_box_edge,green_edge_1,95.25,4414.85,44.97,44.97,False,False,prior_hlc,previous_high,4.04
2026-01-06,L3,7,3,4477.56,level_name,prior_range_fraction,prev_range_0.875,85.240625,4441.7975,35.7625,35.7625,False,False,green_box_edge,green_edge_2,8.22
2026-01-06,L2,8,2,4493.63,level_name,prior_range_fraction,prev_range_0.875,91.7625,4441.7975,51.8325,51.8325,False,False,green_box_edge,green_edge_2,7.85
2026-01-06,L1,9,1,4510.37,level_name,green_box_quarter,green_box_2_75pct,74.274816,4468.0475,42.3225,42.3225,False,False,green_box_quarter,green_box_3_25pct,6.8575
2026-01-07,L10,1,10,4398.56,level_name,red_box_midline,red_mid_4,81.46875,4322.755,75.805,75.805,False,False,red_box_edge,red_edge_2,0.94
2026-01-07,L9,2,9,4417.29,level_name,red_box_quarter,red_box_4_25pct,70.301562,4335.2325,82.0575,82.0575,False,False,red_box_midline,red_mid_2,5.285
2026-01-07,L8,3,8,4435.52,level_name,prior_range_fraction,prev_range_0.25,80.7125,4445.075,-9.555,9.555,False,False,red_box_quarter,red_box_2_25pct,0.4675
2026-01-07,L7,4,7,4455.74,level_name,red_box_quarter,red_box_2_25pct,94.43125,4435.0525,20.6875,20.6875,False,False,prior_range_fraction,prev_range_0.382,1.44876
2026-01-07,L6,5,6,4475.3,level_name,prior_hlc,previous_pivot_hlc3,92.570834,4473.2,2.1,2.1,True,True,prior_range_fraction,prev_range_0.666667,1.13331
2026-01-07,L5,6,5,4491.87,level_name,green_box_edge,green_edge_1,94.7375,4477.53,14.34,14.34,False,False,green_box_quarter,green_box_2_25pct,1.8625
2026-01-07,L4,7,4,4510.43,level_name,green_box_edge,green_edge_1,95.25,4477.53,32.9,32.9,False,False,green_box_quarter,green_box_2_75pct,4.5325
2026-01-07,L3,8,3,4526.67,level_name,prior_range_fraction,prev_range_0.875,85.240625,4488.7125,37.9575,37.9575,False,False,green_box_edge,green_edge_2,0.77
2026-01-07,L2,9,2,4544.57,level_name,prior_range_fraction,prev_range_0.875,91.7625,4488.7125,55.8575,55.8575,False,False,green_box_quarter,green_box_3_25pct,4.6525
2026-01-07,L1,10,1,4561.48,level_name,green_box_quarter,green_box_2_75pct,74.274816,4514.9625,46.5175,46.5175,False,False,green_box_quarter,green_box_3_75pct,3.3925
2026-01-08,L10,1,10,4378.84,level_name,red_box_midline,red_mid_4,81.46875,4313.1825,65.6575,65.6575,False,False,red_box_quarter,red_box_3_25pct,1.27375
2026-01-08,L9,2,9,4399.85,level_name,red_box_quarter,red_box_4_25pct,70.301562,4326.56875,73.28125,73.28125,False,False,red_box_edge,red_edge_2,6.35
2026-01-08,L8,3,8,4419.71,level_name,prior_range_fraction,prev_range_0.25,80.7125,4442.7725,-23.0625,23.0625,False,False,red_box_midline,red_mid_2,0.5625
2026-01-08,L7,4,7,4438.21,level_name,red_box_quarter,red_box_2_25pct,94.43125,4433.65875,4.55125,4.55125,False,True,green_box_quarter,green_box_1_25pct,1.32375
2026-01-08,L6,5,6,4457.79,level_name,prior_hlc,previous_pivot_hlc3,92.570834,4460.15,-2.36,2.36,True,True,prior_hlc,previous_close,1.43
2026-01-08,L5,6,5,4477.38,level_name,green_box_edge,green_edge_1,94.7375,4477.045,0.335,0.335,True,True,green_box_edge,green_edge_1,0.335
2026-01-08,L4,7,4,4494.25,level_name,green_box_edge,green_edge_1,95.25,4477.045,17.205,17.205,False,False,prior_range_fraction,prev_range_0.875,3.29625
2026-01-08,L3,8,3,4509.75,level_name,prior_range_fraction,prev_range_0.875,85.240625,4490.95375,18.79625,18.79625,False,False,green_box_midline,green_mid_2,5.9325
2026-01-08,L2,9,2,4526.67,level_name,prior_range_fraction,prev_range_0.875,91.7625,4490.95375,35.71625,35.71625,False,False,green_box_edge,green_edge_2,3.92
2026-01-08,L1,10,1,4544.57,level_name,green_box_quarter,green_box_2_75pct,74.274816,4517.20375,27.36625,27.36625,False,False,green_box_quarter,green_box_3_25pct,0.59375
2026-01-09,L9,1,9,4380.2,level_name,red_box_quarter,red_box_4_25pct,70.301562,4314.21,65.99,65.99,False,False,red_box_edge,red_edge_2,2.44
2026-01-09,L8,2,8,4403.67,level_name,prior_range_fraction,prev_range_0.25,80.7125,4425.68,-22.01,22.01,False,False,red_box_midline,red_mid_2,0.49
2026-01-09,L7,3,7,4426.62,level_name,red_box_quarter,red_box_2_25pct,94.43125,4415.89,10.73,10.73,False,False,prior_range_fraction,prev_range_0.25,0.94
2026-01-09,L6,4,6,4447.13,level_name,prior_hlc,previous_pivot_hlc3,92.570834,4454.826667,-7.696667,7.696667,False,False,green_box_quarter,green_box_1_75pct,1.24
2026-01-09,L5,5,5,4468.29,level_name,green_box_edge,green_edge_1,94.7375,4458.6,9.69,9.69,False,False,red_box_quarter,red_box_1_25pct,1.56
2026-01-09,L4,6,4,4487.52,level_name,green_box_edge,green_edge_1,95.25,4458.6,28.92,28.92,False,False,green_box_midline,green_mid_2,3.5
2026-01-09,L3,7,3,4506.45,level_name,prior_range_fraction,prev_range_0.875,85.240625,4470.48,35.97,35.97,False,False,green_box_edge,green_edge_2,2.99
2026-01-09,L2,8,2,4526.67,level_name,prior_range_fraction,prev_range_0.875,91.7625,4470.48,56.19,56.19,False,False,green_box_quarter,green_box_3_25pct,4.52
2026-01-09,L1,9,1,4546.56,level_name,green_box_quarter,green_box_2_75pct,74.274816,4496.73,49.83,49.83,False,False,green_box_quarter,green_box_3_75pct,1.01
2026-01-12,L10,1,10,4433.53,level_name,red_box_midline,red_mid_4,81.46875,4352.3175,81.2125,81.2125,False,False,red_box_quarter,red_box_2_75pct,1.20375
2026-01-12,L9,2,9,4451.97,level_name,red_box_quarter,red_box_4_25pct,70.301562,4364.09125,87.87875,87.87875,False,False,prior_hlc,previous_low,0.99
2026-01-12,L8,3,8,4473.7,level_name,prior_range_fraction,prev_range_0.25,80.7125,4469.0075,4.6925,4.6925,False,True,prior_range_fraction,prev_range_0.333333,0.656645
2026-01-12,L7,4,7,4491.48,level_name,red_box_quarter,red_box_2_25pct,94.43125,4458.28125,33.19875,33.19875,False,False,prior_range_fraction,prev_range_0.618,1.14942
2026-01-12,L6,5,6,4511.6,level_name,prior_hlc,previous_pivot_hlc3,92.570834,4493.136667,18.463333,18.463333,False,False,green_box_quarter,green_box_2_25pct,0.22875
2026-01-12,L5,6,5,4528.66,level_name,green_box_edge,green_edge_1,94.7375,4500.055,28.605,28.605,False,False,green_box_midline,green_mid_2,5.0575
2026-01-12,L4,7,4,4544.9,level_name,green_box_edge,green_edge_1,95.25,4500.055,44.845,44.845,False,False,green_box_edge,green_edge_2,2.25
2026-01-12,L3,8,3,4564.46,level_name,prior_range_fraction,prev_range_0.875,85.240625,4509.12625,55.33375,55.33375,False,False,green_box_quarter,green_box_3_25pct,5.53625
2026-01-12,L2,9,2,4603.9,level_name,prior_range_fraction,prev_range_0.875,91.7625,4509.12625,94.77375,94.77375,False,False,green_box_quarter,green_box_4_25pct,2.11875
2026-01-12,L1,10,1,4623.53,level_name,green_box_quarter,green_box_2_75pct,74.274816,4535.37625,88.15375,88.15375,False,False,green_box_midline,green_mid_4,5.7375
2026-01-13,L7,1,7,4518.09,level_name,red_box_quarter,red_box_2_25pct,94.43125,4537.83625,-19.74625,19.74625,False,False,red_box_midline,red_mid_2,1.2675
2026-01-13,L6,2,6,4546.29,level_name,prior_hlc,previous_pivot_hlc3,92.570834,4580.003333,-33.713333,33.713333,False,False,green_box_midline,green_mid_1,3.0675
2026-01-13,L5,3,5,4572.9,level_name,green_box_edge,green_edge_1,94.7375,4586.315,-13.415,13.415,False,False,prior_hlc,previous_mid,1.585
2026-01-13,L4,4,4,4600.74,level_name,green_box_edge,green_edge_1,95.25,4586.315,14.425,14.425,False,False,prior_range_fraction,prev_range_0.75,0.0325
2026-01-13,L3,5,3,4621.9,level_name,prior_range_fraction,prev_range_0.875,85.240625,4615.50125,6.39875,6.39875,False,False,green_box_midline,green_mid_2,1.3725
2026-01-13,L2,6,2,4648.48,level_name,prior_range_fraction,prev_range_0.875,91.7625,4615.50125,32.97875,32.97875,False,False,green_box_quarter,green_box_2_75pct,6.72875
2026-01-13,L1,7,1,4672.29,level_name,green_box_quarter,green_box_2_75pct,74.274816,4641.75125,30.53875,30.53875,False,False,green_box_quarter,green_box_3_25pct,6.41875
